,name,genes,source
G185E-6354-MONOMER,possible conserved transmembrane protein,Rv2146c(),BioCyc
G185E-4454-MONOMER,hypothetical protein,Rv0330c(),BioCyc
G185E-8150-MONOMER,histone-like protein,Rv3852(),BioCyc
G185E-4828-MONOMER,probable iron-regulated elongation factor TU,Rv0685(1),BioCyc
G185E-5205-MONOMER,hypothetical protein,Rv1045(),BioCyc
G185E-7004-MONOMER,possible type I restriction/modification system specificity determinant (fragment),Rv2755c(),BioCyc
G185E-5590-MONOMER,probable,Rv1407(1),BioCyc
G185E-4185-MONOMER,serine hydroxymethyltransferase,Rv0070c(2),BioCyc
G185E-5960-MONOMER,conserved hypothetical protein,Rv1765c(),BioCyc
G185E-7382-MONOMER,conserved hypothetical protein,Rv3118(),BioCyc
G185E-7751-MONOMER,possible transposase for insertion element IS6110 (fragment),Rv3474(),BioCyc
G185E-6337-MONOMER,monophosphatase,Rv2131c(),BioCyc
G185E-8132-MONOMER,conserved hypothetical protein,Rv3836(),BioCyc
G185E-4812-MONOMER,possible hydrolase,Rv0669c(),BioCyc
G185E-5189-MONOMER,probable potassium-transporting ATPase a chain,Rv1029(),BioCyc
G185E-6988-MONOMER,possible alanine rich transferase,Rv2739c(),BioCyc
G185E-5574-MONOMER,probable DNA/pantothenate metabolism flavoprotein homolog,Rv1391(12),BioCyc
G185E-4169-MONOMER,30S ribosomal protein S18-1,Rv0055(1),BioCyc
G185E-5944-MONOMER,possible integral membrane protein,Rv1749c(),BioCyc
G185E-7366-MONOMER,putative cell division ATP-binding protein,Rv3102c(),BioCyc
G185E-7735-MONOMER,30S ribosomal protein S4,Rv3458c(1),BioCyc
G185E-6321-MONOMER,mycobacterial proteasome ATPase,Rv2115c(),BioCyc
G185E-8116-MONOMER,2-<i>O</i>-sulfo trehalose long-chain-acyltransferase,Rv3820c(),BioCyc
G185E-4796-MONOMER,possible transcriptional regulatory protein (probably TetR-family),Rv0653c(),BioCyc
G185E-5175-MONOMER,probable ribose-phosphate pyrophosphokinase,Rv1017c(1),BioCyc
G185E-6972-MONOMER,probable acyl-CoA dehydrogenase,Rv2724c(),BioCyc
G185E-5558-MONOMER,conserved hypothetical protein,Rv1375(),BioCyc
G185E-4153-MONOMER,possible conserved transmembrane protein,Rv0039c(),BioCyc
G185E-5927-MONOMER,probable conserved transmembrane protein,Rv1733c(),BioCyc
G185E-7349-MONOMER,possible triacylglycerol synthase,Rv3087(),BioCyc
G185E-7719-MONOMER,30S ribosomal protein S9,Rv3442c(1),BioCyc
G185E-6302-MONOMER,proteasome accessory factor B,Rv2096c(),BioCyc
G185E-8100-MONOMER,antigen 85A,Rv3804c(),BioCyc
G185E-4779-MONOMER,HadC,Rv0637(),BioCyc
G185E-5159-MONOMER,probable arginine deiminase,Rv1001(),BioCyc
G185E-6956-MONOMER,conserved hypothetical protein,Rv2708c(),BioCyc
G185E-5540-MONOMER,probable oxidoreductase,Rv1360(),BioCyc
G185E-4137-MONOMER,possible transcriptional regulatory protein,Rv0023(),BioCyc
G185E-7333-MONOMER,conserved hypothetical protein,Rv3071(),BioCyc
G185E-5913-MONOMER,possible toxin,Rv1720c(),BioCyc
G185E-7703-MONOMER,PPE family protein PPE58,Rv3426(),BioCyc
G185E-6286-MONOMER,lipoprotein,Rv2080(),BioCyc
G185E-8084-MONOMER,hypothetical protein,Rv3788(),BioCyc
G185E-4761-MONOMER,possible antitoxin,Rv0623(),BioCyc
G185E-5142-MONOMER,possible large-conductance ion mechanosensitive channel,Rv0985c(),BioCyc
G185E-6940-MONOMER,TRK system potassium uptake protein CeoC,Rv2692(),BioCyc
G185E-5523-MONOMER,acyl-carrier protein MbtL,Rv1344(),BioCyc
G185E-4118-MONOMER,possible conserved membrane protein,Rv0007(),BioCyc
G185E-7316-MONOMER,possible transcriptional regulatory protein (probably TetR-family),Rv3055(),BioCyc
G185E-5896-MONOMER,PPE family protein PPE22,Rv1705c(),BioCyc
G185E-7687-MONOMER,probable inosine-5'-monophosphate dehydrogenase,Rv3410c(),BioCyc
G185E-6270-MONOMER,precorrin-8X methylmutase,Rv2065(),BioCyc
G185E-8067-MONOMER,probable histidinol-phosphate aminotransferase,Rv3772(),BioCyc
G185E-6650-MONOMER,conserved hypothetical protein,Rv2420c(),BioCyc
G185E-4744-MONOMER,possible toxin VapC28. Contains PIN domain.,Rv0609(),BioCyc
G185E-5126-MONOMER,probable conserved integral membrane protein,Rv0970(),BioCyc
G185E-6924-MONOMER,conserved protein,Rv2676c(),BioCyc
G185E-5507-MONOMER,probable glycogen phosphorylase,Rv1328(2),BioCyc
G185E-7299-MONOMER,conserved protein,Rv3038c(),BioCyc
G185E-5879-MONOMER,probable tyrosyl-tRNA synthase,Rv1689(2),BioCyc
G185E-7671-MONOMER,conserved hypothetical protein,Rv3395c(),BioCyc
G185E-6254-MONOMER,RNA polymerase-binding protein RbpA,Rv2050(),BioCyc
G185E-8049-MONOMER,possible osmoprotectant (glycine betaine/carnitine/choline/L-proline) transport ATP-binding protein ABC transporter,Rv3758c(),BioCyc
G185E-6634-MONOMER,probable GTP-binding protein,Rv2404c(),BioCyc
G185E-4728-MONOMER,possible Mce-family lipoprotein,Rv0593(),BioCyc
G185E-5110-MONOMER,probable conserved integral membrane protein,Rv0955(),BioCyc
G185E-6908-MONOMER,hypothetical protein,Rv2660c(),BioCyc
G185E-5487-MONOMER,possible transposase,Rv1313c(),BioCyc
G185E-7279-MONOMER,ESAT-6 like protein,Rv3020c(),BioCyc
G185E-5863-MONOMER,conserved hypothetical protein,Rv1673c(),BioCyc
G185E-7655-MONOMER,probable 1-deoxy-D-xylulose 5-phosphate synthase,Rv3379c(),BioCyc
G185E-6237-MONOMER,arsR repressor protein,Rv2034(),BioCyc
G185E-8032-MONOMER,possible oxidoreductase,Rv3742c(),BioCyc
G185E-6617-MONOMER,ferredoxin-dependent sulfite reductase,Rv2391(),BioCyc
G185E-4712-MONOMER,PE-PGRS family protein PE_PGRS7,Rv0578c(),BioCyc
G185E-5093-MONOMER,ATP dependent DNA ligase,Rv0938(),BioCyc
G185E-6888-MONOMER,hypothetical protein,Rv2644c(),BioCyc
G185E-5471-MONOMER,probable transcription termination factor,Rv1297(6),BioCyc
G185E-7263-MONOMER,conserved hypothetical protein,Rv3005c(),BioCyc
G185E-5847-MONOMER,probable arginine repressor,Rv1657(),BioCyc
G185E-7639-MONOMER,conserved hypothetical protein,Rv3363c(),BioCyc
G185E-6220-MONOMER,antitoxin,Rv2018(),BioCyc
G185E-8016-MONOMER,possible dehydrogenase,Rv3726(),BioCyc
G185E-6601-MONOMER,conserved hypothetical protein,Rv2375(),BioCyc
G185E-4695-MONOMER,probable polyprenyl-diphosphate synthase,Rv0562(2),BioCyc
G185E-5076-MONOMER,possible resolvase,Rv0921(),BioCyc
G185E-6872-MONOMER,hypothetical protein,Rv2628(),BioCyc
G185E-5454-MONOMER,probable oligopeptide-transport integral membrane protein ABC transporter,Rv1282c(),BioCyc
G185E-7245-MONOMER,hypothetical protein,Rv2990c(),BioCyc
G185E-5831-MONOMER,probable initiation factor if-3,Rv1641(1),BioCyc
G185E-4427-MONOMER,PPE family protein PPE5,Rv0304c(),BioCyc
G185E-7623-MONOMER,PPE family protein PPE55,Rv3347c(),BioCyc
G185E-6203-MONOMER,conserved hypothetical protein,Rv2001(),BioCyc
G185E-7998-MONOMER,probable DNA polymerase III (epsilon subunit),Rv3711c(),BioCyc
G185E-6585-MONOMER,probable zinc uptake regulation protein,Rv2359(),BioCyc
G185E-4679-MONOMER,conserved protein,Rv0546c(),BioCyc
G185E-5059-MONOMER,possible enoyl-CoA hydratase,Rv0905(),BioCyc
G185E-6856-MONOMER,"diadenosine 5',5'''-P<sup>1</sup>,P<sup>4</sup>-tetraphosphate phosphorylase subunit",Rv2613c(),BioCyc
G185E-5438-MONOMER,probable transmembrane serine/threonine-protein kinase H,Rv1266c(),BioCyc
G185E-7229-MONOMER,conserved hypothetical alanine rich protein,Rv2974c(),BioCyc
G185E-5815-MONOMER,probable two-component system transcriptional regulator,Rv1626(),BioCyc
G185E-4411-MONOMER,low molecular weight protein antigen 7,Rv0288(),BioCyc
G185E-7607-MONOMER,probable sugar-transport integral membrane protein,Rv3331(1),BioCyc
G185E-6187-MONOMER,possible chitinase,Rv1987(),BioCyc
G185E-7982-MONOMER,possible toxin VapC48. Contains PIN domain.,Rv3697c(),BioCyc
G185E-6569-MONOMER,DNA primase,Rv2343c(),BioCyc
G185E-4663-MONOMER,conserved protein,Rv0530A(),BioCyc
G185E-5043-MONOMER,probable citrate synthase II,Rv0889c(),BioCyc
G185E-6840-MONOMER,conserved hypothetical protein,Rv2598(),BioCyc
G185E-5421-MONOMER,probable drug-transport integral membrane protein,Rv1250(),BioCyc
G185E-7213-MONOMER,4-<i>O</i>-(&alpha;-L-rhamnopyranosyl)-hydroxybenzoate methyl ester 2'-<i>O</i>-methyltransferase,Rv2959c(),BioCyc
G185E-5798-MONOMER,possible conserved membrane protein,Rv1610(),BioCyc
G185E-4394-MONOMER,unknown protein,Rv0272c(),BioCyc
G185E-7590-MONOMER,probable cytidine deaminase,Rv3315c(),BioCyc
G185E-6171-MONOMER,probable conserved Mce associated membrane protein,Rv1972(),BioCyc
G185E-7965-MONOMER,probable transcriptional regulatory protein WhiB-like,Rv3681c(),BioCyc
G185E-6552-MONOMER,PE family protein PE23,Rv2328(),BioCyc
G185E-4647-MONOMER,conserved 13E12 repeat family protein,Rv0515(),BioCyc
G185E-5027-MONOMER,probable acyl-CoA dehydrogenase,Rv0873(),BioCyc
G185E-6824-MONOMER,probable peptidyl-prolyl cis-trans isomerase B,Rv2582(),BioCyc
G185E-5405-MONOMER,probable transmembrane protein,Rv1234(),BioCyc
G185E-7197-MONOMER,possible transposase,Rv2943A(),BioCyc
G185E-5782-MONOMER,probable quinolinate synthetase,Rv1594(2),BioCyc
G185E-4378-MONOMER,PPE family protein PPE2,Rv0256c(),BioCyc
G185E-7574-MONOMER,conserved hypothetical protein,Rv3300c(),BioCyc
G185E-6155-MONOMER,SecB-like chaperone Rv1957,Rv1957(),BioCyc
G185E-7194-MONOMER,fatty-acid-AMP ligase,Rv2941(),BioCyc
G185E-5779-MONOMER,probable transmembrane protein,Rv1591(),BioCyc
G185E-4375-MONOMER,nitrite reductase subunit NirD,Rv0253(),BioCyc
G185E-7571-MONOMER,probable endonuclease VIII,Rv3297(),BioCyc
G185E-6152-MONOMER,hypothetical protein,Rv1954A(),BioCyc
G185E-7946-MONOMER,"heme ABC transporter, ATP-binding subunit",Rv3663c(),BioCyc
G185E-6533-MONOMER,hypothetical protein,Rv2309A(),BioCyc
G185E-4628-MONOMER,conserved hypothetical protein,Rv0498(),BioCyc
G185E-5008-MONOMER,conserved protein,Rv0854(),BioCyc
G185E-6805-MONOMER,probable glutamine-transport transmembrane protein ABC transporter,Rv2563(),BioCyc
G185E-5385-MONOMER,conserved protein,Rv1215c(),BioCyc
G185E-7178-MONOMER,probable ribonuclease III,Rv2925c(2),BioCyc
G185E-5763-MONOMER,probable PhiRv1 phage protein,Rv1575(),BioCyc
G185E-4358-MONOMER,&beta;-<i>N</i>-acetylglucosaminidase,Rv0237(1),BioCyc
G185E-7555-MONOMER,probable bifunctional protein acetyl-/propionyl-coenzyme A carboxylase (epsilon chain),Rv3281(),BioCyc
G185E-6136-MONOMER,probable oxidoreductase,Rv1939(),BioCyc
G185E-7927-MONOMER,conserved hypothetical protein,Rv3647c(),BioCyc
G185E-6516-MONOMER,Uncharacterized oxidoreductase Rv2298,Rv2298(1),BioCyc
G185E-4611-MONOMER,probable conserved lipoprotein,Rv0483(),BioCyc
G185E-4992-MONOMER,probable conserved lipoprotein,Rv0838(1),BioCyc
G185E-6787-MONOMER,possible toxin,Rv2548(),BioCyc
G185E-5369-MONOMER,possible transposase,Rv1199c(),BioCyc
G185E-7161-MONOMER,30S ribosomal protein S16,Rv2909c(),BioCyc
G185E-5747-MONOMER,probable threonine dehydratase,Rv1559(4),BioCyc
G185E-4342-MONOMER,probable enoyl-CoA hydratase,Rv0222(),BioCyc
G185E-7539-MONOMER,,Rv3265c(),BioCyc
G185E-6120-MONOMER,lipase LipD,Rv1923(),BioCyc
G185E-7910-MONOMER,possible transferase (possibly glycosyltransferase),Rv3631(),BioCyc
G185E-6500-MONOMER,probable transcription regulator (LysR family),Rv2282c(),BioCyc
G185E-4595-MONOMER,3-hydroxybutyryl-CoA dehydrogenase,Rv0468(1),BioCyc
G185E-4971-MONOMER,conserved protein,Rv0822c(),BioCyc
G185E-6771-MONOMER,hypothetical protein,Rv2532c(),BioCyc
G185E-5352-MONOMER,probable conserved transmembrane transport protein,Rv1183(),BioCyc
G185E-7145-MONOMER,possible oxidoreductase,Rv2893(),BioCyc
G185E-5731-MONOMER,possible fatty acyl-CoA reductase,Rv1543(),BioCyc
G185E-4326-MONOMER,mycobacterial membrane protein L3,Rv0206c(),BioCyc
G185E-7523-MONOMER,possible transcriptional regulatory protein (probably TetR-family),Rv3249c(),BioCyc
G185E-6104-MONOMER,hypothetical protein,Rv1907c(),BioCyc
G185E-7894-MONOMER,ESX-1 secretion-associated protein,Rv3615c(),BioCyc
G185E-6484-MONOMER,&omega;-hydroxy-II-dihydromenaquinone-9 sulfotransferase Stf3,Rv2267c(),BioCyc
G185E-4579-MONOMER,conserved hypothetical protein,Rv0454(),BioCyc
G185E-4955-MONOMER,possible UDP-glucose-4-epimerase,Rv0806c(),BioCyc
G185E-6754-MONOMER,unknown protein,Rv2517c(),BioCyc
G185E-5335-MONOMER,probable conserved lipoprotein,Rv1166(),BioCyc
G185E-7129-MONOMER,probable conserved integral membrane protein,Rv2877c(),BioCyc
G185E-5715-MONOMER,probable polyketide synthase,Rv1527c(),BioCyc
G185E-4310-MONOMER,drug efflux pump,Rv0191(1),BioCyc
G185E-7507-MONOMER,possible triacylglycerol synthase,Rv3233c(),BioCyc
G185E-6088-MONOMER,conserved protein,Rv1891(),BioCyc
G185E-7878-MONOMER,hypothetical short protein,Rv3599c(),BioCyc
G185E-6468-MONOMER,possible flavoprotein,Rv2251(),BioCyc
G185E-4563-MONOMER,molybdopterin molybdenumtransferase 2,Rv0438c(1),BioCyc
G185E-4939-MONOMER,hypothetical protein,Rv0790c(),BioCyc
G185E-6737-MONOMER,,Rv2501c(),BioCyc
G185E-5318-MONOMER,transcriptional regulatory protein,Rv1151c(),BioCyc
G185E-7113-MONOMER,conserved hypothetical protein,Rv2862c(),BioCyc
G185E-5699-MONOMER,GDP-D-mannose dehydratase,Rv1511(2),BioCyc
G185E-4294-MONOMER,probable conserved Mce associated transmembrane protein,Rv0176(),BioCyc
G185E-7491-MONOMER,probable two component sensor kinase,Rv3220c(),BioCyc
G185E-6071-MONOMER,probable bacterioferritin,Rv1876(),BioCyc
G185E-7861-MONOMER,possible transcription factor,Rv3583c(),BioCyc
G185E-6450-MONOMER,conserved protein,Rv2237(),BioCyc
G185E-4547-MONOMER,probable phosphomethylpyrimidine kinase,Rv0422c(4),BioCyc
G185E-4923-MONOMER,conserved hypothetical protein,Rv0775(),BioCyc
G185E-6720-MONOMER,probable carboxylesterase,Rv2485c(),BioCyc
G185E-5301-MONOMER,PPE family protein PPE16,Rv1135c(),BioCyc
G185E-7097-MONOMER,possible integral membrane efflux protein,Rv2846c(),BioCyc
G185E-5683-MONOMER,probable methyltransferase,Rv1498c(),BioCyc
G185E-4278-MONOMER,PE family protein PE4,Rv0160c(),BioCyc
G185E-7474-MONOMER,possible DNA-methyltransferase (modification methylase),Rv3204(),BioCyc
G185E-6055-MONOMER,alanine and proline rich secreted protein,Rv1860(),BioCyc
G185E-7845-MONOMER,"3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione 4-hydroxylase reductase component",Rv3567c(),BioCyc
G185E-6433-MONOMER,probable glutamine synthetase,Rv2222c(),BioCyc
G185E-4531-MONOMER,beta lactamase like protein,Rv0406c(),BioCyc
G185E-4906-MONOMER,possible two component system response sensor kinase membrane associated,Rv0758(),BioCyc
G185E-6704-MONOMER,conserved hypothetical protein,Rv2469c(),BioCyc
G185E-5285-MONOMER,hypothetical protein,Rv1119c(),BioCyc
G185E-7081-MONOMER,possible antitoxin,Rv2830c(),BioCyc
G185E-5667-MONOMER,3-oxoacyl-[acyl-carrier protein] reductase,Rv1483(1),BioCyc
G185E-4262-MONOMER,possible S-adenosylmethionine-dependent methyltransferase,Rv0145(),BioCyc
G185E-7457-MONOMER,probable transposase,Rv3191c(),BioCyc
G185E-6039-MONOMER,probable 6-phosphogluconate dehydrogenase,Rv1844c(2),BioCyc
G185E-7829-MONOMER,"3-[(3a<i>S</i>,4<i>S</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoyl-CoA ligase &beta; subunit",Rv3552(),BioCyc
G185E-6417-MONOMER,probable nicotinate-nucleotide-dimethylbenzimidazol phosphoribosyltransferase,Rv2207(2),BioCyc
G185E-4515-MONOMER,probable O-succinylhomoserine sulfhydrylase,Rv0391(),BioCyc
G185E-8208-MONOMER,probable conserved transmembrane protein,Rv3910(),BioCyc
G185E-4889-MONOMER,possible transcriptional regulatory protein,Rv0744c(),BioCyc
G185E-6686-MONOMER,2-oxoglutarate:ferredoxin oxidoreductase &beta; subunit,Rv2454c(),BioCyc
G185E-5269-MONOMER,possible para-nitrobenzyl esterase (fragment),Rv1104(),BioCyc
G185E-7065-MONOMER,probable transposase,Rv2815c(),BioCyc
G185E-5651-MONOMER,polyubiquitin binding protein,Rv1468c(),BioCyc
G185E-4246-MONOMER,antigen 85C,Rv0129c(),BioCyc
G185E-7441-MONOMER,probable epoxide hydrolase,Rv3176c(),BioCyc
G185E-6023-MONOMER,Uncharacterized HTH-type transcriptional regulator Rv1828,Rv1828(),BioCyc
G185E-7813-MONOMER,,Rv3536c(1),BioCyc
G185E-6400-MONOMER,Probable endopeptidase Rv2190c,Rv2190c(),BioCyc
G185E-4499-MONOMER,carbon monoxide dehydrogenase subunit M,Rv0375c(),BioCyc
G185E-8192-MONOMER,ESX conserved component EccC2. ESX-2 type VII secretion system protein. Possible membrane protein.,Rv3894c(),BioCyc
G185E-4873-MONOMER,possible D-3-phosphoglycerate dehydrogenase,Rv0728c(),BioCyc
G185E-6670-MONOMER,conserved hypothetical protein,Rv2438A(),BioCyc
G185E-5252-MONOMER,PE family protein PE10,Rv1089(),BioCyc
G185E-7049-MONOMER,possible hydrolase,Rv2800(),BioCyc
G185E-5635-MONOMER,PE-PGRS family protein PE_PGRS28,Rv1452c(),BioCyc
G185E-4230-MONOMER,probable sedoheptulose-7-phosphate isomerase,Rv0113(4),BioCyc
G185E-7425-MONOMER,possible transcriptional regulatory protein (probably TetR-family),Rv3160c(),BioCyc
G185E-6007-MONOMER,probable dehydrogenase,Rv1812c(),BioCyc
G185E-7797-MONOMER,possible coenzyme F420-dependent oxidoreductase,Rv3520c(),BioCyc
G185E-6383-MONOMER,alpha(1->6)mannosyltransferase. Possible conserved integral membrane protein.,Rv2174(),BioCyc
G185E-4483-MONOMER,probable conserved integral membrane protein,Rv0359(),BioCyc
G185E-8176-MONOMER,ESX-1 secretion-associated protein EspJ. Conserved alanine rich protein.,Rv3878(),BioCyc
G185E-4857-MONOMER,probable conserved transmembrane protein,Rv0713(),BioCyc
G185E-5236-MONOMER,probable beta-ketoacyl CoA thiolase,Rv1074c(),BioCyc
G185E-7033-MONOMER,probable lipoprotein,Rv2784c(),BioCyc
G185E-5619-MONOMER,probable glyceraldehyde 3-phosphate dehydrogenase,Rv1436(4),BioCyc
G185E-4214-MONOMER,(R)-3-[(carboxylmethyl)amino]fatty acid dioxygenase/decarboxylase,Rv0097(),BioCyc
G185E-5991-MONOMER,probable proline rich membrane-anchored mycosin,Rv1796(),BioCyc
G185E-7781-MONOMER,3-oxocholest-4-en-26-oyl-CoA dehydrogenase &alpha; subunit,Rv3504(),BioCyc
G185E-6367-MONOMER,conserved protein,Rv2159c(),BioCyc
G185E-4467-MONOMER,isoniazid inductible gene protein,Rv0343(),BioCyc
G185E-8160-MONOMER,possible transcriptional regulatory protein WhiB-like,Rv3862c(),BioCyc
G185E-4841-MONOMER,probable dehydrogenase,Rv0697(),BioCyc
G185E-5220-MONOMER,probable medium chain fatty-acid-CoA ligase,Rv1058(),BioCyc
G185E-7017-MONOMER,PPE family protein PPE43,Rv2768c(),BioCyc
G185E-5603-MONOMER,probable excinuclease ABC (subunit C-nuclease),Rv1420(),BioCyc
G185E-4198-MONOMER,putative transcriptional regulator,Rv0081(),BioCyc
G185E-5973-MONOMER,probable cytochrome P450 144,Rv1777(),BioCyc
G185E-7396-MONOMER,two component sensor histidine kinase,Rv3132c(),BioCyc
G185E-7764-MONOMER,probable esterase/lipase,Rv3487c(),BioCyc
G185E-6351-MONOMER,conserved hypothetical protein,Rv2143(),BioCyc
G185E-4451-MONOMER,possible cytochrome P450 135A1,Rv0327c(),BioCyc
G185E-8147-MONOMER,ESX-1 transcriptional regulatory protein,Rv3849(),BioCyc
G185E-4825-MONOMER,30S ribosomal protein S12,Rv0682(1),BioCyc
G185E-5202-MONOMER,probable is like-2 transposase,Rv1042c(),BioCyc
G185E-7001-MONOMER,Ribonuclease J,Rv2752c(),BioCyc
G185E-5587-MONOMER,probable transcriptional regulatory protein,Rv1404(),BioCyc
G185E-4182-MONOMER,possible transcriptional regulatory protein (possibly TetR-family),Rv0067c(),BioCyc
G185E-5957-MONOMER,unknown protein,Rv1762c(),BioCyc
G185E-7379-MONOMER,probable transposase,Rv3115(),BioCyc
G185E-7748-MONOMER,conserved hypothetical protein,Rv3471c(),BioCyc
G185E-6334-MONOMER,conserved transmembrane protein,Rv2128(),BioCyc
G185E-8129-MONOMER,transcriptional regulatory protein (probably AraC-family),Rv3833(),BioCyc
G185E-4809-MONOMER,possible membrane protein,Rv0666(),BioCyc
G185E-5186-MONOMER,probable transcriptional regulatory protein,Rv1027c(),BioCyc
G185E-6985-MONOMER,recA protein (recombinase A) [contains: endonuclease PI-MTUI (MTU,Rv2737c(),BioCyc
G185E-5571-MONOMER,putative integration host factor,Rv1388(),BioCyc
G185E-4166-MONOMER,conserved protein,Rv0052(),BioCyc
G185E-5941-MONOMER,anchored-membrane serine/threonine-protein kinase,Rv1746(),BioCyc
G185E-7363-MONOMER,conserved protein,Rv3099c(),BioCyc
G185E-7732-MONOMER,probable tRNA pseudouridine synthase a,Rv3455c(2),BioCyc
G185E-6318-MONOMER,pup deamidase/depupylase,Rv2112c(),BioCyc
G185E-8113-MONOMER,possible phosphotransferase,Rv3817(),BioCyc
G185E-4793-MONOMER,possible sugar kinase,Rv0650(1),BioCyc
G185E-5172-MONOMER,probable peptidyl-tRNA hydrolase,Rv1014c(),BioCyc
G185E-6969-MONOMER,possible conserved transmembrane alanine and glycine rich protein,Rv2721c(),BioCyc
G185E-5554-MONOMER,Alpha-pyrone synthesis polyketide synthase-like Pks18,Rv1372(),BioCyc
G185E-4150-MONOMER,conserved protein,Rv0036c(),BioCyc
G185E-7346-MONOMER,probable acetyl-hydrolase/esterase,Rv3084(),BioCyc
G185E-7716-MONOMER,conserved hypothetical alanine and proline rich protein,Rv3439c(),BioCyc
G185E-6299-MONOMER,sec-independent protein translocase transmembrane protein,Rv2093c(),BioCyc
G185E-8097-MONOMER,acyl-CoA synthetase,Rv3801c(),BioCyc
G185E-4776-MONOMER,50S ribosomal protein L33,Rv0634B(),BioCyc
G185E-5156-MONOMER,protein lysine acetyltransferase Pat,Rv0998(),BioCyc
G185E-6953-MONOMER,conserved hypothetical protein,Rv2705c(),BioCyc
G185E-5537-MONOMER,conserved hypothetical protein,Rv1357c(),BioCyc
G185E-4133-MONOMER,"conserved protein with FHA domain,",Rv0020c(),BioCyc
G185E-7330-MONOMER,phosphoglucomutase,Rv3068c(1),BioCyc
G185E-5909-MONOMER,conserved hypothetical protein,Rv1717(),BioCyc
G185E-7700-MONOMER,alanine racemase,Rv3423c(1),BioCyc
G185E-6283-MONOMER,conserved hypothetical protein,Rv2077A(),BioCyc
G185E-8081-MONOMER,hypothetical protein,Rv3785(),BioCyc
G185E-6664-MONOMER,hypothetical protein,Rv2433c(),BioCyc
G185E-4758-MONOMER,probable galactokinase,Rv0620(1),BioCyc
G185E-5139-MONOMER,two component sensor kinase,Rv0982(),BioCyc
G185E-6937-MONOMER,conserved alanine and valine and glycine rich protein,Rv2689c(1),BioCyc
G185E-5520-MONOMER,dITP/XTP pyrophosphatase,Rv1341(2),BioCyc
G185E-4115-MONOMER,conserved hypothetical protein,Rv0004(),BioCyc
G185E-7313-MONOMER,probable,Rv3052c(),BioCyc
G185E-5893-MONOMER,conserved hypothetical protein,Rv1702c(),BioCyc
G185E-7684-MONOMER,possible antitoxin,Rv3407(),BioCyc
G185E-6267-MONOMER,antitoxin,Rv2063(),BioCyc
G185E-8062-MONOMER,probable remnant of a transposase,Rv3770A(),BioCyc
G185E-6647-MONOMER,DegV domain-containing protein Rv2417c,Rv2417c(),BioCyc
G185E-4741-MONOMER,possible transposase (fragment),Rv0606(),BioCyc
G185E-5123-MONOMER,copper-sensitive operon repressor,Rv0967(),BioCyc
G185E-6921-MONOMER,,Rv2673(),BioCyc
G185E-5504-MONOMER,PE-PGRS family protein PE_PGRS24,Rv1325c(),BioCyc
G185E-7296-MONOMER,conserved protein,Rv3035(),BioCyc
G185E-5876-MONOMER,probable conserved integral membrane protein ABC transporter,Rv1686c(),BioCyc
G185E-7668-MONOMER,cyclopropane-fatty-acyl-phospholipid synthase 1,Rv3392c(),BioCyc
G185E-6250-MONOMER,conserved hypothetical protein,Rv2047c(),BioCyc
G185E-8046-MONOMER,conserved protein,Rv3755c(),BioCyc
G185E-6631-MONOMER,possible conserved membrane protein,Rv2401A(),BioCyc
G185E-4725-MONOMER,mce-family related protein,Rv0590A(),BioCyc
G185E-5107-MONOMER,succinyl-CoA ligase [ADP-forming] &alpha; subunit,Rv0952(),BioCyc
G185E-6905-MONOMER,probable PhiRv2 prophage protein,Rv2657c(),BioCyc
G185E-5484-MONOMER,probable ATP synthase beta chain,Rv1310(),BioCyc
G185E-7276-MONOMER,PPE family protein PPE46,Rv3018c(),BioCyc
G185E-5860-MONOMER,conserved hypothetical protein,Rv1670(),BioCyc
G185E-7652-MONOMER,Phosphatase Rv3376,Rv3376(),BioCyc
G185E-6234-MONOMER,heat shock protein,Rv2031c(),BioCyc
G185E-8029-MONOMER,PPE family protein PPE67,Rv3739c(),BioCyc
G185E-6614-MONOMER,probable oxygen-independent coproporphyrinogen III oxidase,Rv2388c(),BioCyc
G185E-4709-MONOMER,possible oxidoreductase,Rv0575c(),BioCyc
G185E-5090-MONOMER,"putative phosphate ABC transporter, membrane subunit PstC1",Rv0935(),BioCyc
G185E-6885-MONOMER,cadmium inducible protein,Rv2641(),BioCyc
G185E-5468-MONOMER,probable homoserine dehydrogenase,Rv1294(),BioCyc
G185E-7260-MONOMER,probable acetolactate synthase (small subunit),Rv3002c(),BioCyc
G185E-5844-MONOMER,probable acetylglutamate kinase,Rv1654(2),BioCyc
G185E-4440-MONOMER,possible glycerophosphoryl diester phosphodiesterase,Rv0317c(),BioCyc
G185E-7636-MONOMER,conserved hypothetical protein,Rv3360(),BioCyc
G185E-6217-MONOMER,conserved hypothetical protein,Rv2015c(),BioCyc
G185E-8013-MONOMER,probable cutinase precursor [first part],Rv3724A(),BioCyc
G185E-6598-MONOMER,Ribosomal RNA small subunit methyltransferase E,Rv2372c(2),BioCyc
G185E-4692-MONOMER,possible conserved secreted protein,Rv0559c(),BioCyc
G185E-5072-MONOMER,conserved protein,Rv0918(),BioCyc
G185E-6869-MONOMER,probable conserved transmembrane alanine and leucine rich protein,Rv2625c(),BioCyc
