,name,genes,source
B488_RS04360-MONOMER,acetyl-CoA carboxylase biotin carboxylase subunit,B488_RS04360(),BioCyc
B488_RS03930-MONOMER,response regulator transcription factor,B488_RS03930(),BioCyc
B488_RS06250-MONOMER,type IV pilus protein,B488_RS06250(),BioCyc
B488_RS04645-MONOMER,valine--tRNA ligase,B488_RS04645(1),BioCyc
B488_RS00780-MONOMER,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,B488_RS00780(1),BioCyc
B488_RS01370-MONOMER,lipoprotein-releasing ABC transporter permease subunit,B488_RS01370(),BioCyc
B488_RS02850-MONOMER,DUF882 domain-containing protein,B488_RS02850(),BioCyc
B488_RS00040-MONOMER,leucine--tRNA ligase,B488_RS00040(1),BioCyc
B488_RS03935-MONOMER,HAMP domain-containing protein,B488_RS03935(),BioCyc
B488_RS01735-MONOMER,peptidoglycan-associated lipoprotein Pal,B488_RS01735(),BioCyc
B488_RS00785-MONOMER,rRNA maturation RNase YbeY,B488_RS00785(),BioCyc
B488_RS06710-MONOMER,protein-export chaperone SecB,B488_RS06710(4),BioCyc
B488_RS02025-MONOMER,50S ribosomal protein L22,B488_RS02025(1),BioCyc
B488_RS01375-MONOMER,ABC transporter ATP-binding protein,B488_RS01375(),BioCyc
B488_RS06795-MONOMER,porin family protein,B488_RS06795(),BioCyc
B488_RS02855-MONOMER,hypothetical protein,B488_RS02855(),BioCyc
B488_RS05500-MONOMER,DnaJ domain-containing protein,B488_RS05500(),BioCyc
B488_RS05785-MONOMER,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",B488_RS05785(1),BioCyc
B488_RS00350-MONOMER,tetratricopeptide repeat protein,B488_RS00350(),BioCyc
B488_RS03390-MONOMER,7-carboxy-7-deazaguanine synthase,B488_RS03390(),BioCyc
B488_RS06410-MONOMER,A/G-specific adenine glycosylase,B488_RS06410(),BioCyc
B488_RS04365-MONOMER,leucyl/phenylalanyl-tRNA--protein transferase,B488_RS04365(),BioCyc
B488_RS03940-MONOMER,sulfite exporter TauE/SafE family protein,B488_RS03940(),BioCyc
B488_RS06115-MONOMER,HAMP domain-containing histidine kinase,B488_RS06115(),BioCyc
B488_RS07040-MONOMER,DUF2497 domain-containing protein,B488_RS07040(),BioCyc
B488_RS00790-MONOMER,HlyC/CorC family transporter,B488_RS00790(),BioCyc
B488_RS04990-MONOMER,Branched-chain amino acid transport system permease LivM,B488_RS04990(),BioCyc
B488_RS01380-MONOMER,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,B488_RS01380(2),BioCyc
B488_RS00045-MONOMER,YggS family pyridoxal phosphate-dependent enzyme,B488_RS00045(),BioCyc
B488_RS05265-MONOMER,cation transporter,B488_RS05265(2),BioCyc
B488_RS03395-MONOMER,SAM-dependent DNA methyltransferase,B488_RS03395(),BioCyc
B488_RS03945-MONOMER,excinuclease ABC subunit UvrB,B488_RS03945(),BioCyc
B488_RS01740-MONOMER,tol-pal system protein YbgF,B488_RS01740(),BioCyc
B488_RS00795-MONOMER,apolipoprotein N-acyltransferase,B488_RS00795(1),BioCyc
B488_RS06715-MONOMER,DNA polymerase III subunit epsilon,B488_RS06715(),BioCyc
B488_RS02030-MONOMER,30S ribosomal protein S3,B488_RS02030(1),BioCyc
B488_RS01385-MONOMER,aspartate kinase,B488_RS01385(4),BioCyc
B488_RS02320-MONOMER,hypothetical protein,B488_RS02320(),BioCyc
B488_RS05790-MONOMER,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,B488_RS05790(),BioCyc
CPLX27KH-4,cytochrome d ubiquinol oxidase,B488_RS00720() AND B488_RS00725() AND B488_RS00730(),BioCyc
B488_RS05965-MONOMER,cytochrome c biogenesis protein DipZ,B488_RS05965(1),BioCyc
B488_RS00355-MONOMER,NAD kinase,B488_RS00355(6),BioCyc
B488_RS03400-MONOMER,"Type I restriction-modification system, specificity subunit S",B488_RS03400(),BioCyc
B488_RS04370-MONOMER,HU family DNA-binding protein,B488_RS04370(),BioCyc
B488_RS03950-MONOMER,NAD+ synthase,B488_RS03950(),BioCyc
B488_RS04655-MONOMER,protein-L-isoaspartate O-methyltransferase,B488_RS04655(),BioCyc
B488_RS00800-MONOMER,helix-turn-helix transcriptional regulator,B488_RS00800(),BioCyc
B488_RS04995-MONOMER,branched-chain amino acid ABC transporter permease,B488_RS04995(),BioCyc
B488_RS01390-MONOMER,phosphoenolpyruvate--protein phosphotransferase,B488_RS01390(),BioCyc
B488_RS00050-MONOMER,pilus assembly protein,B488_RS00050(),BioCyc
B488_RS03405-MONOMER,type I restriction endonuclease subunit R,B488_RS03405(),BioCyc
B488_RS03955-MONOMER,hypothetical protein,B488_RS03955(),BioCyc
B488_RS00805-MONOMER,methionine adenosyltransferase,B488_RS00805(4),BioCyc
B488_RS06720-MONOMER,dephospho-CoA kinase,B488_RS06720(1),BioCyc
B488_RS02035-MONOMER,50S ribosomal protein L16,B488_RS02035(1),BioCyc
B488_RS01395-MONOMER,peptide chain release factor 1,B488_RS01395(1),BioCyc
B488_RS02325-MONOMER,hypothetical protein,B488_RS02325(),BioCyc
B488_RS05505-MONOMER,BolA family transcriptional regulator,B488_RS05505(),BioCyc
B488_RS05795-MONOMER,30S ribosomal protein S20,B488_RS05795(1),BioCyc
B488_RS00360-MONOMER,peptide chain release factor 2,B488_RS00360(1),BioCyc
B488_RS03410-MONOMER,ISL3 family transposase,B488_RS03410(),BioCyc
B488_RS04375-MONOMER,endopeptidase La,B488_RS04375(),BioCyc
B488_RS03960-MONOMER,NADP-dependent malic enzyme,B488_RS03960(6),BioCyc
B488_RS06120-MONOMER,Lrp/AsnC family transcriptional regulator,B488_RS06120(),BioCyc
B488_RS04675-MONOMER,lipid A biosynthesis lauroyl acyltransferase,B488_RS04675(),BioCyc
B488_RS00810-MONOMER,tRNA (guanosine(46)-N7)-methyltransferase TrmB,B488_RS00810(1),BioCyc
B488_RS05000-MONOMER,DUF1153 domain-containing protein,B488_RS05000(),BioCyc
B488_RS01400-MONOMER,peptide chain release factor N(5)-glutamine methyltransferase,B488_RS01400(),BioCyc
B488_RS00055-MONOMER,DUF1013 domain-containing protein,B488_RS00055(),BioCyc
B488_RS05270-MONOMER,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,B488_RS05270(),BioCyc
B488_RS03415-MONOMER,CCA tRNA nucleotidyltransferase,B488_RS03415(),BioCyc
B488_RS03965-MONOMER,ABC transporter permease,B488_RS03965(),BioCyc
B488_RS01745-MONOMER,tRNA lysidine(34) synthetase TilS,B488_RS01745(1),BioCyc
B488_RS00815-MONOMER,DUF1150 family protein,B488_RS00815(),BioCyc
B488_RS06725-MONOMER,shikimate dehydrogenase,B488_RS06725(2),BioCyc
B488_RS02040-MONOMER,50S ribosomal protein L29,B488_RS02040(1),BioCyc
B488_RS01405-MONOMER,DUF4167 domain-containing protein,B488_RS01405(),BioCyc
B488_RS02330-MONOMER,hypothetical protein,B488_RS02330(),BioCyc
B488_RS05510-MONOMER,3-dehydroquinate synthase,B488_RS05510(1),BioCyc
B488_RS05800-MONOMER,chromosomal replication initiator protein DnaA,B488_RS05800(),BioCyc
B488_RS05970-MONOMER,peptide-methionine (S)-S-oxide reductase MsrA,B488_RS05970(),BioCyc
B488_RS00370-MONOMER,N-acetylmuramoyl-L-alanine amidase,B488_RS00370(1),BioCyc
B488_RS03420-MONOMER,bifunctional nicotinamidase/pyrazinamidase,B488_RS03420(1),BioCyc
B488_RS03975-MONOMER,hypothetical protein,B488_RS03975(),BioCyc
B488_RS04680-MONOMER,zinc-binding dehydrogenase,B488_RS04680(),BioCyc
B488_RS00825-MONOMER,tetratricopeptide repeat protein,B488_RS00825(),BioCyc
B488_RS05005-MONOMER,hypothetical protein,B488_RS05005(),BioCyc
B488_RS01410-MONOMER,ATP-dependent chaperone ClpB,B488_RS01410(),BioCyc
B488_RS00060-MONOMER,DNA translocase FtsK,B488_RS00060(),BioCyc
B488_RS03430-MONOMER,UDP-N-acetylmuramate--L-alanine ligase,B488_RS03430(1),BioCyc
B488_RS03980-MONOMER,hypothetical protein,B488_RS03980(),BioCyc
B488_RS01750-MONOMER,ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein,B488_RS01750(),BioCyc
B488_RS00830-MONOMER,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit,B488_RS00830(),BioCyc
B488_RS06730-MONOMER,septum formation inhibitor Maf,B488_RS06730(),BioCyc
B488_RS02045-MONOMER,30S ribosomal protein S17,B488_RS02045(1),BioCyc
B488_RS01415-MONOMER,M23 family metallopeptidase,B488_RS01415(),BioCyc
B488_RS02335-MONOMER,hypothetical protein,B488_RS02335(),BioCyc
B488_RS05515-MONOMER,shikimate kinase,B488_RS05515(1),BioCyc
CPLX27KH-11,succinate dehydrogenase,B488_RS03615() AND B488_RS03620(),BioCyc
B488_RS05805-MONOMER,coproporphyrinogen III oxidase,B488_RS05805(),BioCyc
B488_RS03435-MONOMER,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,B488_RS03435(1),BioCyc
B488_RS04380-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpX,B488_RS04380(),BioCyc
B488_RS03985-MONOMER,hypothetical protein,B488_RS03985(),BioCyc
B488_RS06125-MONOMER,nucleotide exchange factor GrpE,B488_RS06125(2),BioCyc
B488_RS04685-MONOMER,beta-ketoacyl-ACP synthase,B488_RS04685(),BioCyc
B488_RS00835-MONOMER,ribonuclease D,B488_RS00835(1),BioCyc
B488_RS05010-MONOMER,response regulator transcription factor,B488_RS05010(),BioCyc
B488_RS01450-MONOMER,superoxide dismutase,B488_RS01450(2),BioCyc
B488_RS00065-MONOMER,outer-membrane lipoprotein carrier protein LolA,B488_RS00065(),BioCyc
B488_RS05275-MONOMER,transcription antitermination factor NusB,B488_RS05275(1),BioCyc
B488_RS03440-MONOMER,cell division protein FtsW,B488_RS03440(),BioCyc
B488_RS03990-MONOMER,hypothetical protein,B488_RS03990(),BioCyc
B488_RS01755-MONOMER,phosphoglucosamine mutase,B488_RS01755(1),BioCyc
B488_RS00840-MONOMER,multicopper oxidase family protein,B488_RS00840(1),BioCyc
B488_RS06735-MONOMER,uroporphyrinogen decarboxylase,B488_RS06735(1),BioCyc
B488_RS02050-MONOMER,50S ribosomal protein L14,B488_RS02050(1),BioCyc
B488_RS01455-MONOMER,hypothetical protein,B488_RS01455(),BioCyc
B488_RS02340-MONOMER,hypothetical protein,B488_RS02340(),BioCyc
B488_RS05520-MONOMER,site-specific tyrosine recombinase XerD,B488_RS05520(),BioCyc
B488_RS05810-MONOMER,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,B488_RS05810(2),BioCyc
B488_RS05975-MONOMER,peptide-methionine (R)-S-oxide reductase MsrB,B488_RS05975(1),BioCyc
B488_RS00380-MONOMER,response regulator,B488_RS00380(),BioCyc
B488_RS03445-MONOMER,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,B488_RS03445(1),BioCyc
B488_RS03995-MONOMER,glutathione transferase GstA,B488_RS03995(),BioCyc
B488_RS06255-MONOMER,type II and III secretion system protein family protein,B488_RS06255(),BioCyc
B488_RS04690-MONOMER,beta-ketoacyl-ACP synthase,B488_RS04690(),BioCyc
B488_RS00845-MONOMER,aspartate--tRNA ligase,B488_RS00845(2),BioCyc
B488_RS05015-MONOMER,response regulator,B488_RS05015(),BioCyc
B488_RS01460-MONOMER,hypothetical protein,B488_RS01460(),BioCyc
B488_RS00070-MONOMER,exodeoxyribonuclease III,B488_RS00070(),BioCyc
B488_RS03450-MONOMER,phospho-N-acetylmuramoyl-pentapeptide- transferase,B488_RS03450(1),BioCyc
B488_RS04000-MONOMER,FAD-binding oxidoreductase,B488_RS04000(),BioCyc
B488_RS01760-MONOMER,NADH:ubiquinone oxidoreductase subunit NDUFA12,B488_RS01760(),BioCyc
B488_RS00850-MONOMER,50S ribosomal protein L25/general stress protein Ctc,B488_RS00850(1),BioCyc
B488_RS06740-MONOMER,protoporphyrinogen oxidase HemJ,B488_RS06740(),BioCyc
B488_RS02055-MONOMER,50S ribosomal protein L24,B488_RS02055(1),BioCyc
B488_RS01465-MONOMER,PAS domain-containing sensor histidine kinase,B488_RS01465(),BioCyc
B488_RS06800-MONOMER,helix-turn-helix transcriptional regulator,B488_RS06800(),BioCyc
B488_RS05525-MONOMER,acetyl-CoA carboxylase carboxyltransferase subunit alpha,B488_RS05525(),BioCyc
B488_RS05815-MONOMER,ribonuclease PH,B488_RS05815(1),BioCyc
B488_RS03455-MONOMER,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase,B488_RS03455(1),BioCyc
B488_RS04385-MONOMER,ATP-dependent Clp protease proteolytic subunit,B488_RS04385(),BioCyc
B488_RS04010-MONOMER,N-acetyltransferase,B488_RS04010(),BioCyc
B488_RS06130-MONOMER,phosphate signaling complex protein PhoU,B488_RS06130(),BioCyc
B488_RS04695-MONOMER,beta-hydroxyacyl-ACP dehydratase,B488_RS04695(),BioCyc
B488_RS00855-MONOMER,CarD family transcriptional regulator,B488_RS00855(),BioCyc
B488_RS05020-MONOMER,hypothetical protein,B488_RS05020(),BioCyc
B488_RS00075-MONOMER,cyclic nucleotide-binding domain-containing protein,B488_RS00075(),BioCyc
B488_RS05280-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",B488_RS05280(60),BioCyc
B488_RS03465-MONOMER,penicillin-binding protein 2,B488_RS03465(1),BioCyc
B488_RS01470-MONOMER,sigma-54-dependent Fis family transcriptional regulator,B488_RS01470(),BioCyc
B488_RS04015-MONOMER,aldehyde dehydrogenase family protein,B488_RS04015(1),BioCyc
B488_RS01765-MONOMER,DUF2155 domain-containing protein,B488_RS01765(),BioCyc
B488_RS00860-MONOMER,ferredoxin family protein,B488_RS00860(),BioCyc
B488_RS06745-MONOMER,transcription termination factor Rho,B488_RS06745(6),BioCyc
B488_RS02060-MONOMER,50S ribosomal protein L5,B488_RS02060(1),BioCyc
B488_RS02350-MONOMER,helix-turn-helix domain-containing protein,B488_RS02350(),BioCyc
B488_RS05530-MONOMER,"murein L,D-transpeptidase",B488_RS05530(),BioCyc
B488_RS05980-MONOMER,fluoride efflux transporter CrcB,B488_RS05980(),BioCyc
B488_RS00385-MONOMER,diguanylate cyclase,B488_RS00385(),BioCyc
B488_RS03470-MONOMER,hypothetical protein,B488_RS03470(),BioCyc
B488_RS04020-MONOMER,uracil-DNA glycosylase,B488_RS04020(),BioCyc
B488_RS04700-MONOMER,acyl carrier protein,B488_RS04700(),BioCyc
B488_RS00865-MONOMER,TerC family protein,B488_RS00865(),BioCyc
B488_RS05025-MONOMER,DUF1134 domain-containing protein,B488_RS05025(),BioCyc
B488_RS00080-MONOMER,response regulator transcription factor,B488_RS00080(),BioCyc
B488_RS03475-MONOMER,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,B488_RS03475(),BioCyc
B488_RS01485-MONOMER,DUF1344 domain-containing protein,B488_RS01485(),BioCyc
B488_RS04025-MONOMER,oxygen-dependent coproporphyrinogen oxidase,B488_RS04025(2),BioCyc
B488_RS01770-MONOMER,ribonucleotide-diphosphate reductase subunit beta,B488_RS01770(),BioCyc
B488_RS00870-MONOMER,glutamine-hydrolyzing GMP synthase,B488_RS00870(2),BioCyc
B488_RS02065-MONOMER,30S ribosomal protein S14,B488_RS02065(1),BioCyc
B488_RS02355-MONOMER,hypothetical protein,B488_RS02355(),BioCyc
B488_RS05535-MONOMER,hypothetical protein,B488_RS05535(),BioCyc
CPLX27KH-9,ADP-forming succinate--CoA ligase,B488_RS03595(2) AND B488_RS03590(2),BioCyc
B488_RS05820-MONOMER,heat-inducible transcriptional repressor HrcA,B488_RS05820(),BioCyc
B488_RS03480-MONOMER,division/cell wall cluster transcriptional repressor MraZ,B488_RS03480(),BioCyc
B488_RS04390-MONOMER,50S ribosomal protein L13,B488_RS04390(1),BioCyc
B488_RS04030-MONOMER,ABC transporter ATP-binding protein,B488_RS04030(),BioCyc
B488_RS06135-MONOMER,phosphate ABC transporter ATP-binding protein,B488_RS06135(),BioCyc
B488_RS04705-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,B488_RS04705(),BioCyc
B488_RS00875-MONOMER,PAS domain-containing protein,B488_RS00875(),BioCyc
B488_RS05030-MONOMER,hypothetical protein,B488_RS05030(),BioCyc
B488_RS00085-MONOMER,gamma subclass chorismate mutase AroQ,B488_RS00085(),BioCyc
B488_RS05285-MONOMER,riboflavin synthase,B488_RS05285(3),BioCyc
B488_RS03485-MONOMER,hydroxymethylglutaryl-CoA reductase,B488_RS03485(),BioCyc
B488_RS01490-MONOMER,enoyl-ACP reductase FabI,B488_RS01490(1),BioCyc
B488_RS04035-MONOMER,DNA-directed RNA polymerase subunit beta',B488_RS04035(),BioCyc
B488_RS06970-MONOMER,Dabb family protein,B488_RS06970(),BioCyc
B488_RS02070-MONOMER,30S ribosomal protein S8,B488_RS02070(1),BioCyc
B488_RS02360-MONOMER,hypothetical protein,B488_RS02360(),BioCyc
B488_RS05540-MONOMER,hypothetical protein,B488_RS05540(),BioCyc
B488_RS02860-MONOMER,N-methyl-L-tryptophan oxidase,B488_RS02860(1),BioCyc
B488_RS03490-MONOMER,type 2 isopentenyl-diphosphate Delta-isomerase,B488_RS03490(),BioCyc
CPLX27KH-3,NADH-quinone oxidoreductase,B488_RS01285() AND B488_RS01290() AND B488_RS01295() AND B488_RS01300() AND B488_RS01305() AND B488_RS01310() AND B488_RS01315() AND B488_RS01320() AND B488_RS01325() AND B488_RS01330() AND B488_RS01335() AND B488_RS01345() AND B488_RS01350(),BioCyc
B488_RS05990-MONOMER,polysaccharide deacetylase family protein,B488_RS05990(),BioCyc
B488_RS00390-MONOMER,50S ribosomal protein L33,B488_RS00390(1),BioCyc
B488_RS04040-MONOMER,DNA-directed RNA polymerase subunit beta,B488_RS04040(),BioCyc
B488_RS06260-MONOMER,Flp pilus assembly protein CpaB,B488_RS06260(),BioCyc
B488_RS04710-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,B488_RS04710(),BioCyc
B488_RS00885-MONOMER,glutathione synthase,B488_RS00885(4),BioCyc
CPLX27KH-8,phenylalanine--tRNA ligase,B488_RS05175(2) AND B488_RS05180(2),BioCyc
B488_RS00090-MONOMER,ribonuclease HI,B488_RS00090(),BioCyc
B488_RS02870-MONOMER,NAD(P)H-dependent oxidoreductase,B488_RS02870(2),BioCyc
B488_RS01495-MONOMER,pyridoxamine 5'-phosphate oxidase,B488_RS01495(2),BioCyc
B488_RS06415-MONOMER,2'-deoxycytidine 5'-triphosphate deaminase,B488_RS06415(),BioCyc
B488_RS04045-MONOMER,50S ribosomal protein L7/L12,B488_RS04045(2),BioCyc
B488_RS01775-MONOMER,ribonucleoside-diphosphate reductase subunit alpha,B488_RS01775(),BioCyc
B488_RS00890-MONOMER,flagellar M-ring protein FliF,B488_RS00890(),BioCyc
B488_RS02075-MONOMER,50S ribosomal protein L6,B488_RS02075(1),BioCyc
B488_RS02365-MONOMER,hypothetical protein,B488_RS02365(),BioCyc
B488_RS05825-MONOMER,creatininase family protein,B488_RS05825(),BioCyc
B488_RS05545-MONOMER,hypothetical protein,B488_RS05545(),BioCyc
B488_RS02875-MONOMER,cysteine synthase A,B488_RS02875(2),BioCyc
B488_RS07020-MONOMER,GHMP kinase,B488_RS07020(),BioCyc
B488_RS00395-MONOMER,ubiquinol oxidase subunit II,B488_RS00395(),BioCyc
B488_RS04395-MONOMER,30S ribosomal protein S9,B488_RS04395(1),BioCyc
B488_RS04055-MONOMER,50S ribosomal protein L1,B488_RS04055(1),BioCyc
B488_RS06140-MONOMER,phosphate ABC transporter permease PstA,B488_RS06140(),BioCyc
B488_RS04715-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,B488_RS04715(),BioCyc
B488_RS00895-MONOMER,helix-turn-helix transcriptional regulator,B488_RS00895(),BioCyc
B488_RS05035-MONOMER,carboxypeptidase-like protein,B488_RS05035(),BioCyc
B488_RS00095-MONOMER,homoserine kinase,B488_RS00095(),BioCyc
B488_RS05290-MONOMER,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,B488_RS05290(2),BioCyc
B488_RS02880-MONOMER,serine O-acetyltransferase,B488_RS02880(6),BioCyc
B488_RS03500-MONOMER,GHMP kinase,B488_RS03500(),BioCyc
B488_RS01500-MONOMER,glutamate--cysteine ligase,B488_RS01500(),BioCyc
B488_RS06420-MONOMER,50S ribosomal protein L34,B488_RS06420(),BioCyc
B488_RS04060-MONOMER,50S ribosomal protein L11,B488_RS04060(1),BioCyc
B488_RS01780-MONOMER,ATP-dependent Clp protease proteolytic subunit,B488_RS01780(),BioCyc
B488_RS00900-MONOMER,LuxR family transcriptional regulator,B488_RS00900(),BioCyc
B488_RS02370-MONOMER,DUF1064 domain-containing protein,B488_RS02370(),BioCyc
B488_RS02080-MONOMER,50S ribosomal protein L18,B488_RS02080(1),BioCyc
B488_RS05550-MONOMER,folate-binding protein YgfZ,B488_RS05550(),BioCyc
B488_RS02885-MONOMER,alpha/beta hydrolase,B488_RS02885(),BioCyc
B488_RS03505-MONOMER,diphosphomevalonate decarboxylase,B488_RS03505(),BioCyc
B488_RS05995-MONOMER,thermonuclease family protein,B488_RS05995(),BioCyc
B488_RS00400-MONOMER,cytochrome o ubiquinol oxidase subunit I,B488_RS00400(),BioCyc
B488_RS04065-MONOMER,transcription termination/antitermination protein NusG,B488_RS04065(1),BioCyc
B488_RS04720-MONOMER,metal-dependent hydrolase,B488_RS04720(),BioCyc
B488_RS00905-MONOMER,flagellar biosynthesis protein FlhB,B488_RS00905(),BioCyc
B488_RS02375-MONOMER,DUF1376 domain-containing protein,B488_RS02375(),BioCyc
B488_RS02890-MONOMER,GGDEF domain-containing protein,B488_RS02890(),BioCyc
B488_RS03510-MONOMER,YqgE/AlgH family protein,B488_RS03510(),BioCyc
B488_RS01505-MONOMER,16S rRNA (uracil(1498)-N(3))-methyltransferase,B488_RS01505(2),BioCyc
B488_RS06425-MONOMER,ribonuclease P protein component,B488_RS06425(),BioCyc
B488_RS04070-MONOMER,preprotein translocase subunit SecE,B488_RS04070(),BioCyc
B488_RS01785-MONOMER,DUF2076 domain-containing protein,B488_RS01785(),BioCyc
B488_RS00910-MONOMER,flagellar motor switch protein FliG,B488_RS00910(),BioCyc
B488_RS02380-MONOMER,hypothetical protein,B488_RS02380(),BioCyc
B488_RS02085-MONOMER,30S ribosomal protein S5,B488_RS02085(1),BioCyc
B488_RS05555-MONOMER,hypothetical protein,B488_RS05555(),BioCyc
B488_RS05830-MONOMER,RsmB/NOP family class I SAM-dependent RNA methyltransferase,B488_RS05830(1),BioCyc
B488_RS02895-MONOMER,D-alanine--D-alanine ligase,B488_RS02895(2),BioCyc
B488_RS06265-MONOMER,prepilin peptidase CpaA,B488_RS06265(),BioCyc
CPLX27KH-10,phosphoribosylformylglycinamidine synthase,B488_RS02570() AND B488_RS02580() AND B488_RS02585(),BioCyc
B488_RS04400-MONOMER,type III PLP-dependent enzyme,B488_RS04400(),BioCyc
B488_RS04080-MONOMER,glycosyltransferase,B488_RS04080(),BioCyc
B488_RS06145-MONOMER,phosphate ABC transporter permease subunit PstC,B488_RS06145(),BioCyc
B488_RS04725-MONOMER,Holliday junction resolvase RuvX,B488_RS04725(),BioCyc
B488_RS06775-MONOMER,flagellar motor switch protein FliN,B488_RS06775(),BioCyc
B488_RS02385-MONOMER,single-stranded DNA-binding protein,B488_RS02385(),BioCyc
B488_RS05295-MONOMER,serine hydroxymethyltransferase,B488_RS05295(2),BioCyc
B488_RS02900-MONOMER,cell division protein FtsQ/DivIB,B488_RS02900(),BioCyc
B488_RS03515-MONOMER,hypothetical protein,B488_RS03515(),BioCyc
B488_RS05040-MONOMER,IMP dehydrogenase,B488_RS05040(4),BioCyc
B488_RS01510-MONOMER,DUF3422 domain-containing protein,B488_RS01510(),BioCyc
B488_RS06430-MONOMER,membrane protein insertase YidC,B488_RS06430(1),BioCyc
B488_RS04085-MONOMER,elongation factor Tu,B488_RS04085(1),BioCyc
B488_RS01790-MONOMER,outer membrane protein assembly factor BamE,B488_RS01790(),BioCyc
B488_RS00100-MONOMER,type II 3-dehydroquinate dehydratase,B488_RS00100(),BioCyc
B488_RS00920-MONOMER,hypothetical protein,B488_RS00920(),BioCyc
B488_RS02390-MONOMER,Fic family protein,B488_RS02390(),BioCyc
B488_RS02090-MONOMER,50S ribosomal protein L30,B488_RS02090(),BioCyc
B488_RS05560-MONOMER,tetratricopeptide repeat protein,B488_RS05560(),BioCyc
B488_RS02905-MONOMER,cell division protein FtsA,B488_RS02905(),BioCyc
B488_RS07025-MONOMER,lytic transglycosylase domain-containing protein,B488_RS07025(),BioCyc
B488_RS06000-MONOMER,NAD-glutamate dehydrogenase,B488_RS06000(),BioCyc
B488_RS00405-MONOMER,cytochrome o ubiquinol oxidase subunit III,B488_RS00405(),BioCyc
B488_RS04410-MONOMER,DUF1007 family protein,B488_RS04410(),BioCyc
B488_RS04095-MONOMER,tRNA 2-thiouridine(34) synthase MnmA,B488_RS04095(1),BioCyc
B488_RS04730-MONOMER,DUF475 domain-containing protein,B488_RS04730(),BioCyc
B488_RS00925-MONOMER,flagellar motor stator protein MotA,B488_RS00925(),BioCyc
B488_RS02395-MONOMER,ATP-binding protein,B488_RS02395(),BioCyc
B488_RS02910-MONOMER,cell division protein FtsZ,B488_RS02910(),BioCyc
B488_RS03525-MONOMER,DUF87 domain-containing protein,B488_RS03525(),BioCyc
B488_RS05045-MONOMER,transglutaminase-like cysteine peptidase,B488_RS05045(),BioCyc
B488_RS01515-MONOMER,peptidylprolyl isomerase,B488_RS01515(),BioCyc
B488_RS04100-MONOMER,phosphoglycerate dehydrogenase,B488_RS04100(4),BioCyc
B488_RS06435-MONOMER,YihA family ribosome biogenesis GTP-binding protein,B488_RS06435(),BioCyc
B488_RS01795-MONOMER,hypothetical protein,B488_RS01795(),BioCyc
B488_RS06755-MONOMER,hypothetical protein,B488_RS06755(),BioCyc
B488_RS00930-MONOMER,flagellar basal-body rod protein FlgF,B488_RS00930(),BioCyc
B488_RS02095-MONOMER,50S ribosomal protein L15,B488_RS02095(1),BioCyc
B488_RS02400-MONOMER,hypothetical protein,B488_RS02400(),BioCyc
B488_RS05835-MONOMER,tryptophan-rich sensory protein,B488_RS05835(),BioCyc
B488_RS05565-MONOMER,complex I NDUFA9 subunit family protein,B488_RS05565(),BioCyc
B488_RS02915-MONOMER,UDP-3-O-acyl-N-acetylglucosamine deacetylase,B488_RS02915(1),BioCyc
B488_RS06270-MONOMER,Flp family type IVb pilin,B488_RS06270(),BioCyc
B488_RS03530-MONOMER,MerR family transcriptional regulator,B488_RS03530(),BioCyc
B488_RS04415-MONOMER,nickel/cobalt transporter,B488_RS04415(),BioCyc
B488_RS04105-MONOMER,phosphoserine transaminase,B488_RS04105(),BioCyc
B488_RS06150-MONOMER,phosphonate ABC transporter substrate-binding protein,B488_RS06150(),BioCyc
B488_RS04735-MONOMER,potassium transporter Kup,B488_RS04735(1),BioCyc
B488_RS00935-MONOMER,flagellar protein export ATPase FliI,B488_RS00935(),BioCyc
B488_RS02405-MONOMER,hypothetical protein,B488_RS02405(),BioCyc
B488_RS05300-MONOMER,"L,D-transpeptidase family protein",B488_RS05300(),BioCyc
B488_RS02920-MONOMER,outer membrane protein assembly factor BamD,B488_RS02920(),BioCyc
