,name,genes,source
STM0730-MONOMER,citrate (Si)-synthase,STM0730(6),BioCyc
STM1632-MONOMER,cyanate transporter,STM1632(),BioCyc
STM3400-MONOMER,putative periplasmic protein,STM3400(),BioCyc
STM0208-MONOMER,dGTPase,STM0208(4),BioCyc
STM3770-MONOMER,PTS sorbose transporter subunit IIC,STM3770(),BioCyc
STM2013-MONOMER,FMN/FAD transporter,STM2013(),BioCyc
STM1114-MONOMER,protein-disulfide reductase,STM1114(),BioCyc
STM2382-MONOMER,hypothetical protein,STM2382(),BioCyc
STM1492-MONOMER,choline ABC transporter permease,STM1492(),BioCyc
STM3144-MONOMER,hydrogenase maturation nickel metallochaperone,STM3144(),BioCyc
STM0069-MONOMER,phenylacetic acid degradation protein,STM0069(),BioCyc
STM3522-MONOMER,transcriptional regulator,STM3522(),BioCyc
STM4170-MONOMER,DNA-binding protein,STM4170(),BioCyc
STM2767-MONOMER,DNA helicase,STM2767(),BioCyc
STM4544-MONOMER,primosomal protein,STM4544(),BioCyc
STM0863-MONOMER,serine-type D-Ala-D-Ala carboxypeptidase,STM0863(1),BioCyc
STM1864-MONOMER,disulfide bond formation protein B,STM1864(),BioCyc
STM3900-MONOMER,ilvG operon leader peptide,STM3900(),BioCyc
STM0449-MONOMER,ATP-dependent protease ATP-binding subunit,STM0449(),BioCyc
STM1240-MONOMER,lipoprotein,STM1240(),BioCyc
STM2242-MONOMER,putative tail fiber protein of phage,STM2242(),BioCyc
STM4294-MONOMER,arginine:agmatine antiporter,STM4294(2),BioCyc
STM3002-MONOMER,prolipoprotein diacylglyceryl transferase,STM3002(1),BioCyc
STM1616-MONOMER,PTS sugar transporter subunit IIA,STM1616(),BioCyc
STM2619-MONOMER,Gifsy-1 prophage protein,STM2619(),BioCyc
STM0192-MONOMER,iron-hydroxamate transporter ATP-binding subunit,STM0192(),BioCyc
STM0714-MONOMER,5-oxoprolinase subunit A,STM0714(),BioCyc
STM1992-MONOMER,DNA (cytosine-5-)-methyltransferase,STM1992(),BioCyc
STM3378-MONOMER,sulfoxide reductase heme-binding subunit,STM3378(),BioCyc
STM2366-MONOMER,acetyl-CoA carboxylase carboxyl transferase subunit beta,STM2366(),BioCyc
STM3754-MONOMER,putative cytoplasmic protein,STM3754(),BioCyc
STM3128-MONOMER,FAD-dependent oxidoreductase,STM3128(1),BioCyc
STM1098-MONOMER,"4-hydroxyphenylacetate 3-monooxygenase, reductase component",STM1098(),BioCyc
STM2751-MONOMER,PTS sorbitol transporter,STM2751(),BioCyc
STM1476-MONOMER,putative inner membrane protein,STM1476(),BioCyc
STM0846-MONOMER,molybdopterin biosynthesis protein,STM0846(1),BioCyc
STM0053-MONOMER,histidine kinase,STM0053(),BioCyc
STM3508-MONOMER,putative cytoplasmic protein,STM3508(),BioCyc
STM4154-MONOMER,DNA-directed RNA polymerase subunit beta',STM4154(),BioCyc
STM3876-MONOMER,transcriptional regulator,STM3876(),BioCyc
STM4528-MONOMER,putative inner membrane protein,STM4528(),BioCyc
STM1224-MONOMER,effector protein,STM1224(),BioCyc
STM1848-MONOMER,putative inner membrane protein,STM1848(),BioCyc
STM1600-MONOMER,putative inner membrane protein,STM1600(),BioCyc
STM0434-MONOMER,2-dehydropantoate 2-reductase,STM0434(1),BioCyc
STM0176-MONOMER,long polar fimbrial chaperone,STM0176(),BioCyc
STM2225-MONOMER,putative inner membrane protein,STM2225(),BioCyc
STM4281-MONOMER,nitrite reductase,STM4281(),BioCyc
STM2984-MONOMER,cysteine sulfinate desulfinase,STM2984(2),BioCyc
STM1974-MONOMER,flagellar hook-length control protein,STM1974(),BioCyc
STM2602-MONOMER,Gifsy-1 prophage protein,STM2602(),BioCyc
STM2350-MONOMER,TIGR01777 family protein,STM2350(),BioCyc
STM0698-MONOMER,"phosphoglucomutase, alpha-D-glucose phosphate-specific",STM0698(1),BioCyc
STM3111-MONOMER,oxidative damage protection protein,STM3111(),BioCyc
STM3362-MONOMER,putative periplasmic protein,STM3362(),BioCyc
STM2735-MONOMER,Fels-2 prophage protein,STM2735(),BioCyc
STM3737-MONOMER,putative Zn-dependent hydrolase,STM3737(),BioCyc
STM0830-MONOMER,glutamine ABC transporter substrate-binding protein,STM0830(),BioCyc
STM1081-MONOMER,kinase inhibitor,STM1081(),BioCyc
STM3492-MONOMER,DNA utilization protein,STM3492(),BioCyc
STM1457-MONOMER,electron transport complex subunit,STM1457(),BioCyc
STM3860-MONOMER,SgrR family transcriptional regulator,STM3860(),BioCyc
STM0037-MONOMER,putative cytoplasmic protein,STM0037(),BioCyc
STM0597-MONOMER,enterobactin synthase component B,STM0597(5),BioCyc
STM1208-MONOMER,thiamine kinase,STM1208(1),BioCyc
STM4127-MONOMER,DNA-binding transcriptional regulator,STM4127(),BioCyc
STM1584-MONOMER,amino acid permease,STM1584(1),BioCyc
STM4512-MONOMER,beta-aspartyl-peptidase,STM4512(),BioCyc
STM0160-MONOMER,UPF0231 family protein,STM0160(),BioCyc
STM1832-MONOMER,mannose-specific enzyme IID,STM1832(),BioCyc
STM0588-MONOMER,apo-serine activating enzyme,STM0588(1),BioCyc
STM4265-MONOMER,AraC family transcriptional regulator,STM4265(),BioCyc
STM0417-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",STM0417(60),BioCyc
STM1958-MONOMER,lysine-N-methylase,STM1958(),BioCyc
STM2208-MONOMER,putative inner membrane protein,STM2208(),BioCyc
STM2334-MONOMER,putative phosphatase,STM2334(),BioCyc
STM2967-MONOMER,SecY-interacting protein,STM2967(),BioCyc
STM3095-MONOMER,glutathione synthase,STM3095(4),BioCyc
STM2586-MONOMER,Gifsy-1 prophage protein,STM2586(),BioCyc
STM2718-MONOMER,Fels-2 prophage protein,STM2718(),BioCyc
STM0681-MONOMER,UMP phosphatase,STM0681(),BioCyc
STM0813-MONOMER,putative cytoplasmic protein,STM0813(),BioCyc
STM3346-MONOMER,cell division protein,STM3346(),BioCyc
STM3476-MONOMER,nitrite transporter,STM3476(1),BioCyc
STM3721-MONOMER,lipopolysaccharide core heptose(I) kinase,STM3721(1),BioCyc
STM3843-MONOMER,5-carboxymethylaminomethyluridine-tRNA synthase MnmE subunit,STM3843(2),BioCyc
STM1065-MONOMER,putative outer membrane protein,STM1065(),BioCyc
CPLX-9275,corrinoid adenosyltransferase EutT,STM2467(),BioCyc
STM1192-MONOMER,phosphate acyltransferase,STM1192(1),BioCyc
STM1441-MONOMER,fusaric acid resistance protein,STM1441(),BioCyc
STM1568-MONOMER,formate dehydrogenase N subunit gamma,STM1568(),BioCyc
STM0021-MONOMER,fimbrial protein,STM0021(),BioCyc
STM0144-MONOMER,prepilin peptidase-dependent pilin,STM0144(),BioCyc
STM0694-MONOMER,flavodoxin 1,STM0694(1),BioCyc
STM4109-MONOMER,fructose-6-phosphate aldolase,STM4109(1),BioCyc
STM3045-MONOMER,flavodoxin,STM3045(1),BioCyc
STM4249-MONOMER,acid phosphatase/phosphotransferase,STM4249(4),BioCyc
STM4496-MONOMER,DNA repair protein,STM4496(),BioCyc
STM1939-MONOMER,putative glucose-6-phosphate dehydrogenase,STM1939(),BioCyc
STM1816-MONOMER,cell division topological specificity factor,STM1816(),BioCyc
STM0525-MONOMER,glycerate kinase,STM0525(1),BioCyc
STM0401-MONOMER,maltodextrin glucosidase,STM0401(1),BioCyc
STM2318-MONOMER,NADH-quinone oxidoreductase subunit L,STM2318(),BioCyc
STM2192-MONOMER,putative inner membrane protein,STM2192(),BioCyc
STM3079-MONOMER,putative hydrolase or acyltransferase,STM3079(),BioCyc
STM2950-MONOMER,MBL fold metallo-hydrolase,STM2950(),BioCyc
STM2702-MONOMER,DNA recombinase Fin,STM2702(),BioCyc
STM2571-MONOMER,N-acetylmuramic acid 6-phosphate etherase,STM2571(2),BioCyc
STM0796-MONOMER,malonyl-ACP O-methyltransferase,STM0796(1),BioCyc
STM0658-MONOMER,molecular chaperone,STM0658(),BioCyc
STM3459-MONOMER,ABC transporter ATP-binding protein,STM3459(),BioCyc
STM3330-MONOMER,glutamate synthase large subunit,STM3330(),BioCyc
STM3827-MONOMER,MFS family D-galactonate transport protein,STM3827(1),BioCyc
STM3705-MONOMER,murein hydrolase activator,STM3705(),BioCyc
STM1175-MONOMER,flagellar basal body rod protein,STM1175(),BioCyc
STM1048-MONOMER,"Gifsy-2 prophage host specificity protein J, phage lambda",STM1048(),BioCyc
STM1551-MONOMER,plasmid stabilization protein,STM1551(),BioCyc
STM1425-MONOMER,multidrug resistance protein,STM1425(),BioCyc
STM0128-MONOMER,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,STM0128(1),BioCyc
STM0005-MONOMER,peroxide stress protein,STM0005(),BioCyc
STM4233-MONOMER,chorismate lyase,STM4233(1),BioCyc
STM4093-MONOMER,cell division protein,STM4093(),BioCyc
STM1922-MONOMER,flagellar motor protein,STM1922(),BioCyc
STM4479-MONOMER,lipopolysaccharide ABC transporter permease,STM4479(),BioCyc
STM0509-MONOMER,putative outer membrane protein,STM0509(),BioCyc
STM1800-MONOMER,muramoyltetrapeptide carboxypeptidase,STM1800(1),BioCyc
STM2302-MONOMER,4-amino-4-deoxy-L-arabinose-phospho-UDP flippase,STM2302(),BioCyc
STM0385-MONOMER,diguanylate cyclase,STM0385(),BioCyc
STM3063-MONOMER,ribose 5-phosphate isomerase A,STM3063(2),BioCyc
STM2176-MONOMER,maleylacetoacetate isomerase,STM2176(),BioCyc
STM2684-MONOMER,DNA repair protein,STM2684(),BioCyc
STM2934-MONOMER,sulfate adenylyltransferase subunit,STM2934(),BioCyc
STM0779-MONOMER,molybdenum-dependent transcriptional regulator,STM0779(),BioCyc
STM2554-MONOMER,3-phenylpropionic acid transporter,STM2554(1),BioCyc
STM3443-MONOMER,bacterioferritin,STM3443(),BioCyc
STM0642-MONOMER,ribosome silencing factor,STM0642(),BioCyc
STM3811-MONOMER,putative cytoplasmic protein,STM3811(),BioCyc
STM3314-MONOMER,calcium/sodium antiporter,STM3314(1),BioCyc
STM1159-MONOMER,DUF2770 domain-containing protein,STM1159(),BioCyc
STM3689-MONOMER,putative cytoplasmic protein,STM3689(),BioCyc
STM1535-MONOMER,hydrogenase formation protein,STM1535(),BioCyc
STM1032-MONOMER,Gifsy-2 prophage protein,STM1032(),BioCyc
STM0112-MONOMER,3-isopropylmalate dehydrogenase,STM0112(2),BioCyc
STM1407-MONOMER,secretion system apparatus,STM1407(),BioCyc
STM4217-MONOMER,lytic murein transglycosylase,STM4217(),BioCyc
PSLT099-MONOMER,conjugative transfer,PSLT099(),BioCyc
STM4590-MONOMER,cell envelope integrity protein,STM4590(),BioCyc
STM4077-MONOMER,autoinducer 2-binding protein,STM4077(),BioCyc
STM1906-MONOMER,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase,STM1906(1),BioCyc
STM4463-MONOMER,putative arginine repressor,STM4463(),BioCyc
STM0493-MONOMER,MFS transporter,STM0493(),BioCyc
STM1784-MONOMER,redox-regulated ATPase,STM1784(),BioCyc
STM2286-MONOMER,sn-glycerol-3-phosphate dehydrogenase subunit C,STM2286(),BioCyc
STM0369-MONOMER,2-methylcitrate synthase,STM0369(2),BioCyc
STM3047-MONOMER,FAD assembly factor,STM3047(),BioCyc
STM2160-MONOMER,transcriptional regulator,STM2160(),BioCyc
STM2668-MONOMER,gluconolactonase,STM2668(),BioCyc
STM2918-MONOMER,,STM2918(),BioCyc
STM0762-MONOMER,fumarate hydratase,STM0762(),BioCyc
STM2538-MONOMER,ISC system 2Fe-2S type ferredoxin,STM2538(),BioCyc
STM3427-MONOMER,30S ribosomal protein S14,STM3427(1),BioCyc
STM0626-MONOMER,response regulator,STM0626(),BioCyc
STM3796A-MONOMER,integral membrane protein,STM3796A(),BioCyc
STM3297-MONOMER,23S rRNA (uridine(2552)-2'-O)-methyltransferase,STM3297(1),BioCyc
STM1143-MONOMER,curli minor subunit precursor,STM1143(),BioCyc
STM3673-MONOMER,"2,3-diketo-L-gulonate TRAP transporter",STM3673(),BioCyc
STM1519-MONOMER,AraC/XylS family transcriptional activator of defense systems,STM1519(),BioCyc
STM1016-MONOMER,Gifsy-2 prophage protein,STM1016(),BioCyc
STM0096-MONOMER,RNA polymerase-binding ATPase,STM0096(),BioCyc
STM1391-MONOMER,DNA-binding response regulator,STM1391(),BioCyc
STM4201-MONOMER,phage tail protein I,STM4201(),BioCyc
PSLT081-MONOMER,conjugative transfer: assembly,PSLT081(),BioCyc
STM4574-MONOMER,putative outer membrane protein,STM4574(),BioCyc
STM4061-MONOMER,divalent metal cation transporter,STM4061(2),BioCyc
STM1890-MONOMER,murein DD-endopeptidase,STM1890(),BioCyc
STM4446-MONOMER,L-seryl-tRNA selenium transferase,STM4446(),BioCyc
STM0477-MONOMER,DNA-binding transcriptional repressor,STM0477(),BioCyc
STM1768-MONOMER,putative invasin,STM1768(),BioCyc
STM2270-MONOMER,DNA-binding response regulator,STM2270(),BioCyc
STM0353-MONOMER,copper-translocating P-type ATPase,STM0353(),BioCyc
STM3029-MONOMER,putative fimbrial-like protein,STM3029(),BioCyc
STM2145-MONOMER,GntR family transcriptional regulator,STM2145(),BioCyc
STM2646-MONOMER,autonomous glycyl radical cofactor,STM2646(),BioCyc
STM2902-MONOMER,putative cytoplasmic protein,STM2902(),BioCyc
STM0741-MONOMER,cytochrome d ubiquinol oxidase subunit II,STM0741(),BioCyc
STM2522-MONOMER,histidine--tRNA ligase,STM2522(2),BioCyc
STM3411-MONOMER,alternative ribosome-rescue factor A,STM3411(),BioCyc
STM0610-MONOMER,molecular chaperone,STM0610(),BioCyc
STM3781-MONOMER,carbohydrate kinase,STM3781(),BioCyc
STM3279-MONOMER,tryptophan permease,STM3279(1),BioCyc
STM1126-MONOMER,phosphate starvation protein,STM1126(),BioCyc
STM3657-MONOMER,Uncharacterized lipoprotein,STM3657(),BioCyc
STM1503-MONOMER,hypothetical protein,STM1503(),BioCyc
STM1000-MONOMER,asparagine--tRNA ligase,STM1000(2),BioCyc
STM0080-MONOMER,putative outer membrane lipoprotein,STM0080(),BioCyc
STM1375-MONOMER,"murein L,D-transpeptidase",STM1375(),BioCyc
STM4185-MONOMER,bifunctional isocitrate dehydrogenase kinase/phosphatase,STM4185(),BioCyc
PSLT062-MONOMER,putative cytoplasmic protein,PSLT062(),BioCyc
STM4558-MONOMER,ribosomal-protein-alanine N-acetyltransferase,STM4558(),BioCyc
STM4045-MONOMER,rhamnulose-1-phosphate aldolase,STM4045(4),BioCyc
STM1874-MONOMER,putative inner membrane protein,STM1874(),BioCyc
STM4430-MONOMER,putative sugar kinase,STM4430(),BioCyc
STM0460-MONOMER,multidrug ABC transporter permease/ATP-binding protein,STM0460(),BioCyc
STM1749-MONOMER,bifunctional acetaldehyde-CoA/alcohol dehydrogenase,STM1749(40),BioCyc
STM2253-MONOMER,heme exporter,STM2253(),BioCyc
STM0337-MONOMER,fimbrial protein,STM0337(),BioCyc
STM3013-MONOMER,diaminopimelate decarboxylase,STM3013(4),BioCyc
STM2128-MONOMER,multidrug transporter subunit,STM2128(),BioCyc
STM2630-MONOMER,Gifsy-1 prophage protein,STM2630(),BioCyc
STM2886-MONOMER,CesD/SycD/LcrH family type III secretion system chaperone,STM2886(),BioCyc
STM0725-MONOMER,glycosyl transferase,STM0725(),BioCyc
STM2506-MONOMER,DUF2633 domain-containing protein,STM2506(),BioCyc
STM3389-MONOMER,acrEF/envCD operon transcriptional regulator,STM3389(),BioCyc
STM0593-MONOMER,enterobactin exporter,STM0593(1),BioCyc
STM3765-MONOMER,putative permease,STM3765(),BioCyc
STM3263-MONOMER,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,STM3263(),BioCyc
STM1109-MONOMER,MBL fold metallo-hydrolase,STM1109(),BioCyc
STM3640-MONOMER,long polar fimbria,STM3640(),BioCyc
STM1487-MONOMER,putative LysR family transcriptional regulator,STM1487(),BioCyc
STM0984-MONOMER,ATP-dependent Lipid A-core flippase,STM0984(2),BioCyc
STM0064-MONOMER,4-hydroxy-tetrahydrodipicolinate reductase,STM0064(4),BioCyc
STM1358-MONOMER,3-dehydroquinate dehydratase,STM1358(2),BioCyc
STM4165-MONOMER,anti-RNA polymerase sigma 70 factor,STM4165(),BioCyc
PSLT045-MONOMER,putative resolvase,PSLT045(),BioCyc
STM4539-MONOMER,glucoselysine 6-phosphate deglycase,STM4539(),BioCyc
STM4030-MONOMER,putative cytoplasmic protein,STM4030(),BioCyc
STM1859-MONOMER,putative cytoplasmic protein,STM1859(),BioCyc
STM4414-MONOMER,inorganic pyrophosphatase,STM4414(6),BioCyc
STM0444-MONOMER,muropeptide transporter,STM0444(1),BioCyc
STM1733-MONOMER,putative ferredoxin,STM1733(),BioCyc
STM2237-MONOMER,lambda family phage holin,STM2237(),BioCyc
STM0319-MONOMER,sigma factor-binding protein,STM0319(),BioCyc
STM2997-MONOMER,prepilin peptidase dependent protein C,STM2997(),BioCyc
STM2112-MONOMER,colanic acid polymerase,STM2112(),BioCyc
STM2613-MONOMER,Gifsy-1 prophage protein,STM2613(),BioCyc
STM2870-MONOMER,Oxygen-regulated invasion protein,STM2870(),BioCyc
STM0709-MONOMER,deoxyribodipyrimidine photo-lyase,STM0709(),BioCyc
STM2490-MONOMER,transcriptional repressor of gcv operon,STM2490(),BioCyc
STM3373-MONOMER,rod shape-determining protein,STM3373(),BioCyc
STM0576-MONOMER,PTS mannose/fructose/sorbose transporter subunit IIB,STM0576(),BioCyc
STM3748-MONOMER,putative inner membrane protein,STM3748(),BioCyc
STM2867-MONOMER,AraC family transcriptional regulator,STM2867(),BioCyc
STM1093-MONOMER,Pathogenicity island encoded protein: SPI5,STM1093(),BioCyc
STM2487-MONOMER,phosphoribosylaminoimidazolesuccinocarboxamide synthase,STM2487(3),BioCyc
STM1470-MONOMER,DNA replication terminus site-binding protein,STM1470(),BioCyc
STM0573-MONOMER,putative inner membrane protein,STM0573(),BioCyc
STM0048-MONOMER,peptidylprolyl isomerase,STM0048(),BioCyc
STM3243-MONOMER,threonine/serine transporter,STM3243(1),BioCyc
STM4148-MONOMER,transcription termination/antitermination protein,STM4148(1),BioCyc
STM3621-MONOMER,putative cytoplasmic protein,STM3621(),BioCyc
STM4523-MONOMER,endoribonuclease,STM4523(),BioCyc
STM0964-MONOMER,dimethylsulfoxide reductase subunit A,STM0964(),BioCyc
STM1843-MONOMER,MFS transporter,STM1843(),BioCyc
STM1339-MONOMER,integration host factor subunit alpha,STM1339(),BioCyc
STM0429-MONOMER,2-aminoethylphosphonate ABC transporter substrate-binding protein,STM0429(),BioCyc
PSLT026-MONOMER,putative periplasmic protein,PSLT026(),BioCyc
STM2220-MONOMER,putative cytoplasmic protein,STM2220(),BioCyc
STM4011-MONOMER,putative inner membrane protein,STM4011(),BioCyc
STM2979-MONOMER,transcriptional regulator,STM2979(),BioCyc
STM4395-MONOMER,EamA family transporter,STM4395(),BioCyc
STM2597-MONOMER,Gifsy-1 prophage protein,STM2597(),BioCyc
STM1714-MONOMER,DNA topoisomerase I,STM1714(),BioCyc
STM0692-MONOMER,putative LysR family transcriptional regulator,STM0692(),BioCyc
STM0299-MONOMER,putative outer membrane protein,STM0299(),BioCyc
STM3357-MONOMER,LysR family transcriptional regulator,STM3357(),BioCyc
STM2093-MONOMER,"CDP-6-deoxy-delta-3,4-glucoseen reductase",STM2093(),BioCyc
STM3732-MONOMER,nucleoid occlusion factor,STM3732(),BioCyc
STM2851-MONOMER,formate hydrogenlyase subunit,STM2851(),BioCyc
STM1076-MONOMER,methylglyoxal synthase,STM1076(6),BioCyc
STM2471-MONOMER,IS200 family transposase,STM2471(),BioCyc
STM1452-MONOMER,dipeptide/tripeptide permease A,STM1452(1),BioCyc
STM0554-MONOMER,homology to integrase protein of phage,STM0554(),BioCyc
STM0032-MONOMER,putative arylsulfatase,STM0032(),BioCyc
STM3227-MONOMER,EnvZ/OmpR regulon moderator,STM3227(),BioCyc
STM4121-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,STM4121(1),BioCyc
STM3605-MONOMER,endolysin,STM3605(),BioCyc
STM4507-MONOMER,GntR family transcriptional regulator,STM4507(),BioCyc
STM0945-MONOMER,ATP-dependent Clp protease ATP-binding subunit,STM0945(),BioCyc
STM1827-MONOMER,putative diguanylate cyclase/phosphodiesterase,STM1827(),BioCyc
STM1323-MONOMER,putative regulator,STM1323(),BioCyc
STM0412-MONOMER,putative inner membrane protein,STM0412(),BioCyc
PSLT008-MONOMER,"sdiA-regulated gene;putative bacterial regulatory helix-turn-helix proteins, araC family",PSLT008(),BioCyc
STM2203-MONOMER,deoxyribonuclease IV,STM2203(),BioCyc
STM3994-MONOMER,molybdenum cofactor guanylyltransferase,STM3994(1),BioCyc
STM2961-MONOMER,putative d-glucarate dehydratase,STM2961(1),BioCyc
STM4379-MONOMER,biofilm stress/motility protein A,STM4379(),BioCyc
STM2582-MONOMER,S26 family signal peptidase,STM2582(),BioCyc
STM1698A-MONOMER,putative e6 protein,STM1698A(),BioCyc
STM0669-MONOMER,"putative phosphate starvation-inducible protein, ATP-binding",STM0669(),BioCyc
STM0281-MONOMER,type VI secretion system-associated protein,STM0281(),BioCyc
STM3341-MONOMER,stringent starvation protein B,STM3341(),BioCyc
STM2077-MONOMER,imidazole glycerol phosphate synthase subunit,STM2077(),BioCyc
STM3716-MONOMER,lipopolysaccharide core heptose (II) kinase,STM3716(1),BioCyc
STM2835-MONOMER,sorbitol-6-phosphate 2-dehydrogenase,STM2835(4),BioCyc
STM1060-MONOMER,putative iron-sulfur protein,STM1060(),BioCyc
STM2455-MONOMER,ethanolamine utilization protein,STM2455(),BioCyc
STM1436-MONOMER,N-ethylmaleimide reductase,STM1436(),BioCyc
STM0537-MONOMER,cysteine tRNA synthetase,STM0537(1),BioCyc
STM0016-MONOMER,hypothetical protein,STM0016(),BioCyc
STM3210-MONOMER,DNA primase,STM3210(),BioCyc
STM4104-MONOMER,"multifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'-nucleotidase/3'-nucleotidase",STM4104(),BioCyc
STM3589-MONOMER,anion permease,STM3589(1),BioCyc
STM4491-MONOMER,putative ATP-dependent Lon protease,STM4491(),BioCyc
STM0929-MONOMER,putative inner membrane protein,STM0929(),BioCyc
STM1811-MONOMER,putative cytoplasmic protein,STM1811(),BioCyc
STM1307-MONOMER,succinylglutamate desuccinylase,STM1307(1),BioCyc
STM0396-MONOMER,exonuclease subunit,STM0396(),BioCyc
STM3973-MONOMER,Sec-independent protein translocase,STM3973(1),BioCyc
STM2187-MONOMER,NAD-dependent dihydropyrimidine dehydrogenase subunit B,STM2187(),BioCyc
STM4363-MONOMER,FtsH protease regulator,STM4363(),BioCyc
STM2945-MONOMER,secreted protein in the Sop family; transferred to eukaryotic cells,STM2945(),BioCyc
STM1683-MONOMER,DNA-binding transcriptional regulator,STM1683(),BioCyc
STM2566-MONOMER,putative periplasmic protein,STM2566(),BioCyc
STM0266-MONOMER,putative cytoplasmic protein,STM0266(),BioCyc
STM0653-MONOMER,putative cytoplasmic protein,STM0653(),BioCyc
STM2061-MONOMER,DNA gyrase inhibitor,STM2061(),BioCyc
STM3325-MONOMER,putative cytoplasmic protein,STM3325(),BioCyc
STM2814-MONOMER,multidrug export protein,STM2814(),BioCyc
STM3700-MONOMER,glycerol-3-phosphate dehydrogenase,STM3700(2),BioCyc
STM2439-MONOMER,Uncharacterized protein,STM2439(),BioCyc
STM1043-MONOMER,Gifsy-2 prophage attachment and invasion protein homolog,STM1043(),BioCyc
STM3194-MONOMER,protein-disulfide oxidoreductase,STM3194(),BioCyc
STM1418-MONOMER,type III secretion system protein,STM1418(),BioCyc
STM3573-MONOMER,putative inner membrane protein,STM3573(),BioCyc
PSLT111-MONOMER,conjugative transfer: regulation,PSLT111(),BioCyc
STM0913-MONOMER,Fels-1 prophage protein,STM0913(),BioCyc
STM4088-MONOMER,septal ring assembly protein,STM4088(),BioCyc
STM1291-MONOMER,peptide-methionine (R)-S-oxide reductase,STM1291(1),BioCyc
STM4474-MONOMER,Inner membrane protein,STM4474(),BioCyc
STM3957-MONOMER,phospholipase,STM3957(1),BioCyc
STM1795-MONOMER,putative homolog of glutamic dehydrogenase,STM1795(),BioCyc
STM4344-MONOMER,elongation factor P lysine(34) lysyltransferase,STM4344(),BioCyc
STM0380-MONOMER,D-alanine--D-alanine ligase A,STM0380(1),BioCyc
STM1667-MONOMER,putative thiol peroxidase,STM1667(),BioCyc
STM2171-MONOMER,SDR family oxidoreductase,STM2171(),BioCyc
STM0243-MONOMER,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase,STM0243(),BioCyc
STM2929-MONOMER,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",STM2929(3),BioCyc
STM2045-MONOMER,ethanolamine utilization protein,STM2045(),BioCyc
STM2549-MONOMER,anaerobic sulfite reductase subunit B,STM2549(),BioCyc
STM2798-MONOMER,putative rhodanese-related sulfurtransferase,STM2798(),BioCyc
STM0637-MONOMER,serine-type D-Ala-D-Ala carboxypeptidase,STM0637(1),BioCyc
STM2423-MONOMER,putative outer membrane protein,STM2423(),BioCyc
STM3309-MONOMER,phospholipid ABC transporter substrate-binding protein,STM3309(),BioCyc
STM3178-MONOMER,two-component system sensor histidine kinase,STM3178(),BioCyc
STM3684-MONOMER,putative glutathione S-transferase,STM3684(),BioCyc
STM3557-MONOMER,sn-glycerol-3-phosphate ABC transporter substrate-binding protein,STM3557(),BioCyc
STM1027-MONOMER,Gifsy-2 prophage protein,STM1027(),BioCyc
STM0898-MONOMER,predicted Fels-1 prophage transcriptional regulator,STM0898(),BioCyc
STM1402-MONOMER,pathogenicity island 2 effector protein,STM1402(),BioCyc
STM3940-MONOMER,putative inner membrane protein,STM3940(),BioCyc
PSLT094-MONOMER,conjugative transfer: assembly,PSLT094(),BioCyc
STM1278-MONOMER,putative MFS family transport protein (Amino acid/amine transport),STM1278(),BioCyc
STM4072-MONOMER,autoinducer-2 kinase,STM4072(),BioCyc
STM4328-MONOMER,L-methionine/branched-chain amino acid transporter,STM4328(),BioCyc
STM4458-MONOMER,2-iminobutanoate/2-iminopropanoate deaminase monomer,STM4458(),BioCyc
STM1650-MONOMER,putative reverse transcriptase,STM1650(),BioCyc
STM1779-MONOMER,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,STM1779(2),BioCyc
STM0226-MONOMER,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,STM0226(1),BioCyc
STM0364-MONOMER,ferrioxamine receptor,STM0364(),BioCyc
STM2029-MONOMER,cobalt-precorrin-4 C(11)-methyltransferase,STM2029(),BioCyc
STM2156-MONOMER,putative lipoprotein,STM2156(),BioCyc
STM2782-MONOMER,antimicrobial resistance protein Mig-14,STM2782(),BioCyc
STM2913-MONOMER,gluconate permease,STM2913(),BioCyc
STM2401-MONOMER,lipid A biosynthesis palmitoleoyl acyltransferase,STM2401(1),BioCyc
STM2533-MONOMER,3-mercaptopyruvate sulfurtransferase,STM2533(1),BioCyc
STM3162-MONOMER,DedA family protein,STM3162(),BioCyc
STM0621-MONOMER,citrate lyase subunit alpha,STM0621(),BioCyc
STM3541-MONOMER,low affinity gluconate permease,STM3541(1),BioCyc
STM3291-MONOMER,putative cytoplasmic protein,STM3291(),BioCyc
STM0881-MONOMER,putative inner membrane protein,STM0881(),BioCyc
STM3668-MONOMER,3-dehydro-L-gulonate 2-dehydrogenase,STM3668(2),BioCyc
STM3920-MONOMER,UDP-N-acetylglucosamine 2-epimerase,STM3920(1),BioCyc
STM1011-MONOMER,Gifsy-2 prophage protein,STM1011(),BioCyc
STM1261-MONOMER,four-helix bundle copper-binding protein,STM1261(),BioCyc
