,name,genes,source
USA300HOU_RS00160-MONOMER,PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA,USA300HOU_RS00160(1),BioCyc
USA300HOU_RS12245-MONOMER,hypothetical protein,USA300HOU_RS12245(),BioCyc
USA300HOU_RS06540-MONOMER,aquaporin family protein,USA300HOU_RS06540(4),BioCyc
USA300HOU_RS09150-MONOMER,hypothetical protein,USA300HOU_RS09150(),BioCyc
USA300HOU_RS03740-MONOMER,hypothetical protein,USA300HOU_RS03740(),BioCyc
USA300HOU_RS01785-MONOMER,glycerol-3-phosphate transporter,USA300HOU_RS01785(1),BioCyc
USA300HOU_RS04860-MONOMER,YbhB/YbcL family Raf kinase inhibitor-like protein,USA300HOU_RS04860(),BioCyc
USA300HOU_RS15525-MONOMER,hypothetical protein,USA300HOU_RS15525(),BioCyc
USA300HOU_RS12935-MONOMER,nitrate respiration regulation sensor histidine kinase NreB,USA300HOU_RS12935(),BioCyc
USA300HOU_RS00950-MONOMER,4'-phosphopantetheinyl transferase superfamily protein,USA300HOU_RS00950(),BioCyc
USA300HOU_RS03255-MONOMER,alpha/beta hydrolase,USA300HOU_RS03255(),BioCyc
USA300HOU_RS07835-MONOMER,dUTP diphosphatase,USA300HOU_RS07835(),BioCyc
USA300HOU_RS13920-MONOMER,"glycosyl-4,4'-diaponeurosporenoate acyltransferase",USA300HOU_RS13920(),BioCyc
USA300HOU_RS01530-MONOMER,hypothetical protein,USA300HOU_RS01530(),BioCyc
USA300HOU_RS10255-MONOMER,hypothetical protein,USA300HOU_RS10255(),BioCyc
USA300HOU_RS02825-MONOMER,50S ribosomal protein L11,USA300HOU_RS02825(1),BioCyc
USA300HOU_RS14865-MONOMER,Mph(C) family macrolide 2'-phosphotransferase,USA300HOU_RS14865(),BioCyc
USA300HOU_RS05535-MONOMER,translational GTPase TypA,USA300HOU_RS05535(),BioCyc
USA300HOU_RS13410-MONOMER,carboxymuconolactone decarboxylase family protein,USA300HOU_RS13410(),BioCyc
USA300HOU_RS00720-MONOMER,purine-nucleoside phosphorylase,USA300HOU_RS00720(),BioCyc
USA300HOU_RS02830-MONOMER,50S ribosomal protein L1,USA300HOU_RS02830(1),BioCyc
USA300HOU_RS01985-MONOMER,GlsB/YeaQ/YmgE family stress response membrane protein,USA300HOU_RS01985(),BioCyc
USA300HOU_RS04735-MONOMER,S1 domain-containing post-transcriptional regulator Ygs,USA300HOU_RS04735(),BioCyc
USA300HOU_RS06300-MONOMER,tyrosine recombinase XerC,USA300HOU_RS06300(),BioCyc
USA300HOU_RS04180-MONOMER,sugar-binding transcriptional regulator,USA300HOU_RS04180(),BioCyc
USA300HOU_RS08345-MONOMER,helix-turn-helix transcriptional regulator,USA300HOU_RS08345(),BioCyc
USA300HOU_RS13925-MONOMER,CHAP domain-containing protein,USA300HOU_RS13925(),BioCyc
USA300HOU_RS05760-MONOMER,XTP/dITP diphosphatase,USA300HOU_RS05760(2),BioCyc
USA300HOU_RS08820-MONOMER,AbrB family transcriptional regulator,USA300HOU_RS08820(),BioCyc
USA300HOU_RS09145-MONOMER,phosphoglycerate dehydrogenase,USA300HOU_RS09145(4),BioCyc
USA300HOU_RS04495-MONOMER,Abi family protein,USA300HOU_RS04495(),BioCyc
USA300HOU_RS11850-MONOMER,zinc-binding alcohol dehydrogenase family protein,USA300HOU_RS11850(),BioCyc
USA300HOU_RS04075-MONOMER,hypothetical protein,USA300HOU_RS04075(),BioCyc
CPLX2KSB-49,ABC transporter,USA300HOU_RS10150() AND USA300HOU_RS10155(),BioCyc
USA300HOU_RS06835-MONOMER,YneF family protein,USA300HOU_RS06835(),BioCyc
USA300HOU_RS02835-MONOMER,50S ribosomal protein L10,USA300HOU_RS02835(1),BioCyc
USA300HOU_RS12250-MONOMER,VOC family protein,USA300HOU_RS12250(),BioCyc
USA300HOU_RS00165-MONOMER,beta-lactam sensor/signal transducer MecR1,USA300HOU_RS00165(),BioCyc
USA300HOU_RS04900-MONOMER,ABC transporter ATP-binding protein,USA300HOU_RS04900(),BioCyc
USA300HOU_RS00545-MONOMER,MFS transporter,USA300HOU_RS00545(),BioCyc
USA300HOU_RS06145-MONOMER,thiamine diphosphokinase,USA300HOU_RS06145(),BioCyc
USA300HOU_RS08635-MONOMER,cysteine desulfurase,USA300HOU_RS08635(2),BioCyc
USA300HOU_RS11150-MONOMER,anti-sigma B factor RsbW,USA300HOU_RS11150(),BioCyc
USA300HOU_RS07950-MONOMER,hypothetical protein,USA300HOU_RS07950(),BioCyc
USA300HOU_RS12940-MONOMER,nitrate respiration regulation accessory nitrate sensor NreA,USA300HOU_RS12940(),BioCyc
USA300HOU_RS00955-MONOMER,YagU family protein,USA300HOU_RS00955(),BioCyc
USA300HOU_RS05540-MONOMER,YlaI family protein,USA300HOU_RS05540(),BioCyc
USA300HOU_RS13930-MONOMER,acetyltransferase,USA300HOU_RS13930(),BioCyc
USA300HOU_RS02840-MONOMER,50S ribosomal protein L7/L12,USA300HOU_RS02840(2),BioCyc
USA300HOU_RS08755-MONOMER,ribosomal-processing cysteine protease Prp,USA300HOU_RS08755(),BioCyc
USA300HOU_RS10960-MONOMER,accessory gene regulator AgrB,USA300HOU_RS10960(),BioCyc
USA300HOU_RS09300-MONOMER,Mn(2+)-dependent dipeptidase Sapep,USA300HOU_RS09300(),BioCyc
USA300HOU_RS07925-MONOMER,helix-turn-helix domain-containing protein,USA300HOU_RS07925(),BioCyc
USA300HOU_RS08565-MONOMER,biotin-dependent carboxyltransferase family protein,USA300HOU_RS08565(),BioCyc
USA300HOU_RS03085-MONOMER,mevalonate kinase,USA300HOU_RS03085(),BioCyc
USA300HOU_RS07360-MONOMER,alanine dehydrogenase,USA300HOU_RS07360(),BioCyc
USA300HOU_RS11855-MONOMER,NADP-dependent oxidoreductase,USA300HOU_RS11855(),BioCyc
USA300HOU_RS00430-MONOMER,persulfide-sensing transcriptional repressor CstR,USA300HOU_RS00430(),BioCyc
USA300HOU_RS10385-MONOMER,ammonia-dependent NAD(+) synthetase,USA300HOU_RS10385(2),BioCyc
USA300HOU_RS10535-MONOMER,hypothetical protein,USA300HOU_RS10535(),BioCyc
USA300HOU_RS08165-MONOMER,elongation factor P,USA300HOU_RS08165(),BioCyc
USA300HOU_RS05880-MONOMER,TDT family transporter,USA300HOU_RS05880(),BioCyc
USA300HOU_RS13415-MONOMER,DUF1433 domain-containing protein,USA300HOU_RS13415(),BioCyc
USA300HOU_RS09155-MONOMER,HAD family hydrolase,USA300HOU_RS09155(),BioCyc
USA300HOU_RS04865-MONOMER,MAP domain-containing protein,USA300HOU_RS04865(),BioCyc
USA300HOU_RS01535-MONOMER,DNA/RNA non-specific endonuclease,USA300HOU_RS01535(),BioCyc
USA300HOU_RS02845-MONOMER,class I SAM-dependent methyltransferase,USA300HOU_RS02845(1),BioCyc
USA300HOU_RS02375-MONOMER,glutamate synthase large subunit,USA300HOU_RS02375(),BioCyc
USA300HOU_RS08685-MONOMER,N-acetylmuramoyl-L-alanine amidase,USA300HOU_RS08685(1),BioCyc
USA300HOU_RS05545-MONOMER,hypothetical protein,USA300HOU_RS05545(),BioCyc
USA300HOU_RS13935-MONOMER,GNAT family N-acetyltransferase,USA300HOU_RS13935(),BioCyc
USA300HOU_RS04375-MONOMER,glycine cleavage system protein GcvH,USA300HOU_RS04375(),BioCyc
USA300HOU_RS08050-MONOMER,AraC family transcriptional regulator,USA300HOU_RS08050(),BioCyc
USA300HOU_RS11860-MONOMER,alpha/beta hydrolase,USA300HOU_RS11860(),BioCyc
USA300HOU_RS09785-MONOMER,protoporphyrinogen oxidase,USA300HOU_RS09785(),BioCyc
USA300HOU_RS00725-MONOMER,tetracycline efflux MFS transporter Tet(38),USA300HOU_RS00725(),BioCyc
USA300HOU_RS10350-MONOMER,heptaprenylglyceryl phosphate synthase,USA300HOU_RS10350(),BioCyc
USA300HOU_RS04730-MONOMER,peptidylprolyl isomerase,USA300HOU_RS04730(),BioCyc
CPLX2KSB-48,ABC transporter,USA300HOU_RS00915() AND USA300HOU_RS00920() AND USA300HOU_RS00910(),BioCyc
USA300HOU_RS09335-MONOMER,leucine--tRNA ligase,USA300HOU_RS09335(1),BioCyc
USA300HOU_RS03535-MONOMER,membrane protein,USA300HOU_RS03535(),BioCyc
USA300HOU_RS06840-MONOMER,hypothetical protein,USA300HOU_RS06840(),BioCyc
USA300HOU_RS05235-MONOMER,hypothetical protein,USA300HOU_RS05235(),BioCyc
USA300HOU_RS12255-MONOMER,winged helix DNA-binding protein,USA300HOU_RS12255(),BioCyc
USA300HOU_RS06545-MONOMER,glycerol kinase GlpK,USA300HOU_RS06545(4),BioCyc
USA300HOU_RS08570-MONOMER,5-oxoprolinase subunit PxpB,USA300HOU_RS08570(),BioCyc
USA300HOU_RS03745-MONOMER,DUF1361 domain-containing protein,USA300HOU_RS03745(),BioCyc
USA300HOU_RS01790-MONOMER,VOC family protein,USA300HOU_RS01790(),BioCyc
USA300HOU_RS11865-MONOMER,6-phospho-beta-galactosidase,USA300HOU_RS11865(),BioCyc
USA300HOU_RS00435-MONOMER,persulfide response sulfurtransferase CstA,USA300HOU_RS00435(),BioCyc
USA300HOU_RS12665-MONOMER,ABC transporter permease,USA300HOU_RS12665(),BioCyc
USA300HOU_RS09310-MONOMER,rRNA pseudouridine synthase,USA300HOU_RS09310(1),BioCyc
USA300HOU_RS02850-MONOMER,DNA-directed RNA polymerase subunit beta,USA300HOU_RS02850(),BioCyc
USA300HOU_RS05030-MONOMER,YjcG family protein,USA300HOU_RS05030(),BioCyc
USA300HOU_RS00960-MONOMER,acetylglutamate kinase,USA300HOU_RS00960(2),BioCyc
USA300HOU_RS12945-MONOMER,respiratory nitrate reductase subunit gamma,USA300HOU_RS12945(),BioCyc
USA300HOU_RS05550-MONOMER,YlaN family protein,USA300HOU_RS05550(),BioCyc
USA300HOU_RS03260-MONOMER,hypothetical protein,USA300HOU_RS03260(),BioCyc
USA300HOU_RS04615-MONOMER,teichoic acid D-Ala incorporation-associated protein DltX,USA300HOU_RS04615(),BioCyc
USA300HOU_RS13940-MONOMER,lytic transglycosylase IsaA,USA300HOU_RS13940(),BioCyc
USA300HOU_RS12080-MONOMER,50S ribosomal protein L15,USA300HOU_RS12080(1),BioCyc
USA300HOU_RS15780-MONOMER,type I toxin-antitoxin system Fst family toxin PepA1,USA300HOU_RS15780(),BioCyc
USA300HOU_RS07365-MONOMER,5'-3' exonuclease,USA300HOU_RS07365(),BioCyc
USA300HOU_RS02855-MONOMER,DNA-directed RNA polymerase subunit beta',USA300HOU_RS02855(),BioCyc
USA300HOU_RS14870-MONOMER,recombinase family protein,USA300HOU_RS14870(),BioCyc
USA300HOU_RS11385-MONOMER,F0F1 ATP synthase subunit C,USA300HOU_RS11385(),BioCyc
USA300HOU_RS09835-MONOMER,peptidylprolyl isomerase,USA300HOU_RS09835(1),BioCyc
USA300HOU_RS05555-MONOMER,cell division protein FtsW,USA300HOU_RS05555(),BioCyc
USA300HOU_RS06845-MONOMER,CcdC family protein,USA300HOU_RS06845(),BioCyc
USA300HOU_RS10195-MONOMER,aminopeptidase,USA300HOU_RS10195(),BioCyc
USA300HOU_RS02860-MONOMER,ribosomal L7Ae/L30e/S12e/Gadd45 family protein,USA300HOU_RS02860(),BioCyc
USA300HOU_RS09920-MONOMER,tRNA epoxyqueuosine(34) reductase QueG,USA300HOU_RS09920(1),BioCyc
USA300HOU_RS05930-MONOMER,cell division protein FtsL,USA300HOU_RS05930(),BioCyc
USA300HOU_RS13420-MONOMER,DUF1433 domain-containing protein,USA300HOU_RS13420(),BioCyc
USA300HOU_RS03750-MONOMER,DNA-binding protein,USA300HOU_RS03750(),BioCyc
USA300HOU_RS11870-MONOMER,lactose-specific PTS transporter subunit EIIC,USA300HOU_RS11870(),BioCyc
USA300HOU_RS04870-MONOMER,YjzD family protein,USA300HOU_RS04870(),BioCyc
USA300HOU_RS01540-MONOMER,TIGR01741 family protein,USA300HOU_RS01540(),BioCyc
USA300HOU_RS02380-MONOMER,glutamate synthase subunit beta,USA300HOU_RS02380(),BioCyc
USA300HOU_RS01690-MONOMER,N-acetylmannosamine-6-phosphate 2-epimerase,USA300HOU_RS01690(1),BioCyc
USA300HOU_RS06305-MONOMER,ATP-dependent protease subunit HslV,USA300HOU_RS06305(),BioCyc
USA300HOU_RS04185-MONOMER,type I glyceraldehyde-3-phosphate dehydrogenase,USA300HOU_RS04185(),BioCyc
USA300HOU_RS10600-MONOMER,hypothetical protein,USA300HOU_RS10600(),BioCyc
USA300HOU_RS13945-MONOMER,PTS transporter subunit IIC,USA300HOU_RS13945(),BioCyc
USA300HOU_RS05765-MONOMER,metallophosphoesterase,USA300HOU_RS05765(),BioCyc
USA300HOU_RS09040-MONOMER,CBS domain-containing protein,USA300HOU_RS09040(),BioCyc
USA300HOU_RS10965-MONOMER,cyclic lactone autoinducer peptide,USA300HOU_RS10965(),BioCyc
USA300HOU_RS10635-MONOMER,hypothetical protein,USA300HOU_RS10635(),BioCyc
USA300HOU_RS07370-MONOMER,dynamin family protein,USA300HOU_RS07370(),BioCyc
USA300HOU_RS00440-MONOMER,persulfide dioxygenase-sulfurtransferase CstB,USA300HOU_RS00440(),BioCyc
USA300HOU_RS04080-MONOMER,peptide chain release factor 2,USA300HOU_RS04080(1),BioCyc
USA300HOU_RS10175-MONOMER,type 1 glutamine amidotransferase,USA300HOU_RS10175(),BioCyc
CPLX2KSB-47,resistance ABC transporter,USA300HOU_RS14655() AND USA300HOU_RS14650(),BioCyc
USA300HOU_RS05560-MONOMER,pyruvate carboxylase,USA300HOU_RS05560(),BioCyc
USA300HOU_RS01435-MONOMER,MFS transporter,USA300HOU_RS01435(),BioCyc
USA300HOU_RS02865-MONOMER,30S ribosomal protein S12,USA300HOU_RS02865(1),BioCyc
USA300HOU_RS07525-MONOMER,heptaprenyl diphosphate synthase component 1,USA300HOU_RS07525(),BioCyc
USA300HOU_RS12260-MONOMER,MFS transporter,USA300HOU_RS12260(),BioCyc
USA300HOU_RS02230-MONOMER,tandem-type lipoprotein Lpl8,USA300HOU_RS02230(),BioCyc
USA300HOU_RS09485-MONOMER,aldo/keto reductase,USA300HOU_RS09485(),BioCyc
USA300HOU_RS12670-MONOMER,ABC transporter ATP-binding protein,USA300HOU_RS12670(),BioCyc
USA300HOU_RS00730-MONOMER,deoxyribose-phosphate aldolase,USA300HOU_RS00730(),BioCyc
USA300HOU_RS02040-MONOMER,hypothetical protein,USA300HOU_RS02040(),BioCyc
USA300HOU_RS04570-MONOMER,sulfite exporter TauE/SafE family protein,USA300HOU_RS04570(),BioCyc
USA300HOU_RS12950-MONOMER,nitrate reductase molybdenum cofactor assembly chaperone,USA300HOU_RS12950(),BioCyc
USA300HOU_RS03265-MONOMER,hypothetical protein,USA300HOU_RS03265(),BioCyc
USA300HOU_RS10845-MONOMER,hypothetical protein,USA300HOU_RS10845(),BioCyc
USA300HOU_RS08365-MONOMER,cytidine deaminase,USA300HOU_RS08365(),BioCyc
USA300HOU_RS15590-MONOMER,hypothetical protein,USA300HOU_RS15590(),BioCyc
USA300HOU_RS12085-MONOMER,50S ribosomal protein L30,USA300HOU_RS12085(1),BioCyc
CPLX2KSB-3,putative phosphate ABC transporter,USA300HOU_RS07055() AND USA300HOU_RS07060() AND USA300HOU_RS07065() AND USA300HOU_RS07070(),BioCyc
USA300HOU_RS05110-MONOMER,CPBP family glutamic-type intramembrane protease,USA300HOU_RS05110(),BioCyc
USA300HOU_RS03090-MONOMER,diphosphomevalonate decarboxylase,USA300HOU_RS03090(),BioCyc
USA300HOU_RS08055-MONOMER,alpha-glucosidase,USA300HOU_RS08055(),BioCyc
USA300HOU_RS11875-MONOMER,PTS lactose/cellobiose transporter subunit IIA,USA300HOU_RS11875(),BioCyc
USA300HOU_RS10120-MONOMER,hypothetical protein,USA300HOU_RS10120(),BioCyc
USA300HOU_RS04595-MONOMER,DUF86 domain-containing protein,USA300HOU_RS04595(),BioCyc
USA300HOU_RS11155-MONOMER,anti-sigma factor antagonist,USA300HOU_RS11155(),BioCyc
USA300HOU_RS01880-MONOMER,acetyl-CoA C-acetyltransferase,USA300HOU_RS01880(),BioCyc
USA300HOU_RS02145-MONOMER,superantigen-like protein SSL7,USA300HOU_RS02145(),BioCyc
USA300HOU_RS02870-MONOMER,30S ribosomal protein S7,USA300HOU_RS02870(1),BioCyc
USA300HOU_RS05935-MONOMER,penicillin-binding protein,USA300HOU_RS05935(1),BioCyc
USA300HOU_RS13430-MONOMER,DUF1433 domain-containing protein,USA300HOU_RS13430(),BioCyc
USA300HOU_RS10765-MONOMER,single-stranded DNA-binding protein,USA300HOU_RS10765(),BioCyc
USA300HOU_RS10970-MONOMER,GHKL domain-containing protein,USA300HOU_RS10970(),BioCyc
USA300HOU_RS08575-MONOMER,transcription elongation factor GreA,USA300HOU_RS08575(1),BioCyc
USA300HOU_RS08120-MONOMER,DNA repair protein RecN,USA300HOU_RS08120(),BioCyc
USA300HOU_RS03755-MONOMER,multidrug efflux MFS transporter NorA,USA300HOU_RS03755(),BioCyc
USA300HOU_RS06150-MONOMER,50S ribosomal protein L28,USA300HOU_RS06150(),BioCyc
USA300HOU_RS00735-MONOMER,phosphopentomutase,USA300HOU_RS00735(1),BioCyc
USA300HOU_RS09320-MONOMER,NAD(P)/FAD-dependent oxidoreductase,USA300HOU_RS09320(),BioCyc
USA300HOU_RS10800-MONOMER,DUF771 domain-containing protein,USA300HOU_RS10800(),BioCyc
USA300HOU_RS06310-MONOMER,ATP-dependent protease ATPase subunit HslU,USA300HOU_RS06310(),BioCyc
USA300HOU_RS05565-MONOMER,heme A synthase,USA300HOU_RS05565(),BioCyc
USA300HOU_RS04450-MONOMER,helix-turn-helix domain-containing protein,USA300HOU_RS04450(),BioCyc
USA300HOU_RS13955-MONOMER,TetR/AcrR family transcriptional regulator,USA300HOU_RS13955(),BioCyc
USA300HOU_RS02875-MONOMER,elongation factor G,USA300HOU_RS02875(1),BioCyc
USA300HOU_RS04385-MONOMER,DUF1963 domain-containing protein,USA300HOU_RS04385(),BioCyc
USA300HOU_RS07375-MONOMER,PepSY domain-containing protein,USA300HOU_RS07375(),BioCyc
USA300HOU_RS11880-MONOMER,tagatose-bisphosphate aldolase,USA300HOU_RS11880(),BioCyc
USA300HOU_RS04660-MONOMER,iron-sulfur cluster assembly accessory protein,USA300HOU_RS04660(2),BioCyc
USA300HOU_RS07775-MONOMER,HNH endonuclease,USA300HOU_RS07775(),BioCyc
CPLX2KSB-46,amino acid ABC transporter,USA300HOU_RS03700(2) AND USA300HOU_RS03705(2),BioCyc
USA300HOU_RS03540-MONOMER,alpha/beta hydrolase,USA300HOU_RS03540(),BioCyc
USA300HOU_RS06850-MONOMER,exonuclease SbcCD subunit D,USA300HOU_RS06850(),BioCyc
USA300HOU_RS05240-MONOMER,glucosaminidase domain-containing protein,USA300HOU_RS05240(),BioCyc
USA300HOU_RS02880-MONOMER,elongation factor Tu,USA300HOU_RS02880(1),BioCyc
USA300HOU_RS00180-MONOMER,DUF1643 domain-containing protein,USA300HOU_RS00180(),BioCyc
USA300HOU_RS12265-MONOMER,HTH-type transcriptional regulator SarV,USA300HOU_RS12265(),BioCyc
USA300HOU_RS06550-MONOMER,glycerol-3-phosphate dehydrogenase/oxidase,USA300HOU_RS06550(2),BioCyc
USA300HOU_RS08060-MONOMER,LacI family DNA-binding transcriptional regulator,USA300HOU_RS08060(),BioCyc
USA300HOU_RS11905-MONOMER,NAD-dependent protein deacylase,USA300HOU_RS11905(),BioCyc
USA300HOU_RS04875-MONOMER,ketoacyl-ACP synthase III,USA300HOU_RS04875(2),BioCyc
USA300HOU_RS10260-MONOMER,hypothetical protein,USA300HOU_RS10260(),BioCyc
USA300HOU_RS12675-MONOMER,DUF805 domain-containing protein,USA300HOU_RS12675(),BioCyc
USA300HOU_RS01545-MONOMER,DUF5079 family protein,USA300HOU_RS01545(),BioCyc
USA300HOU_RS07865-MONOMER,DUF3113 family protein,USA300HOU_RS07865(),BioCyc
USA300HOU_RS05035-MONOMER,MFS transporter,USA300HOU_RS05035(),BioCyc
USA300HOU_RS00965-MONOMER,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ,USA300HOU_RS00965(),BioCyc
USA300HOU_RS12955-MONOMER,nitrate reductase subunit beta,USA300HOU_RS12955(),BioCyc
USA300HOU_RS05570-MONOMER,heme o synthase,USA300HOU_RS05570(1),BioCyc
USA300HOU_RS03270-MONOMER,alpha/beta hydrolase,USA300HOU_RS03270(),BioCyc
USA300HOU_RS15595-MONOMER,hypothetical protein,USA300HOU_RS15595(),BioCyc
USA300HOU_RS02885-MONOMER,M20 family metallopeptidase,USA300HOU_RS02885(),BioCyc
USA300HOU_RS00185-MONOMER,DUF960 family protein,USA300HOU_RS00185(),BioCyc
USA300HOU_RS09045-MONOMER,universal stress protein,USA300HOU_RS09045(),BioCyc
USA300HOU_RS03095-MONOMER,phosphomevalonate kinase,USA300HOU_RS03095(),BioCyc
USA300HOU_RS11885-MONOMER,tagatose-6-phosphate kinase,USA300HOU_RS11885(),BioCyc
USA300HOU_RS09315-MONOMER,polysaccharide biosynthesis protein,USA300HOU_RS09315(),BioCyc
USA300HOU_RS02890-MONOMER,glycine C-acetyltransferase,USA300HOU_RS02890(2),BioCyc
USA300HOU_RS10180-MONOMER,hypothetical protein,USA300HOU_RS10180(),BioCyc
USA300HOU_RS08170-MONOMER,aminopeptidase P family protein,USA300HOU_RS08170(),BioCyc
USA300HOU_RS06855-MONOMER,SMC family ATPase,USA300HOU_RS06855(),BioCyc
USA300HOU_RS15870-MONOMER,type I toxin-antitoxin system Fst family toxin,USA300HOU_RS15870(),BioCyc
USA300HOU_RS13435-MONOMER,SDR family oxidoreductase,USA300HOU_RS13435(4),BioCyc
USA300HOU_RS08335-MONOMER,DNA primase,USA300HOU_RS08335(),BioCyc
USA300HOU_RS15055-MONOMER,hypothetical protein,USA300HOU_RS15055(),BioCyc
USA300HOU_RS01695-MONOMER,YjiH family protein,USA300HOU_RS01695(),BioCyc
USA300HOU_RS04190-MONOMER,phosphoglycerate kinase,USA300HOU_RS04190(1),BioCyc
USA300HOU_RS05575-MONOMER,DUF420 domain-containing protein,USA300HOU_RS05575(),BioCyc
USA300HOU_RS13965-MONOMER,DUF896 domain-containing protein,USA300HOU_RS13965(),BioCyc
USA300HOU_RS02235-MONOMER,tandem-type lipoprotein Lpl9,USA300HOU_RS02235(),BioCyc
USA300HOU_RS02555-MONOMER,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,USA300HOU_RS02555(3),BioCyc
USA300HOU_RS00190-MONOMER,hypothetical protein,USA300HOU_RS00190(),BioCyc
USA300HOU_RS04395-MONOMER,toprim domain-containing protein,USA300HOU_RS04395(),BioCyc
USA300HOU_RS04500-MONOMER,DUF4888 domain-containing protein,USA300HOU_RS04500(),BioCyc
USA300HOU_RS09395-MONOMER,riboflavin synthase,USA300HOU_RS09395(3),BioCyc
USA300HOU_RS15915-MONOMER,galactose-6-phosphate isomerase subunit LacB,USA300HOU_RS15915(2),BioCyc
USA300HOU_RS11180-MONOMER,alanine racemase,USA300HOU_RS11180(1),BioCyc
USA300HOU_RS02895-MONOMER,protein deglycase HchA,USA300HOU_RS02895(),BioCyc
USA300HOU_RS10460-MONOMER,DUF4097 family beta strand repeat-containing protein,USA300HOU_RS10460(),BioCyc
USA300HOU_RS04085-MONOMER,hypothetical protein,USA300HOU_RS04085(),BioCyc
USA300HOU_RS05150-MONOMER,glycosyltransferase,USA300HOU_RS05150(),BioCyc
CPLX2KSB-45,amino acid ABC transporter,USA300HOU_RS13050() AND USA300HOU_RS13045() AND USA300HOU_RS13040(),BioCyc
USA300HOU_RS05585-MONOMER,CAP domain-containing protein,USA300HOU_RS05585(),BioCyc
USA300HOU_RS03550-MONOMER,hypothetical protein,USA300HOU_RS03550(),BioCyc
USA300HOU_RS10735-MONOMER,hypothetical protein,USA300HOU_RS10735(),BioCyc
USA300HOU_RS12270-MONOMER,hypothetical protein,USA300HOU_RS12270(),BioCyc
USA300HOU_RS08580-MONOMER,uridine kinase,USA300HOU_RS08580(1),BioCyc
USA300HOU_RS00455-MONOMER,tRNA-dihydrouridine synthase,USA300HOU_RS00455(1),BioCyc
USA300HOU_RS04880-MONOMER,beta-ketoacyl-ACP synthase II,USA300HOU_RS04880(2),BioCyc
USA300HOU_RS12680-MONOMER,DNA-3-methyladenine glycosylase,USA300HOU_RS12680(),BioCyc
USA300HOU_RS00740-MONOMER,"phosphonate ABC transporter, permease protein PhnE",USA300HOU_RS00740(),BioCyc
USA300HOU_RS09325-MONOMER,LPXTG-anchored repetitive surface protein SasC,USA300HOU_RS09325(),BioCyc
USA300HOU_RS05040-MONOMER,diglucosyl diacylglycerol synthase,USA300HOU_RS05040(),BioCyc
USA300HOU_RS12960-MONOMER,nitrate reductase subunit alpha,USA300HOU_RS12960(),BioCyc
USA300HOU_RS13970-MONOMER,VOC family protein,USA300HOU_RS13970(),BioCyc
USA300HOU_RS09595-MONOMER,hypothetical protein,USA300HOU_RS09595(),BioCyc
USA300HOU_RS10310-MONOMER,hypothetical protein,USA300HOU_RS10310(),BioCyc
USA300HOU_RS15920-MONOMER,galactose-6-phosphate isomerase subunit LacA,USA300HOU_RS15920(),BioCyc
USA300HOU_RS07735-MONOMER,hypothetical protein,USA300HOU_RS07735(),BioCyc
USA300HOU_RS02900-MONOMER,ribulokinase,USA300HOU_RS02900(2),BioCyc
USA300HOU_RS14880-MONOMER,helix-turn-helix transcriptional regulator,USA300HOU_RS14880(),BioCyc
USA300HOU_RS01885-MONOMER,cyclase family protein,USA300HOU_RS01885(),BioCyc
USA300HOU_RS11390-MONOMER,F0F1 ATP synthase subunit A,USA300HOU_RS11390(),BioCyc
USA300HOU_RS05590-MONOMER,YlbF family regulator,USA300HOU_RS05590(),BioCyc
USA300HOU_RS13440-MONOMER,single-stranded DNA-binding protein,USA300HOU_RS13440(),BioCyc
USA300HOU_RS11340-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,USA300HOU_RS11340(1),BioCyc
USA300HOU_RS11920-MONOMER,hypothetical protein,USA300HOU_RS11920(),BioCyc
USA300HOU_RS06400-MONOMER,30S ribosome-binding factor RbfA,USA300HOU_RS06400(1),BioCyc
USA300HOU_RS06155-MONOMER,Asp23/Gls24 family envelope stress response protein,USA300HOU_RS06155(),BioCyc
USA300HOU_RS02905-MONOMER,NAD-dependent epimerase/dehydratase family protein,USA300HOU_RS02905(),BioCyc
USA300HOU_RS06315-MONOMER,GTP-sensing pleiotropic transcriptional regulator CodY,USA300HOU_RS06315(),BioCyc
USA300HOU_RS03855-MONOMER,anthranilate synthase component I family protein,USA300HOU_RS03855(),BioCyc
USA300HOU_RS00970-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,USA300HOU_RS00970(1),BioCyc
USA300HOU_RS03275-MONOMER,global transcriptional regulator SarA,USA300HOU_RS03275(),BioCyc
USA300HOU_RS13975-MONOMER,NmrA/HSCARG family protein,USA300HOU_RS13975(),BioCyc
USA300HOU_RS05770-MONOMER,hypothetical protein,USA300HOU_RS05770(),BioCyc
USA300HOU_RS06385-MONOMER,YlxR family protein,USA300HOU_RS06385(),BioCyc
USA300HOU_RS10975-MONOMER,LytTR family DNA-binding domain-containing protein,USA300HOU_RS10975(),BioCyc
USA300HOU_RS07390-MONOMER,class I SAM-dependent RNA methyltransferase,USA300HOU_RS07390(2),BioCyc
USA300HOU_RS08400-MONOMER,30S ribosomal protein S21,USA300HOU_RS08400(1),BioCyc
