,name,genes,source
SYNPCC7942_0786-MONOMER,conserved hypothetical protein,SYNPCC7942_RS04070(),BioCyc
SYNPCC7942_2541-MONOMER,50S ribosomal subunit protein L19,SYNPCC7942_RS12900(1),BioCyc
SYNPCC7942_1160-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05945(),BioCyc
SYNPCC7942_0036-MONOMER,conserved hypothetical protein,SYNPCC7942_0036(),BioCyc
SYNPCC7942_1526-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07800(),BioCyc
SYNPCC7942_0405-MONOMER,"DNA polymerase III, delta subunit",SYNPCC7942_RS02065(),BioCyc
SYNPCC7942_1895-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09610(),BioCyc
SYNPCC7942_2157-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10960(),BioCyc
SYNPCC7942_0770-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03995(1),BioCyc
SYNPCC7942_2525-MONOMER,ClpP2,SYNPCC7942_RS12820(),BioCyc
SYNPCC7942_1144-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05855(),BioCyc
SYNPCC7942_0020-MONOMER,conserved hypothetical protein,SYNPCC7942_RS00105(),BioCyc
SYNPCC7942_1510-MONOMER,group3 RNA polymerase sigma factor SigF,SYNPCC7942_RS07720(),BioCyc
SYNPCC7942_0389-MONOMER,hypothetical protein,SYNPCC7942_0389(),BioCyc
SYNPCC7942_1879-MONOMER,MoxR protein-like,SYNPCC7942_RS09530(),BioCyc
SYNPCC7942_2141-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10870(),BioCyc
SYNPCC7942_0754-MONOMER,hypothetical protein,SYNPCC7942_RS03905(),BioCyc
SYNPCC7942_2509-MONOMER,"HAD-superfamily IA hydrolase, REG-2-like",SYNPCC7942_RS12730(),BioCyc
SYNPCC7942_1128-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05775(),BioCyc
SYNPCC7942_0004-MONOMER,amidophosphoribosyltransferase,SYNPCC7942_RS00020(4),BioCyc
SYNPCC7942_1493-MONOMER,MazG family protein,SYNPCC7942_RS07630(2),BioCyc
SYNPCC7942_0373-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01900(),BioCyc
SYNPCC7942_1863-MONOMER,HemK family methyltransferase,SYNPCC7942_RS09450(),BioCyc
SYNPCC7942_2125-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10775(),BioCyc
SYNPCC7942_0738-MONOMER,phage baseplate assembly protein V,SYNPCC7942_RS13625(),BioCyc
SYNPCC7942_2493-MONOMER,branched-chain amino acid ABC transporter ATP-binding component,SYNPCC7942_RS12650(),BioCyc
SYNPCC7942_1112-MONOMER,"Pseudouridine synthase, RluD",SYNPCC7942_RS05700(1),BioCyc
HTX97_RS00040-MONOMER,hypothetical protein,HTX97_RS00040(),BioCyc
SYNPCC7942_1477-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07550(),BioCyc
SYNPCC7942_0357-MONOMER,inorganic carbon transporter,SYNPCC7942_RS01820(),BioCyc
SYNPCC7942_1847-MONOMER,dihydrodipicolinate synthase,SYNPCC7942_RS09370(4),BioCyc
SYNPCC7942_2109-MONOMER,ATPase,SYNPCC7942_RS10690(),BioCyc
SYNPCC7942_0722-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03730(),BioCyc
SYNPCC7942_2477-MONOMER,SulA cell division inhibitor,SYNPCC7942_RS12585(),BioCyc
SYNPCC7942_1096-MONOMER,thiamine biosynthesis protein ThiC,SYNPCC7942_RS05625(1),BioCyc
SYNPCC7942_1461-MONOMER,iron-regulated protein B,SYNPCC7942_RS07475(),BioCyc
SYNPCC7942_0341-MONOMER,hypothetical protein,SYNPCC7942_RS01740(),BioCyc
SYNPCC7942_1831-MONOMER,inosine-5'-monophosphate dehydrogenase,SYNPCC7942_RS09290(4),BioCyc
SYNPCC7942_0706-MONOMER,precorrin decarboxylase,SYNPCC7942_RS03620(),BioCyc
SYNPCC7942_2461-MONOMER,conserved hypothetical protein,SYNPCC7942_RS12510(),BioCyc
SYNPCC7942_1080-MONOMER,K+ transporter Trk,SYNPCC7942_RS05545(),BioCyc
SYNPCC7942_1445-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07395(),BioCyc
SYNPCC7942_0325-MONOMER,allophycocyanin-associated core linker protein (L<sub>C</sub>),SYNPCC7942_RS01655(),BioCyc
SYNPCC7942_1815-MONOMER,response regulator receiver domain protein (CheY-like),SYNPCC7942_RS09215(),BioCyc
SYNPCC7942_0690-MONOMER,ClpS1 adaptor protein,SYNPCC7942_RS03540(),BioCyc
SYNPCC7942_2445-MONOMER,SphX phosphate binding protein,SYNPCC7942_RS12425(),BioCyc
SYNPCC7942_1064-MONOMER,"type I restriction-modification, S subunit",SYNPCC7942_RS05460(),BioCyc
SYNPCC7942_1429-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07310(),BioCyc
SYNPCC7942_0309-MONOMER,ferredoxin-plastoquinone oxidoreductase subunit NdhF4,SYNPCC7942_RS01575(),BioCyc
SYNPCC7942_1799-MONOMER,[NiFe]-hydrogenase maturation protein HypE,SYNPCC7942_RS09140(),BioCyc
SYNPCC7942_0674-MONOMER,Coproporphyrinogen oxidase,SYNPCC7942_RS03450(2),BioCyc
SYNPCC7942_2429-MONOMER,biopolymer transport ExbB like protein,SYNPCC7942_RS12340(),BioCyc
SYNPCC7942_1044-MONOMER,flavin-dependent thymidylate synthase,SYNPCC7942_RS05355(),BioCyc
SYNPCC7942_1413-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07230(),BioCyc
SYNPCC7942_0293-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01495(),BioCyc
SYNPCC7942_1783-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09060(),BioCyc
SYNPCC7942_0658-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03370(),BioCyc
SYNPCC7942_2413-MONOMER,hypothetical protein,SYNPCC7942_2413(),BioCyc
SYNPCC7942_1028-MONOMER,chlorophyllase 1,SYNPCC7942_RS05280(),BioCyc
SYNPCC7942_1397-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07150(),BioCyc
SYNPCC7942_2410-MONOMER,conserved hypothetical protein,SYNPCC7942_RS12250(),BioCyc
SYNPCC7942_1025-MONOMER,TPR repeat,SYNPCC7942_RS05265(),BioCyc
SYNPCC7942_1394-MONOMER,PDZ/DHR/GLGF,SYNPCC7942_RS07135(),BioCyc
SYNPCC7942_0274-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01395(),BioCyc
SYNPCC7942_1764-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08965(),BioCyc
SYNPCC7942_0642-MONOMER,peroxiredoxin PrxQ-B,SYNPCC7942_RS03295(),BioCyc
SYNPCC7942_2394-MONOMER,Na+/H+ antiporter,SYNPCC7942_RS12165(),BioCyc
SYNPCC7942_1009-MONOMER,"transcriptional regulator, XRE family",SYNPCC7942_1009(),BioCyc
SYNPCC7942_0258-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01315(),BioCyc
SYNPCC7942_1748-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08895(),BioCyc
SYNPCC7942_0626-MONOMER,dihydroxy-acid dehydratase,SYNPCC7942_RS03210(2),BioCyc
SYNPCC7942_2378-MONOMER,cell division protein FtsZ,SYNPCC7942_RS12085(),BioCyc
SYNPCC7942_0993-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05100(),BioCyc
SYNPCC7942_1365-MONOMER,Multiple antibiotic resistance (MarC)-related proteins,SYNPCC7942_RS06985(),BioCyc
SYNPCC7942_0242-MONOMER,K+-dependent Na+/Ca+ exchanger related-protein,SYNPCC7942_RS01235(1),BioCyc
SYNPCC7942_1732-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08815(),BioCyc
SYNPCC7942_0610-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03130(),BioCyc
SYNPCC7942_2100-MONOMER,"dTDP-glucose 4,6-dehydratase",SYNPCC7942_RS10645(1),BioCyc
SYNPCC7942_2362-MONOMER,<em>all</em>-<em>trans</em>-nonaprenyl-diphosphate synthase [geranyl-diphosphate specific],SYNPCC7942_RS12000(2),BioCyc
SYNPCC7942_0977-MONOMER,,SYNPCC7942_RS05015(1),BioCyc
SYNPCC7942_1349-MONOMER,conserved hypothetical protein,SYNPCC7942_RS06895(),BioCyc
SYNPCC7942_0226-MONOMER,Sec-independent protein translocase TatA subunit,SYNPCC7942_RS01150(),BioCyc
SYNPCC7942_1716-MONOMER,diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s),SYNPCC7942_RS08730(),BioCyc
SYNPCC7942_0594-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03045(),BioCyc
SYNPCC7942_2084-MONOMER,Chlorophyll synthase,SYNPCC7942_RS10565(),BioCyc
SYNPCC7942_2346-MONOMER,HAD-superfamily subfamily IA,SYNPCC7942_RS11920(),BioCyc
SYNPCC7942_0961-MONOMER,cell envelope-related function transcriptional attenuator common domain,SYNPCC7942_RS04940(),BioCyc
SYNPCC7942_1333-MONOMER,Queuosine biosynthesis protein,SYNPCC7942_RS06815(1),BioCyc
SYNPCC7942_0210-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01065(),BioCyc
SYNPCC7942_1700-MONOMER,GDP-fucose synthetase NAD dependent epimerase/dehydratase,SYNPCC7942_RS08655(2),BioCyc
SYNPCC7942_0578-MONOMER,UDP-sulfoquinovose synthase,SYNPCC7942_RS02940(),BioCyc
SYNPCC7942_2068-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10485(),BioCyc
SYNPCC7942_2330-MONOMER,carboxyl-terminal protease,SYNPCC7942_RS11845(),BioCyc
SYNPCC7942_0945-MONOMER,conserved hypothetical protein,SYNPCC7942_RS04860(),BioCyc
SYNPCC7942_1317-MONOMER,ATPase,SYNPCC7942_RS06735(),BioCyc
SYNPCC7942_0194-MONOMER,DNA polymerase I,SYNPCC7942_RS00985(),BioCyc
SYNPCC7942_1684-MONOMER,transcriptional regulator CysR,SYNPCC7942_RS08580(),BioCyc
SYNPCC7942_0562-MONOMER,conserved hypothetical protein,SYNPCC7942_RS02860(),BioCyc
SYNPCC7942_2052-MONOMER,probable oligopeptides ABC transporter permease protein,SYNPCC7942_RS10410(),BioCyc
SYNPCC7942_2314-MONOMER,chaperonin GroES,SYNPCC7942_RS11765(7),BioCyc
SYNPCC7942_0929-MONOMER,UDP-3-0-acyl N-acetylglucosamine deacetylase,SYNPCC7942_RS04780(1),BioCyc
SYNPCC7942_1301-MONOMER,"ATP-dependent DNA helicase, RecQ family",SYNPCC7942_RS06655(),BioCyc
SYNPCC7942_0178-MONOMER,"ABC-type uncharacterized transport system, ATPase component",SYNPCC7942_RS00905(),BioCyc
SYNPCC7942_1668-MONOMER,"potassium-transporting ATPase, A subunit",SYNPCC7942_RS08505(),BioCyc
SYNPCC7942_0546-MONOMER,Na+/H+ antiporter,SYNPCC7942_RS02780(1),BioCyc
SYNPCC7942_2036-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10330(),BioCyc
SYNPCC7942_2298-MONOMER,Holliday junction DNA helicase RuvA,SYNPCC7942_RS11680(),BioCyc
SYNPCC7942_0913-MONOMER,N-acetyltransferase-like,SYNPCC7942_RS04695(),BioCyc
SYNPCC7942_1285-MONOMER,molybdenum cofactor biosynthesis bifunctional protein BC,SYNPCC7942_RS06580(),BioCyc
SYNPCC7942_0162-MONOMER,hypothetical protein,SYNPCC7942_RS00820(),BioCyc
SYNPCC7942_1652-MONOMER,Radical SAM domain protein,SYNPCC7942_RS08425(),BioCyc
SYNPCC7942_0530-MONOMER,4Fe-4S cluster binding,SYNPCC7942_RS02695(1),BioCyc
SYNPCC7942_2020-MONOMER,translation initiation factor IF-2,SYNPCC7942_RS10250(1),BioCyc
SYNPCC7942_2282-MONOMER,GAF sensor signal transduction histidine kinase,SYNPCC7942_RS11600(),BioCyc
SYNPCC7942_0897-MONOMER,cell division topological specificity factor MinE,SYNPCC7942_RS04620(),BioCyc
SYNPCC7942_B2651-MONOMER,site-specific recombinase,SYNPCC7942_RS13590(),BioCyc
SYNPCC7942_1269-MONOMER,magnesium transporter,SYNPCC7942_RS06500(),BioCyc
SYNPCC7942_0146-MONOMER,conserved hypothetical protein,SYNPCC7942_RS00740(),BioCyc
SYNPCC7942_1636-MONOMER,pterin-4a-carbinolamine dehydratase,SYNPCC7942_1636(),BioCyc
SYNPCC7942_0514-MONOMER,conserved hypothetical protein,SYNPCC7942_RS02610(),BioCyc
SYNPCC7942_2004-MONOMER,sigma-24 (FecI-like),SYNPCC7942_RS10165(),BioCyc
SYNPCC7942_2266-MONOMER,periplasmic polyamine-binding protein of ABC transporter,SYNPCC7942_RS11515(),BioCyc
SYNPCC7942_0881-MONOMER,Prephenate dehydratase,SYNPCC7942_RS04540(2),BioCyc
SYNPCC7942_B2635-MONOMER,hypothetical protein,SYNPCC7942_B2635(),BioCyc
SYNPCC7942_1253-MONOMER,conserved hypothetical protein,SYNPCC7942_RS06420(),BioCyc
SYNPCC7942_0130-MONOMER,hypothetical protein,SYNPCC7942_RS00660(),BioCyc
SYNPCC7942_1620-MONOMER,ATPase,SYNPCC7942_RS08265(),BioCyc
SYNPCC7942_0498-MONOMER,mannose-1-phosphate guanyltransferase,SYNPCC7942_RS02530(),BioCyc
SYNPCC7942_1988-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10080(),BioCyc
SYNPCC7942_2250-MONOMER,DNA replication and repair protein RecF,SYNPCC7942_RS11435(),BioCyc
SYNPCC7942_0865-MONOMER,conserved hypothetical protein,SYNPCC7942_RS04460(),BioCyc
SYNPCC7942_B2619-MONOMER,carbonic anhydrase,SYNPCC7942_RS13405(),BioCyc
SYNPCC7942_1237-MONOMER,nitrate transport ATP-binding subunit C,SYNPCC7942_RS06340(),BioCyc
SYNPCC7942_0113-MONOMER,hypothetical protein,SYNPCC7942_RS00575(),BioCyc
SYNPCC7942_1604-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08185(),BioCyc
SYNPCC7942_0482-MONOMER,penicillin-binding protein FtsI,SYNPCC7942_RS02455(1),BioCyc
SYNPCC7942_1972-MONOMER,TPR repeat,SYNPCC7942_RS10000(),BioCyc
SYNPCC7942_2234-MONOMER,ferredoxin-plastoquinone oxidoreductase subunit N,SYNPCC7942_RS11345(),BioCyc
SYNPCC7942_0848-MONOMER,"excinuclease ABC, A subunit",SYNPCC7942_RS04380(),BioCyc
SYNPCC7942_2602-MONOMER,cytochrome c oxidase subunit II,SYNPCC7942_RS13255(),BioCyc
SYNPCC7942_1221-MONOMER,response regulator receiver domain protein (CheY-like),SYNPCC7942_RS06255(),BioCyc
SYNPCC7942_0097-MONOMER,"Cobaltochelatase, CobN subunit",SYNPCC7942_RS00495(),BioCyc
SYNPCC7942_1588-MONOMER,CBS-domain chloride channel protein,SYNPCC7942_RS08110(),BioCyc
SYNPCC7942_0466-MONOMER,Cellulose synthase (UDP-forming),SYNPCC7942_RS02375(),BioCyc
SYNPCC7942_1956-MONOMER,"acetyl-CoA carboxylase, carboxyl transferase &beta; subunit",SYNPCC7942_RS09925(),BioCyc
SYNPCC7942_2218-MONOMER,50S ribosomal subunit protein L6,SYNPCC7942_RS11265(1),BioCyc
SYNPCC7942_0831-MONOMER,conserved hypothetical protein,SYNPCC7942_RS04295(),BioCyc
SYNPCC7942_2586-MONOMER,conserved hypothetical protein,SYNPCC7942_RS13170(),BioCyc
SYNPCC7942_1205-MONOMER,phage_integrase-like,SYNPCC7942_RS06170(),BioCyc
SYNPCC7942_0081-MONOMER,RNA-binding S4,SYNPCC7942_RS00400(),BioCyc
SYNPCC7942_1572-MONOMER,dehydrogenase subunit-like protein,SYNPCC7942_RS08030(),BioCyc
SYNPCC7942_0450-MONOMER,putative NifU-like protein,SYNPCC7942_RS02300(),BioCyc
SYNPCC7942_1940-MONOMER,putative membrane transporter,SYNPCC7942_RS09845(),BioCyc
SYNPCC7942_2202-MONOMER,HNH nuclease,SYNPCC7942_RS11190(),BioCyc
SYNPCC7942_0815-MONOMER,ATPase,SYNPCC7942_RS04215(),BioCyc
SYNPCC7942_2570-MONOMER,tyrosyl-tRNA synthetase,SYNPCC7942_RS13060(2),BioCyc
SYNPCC7942_1189-MONOMER,molybdopterin-guanine dinucleotide biosynthesis protein A,SYNPCC7942_RS06090(1),BioCyc
SYNPCC7942_0065-MONOMER,translation initiation factor IF-3,SYNPCC7942_RS00320(1),BioCyc
SYNPCC7942_1556-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07935(),BioCyc
SYNPCC7942_0434-MONOMER,conserved hypothetical protein,SYNPCC7942_RS02220(),BioCyc
SYNPCC7942_1924-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09765(),BioCyc
SYNPCC7942_2186-MONOMER,probable Na+/H+-exchanging protein,SYNPCC7942_RS11110(),BioCyc
SYNPCC7942_0799-MONOMER,Elongator protein 3,SYNPCC7942_RS04135(),BioCyc
SYNPCC7942_2554-MONOMER,putative hydrogenase maturation protease HupW,SYNPCC7942_RS12980(),BioCyc
SYNPCC7942_1173-MONOMER,conserved hypothetical protein,SYNPCC7942_RS06015(),BioCyc
SYNPCC7942_0049-MONOMER,pilin polypeptide PilA-like,SYNPCC7942_0049(),BioCyc
SYNPCC7942_1539-MONOMER,conserved hypothetical protein,SYNPCC7942_1539(),BioCyc
SYNPCC7942_0418-MONOMER,conserved hypothetical protein,SYNPCC7942_RS02135(),BioCyc
SYNPCC7942_1908-MONOMER,ferredoxin-plastoquinone oxidoreductase subunit V,SYNPCC7942_RS09675(),BioCyc
SYNPCC7942_2170-MONOMER,"putative ferric uptake regulator, FUR family",SYNPCC7942_RS11030(),BioCyc
SYNPCC7942_0783-MONOMER,ATP phosphoribosyltransferase,SYNPCC7942_RS04060(2),BioCyc
SYNPCC7942_2538-MONOMER,ClpR,SYNPCC7942_RS12885(),BioCyc
SYNPCC7942_1157-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05930(),BioCyc
SYNPCC7942_0033-MONOMER,conserved hypothetical protein,SYNPCC7942_0033(),BioCyc
SYNPCC7942_1523-MONOMER,DNA-directed RNA polymerase &gamma; subunit,SYNPCC7942_RS07785(),BioCyc
SYNPCC7942_0402-MONOMER,Protein of unknown function UPF0054,SYNPCC7942_RS02050(),BioCyc
SYNPCC7942_1892-MONOMER,Rhodanese-like,SYNPCC7942_RS09595(),BioCyc
SYNPCC7942_2154-MONOMER,hypothetical protein,SYNPCC7942_RS10945(),BioCyc
SYNPCC7942_0767-MONOMER,conserved hypothetical protein,SYNPCC7942_0767(),BioCyc
SYNPCC7942_2522-MONOMER,Glycerol-3-phosphate dehydrogenase (NAD(P)+),SYNPCC7942_RS12805(2),BioCyc
SYNPCC7942_1141-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05840(),BioCyc
SYNPCC7942_0017-MONOMER,,SYNPCC7942_RS00090(3),BioCyc
SYNPCC7942_1507-MONOMER,lipoic acid synthetase,SYNPCC7942_RS07705(),BioCyc
SYNPCC7942_0386-MONOMER,conserved hypothetical protein,SYNPCC7942_RS01970(),BioCyc
SYNPCC7942_1876-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09515(),BioCyc
SYNPCC7942_2138-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10850(),BioCyc
SYNPCC7942_0751-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03890(),BioCyc
SYNPCC7942_2506-MONOMER,phosphoadenosine phosphosulfate reductase,SYNPCC7942_RS12715(2),BioCyc
SYNPCC7942_1125-MONOMER,"putative CheA signal transduction histidine kinases, no good domain identification",SYNPCC7942_RS05760(),BioCyc
SYNPCC7942_0001-MONOMER,"DNA polymerase III, &beta; subunit",SYNPCC7942_RS00005(),BioCyc
SYNPCC7942_1490-MONOMER,bicarbonate transport ATP-binding subunit C,SYNPCC7942_RS07615(),BioCyc
SYNPCC7942_0370-MONOMER,O-acetylhomoserine/O-acetylserine sulfhydrylase,SYNPCC7942_RS01885(4),BioCyc
SYNPCC7942_1860-MONOMER,two component transcriptional regulator Rre1,SYNPCC7942_RS09435(),BioCyc
SYNPCC7942_2122-MONOMER,"carbamoyl-phosphate synthase, small subunit",SYNPCC7942_RS10760(),BioCyc
SYNPCC7942_0735-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03800(),BioCyc
SYNPCC7942_2490-MONOMER,tRNA delta(2)-isopentenylpyrophosphate transferase,SYNPCC7942_RS12635(2),BioCyc
SYNPCC7942_1109-MONOMER,"L-threonine-O-3-phosphate decarboxylase, putative",SYNPCC7942_RS05685(),BioCyc
HTX97_RS00025-MONOMER,hypothetical protein,ST32046_p7(),BioCyc
SYNPCC7942_1474-MONOMER,putative multicomponent Na+:H+ antiporter subunit C,SYNPCC7942_RS07535(),BioCyc
SYNPCC7942_0354-MONOMER,Beta-glucosidase-related glycosidases-like,SYNPCC7942_RS01800(1),BioCyc
SYNPCC7942_1844-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09355(),BioCyc
SYNPCC7942_2106-MONOMER,nitrate transport permease,SYNPCC7942_RS10675(),BioCyc
SYNPCC7942_0719-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03705(),BioCyc
SYNPCC7942_2474-MONOMER,conserved hypothetical protein,SYNPCC7942_2474(),BioCyc
SYNPCC7942_1093-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05610(1),BioCyc
SYNPCC7942_1458-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07460(),BioCyc
SYNPCC7942_0338-MONOMER,[2Fe-2S] ferredoxin,SYNPCC7942_RS01720(),BioCyc
SYNPCC7942_1828-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09275(),BioCyc
SYNPCC7942_0703-MONOMER,"DNA processing protein DprA, putative",SYNPCC7942_RS03605(),BioCyc
SYNPCC7942_2458-MONOMER,ComEC/Rec2-related protein,SYNPCC7942_RS12490(),BioCyc
SYNPCC7942_1077-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05525(),BioCyc
SYNPCC7942_1442-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07375(),BioCyc
SYNPCC7942_0322-MONOMER,c-type cytochrome biogenesis protein,SYNPCC7942_RS01640(),BioCyc
SYNPCC7942_1812-MONOMER,hypothetical protein,SYNPCC7942_1812(),BioCyc
SYNPCC7942_0687-MONOMER,hypothetical protein,SYNPCC7942_RS03525(),BioCyc
SYNPCC7942_2442-MONOMER,"Phosphate ABC transporter, permease protein 2",SYNPCC7942_RS12410(),BioCyc
SYNPCC7942_1061-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05445(),BioCyc
SYNPCC7942_1426-MONOMER,ribulose-bisphosphate carboxylase large subunit,SYNPCC7942_RS07295(),BioCyc
SYNPCC7942_0306-MONOMER,hypothetical protein,SYNPCC7942_0306(),BioCyc
SYNPCC7942_1796-MONOMER,conserved hypothetical protein,SYNPCC7942_RS09125(),BioCyc
SYNPCC7942_0671-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03435(),BioCyc
SYNPCC7942_2426-MONOMER,PetM,SYNPCC7942_RS12325(),BioCyc
SYNPCC7942_1041-MONOMER,hypothetical protein,SYNPCC7942_1041(),BioCyc
SYNPCC7942_1410-MONOMER,2-isopropylmalate synthase,SYNPCC7942_RS07215(1),BioCyc
SYNPCC7942_0290-MONOMER,dihydroorotate dehydrogenase (quinone),SYNPCC7942_RS01475(1),BioCyc
SYNPCC7942_1780-MONOMER,DNA mismatch repair protein MutL,SYNPCC7942_RS09045(),BioCyc
SYNPCC7942_0655-MONOMER,D2 protein,SYNPCC7942_RS03355(),BioCyc
SYNPCC7942_2407-MONOMER,conserved hypothetical protein,SYNPCC7942_RS12235(),BioCyc
SYNPCC7942_1022-MONOMER,conserved hypothetical protein,SYNPCC7942_RS05255(),BioCyc
SYNPCC7942_1391-MONOMER,Mg chelatase-related protein,SYNPCC7942_RS07120(),BioCyc
SYNPCC7942_0271-MONOMER,uroporphyrin-III C-methyltransferase,SYNPCC7942_RS01380(),BioCyc
SYNPCC7942_1761-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08950(1),BioCyc
SYNPCC7942_0639-MONOMER,enolase,SYNPCC7942_RS03280(2),BioCyc
SYNPCC7942_2391-MONOMER,oxidoreductase-like,SYNPCC7942_RS12150(),BioCyc
SYNPCC7942_1006-MONOMER,TPR repeat,SYNPCC7942_RS05160(),BioCyc
SYNPCC7942_1378-MONOMER,conserved hypothetical protein,SYNPCC7942_RS07050(),BioCyc
SYNPCC7942_0255-MONOMER,ATPase,SYNPCC7942_RS01300(),BioCyc
SYNPCC7942_1745-MONOMER,conserved hypothetical protein,SYNPCC7942_RS08880(),BioCyc
SYNPCC7942_0623-MONOMER,thioredoxin reductase,SYNPCC7942_RS03195(),BioCyc
SYNPCC7942_2375-MONOMER,D-alanine--D-alanine ligase,SYNPCC7942_RS12070(1),BioCyc
SYNPCC7942_0990-MONOMER,bifunctional cobalamin biosynthesis protein CobP,SYNPCC7942_RS05085(),BioCyc
SYNPCC7942_1362-MONOMER,murein-peptide ligase,SYNPCC7942_RS06965(),BioCyc
SYNPCC7942_0239-MONOMER,cytochrome C6,SYNPCC7942_RS01215(),BioCyc
SYNPCC7942_1729-MONOMER,potassium-transporting ATPase D chain,SYNPCC7942_RS08800(),BioCyc
SYNPCC7942_0607-MONOMER,conserved hypothetical protein,SYNPCC7942_RS03115(),BioCyc
SYNPCC7942_2097-MONOMER,conserved hypothetical protein,SYNPCC7942_RS10630(),BioCyc
SYNPCC7942_2359-MONOMER,Na+/H+ antiporter,SYNPCC7942_RS11985(),BioCyc
SYNPCC7942_0974-MONOMER,UDP-glucose dehydrogenase,SYNPCC7942_0974(),BioCyc
SYNPCC7942_1346-MONOMER,ferredoxin-plastoquinone oxidoreductase subunit E,SYNPCC7942_RS06880(),BioCyc
SYNPCC7942_0223-MONOMER,hypothetical protein,SYNPCC7942_RS01135(),BioCyc
SYNPCC7942_1713-MONOMER,probable hydrocarbon oxygenase MocD,SYNPCC7942_RS08715(),BioCyc
SYNPCC7942_0591-MONOMER,membrane protein-like,SYNPCC7942_RS03030(),BioCyc
SYNPCC7942_2081-MONOMER,probable glycosyl transferase,SYNPCC7942_RS10550(),BioCyc
SYNPCC7942_2343-MONOMER,PsaI,SYNPCC7942_RS11905(),BioCyc
SYNPCC7942_0958-MONOMER,phosphoribosylglycinamide formyltransferase,SYNPCC7942_RS04925(1),BioCyc
SYNPCC7942_1330-MONOMER,conserved hypothetical protein,SYNPCC7942_RS06800(),BioCyc
SYNPCC7942_0207-MONOMER,hypothetical protein,SYNPCC7942_0207(),BioCyc
SYNPCC7942_1697-MONOMER,"Zn-finger, CDGSH type",SYNPCC7942_RS08640(),BioCyc
SYNPCC7942_0575-MONOMER,conserved hypothetical protein,SYNPCC7942_RS02930(),BioCyc
SYNPCC7942_2065-MONOMER,conserved hypothetical protein,SYNPCC7942_2065(),BioCyc
SYNPCC7942_2327-MONOMER,conserved hypothetical protein,SYNPCC7942_RS11830(),BioCyc
SYNPCC7942_0942-MONOMER,ATP-dependent metalloprotease FtsH,SYNPCC7942_RS04845(),BioCyc
SYNPCC7942_1314-MONOMER,ATP-dependent metalloprotease FtsH,SYNPCC7942_RS06720(),BioCyc
SYNPCC7942_0191-MONOMER,phosphoserine transaminase,SYNPCC7942_RS00970(),BioCyc
SYNPCC7942_1681-MONOMER,sulfate transport system sulfate-binding protein,SYNPCC7942_RS08565(),BioCyc
SYNPCC7942_0559-MONOMER,33 kDa chaperonin,SYNPCC7942_RS02845(),BioCyc
