,name,genes,source
LLMG_RS03250-MONOMER,putative phage abortive infection protein,LLMG_RS03250(),GenBank
LLMG_RS03255-MONOMER,hypothetical protein,LLMG_RS03255(),GenBank
LLMG_RS03260-MONOMER,ABC transporter ATP-binding protein,LLMG_RS03260(),GenBank
LLMG_RS03265-MONOMER,ABC transporter permease,LLMG_RS03265(),GenBank
LLMG_RS03270-MONOMER,TetR/AcrR family transcriptional regulator,LLMG_RS03270(),GenBank
LLMG_RS03275-MONOMER,acyl-CoA synthetase,LLMG_RS03275(),GenBank
LLMG_RS03280-MONOMER,magnesium transporter CorA family protein,LLMG_RS03280(),GenBank
LLMG_RS03285-MONOMER,formate C-acetyltransferase,LLMG_RS03285(2),GenBank
LLMG_RS03290-MONOMER,dephospho-CoA kinase,LLMG_RS03290(1),GenBank
LLMG_RS03295-MONOMER,multidrug efflux MFS transporter,LLMG_RS03295(),GenBank
LLMG_RS03300-MONOMER,50S ribosomal protein L33,LLMG_RS03300(),GenBank
LLMG_RS03305-MONOMER,FtsW/RodA/SpoVE family cell cycle protein,LLMG_RS03305(),GenBank
LLMG_RS03310-MONOMER,pyruvate carboxylase,LLMG_RS03310(),GenBank
LLMG_RS03315-MONOMER,citrate/2-methylcitrate synthase,LLMG_RS03315(2),GenBank
LLMG_RS03320-MONOMER,aconitate hydratase AcnA,LLMG_RS03320(2),GenBank
LLMG_RS03325-MONOMER,NADP-dependent isocitrate dehydrogenase,LLMG_RS03325(2),GenBank
LLMG_RS03330-MONOMER,ATP-dependent Clp protease proteolytic subunit,LLMG_RS03330(),GenBank
LLMG_RS03335-MONOMER,hypothetical protein,LLMG_RS03335(),GenBank
LLMG_RS03340-MONOMER,transcriptional regulator Spx,LLMG_RS03340(),GenBank
LLMG_RS13765-MONOMER,hypothetical protein,LLMG_RS13765(),GenBank
LLMG_RS03345-MONOMER,ABC transporter permease,LLMG_RS03345(),GenBank
LLMG_RS03350-MONOMER,cation-transporting P-type ATPase,LLMG_RS03350(),GenBank
LLMG_RS13770-MONOMER,acyltransferase family protein,LLMG_RS13770(),GenBank
LLMG_RS13775-MONOMER,acyltransferase family protein,LLMG_RS13775(),GenBank
LLMG_RS03365-MONOMER,glycosyltransferase family 2 protein,LLMG_RS03365(),GenBank
LLMG_RS03370-MONOMER,hypothetical protein,LLMG_RS03370(),GenBank
LLMG_RS03375-MONOMER,IS3-like element IS981 family transposase,LLMG_RS03375(),GenBank
LLMG_RS03385-MONOMER,polysaccharide deacetylase family protein,LLMG_RS03385(),GenBank
LLMG_RS03390-MONOMER,branched-chain amino acid transport system II carrier protein,LLMG_RS03390(1),GenBank
LLMG_RS03395-MONOMER,GNAT family N-acetyltransferase,LLMG_RS03395(),GenBank
LLMG_RS13780-MONOMER,hypothetical protein,LLMG_RS13780(),GenBank
LLMG_RS03400-MONOMER,IS3 family transposase,LLMG_RS03400(),GenBank
LLMG_RS13080-MONOMER,IS3 family transposase,LLMG_RS13080(),GenBank
LLMG_RS03420-MONOMER,IS982-like element ISLla2 family transposase,LLMG_RS03420(),GenBank
LLMG_RS03425-MONOMER,hypothetical protein,LLMG_RS03425(),GenBank
LLMG_RS03430-MONOMER,HsdR family type I site-specific deoxyribonuclease,LLMG_RS03430(),GenBank
LLMG_RS03435-MONOMER,type I restriction-modification system subunit M,LLMG_RS03435(),GenBank
LLMG_RS13710-MONOMER,restriction endonuclease subunit S,LLMG_RS13710(),GenBank
LLMG_RS03445-MONOMER,magnesium transporter CorA family protein,LLMG_RS03445(),GenBank
LLMG_RS03450-MONOMER,IS256-like element IS905 family transposase,LLMG_RS03450(),GenBank
LLMG_RS13785-MONOMER,site-specific integrase,LLMG_RS13785(),GenBank
LLMG_RS03455-MONOMER,pyroglutamyl-peptidase I,LLMG_RS03455(),GenBank
LLMG_RS03460-MONOMER,M20 family metallopeptidase,LLMG_RS03460(),GenBank
LLMG_RS12995-MONOMER,IS982 family transposase,LLMG_RS12995(),GenBank
LLMG_RS03475-MONOMER,OFA family MFS transporter,LLMG_RS03475(),GenBank
LLMG_RS13090-MONOMER,IS3 family transposase,LLMG_RS13090(),GenBank
LLMG_RS13100-MONOMER,Rep family protein,LLMG_RS13100(),GenBank
LLMG_RS03480-MONOMER,GNAT family N-acetyltransferase,LLMG_RS03480(),GenBank
LLMG_RS13380-MONOMER,IS6 family transposase,LLMG_RS13380(),GenBank
LLMG_RS03490-MONOMER,hypothetical protein,LLMG_RS03490(),GenBank
LLMG_RS13105-MONOMER,lactococcin family bacteriocin,LLMG_RS13105(),GenBank
LLMG_RS03495-MONOMER,replication protein,LLMG_RS03495(),GenBank
LLMG_RS03500-MONOMER,hypothetical protein,LLMG_RS03500(),GenBank
LLMG_RS03505-MONOMER,IS6-like element ISS1N family transposase,LLMG_RS03505(),GenBank
LLMG_RS13500-MONOMER,hypothetical protein,LLMG_RS13500(),GenBank
LLMG_RS03515-MONOMER,GNAT family N-acetyltransferase,LLMG_RS03515(),GenBank
LLMG_RS03520-MONOMER,hypothetical protein,LLMG_RS03520(),GenBank
LLMG_RS13110-MONOMER,IS3-like element IS981 family transposase,LLMG_RS13110(),GenBank
LLMG_RS03540-MONOMER,hypothetical protein,LLMG_RS03540(),GenBank
LLMG_RS13600-MONOMER,hypothetical protein,LLMG_RS13600(),GenBank
LLMG_RS03545-MONOMER,helix-turn-helix transcriptional regulator,LLMG_RS03545(),GenBank
LLMG_RS13115-MONOMER,transposase,LLMG_RS13115(),GenBank
LLMG_RS03550-MONOMER,IS21-like element IS712 family transposase,LLMG_RS03550(),GenBank
LLMG_RS03555-MONOMER,IS21-like element IS712 family helper ATPase IstB,LLMG_RS03555(),GenBank
LLMG_RS03560-MONOMER,IS3 family transposase,LLMG_RS03560(),GenBank
LLMG_RS13605-MONOMER,hypothetical protein,LLMG_RS13605(),GenBank
LLMG_RS03565-MONOMER,hypothetical protein,LLMG_RS03565(),GenBank
LLMG_RS13790-MONOMER,replication protein RepB,LLMG_RS13790(),GenBank
LLMG_RS13120-MONOMER,lactococcin family bacteriocin,LLMG_RS13120(),GenBank
LLMG_RS03570-MONOMER,hypothetical protein,LLMG_RS03570(),GenBank
LLMG_RS03575-MONOMER,heavy metal translocating P-type ATPase,LLMG_RS03575(),GenBank
LLMG_RS03580-MONOMER,heavy-metal-associated domain-containing protein,LLMG_RS03580(),GenBank
LLMG_RS03585-MONOMER,DNA-binding protein,LLMG_RS03585(),GenBank
LLMG_RS03590-MONOMER,Crp/Fnr family transcriptional regulator,LLMG_RS03590(),GenBank
LLMG_RS13395-MONOMER,transposase,LLMG_RS13395(),GenBank
LLMG_RS13795-MONOMER,hypothetical protein,LLMG_RS13795(),GenBank
LLMG_RS03595-MONOMER,murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppD,LLMG_RS03595(),GenBank
LLMG_RS03600-MONOMER,murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF,LLMG_RS03600(),GenBank
LLMG_RS03605-MONOMER,murein tripeptide/oligopeptide ABC transporter permease OppB,LLMG_RS03605(),GenBank
LLMG_RS03610-MONOMER,murein tripeptide/oligopeptide ABC transporter permease OppC,LLMG_RS03610(),GenBank
LLMG_RS03615-MONOMER,oligopeptide ABC transporter substrate-binding protein,LLMG_RS03615(),GenBank
LLMG_RS03620-MONOMER,endopeptidase PepO,LLMG_RS03620(),GenBank
LLMG_RS03625-MONOMER,IS4-like element IS1675 family transposase,LLMG_RS03625(),GenBank
LLMG_RS03630-MONOMER,lactococcin family bacteriocin,LLMG_RS03630(),GenBank
LLMG_RS03635-MONOMER,bacteriocin immunity protein,LLMG_RS03635(),GenBank
LLMG_RS03640-MONOMER,bacteriocin immunity protein,LLMG_RS03640(),GenBank
LLMG_RS03645-MONOMER,hypothetical protein,LLMG_RS03645(),GenBank
LLMG_RS03650-MONOMER,DUF2089 family protein,LLMG_RS03650(),GenBank
LLMG_RS03655-MONOMER,PadR family transcriptional regulator,LLMG_RS03655(),GenBank
LLMG_RS03660-MONOMER,hypothetical protein,LLMG_RS03660(),GenBank
LLMG_RS03670-MONOMER,recombinase family protein,LLMG_RS03670(),GenBank
LLMG_RS03675-MONOMER,AbiV family abortive infection protein,LLMG_RS03675(),GenBank
LLMG_RS03685-MONOMER,IS3-like element IS981 family transposase,LLMG_RS03685(),GenBank
LLMG_RS03695-MONOMER,hypothetical protein,LLMG_RS03695(),GenBank
LLMG_RS13000-MONOMER,hypothetical protein,LLMG_RS13000(),GenBank
LLMG_RS03705-MONOMER,IS6-like element ISS1S family transposase,LLMG_RS03705(),GenBank
LLMG_RS03710-MONOMER,IS21-like element IS712 family transposase,LLMG_RS03710(),GenBank
LLMG_RS03715-MONOMER,ThiF family adenylyltransferase,LLMG_RS03715(),GenBank
LLMG_RS03720-MONOMER,ABC transporter substrate-binding protein,LLMG_RS03720(),GenBank
LLMG_RS03730-MONOMER,IS3-like element IS981 family transposase,LLMG_RS03730(),GenBank
LLMG_RS03735-MONOMER,serine--tRNA ligase,LLMG_RS03735(2),GenBank
LLMG_RS03740-MONOMER,DUF956 family protein,LLMG_RS03740(),GenBank
LLMG_RS03745-MONOMER,YitT family protein,LLMG_RS03745(),GenBank
LLMG_RS03750-MONOMER,DUF956 family protein,LLMG_RS03750(),GenBank
LLMG_RS03755-MONOMER,PTS system mannose/fructose/sorbose family transporter subunit IID,LLMG_RS03755(),GenBank
LLMG_RS03760-MONOMER,PTS mannose/fructose/sorbose transporter subunit IIC,LLMG_RS03760(),GenBank
LLMG_RS03765-MONOMER,PTS sugar transporter subunit IIB,LLMG_RS03765(),GenBank
LLMG_RS03770-MONOMER,ferredoxin,LLMG_RS03770(),GenBank
LLMG_RS03775-MONOMER,LysM peptidoglycan-binding domain-containing protein,LLMG_RS03775(),GenBank
LLMG_RS03780-MONOMER,(d)CMP kinase,LLMG_RS03780(1),GenBank
LLMG_RS03785-MONOMER,LCP family protein,LLMG_RS03785(),GenBank
LLMG_RS03790-MONOMER,hydrolase,LLMG_RS03790(),GenBank
LLMG_RS03795-MONOMER,IS3 family transposase,LLMG_RS03795(),GenBank
LLMG_RS03805-MONOMER,CPBP family intramembrane metalloprotease,LLMG_RS03805(),GenBank
LLMG_RS03810-MONOMER,sugar ABC transporter permease,LLMG_RS03810(),GenBank
LLMG_RS03815-MONOMER,sugar ABC transporter permease,LLMG_RS03815(),GenBank
LLMG_RS03820-MONOMER,extracellular solute-binding protein,LLMG_RS03820(),GenBank
LLMG_RS03825-MONOMER,glycoside hydrolase family 13 protein,LLMG_RS03825(),GenBank
LLMG_RS03830-MONOMER,alpha-glucosidase,LLMG_RS03830(1),GenBank
LLMG_RS03835-MONOMER,sugar O-acetyltransferase,LLMG_RS03835(),GenBank
LLMG_RS03840-MONOMER,alpha-amylase family glycosyl hydrolase,LLMG_RS03840(),GenBank
LLMG_RS03845-MONOMER,alpha-glucosidase,LLMG_RS03845(),GenBank
LLMG_RS03850-MONOMER,glycoside hydrolase family 65 protein,LLMG_RS03850(),GenBank
LLMG_RS03855-MONOMER,LacI family DNA-binding transcriptional regulator,LLMG_RS03855(),GenBank
LLMG_RS03860-MONOMER,response regulator transcription factor,LLMG_RS03860(),GenBank
LLMG_RS03865-MONOMER,HAMP domain-containing sensor histidine kinase,LLMG_RS03865(),GenBank
LLMG_RS03870-MONOMER,1-deoxy-D-xylulose-5-phosphate synthase,LLMG_RS03870(2),GenBank
LLMG_RS03875-MONOMER,membrane protein insertion efficiency factor YidD,LLMG_RS03875(),GenBank
LLMG_RS03880-MONOMER,6-phospho-beta-glucosidase,LLMG_RS03880(),GenBank
LLMG_RS03885-MONOMER,YhgE/Pip domain-containing protein,LLMG_RS03885(),GenBank
LLMG_RS03890-MONOMER,demethylmenaquinone methyltransferase,LLMG_RS03890(1),GenBank
LLMG_RS03895-MONOMER,Rgg/GadR/MutR family transcriptional regulator,LLMG_RS03895(),GenBank
LLMG_RS03900-MONOMER,bacteriocin immunity protein,LLMG_RS03900(),GenBank
LLMG_RS03905-MONOMER,hypothetical protein,LLMG_RS03905(),GenBank
LLMG_RS03910-MONOMER,hypothetical protein,LLMG_RS03910(),GenBank
LLMG_RS03915-MONOMER,ClC family H(+)/Cl(-) exchange transporter,LLMG_RS03915(1),GenBank
LLMG_RS03920-MONOMER,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",LLMG_RS03920(),GenBank
LLMG_RS03925-MONOMER,transglycosylase,LLMG_RS03925(),GenBank
LLMG_RS03935-MONOMER,Gfo/Idh/MocA family oxidoreductase,LLMG_RS03935(),GenBank
LLMG_RS03940-MONOMER,uridine kinase,LLMG_RS03940(1),GenBank
LLMG_RS03945-MONOMER,phosphate acetyltransferase,LLMG_RS03945(2),GenBank
LLMG_RS03950-MONOMER,hypothetical protein,LLMG_RS03950(),GenBank
LLMG_RS03955-MONOMER,Cof-type HAD-IIB family hydrolase,LLMG_RS03955(),GenBank
LLMG_RS03960-MONOMER,DNA translocase FtsK,LLMG_RS03960(),GenBank
LLMG_RS03965-MONOMER,hypothetical protein,LLMG_RS03965(),GenBank
LLMG_RS03970-MONOMER,DNA polymerase III subunit delta,LLMG_RS03970(),GenBank
LLMG_RS03975-MONOMER,cell division regulator GpsB,LLMG_RS03975(),GenBank
LLMG_RS03985-MONOMER,class I SAM-dependent RNA methyltransferase,LLMG_RS03985(2),GenBank
LLMG_RS03990-MONOMER,cell division site-positioning protein MapZ family protein,LLMG_RS03990(),GenBank
LLMG_RS03995-MONOMER,Xaa-Pro peptidase family protein,LLMG_RS03995(),GenBank
LLMG_RS04000-MONOMER,catabolite control protein A,LLMG_RS04000(),GenBank
LLMG_RS04005-MONOMER,NAD(P)/FAD-dependent oxidoreductase,LLMG_RS04005(),GenBank
LLMG_RS04010-MONOMER,CvpA family protein,LLMG_RS04010(),GenBank
LLMG_RS04015-MONOMER,endonuclease MutS2,LLMG_RS04015(),GenBank
LLMG_RS04020-MONOMER,thioredoxin,LLMG_RS04020(1),GenBank
LLMG_RS04025-MONOMER,DUF2969 family protein,LLMG_RS04025(),GenBank
LLMG_RS04035-MONOMER,type I 3-dehydroquinate dehydratase,LLMG_RS04035(2),GenBank
LLMG_RS04040-MONOMER,adenylosuccinate lyase,LLMG_RS04040(1),GenBank
LLMG_RS04045-MONOMER,LacI family DNA-binding transcriptional regulator,LLMG_RS04045(),GenBank
LLMG_RS04050-MONOMER,ribokinase,LLMG_RS04050(2),GenBank
LLMG_RS04055-MONOMER,D-ribose pyranase,LLMG_RS04055(),GenBank
LLMG_RS04060-MONOMER,sugar ABC transporter ATP-binding protein,LLMG_RS04060(),GenBank
LLMG_RS04065-MONOMER,sugar ABC transporter permease,LLMG_RS04065(),GenBank
LLMG_RS04070-MONOMER,substrate-binding domain-containing protein,LLMG_RS04070(),GenBank
LLMG_RS04075-MONOMER,site-specific integrase,LLMG_RS04075(),GenBank
LLMG_RS04080-MONOMER,DUF308 domain-containing protein,LLMG_RS04080(),GenBank
LLMG_RS04085-MONOMER,ImmA/IrrE family metallo-endopeptidase,LLMG_RS04085(),GenBank
LLMG_RS04090-MONOMER,helix-turn-helix transcriptional regulator,LLMG_RS04090(),GenBank
LLMG_RS04095-MONOMER,TIGR02391 family protein,LLMG_RS04095(),GenBank
LLMG_RS04100-MONOMER,helix-turn-helix transcriptional regulator,LLMG_RS04100(),GenBank
LLMG_RS04105-MONOMER,hypothetical protein,LLMG_RS04105(),GenBank
LLMG_RS04110-MONOMER,phage antirepressor Ant,LLMG_RS04110(),GenBank
LLMG_RS04115-MONOMER,helix-turn-helix domain-containing protein,LLMG_RS04115(),GenBank
LLMG_RS04120-MONOMER,hypothetical protein,LLMG_RS04120(),GenBank
LLMG_RS04125-MONOMER,hypothetical protein,LLMG_RS04125(),GenBank
LLMG_RS04130-MONOMER,hypothetical protein,LLMG_RS04130(),GenBank
LLMG_RS04135-MONOMER,putative transcriptional regulator,LLMG_RS04135(),GenBank
LLMG_RS04140-MONOMER,host-nuclease inhibitor Gam family protein,LLMG_RS04140(),GenBank
LLMG_RS04145-MONOMER,AAA family ATPase,LLMG_RS04145(),GenBank
LLMG_RS04150-MONOMER,hypothetical protein,LLMG_RS04150(),GenBank
LLMG_RS04155-MONOMER,phage replisome organiser protein,LLMG_RS04155(),GenBank
LLMG_RS04160-MONOMER,ATP-binding protein,LLMG_RS04160(),GenBank
LLMG_RS13610-MONOMER,hypothetical protein,LLMG_RS13610(),GenBank
LLMG_RS04170-MONOMER,hypothetical protein,LLMG_RS04170(),GenBank
LLMG_RS04175-MONOMER,DUF1031 domain-containing protein,LLMG_RS04175(),GenBank
LLMG_RS04180-MONOMER,hypothetical protein,LLMG_RS04180(),GenBank
LLMG_RS04185-MONOMER,DUF1125 domain-containing protein,LLMG_RS04185(),GenBank
LLMG_RS04190-MONOMER,DUF1642 domain-containing protein,LLMG_RS04190(),GenBank
LLMG_RS04195-MONOMER,dUTP diphosphatase,LLMG_RS04195(),GenBank
LLMG_RS04200-MONOMER,hypothetical protein,LLMG_RS04200(),GenBank
LLMG_RS04205-MONOMER,hypothetical protein,LLMG_RS04205(),GenBank
LLMG_RS04210-MONOMER,hypothetical protein,LLMG_RS04210(),GenBank
LLMG_RS04215-MONOMER,DUF1660 family phage protein,LLMG_RS04215(),GenBank
LLMG_RS04220-MONOMER,RinA family protein,LLMG_RS04220(),GenBank
LLMG_RS04225-MONOMER,IS21-like element IS712 family transposase,LLMG_RS04225(),GenBank
LLMG_RS04230-MONOMER,IS21-like element IS712 family helper ATPase IstB,LLMG_RS04230(),GenBank
LLMG_RS04235-MONOMER,terminase small subunit,LLMG_RS04235(),GenBank
LLMG_RS04240-MONOMER,PBSX family phage terminase large subunit,LLMG_RS04240(),GenBank
LLMG_RS04245-MONOMER,phage portal protein,LLMG_RS04245(),GenBank
LLMG_RS13615-MONOMER,hypothetical protein,LLMG_RS13615(),GenBank
LLMG_RS04250-MONOMER,hypothetical protein,LLMG_RS04250(),GenBank
LLMG_RS04255-MONOMER,ribosomal-processing cysteine protease Prp,LLMG_RS04255(),GenBank
LLMG_RS04260-MONOMER,minor capsid protein,LLMG_RS04260(),GenBank
LLMG_RS04265-MONOMER,hypothetical protein,LLMG_RS04265(),GenBank
LLMG_RS13620-MONOMER,hypothetical protein,LLMG_RS13620(),GenBank
LLMG_RS04270-MONOMER,DUF3892 domain-containing protein,LLMG_RS04270(),GenBank
LLMG_RS04275-MONOMER,DUF4355 domain-containing protein,LLMG_RS04275(),GenBank
LLMG_RS04280-MONOMER,Ig-like domain-containing protein,LLMG_RS04280(),GenBank
LLMG_RS04285-MONOMER,phage head-tail connector protein,LLMG_RS04285(),GenBank
LLMG_RS04290-MONOMER,hypothetical protein,LLMG_RS04290(),GenBank
LLMG_RS04295-MONOMER,hypothetical protein,LLMG_RS04295(),GenBank
LLMG_RS04300-MONOMER,hypothetical protein,LLMG_RS04300(),GenBank
LLMG_RS04305-MONOMER,phage tail tube protein,LLMG_RS04305(),GenBank
LLMG_RS04310-MONOMER,DUF6096 family protein,LLMG_RS04310(),GenBank
LLMG_RS04315-MONOMER,hypothetical protein,LLMG_RS04315(),GenBank
LLMG_RS04320-MONOMER,tail protein,LLMG_RS04320(),GenBank
LLMG_RS04325-MONOMER,hypothetical protein,LLMG_RS04325(),GenBank
LLMG_RS04330-MONOMER,gp58-like family protein,LLMG_RS04330(),GenBank
LLMG_RS13625-MONOMER,hypothetical protein,LLMG_RS13625(),GenBank
LLMG_RS04335-MONOMER,hypothetical protein,LLMG_RS04335(),GenBank
LLMG_RS04340-MONOMER,hypothetical protein,LLMG_RS04340(),GenBank
LLMG_RS04345-MONOMER,phage holin,LLMG_RS04345(),GenBank
LLMG_RS04350-MONOMER,LysM peptidoglycan-binding domain-containing protein,LLMG_RS04350(),GenBank
LLMG_RS04355-MONOMER,Abi family protein,LLMG_RS04355(),GenBank
LLMG_RS13630-MONOMER,bacteriophage holin,LLMG_RS13630(),GenBank
LLMG_RS13800-MONOMER,garvicin Q family class II bacteriocin,LLMG_RS13800(),GenBank
LLMG_RS04375-MONOMER,bacteriocin immunity protein,LLMG_RS04375(),GenBank
LLMG_RS04380-MONOMER,MFS transporter,LLMG_RS04380(),GenBank
LLMG_RS04385-MONOMER,GntR family transcriptional regulator,LLMG_RS04385(),GenBank
LLMG_RS04390-MONOMER,mannitol dehydrogenase family protein,LLMG_RS04390(),GenBank
LLMG_RS04395-MONOMER,mannonate dehydratase,LLMG_RS04395(1),GenBank
LLMG_RS04400-MONOMER,MFS transporter,LLMG_RS04400(),GenBank
LLMG_RS04405-MONOMER,aldose 1-epimerase family protein,LLMG_RS04405(),GenBank
LLMG_RS04410-MONOMER,glucuronate isomerase,LLMG_RS04410(1),GenBank
LLMG_RS04415-MONOMER,sugar kinase,LLMG_RS04415(),GenBank
LLMG_RS04420-MONOMER,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,LLMG_RS04420(1),GenBank
LLMG_RS04425-MONOMER,PTS sugar transporter subunit IIA,LLMG_RS04425(),GenBank
LLMG_RS04430-MONOMER,PTS sugar transporter subunit IIB,LLMG_RS04430(),GenBank
LLMG_RS04435-MONOMER,PTS ascorbate transporter subunit IIC,LLMG_RS04435(),GenBank
LLMG_RS04440-MONOMER,transketolase,LLMG_RS04440(2),GenBank
LLMG_RS04445-MONOMER,hypothetical protein,LLMG_RS04445(),GenBank
LLMG_RS04450-MONOMER,aquaporin family protein,LLMG_RS04450(),GenBank
LLMG_RS04455-MONOMER,aspartate-semialdehyde dehydrogenase,LLMG_RS04455(),GenBank
LLMG_RS04460-MONOMER,NUDIX domain-containing protein,LLMG_RS04460(),GenBank
LLMG_RS04465-MONOMER,NUDIX hydrolase,LLMG_RS04465(),GenBank
LLMG_RS04470-MONOMER,4-hydroxy-tetrahydrodipicolinate synthase,LLMG_RS04470(4),GenBank
LLMG_RS04475-MONOMER,MgtC/SapB family protein,LLMG_RS04475(),GenBank
LLMG_RS04480-MONOMER,ribonuclease J,LLMG_RS04480(),GenBank
LLMG_RS04485-MONOMER,leucine-rich repeat domain-containing protein,LLMG_RS04485(),GenBank
LLMG_RS04490-MONOMER,signal recognition particle protein,LLMG_RS04490(),GenBank
LLMG_RS04495-MONOMER,GNAT family N-acetyltransferase,LLMG_RS04495(4),GenBank
LLMG_RS04500-MONOMER,NADPH-dependent F420 reductase,LLMG_RS04500(),GenBank
LLMG_RS04505-MONOMER,AzlC family ABC transporter permease,LLMG_RS04505(),GenBank
LLMG_RS04510-MONOMER,AzlD domain-containing protein,LLMG_RS04510(),GenBank
LLMG_RS04515-MONOMER,DUF1858 domain-containing protein,LLMG_RS04515(),GenBank
LLMG_RS04520-MONOMER,DUF438 domain-containing protein,LLMG_RS04520(),GenBank
LLMG_RS04525-MONOMER,glutamate 5-kinase,LLMG_RS04525(4),GenBank
LLMG_RS04530-MONOMER,glutamate-5-semialdehyde dehydrogenase,LLMG_RS04530(4),GenBank
LLMG_RS04535-MONOMER,cation diffusion facilitator family transporter,LLMG_RS04535(1),GenBank
LLMG_RS04540-MONOMER,metalloregulator ArsR/SmtB family transcription factor,LLMG_RS04540(),GenBank
LLMG_RS04545-MONOMER,M50 family metallopeptidase,LLMG_RS04545(),GenBank
LLMG_RS04550-MONOMER,bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR,LLMG_RS04550(),GenBank
LLMG_RS04555-MONOMER,uracil-xanthine permease family protein,LLMG_RS04555(1),GenBank
LLMG_RS04560-MONOMER,aspartate carbamoyltransferase catalytic subunit,LLMG_RS04560(3),GenBank
LLMG_RS04565-MONOMER,carbamoyl phosphate synthase small subunit,LLMG_RS04565(),GenBank
LLMG_RS13635-MONOMER,"glycoside hydrolase, family 25",LLMG_RS13635(),GenBank
LLMG_RS04580-MONOMER,Ltp family lipoprotein,LLMG_RS04580(),GenBank
LLMG_RS13640-MONOMER,hypothetical protein,LLMG_RS13640(),GenBank
LLMG_RS04585-MONOMER,MazG-like protein,LLMG_RS04585(),GenBank
LLMG_RS04595-MONOMER,IS3-like element IS981 family transposase,LLMG_RS04595(),GenBank
LLMG_RS04605-MONOMER,arsenate reductase (thioredoxin),LLMG_RS04605(),GenBank
LLMG_RS04610-MONOMER,metallophosphoesterase,LLMG_RS04610(),GenBank
LLMG_RS04615-MONOMER,CHAP domain-containing protein,LLMG_RS04615(),GenBank
LLMG_RS04620-MONOMER,TIGR02328 family protein,LLMG_RS04620(),GenBank
LLMG_RS04625-MONOMER,type B 50S ribosomal protein L31,LLMG_RS04625(),GenBank
LLMG_RS04630-MONOMER,DUF177 domain-containing protein,LLMG_RS04630(),GenBank
LLMG_RS04635-MONOMER,response regulator transcription factor,LLMG_RS04635(),GenBank
LLMG_RS04640-MONOMER,HAMP domain-containing histidine kinase,LLMG_RS04640(),GenBank
LLMG_RS04645-MONOMER,ammonium transporter,LLMG_RS04645(3),GenBank
LLMG_RS04650-MONOMER,P-II family nitrogen regulator,LLMG_RS04650(),GenBank
LLMG_RS04655-MONOMER,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,LLMG_RS04655(1),GenBank
LLMG_RS04660-MONOMER,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,LLMG_RS04660(1),GenBank
LLMG_RS04665-MONOMER,cell division protein FtsQ/DivIB,LLMG_RS04665(),GenBank
LLMG_RS04670-MONOMER,GTPase ObgE,LLMG_RS04670(),GenBank
LLMG_RS13645-MONOMER,hypothetical protein,LLMG_RS13645(),GenBank
LLMG_RS04680-MONOMER,hypothetical protein,LLMG_RS04680(),GenBank
LLMG_RS13550-MONOMER,hypothetical protein,LLMG_RS13550(),GenBank
LLMG_RS04690-MONOMER,WxL domain-containing protein,LLMG_RS04690(),GenBank
LLMG_RS04695-MONOMER,WxL domain-containing protein,LLMG_RS04695(),GenBank
LLMG_RS04700-MONOMER,WxL domain-containing protein,LLMG_RS04700(),GenBank
LLMG_RS04705-MONOMER,WxL domain-containing protein,LLMG_RS04705(),GenBank
LLMG_RS13805-MONOMER,hypothetical protein,LLMG_RS13805(),GenBank
LLMG_RS13810-MONOMER,hypothetical protein,LLMG_RS13810(),GenBank
LLMG_RS04715-MONOMER,DUF916 and DUF3324 domain-containing protein,LLMG_RS04715(),GenBank
LLMG_RS04720-MONOMER,helix-turn-helix transcriptional regulator,LLMG_RS04720(),GenBank
LLMG_RS04725-MONOMER,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,LLMG_RS04725(1),GenBank
LLMG_RS04730-MONOMER,alpha/beta hydrolase,LLMG_RS04730(),GenBank
LLMG_RS04735-MONOMER,glucosamine-6-phosphate deaminase,LLMG_RS04735(6),GenBank
LLMG_RS04740-MONOMER,hydroxymethylglutaryl-CoA synthase,LLMG_RS04740(),GenBank
LLMG_RS04745-MONOMER,thiolase family protein,LLMG_RS04745(),GenBank
LLMG_RS04750-MONOMER,"hydroxymethylglutaryl-CoA reductase, degradative",LLMG_RS04750(),GenBank
LLMG_RS04755-MONOMER,30S ribosomal protein S16,LLMG_RS04755(1),GenBank
LLMG_RS04760-MONOMER,KH domain-containing protein,LLMG_RS04760(),GenBank
LLMG_RS04765-MONOMER,ferrochelatase,LLMG_RS04765(1),GenBank
LLMG_RS04770-MONOMER,alpha/beta hydrolase,LLMG_RS04770(),GenBank
LLMG_RS04775-MONOMER,ribosome maturation factor RimM,LLMG_RS04775(),GenBank
LLMG_RS04780-MONOMER,tRNA (guanosine(37)-N1)-methyltransferase TrmD,LLMG_RS04780(2),GenBank
LLMG_RS04785-MONOMER,DUF1149 family protein,LLMG_RS04785(),GenBank
LLMG_RS04790-MONOMER,DegV family protein,LLMG_RS04790(),GenBank
