,name,genes,source
ALW85_RS12380-MONOMER,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,ALW85_RS12380(),BioCyc
ALW85_RS02525-MONOMER,antitoxin,ALW85_RS02525(),BioCyc
ALW85_RS09785-MONOMER,hypothetical protein,ALW85_RS09785(),BioCyc
ALW85_RS07355-MONOMER,ABC transporter permease,ALW85_RS07355(),BioCyc
ALW85_RS01670-MONOMER,protein-glutamate O-methyltransferase family protein,ALW85_RS01670(),BioCyc
ALW85_RS05660-MONOMER,TonB-dependent receptor,ALW85_RS05660(),BioCyc
ALW85_RS08405-MONOMER,type II secretion system major pseudopilin GspG,ALW85_RS08405(),BioCyc
ALW85_RS12385-MONOMER,hypothetical protein,ALW85_RS12385(),BioCyc
ALW85_RS02845-MONOMER,biotin/lipoyl-binding protein,ALW85_RS02845(),BioCyc
ALW85_RS12390-MONOMER,BolA/IbaG family iron-sulfur metabolism protein,ALW85_RS12390(),BioCyc
ALW85_RS00955-MONOMER,NUDIX hydrolase,ALW85_RS00955(1),BioCyc
ALW85_RS05670-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,ALW85_RS05670(),BioCyc
ALW85_RS03790-MONOMER,hypothetical protein,ALW85_RS03790(),BioCyc
ALW85_RS12395-MONOMER,ABC transporter permease,ALW85_RS12395(),BioCyc
ALW85_RS09790-MONOMER,IS481 family transposase,ALW85_RS09790(),BioCyc
ALW85_RS12400-MONOMER,ABC transporter ATP-binding protein,ALW85_RS12400(),BioCyc
ALW85_RS07360-MONOMER,"carotenoid 1,2-hydratase",ALW85_RS07360(),BioCyc
ALW85_RS00740-MONOMER,ribonuclease HI,ALW85_RS00740(),BioCyc
ALW85_RS05675-MONOMER,hypothetical protein,ALW85_RS05675(),BioCyc
ALW85_RS08415-MONOMER,diaminopimelate epimerase,ALW85_RS08415(1),BioCyc
ALW85_RS12405-MONOMER,STAS domain-containing protein,ALW85_RS12405(),BioCyc
ALW85_RS00005-MONOMER,chromosomal replication initiator protein DnaA,ALW85_RS00005(),BioCyc
ALW85_RS09795-MONOMER,epoxyqueuosine reductase QueH,ALW85_RS09795(),BioCyc
ALW85_RS04575-MONOMER,Fis family transcriptional regulator,ALW85_RS04575(),BioCyc
ALW85_RS12410-MONOMER,ABC transporter substrate-binding protein,ALW85_RS12410(),BioCyc
ALW85_RS05685-MONOMER,IS1182 family transposase,ALW85_RS05685(),BioCyc
ALW85_RS12415-MONOMER,outer membrane lipid asymmetry maintenance protein MlaD,ALW85_RS12415(),BioCyc
ALW85_RS09800-MONOMER,DUF3696 domain-containing protein,ALW85_RS09800(),BioCyc
ALW85_RS12420-MONOMER,lipid asymmetry maintenance ABC transporter permease subunit MlaE,ALW85_RS12420(),BioCyc
ALW85_RS07365-MONOMER,sulfurtransferase TusA family protein,ALW85_RS07365(),BioCyc
ALW85_RS05690-MONOMER,TonB-dependent receptor plug domain-containing protein,ALW85_RS05690(),BioCyc
ALW85_RS01270-MONOMER,hypothetical protein,ALW85_RS01270(),BioCyc
ALW85_RS08420-MONOMER,ABC transporter ATP-binding protein/permease,ALW85_RS08420(),BioCyc
ALW85_RS09805-MONOMER,hypothetical protein,ALW85_RS09805(),BioCyc
ALW85_RS12425-MONOMER,ABC transporter ATP-binding protein,ALW85_RS12425(),BioCyc
ALW85_RS05695-MONOMER,FecR domain-containing protein,ALW85_RS05695(),BioCyc
ALW85_RS04910-MONOMER,hypothetical protein,ALW85_RS04910(),BioCyc
ALW85_RS12430-MONOMER,thermonuclease family protein,ALW85_RS12430(),BioCyc
ALW85_RS04740-MONOMER,ATP-dependent zinc metalloprotease FtsH,ALW85_RS04740(),BioCyc
ALW85_RS12435-MONOMER,TIGR04211 family SH3 domain-containing protein,ALW85_RS12435(),BioCyc
ALW85_RS02090-MONOMER,DUF167 domain-containing protein,ALW85_RS02090(),BioCyc
ALW85_RS07370-MONOMER,GHKL domain-containing protein,ALW85_RS07370(),BioCyc
ALW85_RS05700-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS05700(),BioCyc
ALW85_RS04195-MONOMER,CDP-alcohol phosphatidyltransferase family protein,ALW85_RS04195(),BioCyc
ALW85_RS08425-MONOMER,multifunctional CCA addition/repair protein,ALW85_RS08425(),BioCyc
ALW85_RS12440-MONOMER,hypothetical protein,ALW85_RS12440(),BioCyc
ALW85_RS09810-MONOMER,RNA ligase family protein,ALW85_RS09810(),BioCyc
ALW85_RS12445-MONOMER,divalent-cation tolerance protein CutA,ALW85_RS12445(),BioCyc
ALW85_RS05705-MONOMER,TonB-dependent siderophore receptor,ALW85_RS05705(),BioCyc
ALW85_RS03260-MONOMER,antibiotic biosynthesis monooxygenase,ALW85_RS03260(),BioCyc
ALW85_RS05175-MONOMER,UDP-N-acetylmuramate--L-alanine ligase,ALW85_RS05175(1),BioCyc
ALW85_RS02215-MONOMER,50S ribosomal protein L15,ALW85_RS02215(1),BioCyc
ALW85_RS12450-MONOMER,protein-disulfide reductase DsbD,ALW85_RS12450(1),BioCyc
ALW85_RS13900-MONOMER,hypothetical protein,ALW85_RS13900(),BioCyc
ALW85_RS07375-MONOMER,response regulator transcription factor,ALW85_RS07375(),BioCyc
ALW85_RS12455-MONOMER,TlpA family protein disulfide reductase,ALW85_RS12455(),BioCyc
ALW85_RS05710-MONOMER,FecR family protein,ALW85_RS05710(),BioCyc
ALW85_RS02380-MONOMER,IS3 family transposase,ALW85_RS02380(),BioCyc
ALW85_RS08430-MONOMER,transglycosylase SLT domain-containing protein,ALW85_RS08430(1),BioCyc
ALW85_RS02850-MONOMER,efflux RND transporter permease subunit,ALW85_RS02850(),BioCyc
ALW85_RS03640-MONOMER,SPOR domain-containing protein,ALW85_RS03640(),BioCyc
ALW85_RS09815-MONOMER,DUF202 domain-containing protein,ALW85_RS09815(),BioCyc
ALW85_RS00965-MONOMER,glycosyltransferase,ALW85_RS00965(),BioCyc
ALW85_RS05715-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS05715(),BioCyc
ALW85_RS00600-MONOMER,CRISPR-associated endonuclease Cas2,ALW85_RS00600(),BioCyc
ALW85_RS07380-MONOMER,PepSY domain-containing protein,ALW85_RS07380(),BioCyc
ALW85_RS05720-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS05720(),BioCyc
ALW85_RS04450-MONOMER,dienelactone hydrolase family protein,ALW85_RS04450(),BioCyc
ALW85_RS08435-MONOMER,NADP-specific glutamate dehydrogenase,ALW85_RS08435(6),BioCyc
ALW85_RS09820-MONOMER,catalase,ALW85_RS09820(6),BioCyc
ALW85_RS05725-MONOMER,FecR domain-containing protein,ALW85_RS05725(),BioCyc
ALW85_RS01120-MONOMER,protein TolR,ALW85_RS01120(),BioCyc
ALW85_RS07385-MONOMER,hypothetical protein,ALW85_RS07385(),BioCyc
ALW85_RS05730-MONOMER,GNAT family N-acetyltransferase,ALW85_RS05730(),BioCyc
ALW85_RS08440-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS08440(),BioCyc
ALW85_RS13555-MONOMER,YfhL family 4Fe-4S dicluster ferredoxin,ALW85_RS13555(),BioCyc
ALW85_RS09825-MONOMER,DUF3422 domain-containing protein,ALW85_RS09825(),BioCyc
ALW85_RS02675-MONOMER,outer membrane protein assembly factor BamD,ALW85_RS02675(),BioCyc
ALW85_RS05735-MONOMER,DUF1778 domain-containing protein,ALW85_RS05735(),BioCyc
ALW85_RS01920-MONOMER,arginine--tRNA ligase,ALW85_RS01920(1),BioCyc
ALW85_RS04745-MONOMER,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,ALW85_RS04745(2),BioCyc
ALW85_RS07390-MONOMER,methane monooxygenase/ammonia monooxygenase subunit C,ALW85_RS07390(),BioCyc
ALW85_RS05740-MONOMER,TonB-dependent receptor,ALW85_RS05740(),BioCyc
ALW85_RS08460-MONOMER,type II toxin-antitoxin system prevent-host-death family antitoxin,ALW85_RS08460(),BioCyc
ALW85_RS04210-MONOMER,DUF2959 domain-containing protein,ALW85_RS04210(),BioCyc
ALW85_RS03115-MONOMER,uroporphyrinogen-III C-methyltransferase,ALW85_RS03115(1),BioCyc
ALW85_RS09830-MONOMER,sulfite exporter TauE/SafE family protein,ALW85_RS09830(),BioCyc
ALW85_RS03265-MONOMER,cupin domain-containing protein,ALW85_RS03265(),BioCyc
ALW85_RS05760-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,ALW85_RS05760(),BioCyc
ALW85_RS02220-MONOMER,preprotein translocase subunit SecY,ALW85_RS02220(),BioCyc
ALW85_RS03480-MONOMER,NYN domain-containing protein,ALW85_RS03480(),BioCyc
ALW85_RS02530-MONOMER,type II toxin-antitoxin system VapC family toxin,ALW85_RS02530(),BioCyc
ALW85_RS07395-MONOMER,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,ALW85_RS07395(2),BioCyc
ALW85_RS01675-MONOMER,bacterial transcriptional activator domain-containing protein,ALW85_RS01675(),BioCyc
ALW85_RS03935-MONOMER,Plug domain-containing protein,ALW85_RS03935(),BioCyc
ALW85_RS05765-MONOMER,HigA family addiction module antidote protein,ALW85_RS05765(),BioCyc
ALW85_RS08465-MONOMER,"putative toxin-antitoxin system toxin component, PIN family",ALW85_RS08465(),BioCyc
ALW85_RS02855-MONOMER,RNA polymerase sigma factor,ALW85_RS02855(),BioCyc
ALW85_RS09835-MONOMER,EVE domain-containing protein,ALW85_RS09835(),BioCyc
ALW85_RS00970-MONOMER,Rho-binding antiterminator,ALW85_RS00970(),BioCyc
ALW85_RS05770-MONOMER,efflux transporter outer membrane subunit,ALW85_RS05770(),BioCyc
ALW85_RS03800-MONOMER,hypothetical protein,ALW85_RS03800(),BioCyc
ALW85_RS09840-MONOMER,cell division protein ZapA,ALW85_RS09840(),BioCyc
ALW85_RS07400-MONOMER,permease-like cell division protein FtsX,ALW85_RS07400(),BioCyc
ALW85_RS00745-MONOMER,DNA polymerase III subunit epsilon,ALW85_RS00745(),BioCyc
ALW85_RS05775-MONOMER,multidrug efflux RND transporter permease subunit,ALW85_RS05775(),BioCyc
ALW85_RS08475-MONOMER,methionine synthase,ALW85_RS08475(1),BioCyc
ALW85_RS00010-MONOMER,DNA polymerase III subunit beta,ALW85_RS00010(),BioCyc
ALW85_RS09845-MONOMER,hypothetical protein,ALW85_RS09845(),BioCyc
ALW85_RS04580-MONOMER,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,ALW85_RS04580(1),BioCyc
ALW85_RS00145-MONOMER,adenosylmethionine--8-amino-7-oxononanoate transaminase,ALW85_RS00145(2),BioCyc
ALW85_RS05780-MONOMER,MexX/AxyX family multidrug efflux RND transporter periplasmic adaptor subunit,ALW85_RS05780(),BioCyc
ALW85_RS09850-MONOMER,L-aspartate oxidase,ALW85_RS09850(1),BioCyc
ALW85_RS07405-MONOMER,ATP-binding cassette domain-containing protein,ALW85_RS07405(),BioCyc
ALW85_RS05785-MONOMER,TetR family transcriptional regulator,ALW85_RS05785(),BioCyc
ALW85_RS01275-MONOMER,hypothetical protein,ALW85_RS01275(),BioCyc
ALW85_RS08480-MONOMER,glutamate--tRNA ligase,ALW85_RS08480(1),BioCyc
ALW85_RS14200-MONOMER,hypothetical protein,ALW85_RS14200(),BioCyc
ALW85_RS05790-MONOMER,efflux transporter outer membrane subunit,ALW85_RS05790(),BioCyc
ALW85_RS04915-MONOMER,IS481 family transposase,ALW85_RS04915(),BioCyc
ALW85_RS02765-MONOMER,DoxX family protein,ALW85_RS02765(),BioCyc
ALW85_RS09855-MONOMER,branched-chain amino acid transaminase,ALW85_RS09855(6),BioCyc
ALW85_RS04750-MONOMER,S-formylglutathione hydrolase,ALW85_RS04750(1),BioCyc
ALW85_RS07410-MONOMER,signal recognition particle-docking protein FtsY,ALW85_RS07410(1),BioCyc
ALW85_RS02095-MONOMER,ADP-ribosylglycohydrolase family protein,ALW85_RS02095(),BioCyc
ALW85_RS01415-MONOMER,DUF1428 domain-containing protein,ALW85_RS01415(),BioCyc
ALW85_RS05795-MONOMER,HlyD family efflux transporter periplasmic adaptor subunit,ALW85_RS05795(),BioCyc
ALW85_RS14015-MONOMER,hypothetical protein,ALW85_RS14015(),BioCyc
ALW85_RS04215-MONOMER,DUF721 domain-containing protein,ALW85_RS04215(),BioCyc
ALW85_RS09860-MONOMER,zinc-finger domain-containing protein,ALW85_RS09860(),BioCyc
ALW85_RS05180-MONOMER,UDP-N-acetylmuramate dehydrogenase,ALW85_RS05180(1),BioCyc
ALW85_RS05800-MONOMER,ribosome-associated ATPase/putative transporter RbbA,ALW85_RS05800(),BioCyc
ALW85_RS02225-MONOMER,translation initiation factor IF-1,ALW85_RS02225(1),BioCyc
ALW85_RS03485-MONOMER,HAMP domain-containing histidine kinase,ALW85_RS03485(),BioCyc
ALW85_RS09865-MONOMER,phosphomannomutase/phosphoglucomutase,ALW85_RS09865(1),BioCyc
ALW85_RS07415-MONOMER,insulinase family protein,ALW85_RS07415(),BioCyc
ALW85_RS01680-MONOMER,helix-turn-helix transcriptional regulator,ALW85_RS01680(),BioCyc
ALW85_RS05805-MONOMER,ABC transporter permease,ALW85_RS05805(),BioCyc
ALW85_RS02395-MONOMER,IS481-like element ISNe2 family transposase,ALW85_RS02395(),BioCyc
ALW85_RS08485-MONOMER,RNB domain-containing ribonuclease,ALW85_RS08485(),BioCyc
ALW85_RS02860-MONOMER,FecR domain-containing protein,ALW85_RS02860(),BioCyc
ALW85_RS04010-MONOMER,heme lyase CcmF/NrfE family subunit,ALW85_RS04010(),BioCyc
ALW85_RS00975-MONOMER,PEP-CTERM sorting domain-containing protein,ALW85_RS00975(),BioCyc
ALW85_RS05810-MONOMER,hypothetical protein,ALW85_RS05810(),BioCyc
ALW85_RS00605-MONOMER,CRISPR-associated endonuclease Cas1,ALW85_RS00605(),BioCyc
ALW85_RS09870-MONOMER,NAD+ synthase,ALW85_RS09870(),BioCyc
ALW85_RS07420-MONOMER,alanine racemase,ALW85_RS07420(2),BioCyc
ALW85_RS13580-MONOMER,DUF1328 domain-containing protein,ALW85_RS13580(),BioCyc
ALW85_RS04455-MONOMER,transglutaminase-like domain-containing protein,ALW85_RS04455(),BioCyc
ALW85_RS08490-MONOMER,TonB family protein,ALW85_RS08490(),BioCyc
ALW85_RS09875-MONOMER,M48 family metalloprotease,ALW85_RS09875(),BioCyc
ALW85_RS05815-MONOMER,hypothetical protein,ALW85_RS05815(),BioCyc
ALW85_RS00225-MONOMER,peptidyl-prolyl cis-trans isomerase,ALW85_RS00225(),BioCyc
ALW85_RS01125-MONOMER,TonB family protein,ALW85_RS01125(),BioCyc
ALW85_RS09880-MONOMER,efflux RND transporter periplasmic adaptor subunit,ALW85_RS09880(),BioCyc
ALW85_RS07425-MONOMER,peptidyl-prolyl cis-trans isomerase,ALW85_RS07425(),BioCyc
ALW85_RS05820-MONOMER,uracil-DNA glycosylase family protein,ALW85_RS05820(),BioCyc
ALW85_RS08495-MONOMER,shikimate dehydrogenase,ALW85_RS08495(1),BioCyc
ALW85_RS05055-MONOMER,pantetheine-phosphate adenylyltransferase,ALW85_RS05055(6),BioCyc
ALW85_RS09885-MONOMER,ABC transporter ATP-binding protein,ALW85_RS09885(),BioCyc
ALW85_RS05825-MONOMER,penicillin acylase family protein,ALW85_RS05825(),BioCyc
ALW85_RS01925-MONOMER,SPOR domain-containing protein,ALW85_RS01925(),BioCyc
ALW85_RS09890-MONOMER,ABC transporter permease,ALW85_RS09890(),BioCyc
ALW85_RS04755-MONOMER,type III PLP-dependent enzyme,ALW85_RS04755(),BioCyc
ALW85_RS07430-MONOMER,YciI family protein,ALW85_RS07430(),BioCyc
ALW85_RS05835-MONOMER,PEP-CTERM-box response regulator transcription factor,ALW85_RS05835(),BioCyc
ALW85_RS08500-MONOMER,monofunctional biosynthetic peptidoglycan transglycosylase,ALW85_RS08500(),BioCyc
ALW85_RS04220-MONOMER,preprotein translocase subunit SecA,ALW85_RS04220(1),BioCyc
ALW85_RS03120-MONOMER,heme biosynthesis protein HemY,ALW85_RS03120(),BioCyc
ALW85_RS01500-MONOMER,thiazole synthase,ALW85_RS01500(1),BioCyc
ALW85_RS09900-MONOMER,monovalent cation/H+ antiporter subunit A,ALW85_RS09900(),BioCyc
ALW85_RS03270-MONOMER,dCTP deaminase,ALW85_RS03270(3),BioCyc
ALW85_RS05840-MONOMER,"acyl-CoA ligase (AMP-forming), exosortase A system-associated",ALW85_RS05840(2),BioCyc
ALW85_RS13495-MONOMER,50S ribosomal protein L36,ALW85_RS13495(1),BioCyc
ALW85_RS03490-MONOMER,response regulator transcription factor,ALW85_RS03490(),BioCyc
ALW85_RS05255-MONOMER,BON domain-containing protein,ALW85_RS05255(),BioCyc
ALW85_RS02535-MONOMER,hypothetical protein,ALW85_RS02535(),BioCyc
ALW85_RS07435-MONOMER,FAD-dependent oxidoreductase,ALW85_RS07435(1),BioCyc
ALW85_RS13850-MONOMER,hypothetical protein,ALW85_RS13850(),BioCyc
ALW85_RS05845-MONOMER,"pyridoxal-dependent decarboxylase, exosortase A system-associated",ALW85_RS05845(),BioCyc
ALW85_RS14190-MONOMER,hypothetical protein,ALW85_RS14190(),BioCyc
ALW85_RS02865-MONOMER,hypothetical protein,ALW85_RS02865(),BioCyc
ALW85_RS09905-MONOMER,Na+/H+ antiporter subunit C,ALW85_RS09905(),BioCyc
ALW85_RS05850-MONOMER,asparagine synthase,ALW85_RS05850(),BioCyc
ALW85_RS03805-MONOMER,dihydroorotase,ALW85_RS03805(2),BioCyc
ALW85_RS09910-MONOMER,monovalent cation/H+ antiporter subunit D,ALW85_RS09910(),BioCyc
ALW85_RS07440-MONOMER,protease HtpX,ALW85_RS07440(),BioCyc
ALW85_RS00750-MONOMER,aspartate aminotransferase family protein,ALW85_RS00750(1),BioCyc
ALW85_RS05855-MONOMER,PEP-CTERM/exosortase system-associated acyltransferase,ALW85_RS05855(),BioCyc
ALW85_RS08505-MONOMER,hypothetical protein,ALW85_RS08505(),BioCyc
ALW85_RS00015-MONOMER,DNA topoisomerase (ATP-hydrolyzing) subunit B,ALW85_RS00015(),BioCyc
ALW85_RS09915-MONOMER,Na+/H+ antiporter subunit E,ALW85_RS09915(),BioCyc
ALW85_RS04585-MONOMER,phosphoribosylamine--glycine ligase,ALW85_RS04585(1),BioCyc
ALW85_RS05860-MONOMER,hypothetical protein,ALW85_RS05860(),BioCyc
ALW85_RS09920-MONOMER,K+/H+ antiporter subunit F,ALW85_RS09920(),BioCyc
ALW85_RS07445-MONOMER,VacJ family lipoprotein,ALW85_RS07445(),BioCyc
ALW85_RS05865-MONOMER,hypothetical protein,ALW85_RS05865(),BioCyc
ALW85_RS01280-MONOMER,hypothetical protein,ALW85_RS01280(),BioCyc
ALW85_RS08520-MONOMER,hypothetical protein,ALW85_RS08520(),BioCyc
ALW85_RS09925-MONOMER,monovalent cation/H(+) antiporter subunit G,ALW85_RS09925(),BioCyc
ALW85_RS05870-MONOMER,diguanylate cyclase,ALW85_RS05870(),BioCyc
ALW85_RS04920-MONOMER,helix-hairpin-helix domain-containing protein,ALW85_RS04920(),BioCyc
ALW85_RS09930-MONOMER,hypothetical protein,ALW85_RS09930(),BioCyc
ALW85_RS04760-MONOMER,hypothetical protein,ALW85_RS04760(),BioCyc
ALW85_RS07450-MONOMER,"glutamate-1-semialdehyde 2,1-aminomutase",ALW85_RS07450(2),BioCyc
ALW85_RS14265-MONOMER,hypothetical protein,ALW85_RS14265(),BioCyc
ALW85_RS08525-MONOMER,magnesium transporter,ALW85_RS08525(),BioCyc
ALW85_RS04225-MONOMER,ubiquinol-cytochrome c reductase iron-sulfur subunit,ALW85_RS04225(),BioCyc
ALW85_RS09935-MONOMER,glutathione S-transferase family protein,ALW85_RS09935(),BioCyc
ALW85_RS05890-MONOMER,OsmC family protein,ALW85_RS05890(),BioCyc
ALW85_RS02230-MONOMER,30S ribosomal protein S13,ALW85_RS02230(1),BioCyc
ALW85_RS03495-MONOMER,TolC family protein,ALW85_RS03495(),BioCyc
ALW85_RS09940-MONOMER,EAL domain-containing protein,ALW85_RS09940(),BioCyc
ALW85_RS07455-MONOMER,thiamine phosphate synthase,ALW85_RS07455(1),BioCyc
ALW85_RS01690-MONOMER,GNAT family N-acetyltransferase,ALW85_RS01690(),BioCyc
ALW85_RS05895-MONOMER,DNA polymerase III subunit delta,ALW85_RS05895(),BioCyc
ALW85_RS02405-MONOMER,RNA polymerase-binding protein DksA,ALW85_RS02405(),BioCyc
ALW85_RS08530-MONOMER,nucleotidyltransferase family protein,ALW85_RS08530(),BioCyc
ALW85_RS02870-MONOMER,HupE/UreJ family protein,ALW85_RS02870(),BioCyc
ALW85_RS03645-MONOMER,CvpA family protein,ALW85_RS03645(),BioCyc
ALW85_RS09945-MONOMER,DedA family protein,ALW85_RS09945(),BioCyc
ALW85_RS00980-MONOMER,IS481 family transposase,ALW85_RS00980(),BioCyc
ALW85_RS05900-MONOMER,lipoprotein B transmembrane,ALW85_RS05900(),BioCyc
ALW85_RS00610-MONOMER,CRISPR-associated endonuclease Cas2,ALW85_RS00610(),BioCyc
ALW85_RS09950-MONOMER,Grx4 family monothiol glutaredoxin,ALW85_RS09950(2),BioCyc
ALW85_RS07460-MONOMER,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,ALW85_RS07460(4),BioCyc
ALW85_RS05905-MONOMER,leucine--tRNA ligase,ALW85_RS05905(1),BioCyc
ALW85_RS08535-MONOMER,HprK-related kinase A,ALW85_RS08535(),BioCyc
ALW85_RS09955-MONOMER,peptide chain release factor N(5)-glutamine methyltransferase,ALW85_RS09955(),BioCyc
ALW85_RS05910-MONOMER,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,ALW85_RS05910(1),BioCyc
ALW85_RS01130-MONOMER,Tol-Pal system beta propeller repeat protein TolB,ALW85_RS01130(),BioCyc
ALW85_RS09960-MONOMER,peptide chain release factor 1,ALW85_RS09960(1),BioCyc
ALW85_RS07465-MONOMER,rubredoxin,ALW85_RS07465(),BioCyc
ALW85_RS05915-MONOMER,tRNA guanosine(34) transglycosylase Tgt,ALW85_RS05915(6),BioCyc
ALW85_RS08540-MONOMER,HPr-rel-A system PqqD family peptide chaperone,ALW85_RS08540(),BioCyc
ALW85_RS05060-MONOMER,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,ALW85_RS05060(),BioCyc
ALW85_RS02685-MONOMER,recombination-associated protein RdgC,ALW85_RS02685(),BioCyc
ALW85_RS01930-MONOMER,thiol:disulfide interchange protein DsbA/DsbL,ALW85_RS01930(),BioCyc
ALW85_RS04765-MONOMER,PepSY domain-containing protein,ALW85_RS04765(),BioCyc
ALW85_RS07470-MONOMER,lactoylglutathione lyase,ALW85_RS07470(2),BioCyc
ALW85_RS08545-MONOMER,hypothetical protein,ALW85_RS08545(),BioCyc
ALW85_RS03125-MONOMER,"CDP-6-deoxy-delta-3,4-glucoseen reductase",ALW85_RS03125(1),BioCyc
ALW85_RS03275-MONOMER,iron-sulfur cluster carrier protein ApbC,ALW85_RS03275(),BioCyc
ALW85_RS02235-MONOMER,30S ribosomal protein S11,ALW85_RS02235(1),BioCyc
ALW85_RS03500-MONOMER,efflux RND transporter permease subunit,ALW85_RS03500(),BioCyc
ALW85_RS02540-MONOMER,HigA family addiction module antidote protein,ALW85_RS02540(),BioCyc
ALW85_RS07475-MONOMER,iron-sulfur cluster insertion protein ErpA,ALW85_RS07475(2),BioCyc
ALW85_RS03940-MONOMER,DUF2149 domain-containing protein,ALW85_RS03940(),BioCyc
ALW85_RS08550-MONOMER,CusA/CzcA family heavy metal efflux RND transporter,ALW85_RS08550(),BioCyc
ALW85_RS02885-MONOMER,TonB-dependent receptor,ALW85_RS02885(),BioCyc
ALW85_RS00985-MONOMER,helix-turn-helix domain-containing protein,ALW85_RS00985(),BioCyc
ALW85_RS03810-MONOMER,HAMP domain-containing histidine kinase,ALW85_RS03810(),BioCyc
ALW85_RS07480-MONOMER,anhydro-N-acetylmuramic acid kinase,ALW85_RS07480(1),BioCyc
ALW85_RS08555-MONOMER,efflux RND transporter periplasmic adaptor subunit,ALW85_RS08555(),BioCyc
ALW85_RS00020-MONOMER,YbaN family protein,ALW85_RS00020(),BioCyc
ALW85_RS04590-MONOMER,cupin domain-containing protein,ALW85_RS04590(),BioCyc
ALW85_RS00150-MONOMER,co-chaperone GroES,ALW85_RS00150(7),BioCyc
ALW85_RS07485-MONOMER,peptidoglycan DD-metalloendopeptidase family protein,ALW85_RS07485(),BioCyc
ALW85_RS01295-MONOMER,hypothetical protein,ALW85_RS01295(),BioCyc
ALW85_RS08560-MONOMER,TolC family protein,ALW85_RS08560(),BioCyc
ALW85_RS04925-MONOMER,LPXTG cell wall anchor domain-containing protein,ALW85_RS04925(),BioCyc
ALW85_RS02770-MONOMER,CBS domain-containing protein,ALW85_RS02770(),BioCyc
ALW85_RS04770-MONOMER,30S ribosomal protein S12 methylthiotransferase RimO,ALW85_RS04770(),BioCyc
ALW85_RS07490-MONOMER,tyrosine--tRNA ligase,ALW85_RS07490(2),BioCyc
ALW85_RS02100-MONOMER,decarboxylating 6-phosphogluconate dehydrogenase,ALW85_RS02100(2),BioCyc
ALW85_RS01420-MONOMER,IS481 family transposase,ALW85_RS01420(),BioCyc
ALW85_RS08565-MONOMER,hypothetical protein,ALW85_RS08565(),BioCyc
ALW85_RS05185-MONOMER,D-alanine--D-alanine ligase,ALW85_RS05185(2),BioCyc
ALW85_RS02240-MONOMER,30S ribosomal protein S4,ALW85_RS02240(1),BioCyc
ALW85_RS03505-MONOMER,hypothetical protein,ALW85_RS03505(),BioCyc
ALW85_RS07495-MONOMER,transcriptional regulator NrdR,ALW85_RS07495(),BioCyc
ALW85_RS02410-MONOMER,alpha/beta hydrolase,ALW85_RS02410(),BioCyc
ALW85_RS08570-MONOMER,Maf family nucleotide pyrophosphatase,ALW85_RS08570(),BioCyc
ALW85_RS02890-MONOMER,RNA polymerase sigma factor,ALW85_RS02890(),BioCyc
ALW85_RS04015-MONOMER,DsbE family thiol:disulfide interchange protein,ALW85_RS04015(),BioCyc
ALW85_RS03650-MONOMER,amidophosphoribosyltransferase,ALW85_RS03650(4),BioCyc
ALW85_RS00990-MONOMER,nucleotidyltransferase family protein,ALW85_RS00990(),BioCyc
ALW85_RS00615-MONOMER,TIGR02584 family CRISPR-associated protein,ALW85_RS00615(),BioCyc
ALW85_RS04460-MONOMER,NADPH-dependent assimilatory sulfite reductase hemoprotein subunit,ALW85_RS04460(),BioCyc
ALW85_RS08575-MONOMER,DUF177 domain-containing protein,ALW85_RS08575(),BioCyc
ALW85_RS00230-MONOMER,peptidylprolyl isomerase,ALW85_RS00230(),BioCyc
ALW85_RS01135-MONOMER,peptidoglycan-associated lipoprotein Pal,ALW85_RS01135(),BioCyc
ALW85_RS07500-MONOMER,serine hydroxymethyltransferase,ALW85_RS07500(2),BioCyc
ALW85_RS08580-MONOMER,50S ribosomal protein L32,ALW85_RS08580(1),BioCyc
ALW85_RS05065-MONOMER,insulinase family protein,ALW85_RS05065(),BioCyc
ALW85_RS01935-MONOMER,hypothetical protein,ALW85_RS01935(),BioCyc
ALW85_RS04775-MONOMER,PEP-CTERM sorting domain-containing protein,ALW85_RS04775(),BioCyc
ALW85_RS08585-MONOMER,phosphate acyltransferase PlsX,ALW85_RS08585(1),BioCyc
ALW85_RS03130-MONOMER,SDR family oxidoreductase,ALW85_RS03130(),BioCyc
ALW85_RS01505-MONOMER,sulfur carrier protein ThiS,ALW85_RS01505(),BioCyc
ALW85_RS03280-MONOMER,methionine--tRNA ligase,ALW85_RS03280(2),BioCyc
