,name,genes,source
FY484_RS08990-MONOMER,transcriptional regulator,VC_1795(),BioCyc
FY484_RS18685-MONOMER,peptidyl-prolyl cis-trans isomerase,VC_A0953(),BioCyc
FY484_RS10380-MONOMER,Fe<sup>2+</sup> transporter accessory protein FeoA,VC_2078(),BioCyc
FY484_RS03000-MONOMER,signal recognition particle protein,ffh(),BioCyc
FY484_RS12350-MONOMER,long-chain fatty acid--CoA ligase,VC_2484(),BioCyc
FY484_RS04990-MONOMER,Cu(I)-responsive transcriptional regulator,cueR(),BioCyc
FY484_RS14370-MONOMER,type VI secretion system structural subunit TssK,tssK(),BioCyc
FY484_RS06945-MONOMER,diguanylate cyclase CdgM,cdgM(),BioCyc
FY484_RS00730-MONOMER,lysoplasmalogenase,VC_0144(),BioCyc
FY484_RS16650-MONOMER,quorum sensing receptor CqsS,cqsS(),BioCyc
FY484_RS08900-MONOMER,N-acetylneuraminate lyase,nanA(),BioCyc
FY484_RS18605-MONOMER,M14 family metallocarboxypeptidase,VC_A0936(),BioCyc
FY484_RS10300-MONOMER,"cluster II/F6 chemosensory system, ParC ATPase",parC(),BioCyc
FY484_RS02875-MONOMER,sulfate/molybdate ABC transporter ATP-binding protein,VC_0541(),BioCyc
FY484_RS12260-MONOMER,sigma-E factor negative regulatory protein,VC_2466(),BioCyc
FY484_RS04900-MONOMER,zinc ribbon-containing protein,VC_0957(),BioCyc
FY484_RS14290-MONOMER,nicotinate phosphoribosyltransferase,pncB(),BioCyc
FY484_RS06860-MONOMER,amino acid ABC transporter membrane protein,VC_1360(),BioCyc
FY484_RS00635-MONOMER,diaminopimelate decarboxylase,lysA(),BioCyc
FY484_RS16555-MONOMER,"type II toxin-antitoxin system, RelE family toxin",VC_A0503(),BioCyc
FY484_RS08820-MONOMER,tyrosine-type recombinase/integrase,VC_1759(),BioCyc
FY484_RS18520-MONOMER,TetR family transcriptional regulator,VC_A0917(),BioCyc
FY484_RS10220-MONOMER,superoxide dismutase [Fe],sodB(),BioCyc
FY484_RS02795-MONOMER,"bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase",folB(),BioCyc
FY484_RS12180-MONOMER,nucleoside triphosphate pyrophosphohydrolase,mazG(),BioCyc
FY484_RS04820-MONOMER,exopolysaccharide biosynthesis protein VpsQ,vpsQ(),BioCyc
FY484_RS14195-MONOMER,isoamylase early set domain-containing protein,VC_A0078(),BioCyc
FY484_RS06775-MONOMER,GNAT family N-acetyltransferase,VC_1341(),BioCyc
FY484_RS00545-MONOMER,TatD family hydrolase,VC_0103(),BioCyc
FY484_RS16455-MONOMER,hypothetical protein,VC_A0484(),BioCyc
FY484_RS08730-MONOMER,acyl-CoA dehydrogenase,VC_1740(),BioCyc
FY484_RS18440-MONOMER,MBL fold metallo-hydrolase,VC_A0900(),BioCyc
FY484_RS10115-MONOMER,Maf-like protein,maf(),BioCyc
FY484_RS02695-MONOMER,VSP-II; WYL domain-containing protein,VC_0506(),BioCyc
FY484_RS12100-MONOMER,"3',5'-cyclic-AMP phosphodiesterase",cpdA(),BioCyc
FY484_RS04740-MONOMER,exopolysaccharide biosynthesis protein VpsF,vpsF(),BioCyc
FY484_RS14110-MONOMER,major outer membrane lipoprotein Lpp,lpp(),BioCyc
FY484_RS06690-MONOMER,(Na+)-NQR maturation NqrM,nqrM(),BioCyc
FY484_RS00450-MONOMER,SCP2 domain-containing protein,VC_0084(),BioCyc
FY484_RS16355-MONOMER,DUF1289 domain-containing protein,FY484_RS16355(),BioCyc
FY484_RS08640-MONOMER,two-component system response regulator TorR,torR(),BioCyc
FY484_RS18345-MONOMER,hypothetical protein,VC_A0884(),BioCyc
FY484_RS10035-MONOMER,putative solute:Na<sup>+</sup> symporter,VC_2012(),BioCyc
FY484_RS02605-MONOMER,TRAP transporter substrate-binding protein,VC_0488(),BioCyc
FY484_RS12015-MONOMER,bifunctional metallophosphatase/5'-nucleotidase,FY484_RS12015(),BioCyc
FY484_RS04640-MONOMER,Zn-ribbon-containing protein,VC_0904(),BioCyc
FY484_RS14025-MONOMER,hypothetical protein,VC_A0039(),BioCyc
FY484_RS06605-MONOMER,YcjX family protein,VC_1306(),BioCyc
FY484_RS00365-MONOMER,aminopeptidase P family protein,VC_0067(),BioCyc
FY484_RS16225-MONOMER,hypothetical protein,VC_A0450(),BioCyc
FY484_RS08560-MONOMER,YciI family protein,VC_1702(),BioCyc
FY484_RS18265-MONOMER,outer membrane protein OmpW,ompW(),BioCyc
FY484_RS09955-MONOMER,asparaginase,ansA(),BioCyc
FY484_RS02520-MONOMER,extracellular deoxyribonuclease Dns,dns(),BioCyc
FY484_RS11925-MONOMER,cell division protein FtsA,ftsA(),BioCyc
FY484_RS04555-MONOMER,DUF3549 family protein,VC_0886(),BioCyc
FY484_RS13940-MONOMER,glutathione S-transferase,VC_A0022(),BioCyc
FY484_RS06520-MONOMER,membrane-derived oligosaccharides biosynthesis protein,mdoG(),BioCyc
FY484_RS00250-MONOMER,DUF494 family protein,FY484_RS00250(),BioCyc
FY484_RS16125-MONOMER,DUF4144 domain-containing protein,VC_A0431(),BioCyc
FY484_RS08465-MONOMER,DUF2927 domain-containing protein,VC_1685(),BioCyc
FY484_RS18175-MONOMER,GGDEF domain-containing protein,VC_A0848(),BioCyc
FY484_RS09865-MONOMER,pyridoxal phosphate-dependent aminotransferase,VC_1977(2),BioCyc
FY484_RS02440-MONOMER,glutaminase B,glsB(),BioCyc
FY484_RS11840-MONOMER,"putative channel protein, TRIC family",VC_2382(),BioCyc
FY484_RS04475-MONOMER,peptidoglycan lytic transglycosylase MltF,mltF(),BioCyc
FY484_RS13845-MONOMER,chromosome 2 specific initiator,rctB(),BioCyc
FY484_RS06435-MONOMER,hypothetical protein,VC_1272(),BioCyc
FY484_RS00165-MONOMER,AAA+ family hexameric helicase ComM,VC_0032(),BioCyc
FY484_RS16005-MONOMER,DUF645 family protein,VC_A0412(),BioCyc
FY484_RS08385-MONOMER,putative solute:Na<sup>+</sup> symporter,VC_1669(),BioCyc
FY484_RS18090-MONOMER,phenylalanine 4-monooxygenase,VC_A0828(),BioCyc
FY484_RS02315-MONOMER,Obg family GTPase CgtA,cgtA(),BioCyc
FY484_RS11760-MONOMER,thr operon leader peptide,thrL(),BioCyc
FY484_RS04370-MONOMER,tyrosine-type recombinase/integrase,FY484_RS04370(),BioCyc
FY484_RS13760-MONOMER,LysR family transcriptional regulator,VC_2760(),BioCyc
FY484_RS06355-MONOMER,ribonucleoside-diphosphate reductase subunit alpha,nrdA(),BioCyc
FY484_RS00070-MONOMER,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB(),BioCyc
FY484_RS15885-MONOMER,DUF645 family protein,VC_0393(),BioCyc
FY484_RS08305-MONOMER,cyclic-guanylate-specific phosphodiesterase/response regulator VieA,vieA(),BioCyc
FY484_RS18005-MONOMER,MaoC family dehydratase,VC_A0808(),BioCyc
FY484_RS02230-MONOMER,TIGR02099 family protein,VC_0420(),BioCyc
FY484_RS11680-MONOMER,phosphopentomutase,deoB(),BioCyc
FY484_RS04290-MONOMER,toxin-coregulated pilus basal body protein TcpQ,tcpQ(),BioCyc
FY484_RS06265-MONOMER,peptide-methionine (R)-S-oxide reductase MsrB,msrB(),BioCyc
FY484_RS13625-MONOMER,hypothetical protein,VC_2745(),BioCyc
FY484_RS15770-MONOMER,DUF3709 domain-containing protein,VC_A0375(),BioCyc
FY484_RS08215-MONOMER,"putative efflux transporter, major facilitator superfamily",VC_1634(),BioCyc
FY484_RS17920-MONOMER,DUF2238 domain-containing protein,VC_A0789(),BioCyc
FY484_RS02150-MONOMER,"mannose-sensitive hemagglutinin, biogenesis protein MshN",mshN(),BioCyc
FY484_RS11600-MONOMER,GNAT family N-acetyltransferase/peptidase C39 family protein,VC_2332(),BioCyc
FY484_RS04195-MONOMER,hypothetical protein,VC_0810(),BioCyc
FY484_RS06155-MONOMER,excinuclease ABC subunit UvrC,uvrC(),BioCyc
FY484_RS13545-MONOMER,type II secretion system minor pseudopilin GspI,gspI(),BioCyc
FY484_RS15645-MONOMER,DUF3265 domain-containing protein,FY484_RS15645(),BioCyc
FY484_RS08125-MONOMER,glutaredoxin family protein,VC_1616(),BioCyc
FY484_RS17845-MONOMER,UDP-glucose 4-epimerase,galE(),BioCyc
FY484_RS02040-MONOMER,phosphoadenylyl-sulfate reductase,cysH(),BioCyc
FY484_RS11505-MONOMER,LON peptidase substrate-binding domain-containing protein,VC_2303(),BioCyc
FY484_RS04095-MONOMER,hypothetical protein,VC_0789(),BioCyc
FY484_RS06055-MONOMER,J domain-containing protein,VC_1194(),BioCyc
FY484_RS13445-MONOMER,guanylate kinase,gmk(),BioCyc
FY484_RS15535-MONOMER,DUF3709 domain-containing protein,VC_A0339(),BioCyc
FY484_RS08030-MONOMER,sensor domain-containing diguanylate cyclase,VC_1599(),BioCyc
FY484_RS01960-MONOMER,50S ribosomal protein L9,rplI(),BioCyc
FY484_RS17730-MONOMER,thioredoxin TrxC,trxC(),BioCyc
FY484_RS11420-MONOMER,DNA polymerase IV,dinB(),BioCyc
FY484_RS04010-MONOMER,putative transporter,VC_0770(),BioCyc
FY484_RS05975-MONOMER,PHP domain-containing protein,VC_1177(),BioCyc
FY484_RS13360-MONOMER,"putative transporter, cation diffusion facilitator family",fieF(),BioCyc
FY484_RS15430-MONOMER,DUF3709 domain-containing protein,VC_A0325(),BioCyc
FY484_RS07940-MONOMER,"putative sodium bicarbonate cotransporter, cytoplasmic component",VC_1582(),BioCyc
FY484_RS01880-MONOMER,SlyX family protein,VC_0352(),BioCyc
FY484_RS17645-MONOMER,hypothetical protein,VC_A0734(),BioCyc
FY484_RS11340-MONOMER,riboflavin synthase,VC_2270(3),BioCyc
FY484_RS03930-MONOMER,Fe-S cluster assembly protein IscX,iscX(),BioCyc
FY484_RS13280-MONOMER,ribonuclease E activity regulator RraA,rraA(),BioCyc
FY484_RS05910-MONOMER,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,cmoB(),BioCyc
FY484_RS15325-MONOMER,HNH endonuclease,VC_A0309(),BioCyc
FY484_RS07855-MONOMER,ABC-type macrolide efflux pump periplasmic adaptor subunit,varA(),BioCyc
FY484_RS01760-MONOMER,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmM(),BioCyc
FY484_RS17560-MONOMER,DNA helicase IV,helD(),BioCyc
FY484_RS19510-MONOMER,hypothetical protein,FY484_RS19510(),BioCyc
FY484_RS11260-MONOMER,sigma E protease regulator RseP,rseP(),BioCyc
FY484_RS03845-MONOMER,isocitrate lyase,aceA(),BioCyc
FY484_RS13195-MONOMER,elongation factor P--(R)-beta-lysine ligase,epmA(),BioCyc
FY484_RS05830-MONOMER,GrxA family glutaredoxin,VC_1146(1),BioCyc
FY484_RS15210-MONOMER,hypothetical protein,VC_A0293(),BioCyc
FY484_RS07775-MONOMER,Ton complex subunit ExbB2,exbB2(),BioCyc
FY484_RS01660-MONOMER,type I pantothenate kinase,coaA(),BioCyc
FY484_RS17480-MONOMER,glucose-1-phosphate adenylyltransferase 2,glgC2(),BioCyc
FY484_RS09740-MONOMER,L-tyrosine/L-tryptophan isonitrile synthase family protein,VC_1949(),BioCyc
FY484_RS19410-MONOMER,thermostable hemolysin,VC_A1111(),BioCyc
FY484_RS11180-MONOMER,hydroxyacylglutathione hydrolase,gloB(),BioCyc
FY484_RS03765-MONOMER,tRNA 5-hydroxyuridine modification protein YegQ,VC_0717(),BioCyc
FY484_RS13115-MONOMER,penicillin-binding protein 1A,mrcA(),BioCyc
FY484_RS05750-MONOMER,nucleoid-associated protein H-NS,hns(),BioCyc
FY484_RS15120-MONOMER,aminomethyl-transferring glycine dehydrogenase,gcvP(),BioCyc
FY484_RS07690-MONOMER,hypothetical protein,FY484_RS07690(),BioCyc
FY484_RS01545-MONOMER,3'-5' exonuclease,VC_0299(),BioCyc
FY484_RS17400-MONOMER,3'3'-cGAMP-specific phosphodiesterase,VC_A0681(),BioCyc
FY484_RS09640-MONOMER,TRAP transporter small membrane protein,VC_1928(),BioCyc
FY484_RS19330-MONOMER,"cluster III/F7 chemosensory system, chemotaxis protein CheW2",cheW2(),BioCyc
FY484_RS11095-MONOMER,putative &beta;-<i>N</i>-acetylhexosaminidase,chb(),BioCyc
FY484_RS03660-MONOMER,PilZ domain-containing protein,plzA(),BioCyc
FY484_RS13035-MONOMER,aminodeoxychorismate synthase subunit 2,pabA(),BioCyc
FY484_RS05670-MONOMER,malonyl-ACP O-methyltransferase BioC,bioC(),BioCyc
FY484_RS15035-MONOMER,sensor histidine kinase,VC_A0257(),BioCyc
FY484_RS07610-MONOMER,formate dehydrogenase subunit &alpha;,FY484_RS07610(),BioCyc
FY484_RS01455-MONOMER,lysine:cadaverine antiporter,cadB(),BioCyc
FY484_RS17305-MONOMER,OmpA family protein,VC_A0659(),BioCyc
FY484_RS09555-MONOMER,orotidine-5'-phosphate decarboxylase,pyrF(),BioCyc
FY484_RS19250-MONOMER,curvature regulator in Vibrio A,crvA(),BioCyc
FY484_RS11015-MONOMER,chemotaxis protein methyltransferase CheR2,cheR2(),BioCyc
FY484_RS03580-MONOMER,lipid II flippase,murJ(),BioCyc
FY484_RS12955-MONOMER,adenylosuccinate synthase,VC_2602(2),BioCyc
FY484_RS05585-MONOMER,glutathione S-transferase family protein,VC_1096(),BioCyc
FY484_RS14950-MONOMER,response regulator transcription factor,VC_A0239(),BioCyc
FY484_RS07530-MONOMER,carboxy terminal-processing peptidase,prc(),BioCyc
FY484_RS01375-MONOMER,sugar transferase,VC_0263(),BioCyc
FY484_RS17225-MONOMER,DUF2892 domain-containing protein,VC_A0643(),BioCyc
FY484_RS09475-MONOMER,penicillin-binding protein 1b activator LpoB,lpoB(),BioCyc
FY484_RS19170-MONOMER,SDR family oxidoreductase,VC_A1057(4),BioCyc
FY484_RS10855-MONOMER,ribose-phosphate pyrophosphokinase,prs(),BioCyc
FY484_RS03500-MONOMER,putative branched-chain amino acid transporter BrnQ,brnQ(),BioCyc
FY484_RS12870-MONOMER,50S ribosomal protein L14,rplN(),BioCyc
FY484_RS05505-MONOMER,threonylcarbamoyl-AMP synthase,VC_1079(),BioCyc
FY484_RS14865-MONOMER,methyl-accepting chemotaxis protein,VC_A0220(),BioCyc
FY484_RS07450-MONOMER,hypothetical protein,VC_1479(),BioCyc
FY484_RS01265-MONOMER,ADP-<em>glycero</em><em>manno</em>-heptose 6-epimerase,rfaD(),BioCyc
FY484_RS17140-MONOMER,RNA methyltransferase,VC_A0627(),BioCyc
FY484_RS09395-MONOMER,Trm112 family protein,VC_1876(),BioCyc
FY484_RS19085-MONOMER,amino acid ABC transporter membrane protein,VC_A1040(),BioCyc
FY484_RS10775-MONOMER,M48 family metallopeptidase,VC_2164(),BioCyc
FY484_RS03420-MONOMER,30S ribosomal protein S15,rpsO(),BioCyc
FY484_RS12790-MONOMER,50S ribosomal protein L17,rplQ(),BioCyc
FY484_RS05415-MONOMER,PLP-dependent cysteine synthase family protein,VC_1061(),BioCyc
FY484_RS14775-MONOMER,hypothetical protein,VC_A0201(),BioCyc
FY484_RS07350-MONOMER,colonization factor,cep(),BioCyc
FY484_RS01185-MONOMER,putative core oligosaccharide heptosyltransferase III,wavA(),BioCyc
FY484_RS17055-MONOMER,nucleoside diphosphate kinase regulator,rnk(),BioCyc
FY484_RS09310-MONOMER,exodeoxyribonuclease III,xthA(),BioCyc
FY484_RS19005-MONOMER,DUF3081 domain-containing protein,VC_A1024(),BioCyc
FY484_RS10695-MONOMER,flagellin E,flaE(),BioCyc
FY484_RS03325-MONOMER,"peptidoglycan D,D-metalloendopeptidase ShyC",shyC(),BioCyc
FY484_RS12710-MONOMER,ABC transporter ATP-binding protein,VC_2553(),BioCyc
FY484_RS05325-MONOMER,DUF3379 domain-containing protein,VC_1044(),BioCyc
FY484_RS14690-MONOMER,nitric oxide dioxygenase,hmpA(),BioCyc
FY484_RS07260-MONOMER,nitric oxide-responsive hemoprotein,VC_1444(),BioCyc
FY484_RS01105-MONOMER,TIGR00645 family protein,VC_0208(),BioCyc
FY484_RS16975-MONOMER,ABC transporter membrane protein,VC_A0589(),BioCyc
FY484_RS09230-MONOMER,cytochrome <i>bd</i>-I ubiquinol oxidase subunit I,cydA(),BioCyc
FY484_RS18925-MONOMER,fumarylacetoacetate hydrolase family protein,VC_A1004(),BioCyc
FY484_RS10615-MONOMER,hypothetical protein,FY484_RS10615(),BioCyc
FY484_RS03235-MONOMER,"N,N'-diacetylchitobiose phosphorylase",chbP(),BioCyc
FY484_RS12625-MONOMER,metalloprotease PmbA,pmbA(),BioCyc
FY484_RS05230-MONOMER,molybdopterin adenylyltransferase,moaB(),BioCyc
FY484_RS14610-MONOMER,GGDEF domain-containing protein,VC_A0165(),BioCyc
FY484_RS07180-MONOMER,spermidine/norspermidine ABC transporter ATP-binding protein,potA(),BioCyc
FY484_RS01015-MONOMER,DNA helicase II,uvrD(),BioCyc
FY484_RS16890-MONOMER,D-alanine--D-alanine ligase,ddl(),BioCyc
FY484_RS09150-MONOMER,mannose/fructose-specific PTS enzyme II,VC_1826(),BioCyc
FY484_RS18840-MONOMER,kinase/pyrophosphorylase,VC_A0986(),BioCyc
FY484_RS10530-MONOMER,NAD(P)H-dependent oxidoreductase,VC_2111(),BioCyc
FY484_RS03155-MONOMER,polynucleotide adenylyltransferase PcnB,pcnB(),BioCyc
FY484_RS12540-MONOMER,"intermembrane phospholipid transport system, periplasmic binding protein MlaC",mlaC(),BioCyc
FY484_RS05140-MONOMER,ribonuclease T,rnt(),BioCyc
FY484_RS14530-MONOMER,peptidase M66,VC_A0148(),BioCyc
FY484_RS07095-MONOMER,tripartite efflux pump membrane protein VceB,vceB(),BioCyc
FY484_RS00935-MONOMER,VSP-I; deoxycytidylate deaminase,VC_0175(),BioCyc
FY484_RS16805-MONOMER,DUF3332 domain-containing protein,VC_A0556(),BioCyc
FY484_RS09070-MONOMER,hypothetical protein,VC_1808(),BioCyc
FY484_RS18755-MONOMER,pirin family protein,VC_A0969(),BioCyc
FY484_RS10445-MONOMER,citrate synthase,gltA(),BioCyc
FY484_RS03065-MONOMER,cytochrome <i>bc</i><sub>1</sub> complex cytochrome <i>c</i><sub>1</sub> protein,petC(),BioCyc
FY484_RS12455-MONOMER,LPS export ABC transporter permease LptF,lptF(),BioCyc
FY484_RS05060-MONOMER,putative dipeptide/tripeptide:H<sup>+</sup> symporter,dtpA(),BioCyc
FY484_RS14445-MONOMER,ribose ABC transporter substrate-binding protein,rbsB(),BioCyc
FY484_RS07015-MONOMER,"cluster I/F9 chemosensory system, methyl-accepting chemotaxis protein",VC_1394(),BioCyc
FY484_RS00800-MONOMER,glutamate racemase,murI(),BioCyc
FY484_RS16720-MONOMER,EAL domain-containing protein,VC_A0536(),BioCyc
FY484_RS08975-MONOMER,phage tail assembly protein,VC_1792(),BioCyc
FY484_RS18670-MONOMER,2OG-Fe(II) oxygenase,VC_A0949(),BioCyc
FY484_RS10365-MONOMER,HIT domain-containing protein,VC_2075(),BioCyc
FY484_RS02985-MONOMER,S-ribosylhomocysteine lyase,luxS(),BioCyc
FY484_RS12335-MONOMER,phosphoglycerate dehydrogenase,serA(),BioCyc
FY484_RS04970-MONOMER,NAD-dependent DNA ligase LigA,ligA(),BioCyc
FY484_RS14355-MONOMER,type VI secretion system baseplate subunit TssG,tssG(),BioCyc
FY484_RS06925-MONOMER,hsp70 family protein,VC_1373(),BioCyc
FY484_RS00705-MONOMER,DUF2500 domain-containing protein,VC_0140(),BioCyc
FY484_RS16635-MONOMER,DNA-binding transcriptional dual regulator Cra,cra(),BioCyc
FY484_RS08885-MONOMER,YjhT family mutarotase,VC_1773(),BioCyc
FY484_RS18585-MONOMER,3'3'-cGAMP-specific phosphodiesterase,VC_A0931(),BioCyc
FY484_RS10285-MONOMER,flagellar transcriptional regulator FlrD,flrD(),BioCyc
FY484_RS02860-MONOMER,thiosulfate ABC transporter substrate-binding protein CysP,cysP(),BioCyc
FY484_RS12245-MONOMER,translation elongation factor 4,lepA(),BioCyc
FY484_RS04885-MONOMER,DNA polymerase III subunit delta,holA(),BioCyc
FY484_RS14270-MONOMER,hypothetical protein,VC_A0095(),BioCyc
FY484_RS06845-MONOMER,TusE sulfur relay protein,tusE(),BioCyc
FY484_RS00620-MONOMER,adenylate cyclase,cyaA(),BioCyc
FY484_RS16535-MONOMER,DUF2442 domain-containing protein,VC_A0498(),BioCyc
FY484_RS08800-MONOMER,tripartite efflux pump periplasmic adaptor protein,vexC(),BioCyc
FY484_RS18505-MONOMER,heme ABC transporter substrate-binding protein,hutB(),BioCyc
FY484_RS10205-MONOMER,histone deacetylase,VC_2042(),BioCyc
FY484_RS02775-MONOMER,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,tsaD(),BioCyc
FY484_RS12165-MONOMER,multifunctional CCA addition/repair protein,VC_2446(),BioCyc
FY484_RS04805-MONOMER,exopolysaccharide export protein VpsN,vpsN(),BioCyc
FY484_RS14175-MONOMER,molybdopterin-dependent oxidoreductase,VC_A0075(),BioCyc
FY484_RS06760-MONOMER,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,acnD(),BioCyc
FY484_RS00525-MONOMER,methyl-accepting chemotaxis protein,VC_0098(),BioCyc
FY484_RS16440-MONOMER,"type II toxin-antitoxin system, N-acetyltransferase-type toxin",VC_A0481(),BioCyc
FY484_RS08715-MONOMER,arginyltransferase,VC_1736(),BioCyc
FY484_RS18425-MONOMER,6-phosphogluconolactonase,pgl(),BioCyc
FY484_RS10100-MONOMER,phosphate acyltransferase PlsX,plsX(),BioCyc
FY484_RS02680-MONOMER,"VSP-II; peptidoglycan D,D-metalloendopeptidase ShyB",shyB(),BioCyc
FY484_RS12085-MONOMER,DNA topoisomerase IV subunit A,parC(),BioCyc
FY484_RS04725-MONOMER,exopolysaccharide biosynthesis acetyltransferase VpsC,vpsC(),BioCyc
FY484_RS14095-MONOMER,MerR family transcriptional regulator,VC_A0056(),BioCyc
FY484_RS06675-MONOMER,histidine kinase CarS,carS(),BioCyc
FY484_RS00435-MONOMER,"putative transporter, DMT family",VC_0081(),BioCyc
FY484_RS16330-MONOMER,hypothetical protein,VC_A0465(),BioCyc
FY484_RS08625-MONOMER,chromosome partition protein MukF,mukF(),BioCyc
FY484_RS18330-MONOMER,MakC protein,makC(),BioCyc
FY484_RS10020-MONOMER,patatin family protein,VC_2009(),BioCyc
FY484_RS02590-MONOMER,pyruvate kinase PykF,pykF(),BioCyc
FY484_RS11995-MONOMER,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,aceF(),BioCyc
FY484_RS04625-MONOMER,tetratricopeptide repeat protein,VC_0901(),BioCyc
FY484_RS14010-MONOMER,putative serine/threonine:Na<sup>+</sup> symporter,sstT(),BioCyc
FY484_RS06590-MONOMER,aminodeoxychorismate synthase component 1,pabB(),BioCyc
FY484_RS00345-MONOMER,thiazole biosynthesis adenylyltransferase ThiF,thiF(),BioCyc
FY484_RS16210-MONOMER,site-specific DNA-methyltransferase,VC_A0447(),BioCyc
FY484_RS08545-MONOMER,hypothetical protein,VC_1699(),BioCyc
FY484_RS18245-MONOMER,lysophospholipase VolA,VC_A0863(),BioCyc
FY484_RS09940-MONOMER,formyltetrahydrofolate deformylase,purU(),BioCyc
FY484_RS02505-MONOMER,YqgE/AlgH family protein,VC_0467(),BioCyc
FY484_RS11910-MONOMER,DUF721 domain-containing protein,VC_2395(),BioCyc
FY484_RS04540-MONOMER,hypothetical protein,VC_0882(),BioCyc
FY484_RS13920-MONOMER,type VI secretion system tip protein,vgrG2(),BioCyc
FY484_RS06505-MONOMER,chitin disaccharide deacetylase,chbG(),BioCyc
FY484_RS00235-MONOMER,peptide deformylase,def(),BioCyc
FY484_RS16100-MONOMER,DUF1289 domain-containing protein,VC_A0426(),BioCyc
FY484_RS08450-MONOMER,ABC transporter membrane protein,sapC(),BioCyc
FY484_RS18160-MONOMER,hypothetical protein,VC_A0845(),BioCyc
FY484_RS09850-MONOMER,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",menH(),BioCyc
FY484_RS02425-MONOMER,oxidative damage protection protein,VC_0451(),BioCyc
FY484_RS11825-MONOMER,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,mtnN(),BioCyc
FY484_RS04455-MONOMER,putative minor pilin,VC_0861(),BioCyc
FY484_RS13825-MONOMER,chromosome 1 partion protein A,parA1(),BioCyc
FY484_RS06420-MONOMER,"peptidoglycan L,D-endopeptidase",mepK(),BioCyc
FY484_RS00150-MONOMER,branched-chain-amino-acid transaminase,ilvE(),BioCyc
FY484_RS15990-MONOMER,hypothetical protein,VC_A0409(),BioCyc
FY484_RS08370-MONOMER,ABC transporter ATP-binding protein,VC_1666(),BioCyc
FY484_RS18075-MONOMER,diaminobutyrate--2-oxoglutarate transaminase,ectB(),BioCyc
FY484_RS02300-MONOMER,octaprenyl diphosphate synthase,ispB(),BioCyc
FY484_RS11745-MONOMER,threonine synthase,thrC(),BioCyc
FY484_RS04355-MONOMER,"murein D,D-endopeptidase",tagE2(),BioCyc
FY484_RS13745-MONOMER,YigZ family protein,VC_2757(),BioCyc
FY484_RS06330-MONOMER,CinA family nicotinamide mononucleotide deamidase-related protein,VC_1252(),BioCyc
FY484_RS00055-MONOMER,chromosomal replication initiator protein DnaA,dnaA(),BioCyc
FY484_RS15855-MONOMER,DUF3709 domain-containing protein,FY484_RS15855(),BioCyc
FY484_RS08285-MONOMER,SgrR family transcriptional regulator,VC_1647(),BioCyc
FY484_RS17990-MONOMER,exoribonuclease II,rnb(),BioCyc
FY484_RS02215-MONOMER,rod shape-determining protein MreD,mreD(),BioCyc
FY484_RS11665-MONOMER,phosphoserine phosphatase,serB(),BioCyc
FY484_RS04275-MONOMER,"toxin-coregulated pilus, chaperone protein TcpH",tcpH(),BioCyc
FY484_RS06250-MONOMER,CidA/LrgA family protein,VC_1233(),BioCyc
FY484_RS13610-MONOMER,virulence factor BrkB family protein,VC_2742(),BioCyc
FY484_RS15745-MONOMER,hypothetical protein,VC_A0370(),BioCyc
FY484_RS08200-MONOMER,"putative efflux transporter, MATE family",VC_1631(),BioCyc
FY484_RS17900-MONOMER,cyclic-guanylate-specific phosphodiesterase CdgC,cdgC(),BioCyc
FY484_RS02135-MONOMER,"mannose-sensitive hemagglutinin, biogenesis protein MshK",mshK(),BioCyc
FY484_RS11585-MONOMER,YebG family protein,VC_2326(),BioCyc
FY484_RS04175-MONOMER,NAD(P)/FAD-dependent oxidoreductase,VC_0806(),BioCyc
FY484_RS06140-MONOMER,uncharacterized protein,VC_1211(),BioCyc
FY484_RS13530-MONOMER,type II secretion system inner membrane protein GspL,gspL(),BioCyc
FY484_RS15630-MONOMER,DUF3265 domain-containing protein,FY484_RS15630(),BioCyc
FY484_RS08110-MONOMER,hypothetical protein,VC_1613(),BioCyc
FY484_RS17825-MONOMER,ACP phosphodiesterase,acpH(),BioCyc
FY484_RS02025-MONOMER,hypothetical protein,VC_0383(),BioCyc
FY484_RS17810-MONOMER,cytochrome c,VC_A0766(),BioCyc
FY484_RS02010-MONOMER,envelope stress response protein PspG,pspG(),BioCyc
FY484_RS11490-MONOMER,muropeptide:proton symporter,ampG(),BioCyc
FY484_RS04080-MONOMER,D-amino acid dehydrogenase,VC_0786(1),BioCyc
FY484_RS06040-MONOMER,phosphoribosylaminoimidazolesuccinocarboxamide synthase,purC(),BioCyc
FY484_RS13430-MONOMER,DUF4212 domain-containing protein,VC_2704(),BioCyc
FY484_RS15520-MONOMER,DUF645 family protein,VC_A0336(),BioCyc
