,name,genes,source
CLJU_RS02065-MONOMER,hypothetical protein,CLJU_c04230(),BioCyc
CLJU_RS12340-MONOMER,cyclic pyranopterin monophosphate synthase MoaC,CLJU_c25050(),BioCyc
CLJU_RS15045-MONOMER,malate dehydrogenase,CLJU_c30500(),BioCyc
CLJU_RS14265-MONOMER,hypothetical protein,CLJU_c28910(),BioCyc
CLJU_RS02360-MONOMER,cell wall hydrolase,CLJU_c04820(),BioCyc
CLJU_RS11780-MONOMER,NCS2 family permease,CLJU_c23950(1),BioCyc
CLJU_RS13965-MONOMER,GGDEF domain-containing protein,CLJU_c28290(),BioCyc
CLJU_RS00520-MONOMER,ABC transporter ATP-binding protein,CLJU_c01070(),BioCyc
CLJU_RS17795-MONOMER,chromate transporter,CLJU_c36170(),BioCyc
CLJU_RS10700-MONOMER,glycerophosphodiester phosphodiesterase,CLJU_c21800(1),BioCyc
CLJU_RS07135-MONOMER,cysteine desulfurase,CLJU_c14540(),BioCyc
CLJU_RS12020-MONOMER,quinolinate synthase NadA,CLJU_c24430(2),BioCyc
CLJU_RS14590-MONOMER,hypothetical protein,CLJU_c29590(),BioCyc
CLJU_RS09745-MONOMER,GntR family transcriptional regulator,CLJU_c19880(),BioCyc
CLJU_RS13460-MONOMER,glycine/betaine reductase C,CLJU_c27300(),BioCyc
CLJU_RS18175-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,CLJU_c36910(),BioCyc
CLJU_RS22545-MONOMER,hypothetical protein,CLJU_c10880(),BioCyc
CLJU_RS02000-MONOMER,efflux RND transporter permease subunit,CLJU_c04090(),BioCyc
CLJU_RS21855-MONOMER,hypothetical protein,CLJU_c34960(),BioCyc
CLJU_RS21500-MONOMER,helix-turn-helix domain-containing protein,CLJU_c36670(),BioCyc
CLJU_RS15050-MONOMER,GntR family transcriptional regulator,CLJU_c30510(),BioCyc
CLJU_RS21725-MONOMER,hypothetical protein,CLJU_c27600(),BioCyc
CLJU_RS17515-MONOMER,VCBS repeat-containing protein,CLJU_c35570(),BioCyc
CLJU_RS08685-MONOMER,L-2-amino-thiazoline-4-carboxylic acid hydrolase,CLJU_c17680(),BioCyc
CLJU_RS20425-MONOMER,glycine--tRNA ligase,CLJU_c41460(),BioCyc
CLJU_RS21145-MONOMER,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,CLJU_c42920(2),BioCyc
CLJU_RS00525-MONOMER,ABC transporter permease,CLJU_c01080(),BioCyc
CLJU_RS02710-MONOMER,pseudaminic acid synthase,CLJU_c05510(),BioCyc
CLJU_RS11220-MONOMER,L-2-amino-thiazoline-4-carboxylic acid hydrolase,CLJU_c22810(),BioCyc
CLJU_RS04490-MONOMER,anaerobic carbon-monoxide dehydrogenase catalytic subunit,CLJU_c09110(),BioCyc
CLJU_RS09750-MONOMER,LemA family protein,CLJU_c19890(),BioCyc
CLJU_RS01550-MONOMER,metal-dependent hydrolase,CLJU_c03160(),BioCyc
CLJU_RS11520-MONOMER,amino acid permease,CLJU_c23430(),BioCyc
CLJU_RS15985-MONOMER,RloB domain-containing protein,CLJU_c32440(),BioCyc
CLJU_RS06305-MONOMER,signal recognition particle-docking protein FtsY,CLJU_c12860(1),BioCyc
CLJU_RS08630-MONOMER,chromate transporter,CLJU_c17570(),BioCyc
CLJU_RS13015-MONOMER,hypothetical protein,CLJU_c26410(),BioCyc
CLJU_RS20590-MONOMER,septation regulator SpoVG,CLJU_c41790(),BioCyc
CLJU_RS05885-MONOMER,ethanolamine utilization microcompartment protein EutM,CLJU_c11990(),BioCyc
CLJU_RS06090-MONOMER,phosphate ABC transporter permease PstA,CLJU_c12410(),BioCyc
CLJU_RS16580-MONOMER,hemolysin III family protein,CLJU_c33640(),BioCyc
CLJU_RS22150-MONOMER,hypothetical protein,CLJU_RS22150(),BioCyc
CLJU_RS08570-MONOMER,membrane protein,CLJU_c17450(),BioCyc
CLJU_RS19405-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,CLJU_c39410(),BioCyc
CLJU_RS15055-MONOMER,MFS transporter,CLJU_c30520(),BioCyc
CLJU_RS00530-MONOMER,M20/M25/M40 family metallo-hydrolase,CLJU_c01090(),BioCyc
CLJU_RS10705-MONOMER,amino acid permease,CLJU_c21810(1),BioCyc
CLJU_RS07515-MONOMER,allantoinase AllB,CLJU_c15330(4),BioCyc
CLJU_RS07625-MONOMER,nickel-dependent lactate racemase,CLJU_c15560(),BioCyc
CLJU_RS03740-MONOMER,biotin/lipoyl-binding protein,CLJU_c07590(),BioCyc
CLJU_RS03650-MONOMER,HD domain-containing protein,CLJU_c07410(),BioCyc
CLJU_RS19005-MONOMER,FAD-dependent oxidoreductase,CLJU_c38590(),BioCyc
CLJU_RS14100-MONOMER,alpha/beta-type small acid-soluble spore protein,CLJU_c28580(),BioCyc
CLJU_RS05610-MONOMER,DUF4397 domain-containing protein,CLJU_c11440(),BioCyc
CLJU_RS09755-MONOMER,TPM domain-containing protein,CLJU_c19900(),BioCyc
CLJU_RS17175-MONOMER,sugar ABC transporter permease YjfF,CLJU_c34840(),BioCyc
CLJU_RS19680-MONOMER,iron-containing alcohol dehydrogenase,CLJU_c39950(),BioCyc
CLJU_RS02975-MONOMER,M48 family metallopeptidase,CLJU_c06050(),BioCyc
CLJU_RS03915-MONOMER,heat-inducible transcriptional repressor HrcA,CLJU_c07960(),BioCyc
CLJU_RS15060-MONOMER,8-oxoguanine deaminase,CLJU_c30530(),BioCyc
CLJU_RS20055-MONOMER,tRNA pseudouridine(38-40) synthase TruA,CLJU_c40720(2),BioCyc
CLJU_RS09005-MONOMER,thioredoxin,CLJU_c18340(),BioCyc
CLJU_RS19165-MONOMER,4-hydroxybutyrate dehydrogenase,CLJU_c38930(),BioCyc
CLJU_RS00535-MONOMER,M42 family peptidase,CLJU_c01100(),BioCyc
CLJU_RS12725-MONOMER,transketolase,CLJU_c25830(),BioCyc
CLJU_RS03680-MONOMER,L-seryl-tRNA(Sec) selenium transferase,CLJU_c07470(),BioCyc
CLJU_RS06795-MONOMER,hypothetical protein,CLJU_c13840(),BioCyc
CLJU_RS09760-MONOMER,hypothetical protein,CLJU_c19910(),BioCyc
CLJU_RS01555-MONOMER,excinuclease ABC subunit UvrC,CLJU_c03170(),BioCyc
CLJU_RS21825-MONOMER,integrase,CLJU_RS21825(),BioCyc
CLJU_RS12520-MONOMER,thiaminase II,CLJU_c25410(),BioCyc
CLJU_RS11745-MONOMER,molybdopterin dehydrogenase,CLJU_c23880(),BioCyc
CLJU_RS01305-MONOMER,Zn-dependent exopeptidase M28,CLJU_c02670(),BioCyc
CLJU_RS06925-MONOMER,MerR family transcriptional regulator,CLJU_c14120(),BioCyc
CLJU_RS05115-MONOMER,hypothetical protein,CLJU_c10420(),BioCyc
CLJU_RS16585-MONOMER,hypothetical protein,CLJU_c33650(),BioCyc
CLJU_RS02070-MONOMER,DUF1298 domain-containing protein,CLJU_c04240(),BioCyc
CLJU_RS07370-MONOMER,DUF4291 domain-containing protein,CLJU_c15030(),BioCyc
CLJU_RS15065-MONOMER,aldo/keto reductase,CLJU_c30540(),BioCyc
CLJU_RS19890-MONOMER,alanine racemase,CLJU_c40390(),BioCyc
CLJU_RS16165-MONOMER,hypothetical protein,CLJU_c32800(),BioCyc
CLJU_RS02365-MONOMER,cell wall-binding repeat-containing protein,CLJU_c04830(),BioCyc
CLJU_RS06465-MONOMER,bifunctional oligoribonuclease/PAP phosphatase NrnA,CLJU_c13170(),BioCyc
CLJU_RS00540-MONOMER,hydrolase,CLJU_c01110(),BioCyc
CLJU_RS11870-MONOMER,molybdopterin-dependent oxidoreductase,CLJU_c24130(),BioCyc
CLJU_RS17800-MONOMER,hypothetical protein,CLJU_c36180(),BioCyc
CLJU_RS10710-MONOMER,DNA mismatch repair protein,CLJU_c21820(),BioCyc
CLJU_RS07440-MONOMER,ABC transporter ATP-binding protein,CLJU_c15180(),BioCyc
CLJU_RS14360-MONOMER,shikimate kinase,CLJU_c29110(1),BioCyc
CLJU_RS05370-MONOMER,hypothetical protein,CLJU_c10960(),BioCyc
CLJU_RS08610-MONOMER,radical SAM protein,CLJU_c17530(),BioCyc
CLJU_RS22590-MONOMER,hypothetical protein,CLJU_RS22590(),BioCyc
CLJU_RS17320-MONOMER,glutamine amidotransferase,CLJU_c35150(),BioCyc
CLJU_RS22080-MONOMER,hypothetical protein,CLJU_c34970(),BioCyc
CLJU_RS03530-MONOMER,GNAT family N-acetyltransferase,CLJU_c07170(),BioCyc
CLJU_RS12835-MONOMER,PTS fructose-like transporter subunit IIB,CLJU_c26050(),BioCyc
CLJU_RS13635-MONOMER,pyridoxal phosphate-dependent aminotransferase,CLJU_c27610(1),BioCyc
CLJU_RS12920-MONOMER,MerR family transcriptional regulator,CLJU_c26220(),BioCyc
CLJU_RS17520-MONOMER,YafY family transcriptional regulator,CLJU_c35580(),BioCyc
CLJU_RS21150-MONOMER,protein jag,CLJU_c42930(),BioCyc
CLJU_RS02625-MONOMER,dTDP-4-dehydrorhamnose reductase,CLJU_c05340(),BioCyc
CLJU_RS05050-MONOMER,flagellar biosynthesis protein,CLJU_c10290(),BioCyc
CLJU_RS00545-MONOMER,uracil-DNA glycosylase,CLJU_c01120(),BioCyc
CPLX271D-25,predicted ABC transporter of a sugar,CLJU_c34840() AND CLJU_c34860(),BioCyc
CLJU_RS11225-MONOMER,succinate dehydrogenase,CLJU_c22820(),BioCyc
CLJU_RS14085-MONOMER,P1 family peptidase,CLJU_c28550(),BioCyc
CLJU_RS09765-MONOMER,MerR family transcriptional regulator,CLJU_c19920(),BioCyc
CLJU_RS01560-MONOMER,UDP-N-acetylmuramate dehydrogenase,CLJU_c03180(1),BioCyc
CLJU_RS02860-MONOMER,iron ABC transporter permease,CLJU_c05830(),BioCyc
CLJU_RS11525-MONOMER,amino acid permease,CLJU_c23440(),BioCyc
CLJU_RS15990-MONOMER,hypothetical protein,CLJU_c32450(),BioCyc
CLJU_RS18665-MONOMER,TIGR03943 family protein,CLJU_c37900(),BioCyc
CLJU_RS00305-MONOMER,cupin domain-containing protein,CLJU_c00630(),BioCyc
CLJU_RS06640-MONOMER,glycoside hydrolase family 127 protein,CLJU_c13520(),BioCyc
CLJU_RS16590-MONOMER,aspartate--tRNA ligase,CLJU_c33660(2),BioCyc
CLJU_RS09075-MONOMER,hypothetical protein,CLJU_c18480(),BioCyc
CLJU_RS15070-MONOMER,N-acetyltransferase,CLJU_c30550(),BioCyc
CLJU_RS19555-MONOMER,ethanolamine utilization microcompartment protein EutM,CLJU_c39700(),BioCyc
CLJU_RS06815-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,CLJU_c13880(),BioCyc
CLJU_RS00550-MONOMER,alanine--glyoxylate aminotransferase family protein,CLJU_c01130(),BioCyc
CLJU_RS10715-MONOMER,hemerythrin family protein,CLJU_c21830(),BioCyc
CLJU_RS08175-MONOMER,hypothetical protein,CLJU_c16670(),BioCyc
CLJU_RS06850-MONOMER,PqqD family protein,CLJU_c13950(),BioCyc
CLJU_RS19010-MONOMER,phosphoenolpyruvate synthase,CLJU_c38600(2),BioCyc
CLJU_RS09770-MONOMER,aldehyde reductase,CLJU_c19930(),BioCyc
CLJU_RS19685-MONOMER,DedA family protein,CLJU_c39960(),BioCyc
CLJU_RS03540-MONOMER,DUF4321 domain-containing protein,CLJU_c07190(),BioCyc
CLJU_RS15075-MONOMER,methyl-accepting chemotaxis protein,CLJU_c30560(),BioCyc
CLJU_RS03050-MONOMER,phosphoenolpyruvate carboxykinase (ATP),CLJU_c06210(1),BioCyc
CLJU_RS19170-MONOMER,LysR family transcriptional regulator,CLJU_c38940(),BioCyc
CLJU_RS00575-MONOMER,peptidylprolyl isomerase,CLJU_c01180(),BioCyc
CLJU_RS20130-MONOMER,30S ribosomal protein S5,CLJU_c40870(1),BioCyc
CLJU_RS09775-MONOMER,sensor histidine kinase,CLJU_c19940(),BioCyc
CLJU_RS01565-MONOMER,RNase adapter RapZ,CLJU_c03190(),BioCyc
CLJU_RS21455-MONOMER,hypothetical protein,CLJU_c32460(),BioCyc
CLJU_RS18670-MONOMER,LysR family transcriptional regulator,CLJU_c37910(),BioCyc
CLJU_RS20905-MONOMER,cupin domain-containing protein,CLJU_c42430(),BioCyc
CLJU_RS03345-MONOMER,hypothetical protein,CLJU_c06800(),BioCyc
CLJU_RS16595-MONOMER,histidine--tRNA ligase,CLJU_c33670(2),BioCyc
CLJU_RS02075-MONOMER,HAD-IA family hydrolase,CLJU_c04250(1),BioCyc
CLJU_RS12345-MONOMER,MogA/MoaB family molybdenum cofactor biosynthesis protein,CLJU_c25060(1),BioCyc
CLJU_RS21785-MONOMER,hypothetical protein,CLJU_c30570(),BioCyc
CLJU_RS02370-MONOMER,cell wall-binding repeat-containing protein,CLJU_c04840(),BioCyc
CLJU_RS06470-MONOMER,tRNA pseudouridine(55) synthase TruB,CLJU_c13180(1),BioCyc
CLJU_RS11785-MONOMER,guanine deaminase,CLJU_c23960(1),BioCyc
CLJU_RS03870-MONOMER,cation-transporting P-type ATPase,CLJU_c07870(),BioCyc
CLJU_RS00580-MONOMER,galactose mutarotase,CLJU_c01190(),BioCyc
CLJU_RS17805-MONOMER,hypothetical protein,CLJU_c36190(),BioCyc
CLJU_RS10720-MONOMER,phage holin family protein,CLJU_c21840(),BioCyc
CLJU_RS14595-MONOMER,response regulator transcription factor,CLJU_c29600(),BioCyc
CLJU_RS06610-MONOMER,methyl-accepting chemotaxis protein,CLJU_c13460(),BioCyc
CLJU_RS12025-MONOMER,chemotaxis protein,CLJU_c24440(),BioCyc
CLJU_RS18180-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,CLJU_c36920(),BioCyc
CLJU_RS09780-MONOMER,DUF2225 domain-containing protein,CLJU_c19950(),BioCyc
CLJU_RS18675-MONOMER,4Fe-4S binding protein,CLJU_c37920(),BioCyc
CLJU_RS17085-MONOMER,DUF4364 family protein,CLJU_c34650(),BioCyc
CLJU_RS13465-MONOMER,glycine/sarcosine/betaine reductase complex component A2,CLJU_c27310(),BioCyc
CLJU_RS17235-MONOMER,polyketide cyclase,CLJU_c34980(),BioCyc
CLJU_RS13170-MONOMER,asparagine synthase (glutamine-hydrolyzing),CLJU_c26720(),BioCyc
CLJU_RS07815-MONOMER,sporulation protein,CLJU_c15940(),BioCyc
CLJU_RS13640-MONOMER,transporter substrate-binding domain-containing protein,CLJU_c27620(),BioCyc
CLJU_RS03255-MONOMER,aconitate hydratase,CLJU_c06620(),BioCyc
CLJU_RS14170-MONOMER,FAD-dependent oxidoreductase,CLJU_c28720(),BioCyc
CLJU_RS17525-MONOMER,hypothetical protein,CLJU_c35590(),BioCyc
CLJU_RS08595-MONOMER,chemotaxis protein,CLJU_c17500(),BioCyc
CLJU_RS08040-MONOMER,DUF3870 domain-containing protein,CLJU_c16400(),BioCyc
CLJU_RS20435-MONOMER,lysine--tRNA ligase,CLJU_c41480(2),BioCyc
CLJU_RS21155-MONOMER,membrane protein insertase YidC,CLJU_c42940(1),BioCyc
CLJU_RS00585-MONOMER,L-arabinose isomerase,CLJU_c01200(6),BioCyc
CLJU_RS02715-MONOMER,"UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase",CLJU_c05520(),BioCyc
CLJU_RS11230-MONOMER,MarR family transcriptional regulator,CLJU_c22830(),BioCyc
CLJU_RS04500-MONOMER,magnesium/cobalt transporter CorA,CLJU_c09130(1),BioCyc
CLJU_RS08435-MONOMER,hypothetical protein,CLJU_c17190(),BioCyc
CLJU_RS09785-MONOMER,GTP pyrophosphokinase family protein,CLJU_c19960(),BioCyc
CLJU_RS01570-MONOMER,YvcK family protein,CLJU_c03200(),BioCyc
CLJU_RS11530-MONOMER,hypothetical protein,CLJU_c23450(),BioCyc
CLJU_RS16000-MONOMER,site-specific integrase,CLJU_c32470(),BioCyc
CLJU_RS09630-MONOMER,ATP-binding cassette domain-containing protein,CLJU_c19650(),BioCyc
CLJU_RS05545-MONOMER,sporulation protein YtfJ,CLJU_c11310(),BioCyc
CLJU_RS16600-MONOMER,coproporphyrinogen III oxidase,CLJU_c33680(),BioCyc
CLJU_RS04040-MONOMER,CotS family spore coat protein,CLJU_c08200(),BioCyc
CLJU_RS19410-MONOMER,acyl-CoA dehydrogenase,CLJU_c39420(),BioCyc
CLJU_RS21415-MONOMER,hypothetical protein,CLJU_c30580(),BioCyc
CLJU_RS10265-MONOMER,DUF421 domain-containing protein,CLJU_c20900(),BioCyc
CLJU_RS05390-MONOMER,aminopeptidase P family protein,CLJU_c11000(),BioCyc
CLJU_RS00590-MONOMER,L-ribulose-5-phosphate 4-epimerase,CLJU_c01210(1),BioCyc
CLJU_RS10725-MONOMER,hypothetical protein,CLJU_c21850(),BioCyc
CLJU_RS07925-MONOMER,LysR family transcriptional regulator,CLJU_c16170(),BioCyc
CLJU_RS07010-MONOMER,FtsX-like permease family protein,CLJU_c14290(),BioCyc
CLJU_RS07630-MONOMER,aquaporin family protein,CLJU_c15570(),BioCyc
CLJU_RS19015-MONOMER,TetR/AcrR family transcriptional regulator,CLJU_c38610(),BioCyc
CLJU_RS07610-MONOMER,S8/S53 family peptidase,CLJU_c15530(),BioCyc
CLJU_RS09790-MONOMER,methyl-accepting chemotaxis protein,CLJU_c19970(),BioCyc
CLJU_RS19690-MONOMER,sensor histidine kinase,CLJU_c39970(),BioCyc
CLJU_RS03785-MONOMER,FtsX-like permease family protein,CLJU_c07690(),BioCyc
CLJU_RS21655-MONOMER,cyclic lactone autoinducer peptide,CLJU_c25570(),BioCyc
CLJU_RS05895-MONOMER,alanine racemase,CLJU_c12010(),BioCyc
CLJU_RS19175-MONOMER,glucose 1-dehydrogenase,CLJU_c38950(),BioCyc
CLJU_RS20670-MONOMER,glutamine synthetase,CLJU_c41950(12),BioCyc
CLJU_RS00595-MONOMER,FGGY-family carbohydrate kinase,CLJU_c01220(),BioCyc
CLJU_RS12730-MONOMER,alcohol dehydrogenase catalytic domain-containing protein,CLJU_c25840(4),BioCyc
CLJU_RS08990-MONOMER,ABC transporter permease,CLJU_c18310(),BioCyc
CLJU_RS09030-MONOMER,hypothetical protein,CLJU_c18390(),BioCyc
CLJU_RS20205-MONOMER,50S ribosomal protein L23,CLJU_c41020(1),BioCyc
CLJU_RS09795-MONOMER,ADP-ribosylglycohydrolase family protein,CLJU_c19980(),BioCyc
CLJU_RS01575-MONOMER,DNA-binding protein WhiA,CLJU_c03210(),BioCyc
CLJU_RS16005-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c32480(),BioCyc
CLJU_RS05640-MONOMER,serine hydroxymethyltransferase,CLJU_c11500(2),BioCyc
CLJU_RS06330-MONOMER,16S rRNA processing protein RimM,CLJU_c12910(1),BioCyc
CLJU_RS16605-MONOMER,MBL fold metallo-hydrolase,CLJU_c33690(),BioCyc
CLJU_RS15085-MONOMER,N-acetyltransferase,CLJU_c30590(),BioCyc
CLJU_RS19895-MONOMER,hypothetical protein,CLJU_c40400(),BioCyc
CLJU_RS02375-MONOMER,hypothetical protein,CLJU_c04850(),BioCyc
CLJU_RS00600-MONOMER,GntR family transcriptional regulator,CLJU_c01230(),BioCyc
CLJU_RS11875-MONOMER,sigma-54-dependent Fis family transcriptional regulator,CLJU_c24140(),BioCyc
CLJU_RS17810-MONOMER,methyl-accepting chemotaxis protein,CLJU_c36200(),BioCyc
CLJU_RS05900-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c12020(),BioCyc
CLJU_RS10730-MONOMER,alpha/beta-type small acid-soluble spore protein,CLJU_c21860(),BioCyc
CLJU_RS18185-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,CLJU_c36930(),BioCyc
CLJU_RS14280-MONOMER,amino acid ABC transporter ATP-binding protein,CLJU_c28940(),BioCyc
CLJU_RS18320-MONOMER,TVP38/TMEM64 family protein,CLJU_c37210(),BioCyc
CLJU_RS11080-MONOMER,MATE family efflux transporter,CLJU_c22520(),BioCyc
CLJU_RS17240-MONOMER,AAA family ATPase,CLJU_c34990(),BioCyc
CLJU_RS03160-MONOMER,hypothetical protein,CLJU_c06430(),BioCyc
CLJU_RS14430-MONOMER,HD-GYP domain-containing protein,CLJU_c29260(),BioCyc
CLJU_RS15090-MONOMER,chemotaxis protein,CLJU_c30600(),BioCyc
CLJU_RS13645-MONOMER,amino acid ABC transporter permease,CLJU_c27630(),BioCyc
CLJU_RS17530-MONOMER,CPBP family intramembrane metalloprotease,CLJU_c35600(),BioCyc
CLJU_RS12215-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c24800(),BioCyc
CLJU_RS02630-MONOMER,"dTDP-4-dehydrorhamnose 3,5-epimerase",CLJU_c05350(1),BioCyc
CLJU_RS21160-MONOMER,membrane protein insertion efficiency factor YidD,CLJU_c42950(),BioCyc
CLJU_RS11235-MONOMER,DUF218 domain-containing protein,CLJU_c22840(),BioCyc
CLJU_RS04505-MONOMER,lantibiotic protection ABC transporter ATP-binding protein,CLJU_c09140(),BioCyc
CLJU_RS09805-MONOMER,NAD(P)H nitroreductase,CLJU_c20000(),BioCyc
CLJU_RS01585-MONOMER,DNA polymerase III subunit alpha,CLJU_c03240(),BioCyc
CLJU_RS12980-MONOMER,CGNR zinc finger domain-containing protein,CLJU_c26340(),BioCyc
CLJU_RS02865-MONOMER,heme ABC transporter ATP-binding protein,CLJU_c05840(),BioCyc
CLJU_RS11535-MONOMER,iron-containing alcohol dehydrogenase,CLJU_c23460(),BioCyc
CLJU_RS16010-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c32490(),BioCyc
CLJU_RS18680-MONOMER,SufD family Fe-S cluster assembly protein,CLJU_c37930(),BioCyc
CLJU_RS08280-MONOMER,hypothetical protein,CLJU_c16870(),BioCyc
CLJU_RS07120-MONOMER,DNA phosphorothioation-dependent restriction protein DptH,CLJU_c14510(),BioCyc
CLJU_RS06890-MONOMER,DUF2975 domain-containing protein,CLJU_c14050(),BioCyc
CLJU_RS06645-MONOMER,MFS transporter,CLJU_c13530(),BioCyc
CLJU_RS16610-MONOMER,D-tyrosyl-tRNA(Tyr) deacylase,CLJU_c33700(),BioCyc
CLJU_RS20015-MONOMER,methylaspartate mutase subunit S,CLJU_c40640(),BioCyc
CLJU_RS15095-MONOMER,phosphoglycerate dehydrogenase,CLJU_c30610(),BioCyc
CLJU_RS19560-MONOMER,ethanolamine utilization microcompartment protein EutM,CLJU_c39710(),BioCyc
CLJU_RS11265-MONOMER,metal-dependent hydrolase,CLJU_c22900(),BioCyc
CLJU_RS00610-MONOMER,MFS transporter,CLJU_c01250(),BioCyc
CLJU_RS10735-MONOMER,PHP domain-containing protein,CLJU_c21870(),BioCyc
CLJU_RS04325-MONOMER,LTA synthase family protein,CLJU_c08770(),BioCyc
CLJU_RS06425-MONOMER,RIP metalloprotease RseP,CLJU_c13090(),BioCyc
CLJU_RS07810-MONOMER,penicillin-binding protein,CLJU_c15930(2),BioCyc
CLJU_RS05810-MONOMER,glycyl-radical enzyme activating protein,CLJU_c11840(1),BioCyc
CLJU_RS14495-MONOMER,pyridoxal phosphate-dependent aminotransferase,CLJU_c29390(),BioCyc
CLJU_RS08530-MONOMER,glutamate synthase large subunit,CLJU_c17370(),BioCyc
CLJU_RS19020-MONOMER,FtsX-like permease family protein,CLJU_c38620(),BioCyc
CLJU_RS09810-MONOMER,hypothetical protein,CLJU_c20010(),BioCyc
CLJU_RS13330-MONOMER,response regulator transcription factor,CLJU_c27050(),BioCyc
CLJU_RS19695-MONOMER,response regulator transcription factor,CLJU_c39980(),BioCyc
CLJU_RS05455-MONOMER,exodeoxyribonuclease VII large subunit,CLJU_c11130(),BioCyc
CLJU_RS15105-MONOMER,response regulator transcription factor,CLJU_c30630(),BioCyc
CLJU_RS12480-MONOMER,citrate (pro-3S)-lyase subunit beta,CLJU_c25330(),BioCyc
CLJU_RS19180-MONOMER,APC family permease,CLJU_c38960(1),BioCyc
CLJU_RS12665-MONOMER,ATP-binding cassette domain-containing protein,CLJU_c25710(),BioCyc
CLJU_RS00615-MONOMER,sugar ABC transporter substrate-binding protein,CLJU_c01260(),BioCyc
CLJU_RS14340-MONOMER,cadmium-translocating P-type ATPase,CLJU_c29070(1),BioCyc
CLJU_RS08400-MONOMER,iron ABC transporter substrate-binding protein,CLJU_c17120(),BioCyc
CLJU_RS06990-MONOMER,ABC transporter permease,CLJU_c14250(),BioCyc
CLJU_RS09905-MONOMER,MOSC domain-containing protein,CLJU_c20190(),BioCyc
CLJU_RS20745-MONOMER,acetyl-CoA carboxylase biotin carboxylase subunit,CLJU_c42120(),BioCyc
CLJU_RS03880-MONOMER,DNA polymerase III subunit delta,CLJU_c07890(),BioCyc
CLJU_RS09815-MONOMER,hypothetical protein,CLJU_c20020(),BioCyc
CLJU_RS16015-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c32500(),BioCyc
CLJU_RS06765-MONOMER,response regulator transcription factor,CLJU_c13780(),BioCyc
CLJU_RS05290-MONOMER,hypothetical protein,CLJU_c10770(),BioCyc
CLJU_RS20910-MONOMER,LysR family transcriptional regulator,CLJU_c42440(),BioCyc
CLJU_RS07980-MONOMER,transcriptional repressor,CLJU_c16280(),BioCyc
CLJU_RS08620-MONOMER,multidrug efflux SMR transporter,CLJU_c17550(),BioCyc
CLJU_RS16615-MONOMER,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",CLJU_c33710(1),BioCyc
CLJU_RS02085-MONOMER,hypothetical protein,CLJU_c04270(),BioCyc
CLJU_RS12350-MONOMER,hypothetical protein,CLJU_c25070(),BioCyc
CLJU_RS12900-MONOMER,4Fe-4S dicluster domain-containing protein,CLJU_c26180(),BioCyc
CLJU_RS15110-MONOMER,HAMP domain-containing histidine kinase,CLJU_c30640(),BioCyc
CLJU_RS14270-MONOMER,transposase,CLJU_c28920(),BioCyc
CLJU_RS02380-MONOMER,SafA/ExsA family spore coat assembly protein,CLJU_c04860(),BioCyc
CLJU_RS07230-MONOMER,excinuclease ABC subunit UvrA,CLJU_c14750(),BioCyc
CLJU_RS11790-MONOMER,sigma-54-dependent Fis family transcriptional regulator,CLJU_c23970(),BioCyc
CLJU_RS13970-MONOMER,SpoIIE family protein phosphatase,CLJU_c28300(),BioCyc
CLJU_RS00620-MONOMER,ATP-binding cassette domain-containing protein,CLJU_c01270(),BioCyc
CLJU_RS17815-MONOMER,nitroreductase,CLJU_c36210(),BioCyc
CLJU_RS10740-MONOMER,aminopeptidase,CLJU_c21880(),BioCyc
CLJU_RS07640-MONOMER,spore germination protein,CLJU_c15590(),BioCyc
CLJU_RS06895-MONOMER,helix-turn-helix transcriptional regulator,CLJU_c14060(),BioCyc
CLJU_RS12030-MONOMER,N-formylglutamate amidohydrolase,CLJU_c24450(),BioCyc
CLJU_RS14600-MONOMER,HAMP domain-containing protein,CLJU_c29610(),BioCyc
CLJU_RS09820-MONOMER,4Fe-4S dicluster domain-containing protein,CLJU_c20030(),BioCyc
CLJU_RS17095-MONOMER,TIGR03905 family TSCPD domain-containing protein,CLJU_c34670(),BioCyc
CLJU_RS13475-MONOMER,thiol reductase thioredoxin,CLJU_c27320(),BioCyc
CLJU_RS17245-MONOMER,nitroreductase,CLJU_c35000(),BioCyc
CLJU_RS15115-MONOMER,hypothetical protein,CLJU_c30650(),BioCyc
CLJU_RS13650-MONOMER,amino acid ABC transporter ATP-binding protein,CLJU_c27640(),BioCyc
CLJU_RS05415-MONOMER,stage III sporulation protein AC,CLJU_c11050(),BioCyc
CLJU_RS17535-MONOMER,YihA family ribosome biogenesis GTP-binding protein,CLJU_c35610(),BioCyc
