,name,genes,source
YPO0777-MONOMER,non-ribosomal peptide synthetase,YPO0777(1),GenBank
YPO0778-MONOMER,non-ribosomal peptide synthetase,YPO0778(),GenBank
YPO_RS22385-MONOMER,hypothetical protein,YPO_RS22385(),GenBank
YPO0779-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO0779(),GenBank
YPO0780-MONOMER,IS21-like element IS100 family transposase,YPO0780(),GenBank
YPO0781-MONOMER,prepilin-type N-terminal cleavage/methylation domain-containing protein,YPO0781(),GenBank
YPO0783-MONOMER,thymidylate synthase,YPO0783(2),GenBank
YPO0784-MONOMER,prolipoprotein diacylglyceryl transferase,YPO0784(1),GenBank
YPO0785-MONOMER,phosphoenolpyruvate--protein phosphotransferase,YPO0785(),GenBank
YPO0786-MONOMER,RNA pyrophosphohydrolase,YPO0786(),GenBank
YPO0789-MONOMER,DNA mismatch repair endonuclease MutH,YPO0789(),GenBank
YPO0790-MONOMER,NADP(H)-dependent aldo-keto reductase,YPO0790(),GenBank
YPO_RS04895-MONOMER,hypothetical protein,YPO_RS04895(),GenBank
YPO_RS22045-MONOMER,hypothetical protein,YPO_RS22045(),GenBank
YPO0792-MONOMER,lysophospholipid transporter LplT,YPO0792(1),GenBank
YPO0793-MONOMER,bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase,YPO0793(1),GenBank
YPO0794-MONOMER,molybdopterin guanine dinucleotide-containing S/N-oxide reductase,YPO0794(),GenBank
YPO0795-MONOMER,HTH-type transcriptional regulator GalR,YPO0795(),GenBank
YPO0796-MONOMER,diaminopimelate decarboxylase,YPO0796(4),GenBank
YPO0797-MONOMER,LysR family transcriptional regulator,YPO0797(),GenBank
YPO0798-MONOMER,MFS transporter,YPO0798(),GenBank
YPO0799-MONOMER,LysR family transcriptional regulator,YPO0799(),GenBank
YPO0800-MONOMER,MBL fold metallo-hydrolase,YPO0800(),GenBank
YPO0801-MONOMER,DsbA family protein,YPO0801(),GenBank
YPO0802-MONOMER,methyl-accepting chemotaxis protein,YPO0802(),GenBank
YPO0803-MONOMER,hypothetical protein,YPO0803(),GenBank
YPO0804-MONOMER,transcriptional regulator,YPO0804(),GenBank
YPO0805-MONOMER,type II secretion system pilot lipoprotein GspS,YPO0805(),GenBank
YPO0806-MONOMER,A24 family peptidase,YPO0806(),GenBank
YPO0807-MONOMER,hypothetical protein,YPO0807(),GenBank
YPO0808-MONOMER,type II secretion system protein GspL,YPO0808(),GenBank
YPO0809-MONOMER,general secretion pathway protein GspK,YPO0809(),GenBank
YPO0810-MONOMER,type II secretion system minor pseudopilin GspJ,YPO0810(),GenBank
YPO0811-MONOMER,type II secretion system minor pseudopilin GspI,YPO0811(),GenBank
YPO0812-MONOMER,hypothetical protein,YPO0812(),GenBank
YPO_RS22395-MONOMER,type II secretion system protein,YPO_RS22395(),GenBank
YPO0813-MONOMER,type II secretion system major pseudopilin GspG,YPO0813(),GenBank
YPO0814-MONOMER,type II secretion system F family protein,YPO0814(),GenBank
YPO0815-MONOMER,type II secretion system ATPase GspE,YPO0815(),GenBank
YPO0816-MONOMER,type II secretion system secretin GspD,YPO0816(),GenBank
YPO0817-MONOMER,type II secretion system protein N,YPO0817(),GenBank
YPO0818-MONOMER,hypothetical protein,YPO0818(),GenBank
YPO0819-MONOMER,carbonic anhydrase family protein,YPO0819(),GenBank
YPO_RS05045-MONOMER,hypothetical protein,YPO_RS05045(),GenBank
YPO0822-MONOMER,OmpG porin family protein,YPO0822(),GenBank
YPO0823-MONOMER,autotransporter YapM,YPO0823(),GenBank
YPO0824-MONOMER,chondroitinase family polysaccharide lyase,YPO0824(),GenBank
YPO0825-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO0825(),GenBank
YPO0826-MONOMER,IS21-like element IS100 family transposase,YPO0826(),GenBank
YPO0824A-MONOMER,IS200/IS605 family transposase,YPO0824A(),GenBank
YPO_RS22050-MONOMER,gluconate 5-dehydrogenase,YPO_RS22050(),GenBank
YPO0829-MONOMER,sulfatase,YPO0829(),GenBank
YPO0831-MONOMER,transcriptional repressor AgaR,YPO0831(),GenBank
YPO0832-MONOMER,tagatose-bisphosphate aldolase subunit KbaZ,YPO0832(),GenBank
YPO0833-MONOMER,SIS domain-containing protein,YPO0833(),GenBank
YPO0834-MONOMER,PTS N-acetylgalactosamine transporter subunit IIB,YPO0834(),GenBank
YPO0835-MONOMER,PTS N-acetylgalactosamine transporter subunit IIC,YPO0835(),GenBank
YPO0836-MONOMER,PTS system mannose/fructose/sorbose family transporter subunit IID,YPO0836(),GenBank
YPO0837-MONOMER,PTS galactosamine/N-acetylgalactosamine transporter subunit IIA,YPO0837(),GenBank
YPO0838-MONOMER,N-acetylglucosamine-6-phosphate deacetylase,YPO0838(),GenBank
YPO0839-MONOMER,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD,YPO0839(),GenBank
YPO0840-MONOMER,glycoside hydrolase family 105 protein,YPO0840(),GenBank
YPO0841-MONOMER,anaerobic sulfatase maturase,YPO0841(),GenBank
YPO0842-MONOMER,sulfatase-like hydrolase/transferase,YPO0842(),GenBank
YPO0843-MONOMER,DUF2264 domain-containing protein,YPO0843(),GenBank
YPO0844-MONOMER,tagatose bisphosphate family class II aldolase,YPO0844(),GenBank
YPO0845-MONOMER,DJ-1/PfpI family protein,YPO0845(),GenBank
YPO0846-MONOMER,substrate-binding domain-containing protein,YPO0846(),GenBank
YPO0847-MONOMER,MFS transporter,YPO0847(),GenBank
YPO0848-MONOMER,glycoside hydrolase family 31 protein,YPO0848(),GenBank
YPO0849-MONOMER,LacI family DNA-binding transcriptional regulator,YPO0849(),GenBank
YPO0850-MONOMER,maltoporin,YPO0850(),GenBank
YPO0850a-MONOMER,glucose PTS transporter subunit EIIB,YPO0850a(),GenBank
YPO0852-MONOMER,beta-galactosidase,YPO0852(),GenBank
YPO0853-MONOMER,"arabinogalactan endo-beta-1,4-galactanase",YPO0853(),GenBank
YPO0854-MONOMER,sugar ABC transporter permease,YPO0854(),GenBank
YPO0855-MONOMER,sugar ABC transporter permease,YPO0855(),GenBank
YPO0856-MONOMER,extracellular solute-binding protein,YPO0856(),GenBank
YPO0857-MONOMER,ABC transporter ATP-binding protein,YPO0857(),GenBank
YPO0858-MONOMER,sugar ABC transporter ATP-binding protein,YPO0858(),GenBank
YPO0859-MONOMER,sugar ABC transporter permease,YPO0859(),GenBank
YPO0860-MONOMER,substrate-binding domain-containing protein,YPO0860(),GenBank
YPO0862-MONOMER,hypothetical protein,YPO0862(),GenBank
YPO0863-MONOMER,YaeF family permuted papain-like enzyme,YPO0863(),GenBank
YPO_RS22055-MONOMER,hypothetical protein,YPO_RS22055(),GenBank
YPO0864-MONOMER,PadR family transcriptional regulator,YPO0864(),GenBank
YPO0865-MONOMER,DUF3861 domain-containing protein,YPO0865(),GenBank
YPO0866-MONOMER,PAAR domain-containing protein,YPO0866(),GenBank
YPO0867-MONOMER,hypothetical protein,YPO0867(),GenBank
YPO0869-MONOMER,DUF3142 domain-containing protein,YPO0869(),GenBank
YPO0870-MONOMER,hypothetical protein,YPO0870(),GenBank
YPO0871-MONOMER,colicin immunity domain-containing protein,YPO0871(),GenBank
YPO0872-MONOMER,hypothetical protein,YPO0872(),GenBank
YPO_RS05285-MONOMER,CPCC family cysteine-rich protein,YPO_RS05285(),GenBank
YPO0873-MONOMER,S-type pyocin domain-containing protein,YPO0873(),GenBank
YPO0874-MONOMER,Fic family protein,YPO0874(),GenBank
YPO0875-MONOMER,hypothetical protein,YPO0875(),GenBank
YPO0876-MONOMER,hypothetical protein,YPO0876(),GenBank
YPO0877-MONOMER,hypothetical protein,YPO0877(),GenBank
YPO0878-MONOMER,AlpA family transcriptional regulator,YPO0878(),GenBank
YPO_RS05320-MONOMER,hypothetical protein,YPO_RS05320(),GenBank
YPO0879-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,YPO0879(),GenBank
YPO0880-MONOMER,primase-like DNA-binding domain-containing protein,YPO0880(),GenBank
YPO0881-MONOMER,type II toxin-antitoxin system MqsA family antitoxin,YPO0881(),GenBank
YPO0882-MONOMER,type II toxin-antitoxin system MqsR family toxin,YPO0882(),GenBank
YPO0883-MONOMER,helix-turn-helix transcriptional regulator,YPO0883(),GenBank
YPO0884-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,YPO0884(),GenBank
YPO_RS22400-MONOMER,hypothetical protein,YPO_RS22400(),GenBank
YPO_RS05355-MONOMER,hypothetical protein,YPO_RS05355(),GenBank
YPO0887-MONOMER,tyrosine-type recombinase/integrase,YPO0887(),GenBank
YPO0888-MONOMER,lysine--tRNA ligase,YPO0888(2),GenBank
YPO0889-MONOMER,peptide chain release factor 2,YPO0889(1),GenBank
YPO0890-MONOMER,single-stranded-DNA-specific exonuclease RecJ,YPO0890(),GenBank
YPO0891-MONOMER,bifunctional protein-disulfide isomerase/oxidoreductase DsbC,YPO0891(2),GenBank
YPO0892-MONOMER,site-specific tyrosine recombinase XerD,YPO0892(),GenBank
YPO0893-MONOMER,flavodoxin FldB,YPO0893(1),GenBank
YPO0894-MONOMER,cell envelope integrity protein CreD,YPO0894(),GenBank
YPO0895-MONOMER,two-component system sensor histidine kinase CreC,YPO0895(),GenBank
YPO0896-MONOMER,two-component system response regulator CreB,YPO0896(),GenBank
YPO0896a-MONOMER,protein YgfX,YPO0896a(),GenBank
YPO0897-MONOMER,FAD assembly factor SdhE,YPO0897(),GenBank
YPO0898-MONOMER,tRNA-modifying protein YgfZ,YPO0898(),GenBank
YPO0899-MONOMER,DUF2165 family protein,YPO0899(),GenBank
YPO0900-MONOMER,hemolysin III family protein,YPO0900(),GenBank
YPO0901-MONOMER,hypothetical protein,YPO0901(),GenBank
YPO0901a-MONOMER,autotransporter adhesin YapN,YPO0901a(),GenBank
YPO_RS22405-MONOMER,hypothetical protein,YPO_RS22405(),GenBank
YPO_RS05450-MONOMER,SDR family NAD(P)-dependent oxidoreductase,YPO_RS05450(),GenBank
YPO0904-MONOMER,lipocalin-like domain-containing protein,YPO0904(),GenBank
YPO_RS22060-MONOMER,gluconate 5-dehydrogenase,YPO_RS22060(),GenBank
YPO0905-MONOMER,aminomethyl-transferring glycine dehydrogenase,YPO0905(),GenBank
YPO0906-MONOMER,glycine cleavage system protein GcvH,YPO0906(),GenBank
YPO0907-MONOMER,glycine cleavage system aminomethyltransferase GcvT,YPO0907(),GenBank
YPO0908-MONOMER,FAD-dependent 2-octaprenylphenol hydroxylase,YPO0908(),GenBank
YPO0909-MONOMER,2-octaprenyl-6-methoxyphenyl hydroxylase,YPO0909(1),GenBank
YPO0910-MONOMER,Xaa-Pro aminopeptidase,YPO0910(),GenBank
YPO0911-MONOMER,YecA family protein,YPO0911(),GenBank
YPO0912-MONOMER,cell division protein ZapA,YPO0912(),GenBank
YPO0913-MONOMER,5-formyltetrahydrofolate cyclo-ligase,YPO0913(1),GenBank
YPO_RS21785-MONOMER,gluconate 5-dehydrogenase,YPO_RS21785(),GenBank
YPO0914-MONOMER,phosphoglycerate dehydrogenase,YPO0914(4),GenBank
YPO0915-MONOMER,ribose-5-phosphate isomerase RpiA,YPO0915(2),GenBank
YPO0916-MONOMER,LysR family transcriptional regulator ArgP,YPO0916(),GenBank
YPO0917-MONOMER,oxidative stress defense protein,YPO0917(),GenBank
YPO0918-MONOMER,arginine exporter ArgO,YPO0918(1),GenBank
YPO0919-MONOMER,small-conductance mechanosensitive channel MscS,YPO0919(),GenBank
YPO_RS21790-MONOMER,gluconate 5-dehydrogenase,YPO_RS21790(),GenBank
YPO0920-MONOMER,class II fructose-bisphosphate aldolase,YPO0920(2),GenBank
YPO0921-MONOMER,phosphoglycerate kinase,YPO0921(1),GenBank
YPO0922-MONOMER,erythrose-4-phosphate dehydrogenase,YPO0922(4),GenBank
YPO0923-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO0923(),GenBank
YPO0924-MONOMER,IS21-like element IS100 family transposase,YPO0924(),GenBank
YPO0925-MONOMER,IS200/IS605-like element IS1541A family transposase,YPO0925(),GenBank
YPO0926-MONOMER,transketolase,YPO0926(2),GenBank
YPO0927-MONOMER,M48 family metallopeptidase,YPO0927(),GenBank
YPO0928-MONOMER,non-heme iron oxygenase ferredoxin subunit,YPO0928(),GenBank
YPO0929-MONOMER,biosynthetic arginine decarboxylase,YPO0929(4),GenBank
YPO0931-MONOMER,methionine adenosyltransferase,YPO0931(4),GenBank
YPO0932-MONOMER,SprT family zinc-dependent metalloprotease,YPO0932(),GenBank
YPO0933-MONOMER,deoxyribonuclease I,YPO0933(),GenBank
YPO0934-MONOMER,16S rRNA (uracil(1498)-N(3))-methyltransferase,YPO0934(2),GenBank
YPO0935-MONOMER,glutathione synthase,YPO0935(4),GenBank
YPO0936-MONOMER,YqgE/AlgH family protein,YPO0936(),GenBank
YPO0937-MONOMER,Holliday junction resolvase RuvX,YPO0937(),GenBank
YPO0938-MONOMER,N-carbamoylputrescine amidase,YPO0938(),GenBank
YPO0939-MONOMER,agmatine deiminase,YPO0939(),GenBank
YPO0940-MONOMER,type IV pilus twitching motility protein PilT,YPO0940(),GenBank
YPO0941-MONOMER,YggS family pyridoxal phosphate-dependent enzyme,YPO0941(),GenBank
YPO0942-MONOMER,pyrroline-5-carboxylate reductase,YPO0942(10),GenBank
YPO0943-MONOMER,YggT family protein,YPO0943(),GenBank
YPO0944-MONOMER,DUF167 family protein YggU,YPO0944(),GenBank
YPO0945-MONOMER,XTP/dITP diphosphatase,YPO0945(2),GenBank
YPO0946-MONOMER,radical SAM family heme chaperone HemW,YPO0946(),GenBank
YPO0947-MONOMER,C80 family cysteine peptidase,YPO0947(),GenBank
YPO0948-MONOMER,DUF2884 domain-containing protein,YPO0948(),GenBank
YPO0949-MONOMER,glutaminase B,YPO0949(2),GenBank
YPO0950-MONOMER,YggL family protein,YPO0950(),GenBank
YPO0951-MONOMER,tRNA (guanosine(46)-N7)-methyltransferase TrmB,YPO0951(1),GenBank
YPO0952-MONOMER,A/G-specific adenine glycosylase,YPO0952(),GenBank
YPO0953-MONOMER,oxidative damage protection protein,YPO0953(),GenBank
YPO0954-MONOMER,membrane-bound lytic murein transglycosylase MltC,YPO0954(1),GenBank
YPO0955-MONOMER,ABC transporter substrate-binding protein,YPO0955(),GenBank
YPO0956-MONOMER,TonB-dependent siderophore receptor,YPO0956(),GenBank
YPO0957-MONOMER,ABC transporter permease,YPO0957(),GenBank
YPO0958-MONOMER,sugar ABC transporter ATP-binding protein,YPO0958(),GenBank
YPO0959-MONOMER,substrate-binding domain-containing protein,YPO0959(),GenBank
YPO0960-MONOMER,ornithine decarboxylase SpeF,YPO0960(2),GenBank
YPO0961-MONOMER,site-specific integrase,YPO0961(),GenBank
YPO0962-MONOMER,DUF2345 domain-containing protein,YPO0962(),GenBank
YPO_RS05760-MONOMER,IS1-like element ISYps7 family transposase,YPO_RS05760(),GenBank
YPO0965-MONOMER,hypothetical protein,YPO0965(),GenBank
YPO0966-MONOMER,M23 family metallopeptidase,YPO0966(),GenBank
YPO0967-MONOMER,DUF2345 domain-containing protein,YPO0967(),GenBank
YPO_RS05780-MONOMER,IS1 family transposase,YPO_RS05780(),GenBank
YPO_RS05785-MONOMER,hypothetical protein,YPO_RS05785(),GenBank
YPO0968a-MONOMER,hypothetical protein,YPO0968a(),GenBank
YPO0969-MONOMER,M23 family metallopeptidase,YPO0969(),GenBank
YPO0970-MONOMER,type VI secretion system tip protein VgrG,YPO0970(),GenBank
YPO0971-MONOMER,type VI secretion system ATPase TssH,YPO0971(),GenBank
YPO0973-MONOMER,Hcp family type VI secretion system effector,YPO0973(),GenBank
YPO0974-MONOMER,OmpA family protein,YPO0974(),GenBank
YPO0975-MONOMER,"type VI secretion system protein TssL, short form",YPO0975(),GenBank
YPO0976-MONOMER,type VI secretion system baseplate subunit TssK,YPO0976(),GenBank
YPO0977-MONOMER,type VI secretion system contractile sheath large subunit,YPO0977(),GenBank
YPO0978-MONOMER,type VI secretion system contractile sheath small subunit,YPO0978(),GenBank
YPO0979-MONOMER,IS1 family transposase,YPO0979(),GenBank
YPO0981-MONOMER,IS1 family transposase,YPO0981(),GenBank
YPO0982-MONOMER,lipoprotein,YPO0982(),GenBank
YPO0983-MONOMER,type II CAAX endopeptidase family protein,YPO0983(),GenBank
YPO0984-MONOMER,acyl-homoserine-lactone synthase,YPO0984(),GenBank
YPO0985-MONOMER,LuxR family transcriptional regulator,YPO0985(),GenBank
YPO0986-MONOMER,peptidase,YPO0986(),GenBank
YPO0987-MONOMER,intradiol ring-cleavage dioxygenase,YPO0987(),GenBank
YPO_RS05875-MONOMER,hypothetical protein,YPO_RS05875(),GenBank
YPO0988-MONOMER,MFS transporter,YPO0988(),GenBank
YPO0989-MONOMER,IucA/IucC family siderophore biosynthesis protein,YPO0989(),GenBank
YPO0991-MONOMER,GNAT family N-acetyltransferase,YPO0991(),GenBank
YPO0992-MONOMER,IucA/IucC family siderophore biosynthesis protein,YPO0992(),GenBank
YPO0993-MONOMER,lysine N(6)-hydroxylase/L-ornithine N(5)-oxygenase family protein,YPO0993(),GenBank
YPO0994-MONOMER,TonB-dependent siderophore receptor,YPO0994(),GenBank
YPO0995-MONOMER,MFS transporter,YPO0995(1),GenBank
YPO_RS05915-MONOMER,IS3-like element IS1661 family transposase,YPO_RS05915(),GenBank
YPO0998-MONOMER,EAL domain-containing protein,YPO0998(),GenBank
YPO0999-MONOMER,hypothetical protein,YPO0999(),GenBank
YPO1000-MONOMER,efflux RND transporter periplasmic adaptor subunit,YPO1000(),GenBank
YPO1001-MONOMER,efflux RND transporter permease subunit,YPO1001(),GenBank
YPO1002-MONOMER,ShET2/EspL2 family type III secretion system effector toxin,YPO1002(),GenBank
YPO1003-MONOMER,copper-binding periplasmic metallochaperone CueP,YPO1003(),GenBank
YPO1004-MONOMER,autotransporter adhesin YapH,YPO1004(),GenBank
YPO1005-MONOMER,NEL-type E3 ubiquitin ligase domain-containing protein,YPO1005(),GenBank
YPO_RS05960-MONOMER,hypothetical protein,YPO_RS05960(),GenBank
YPO1006-MONOMER,IpaH family type III secretion system E3 ubiquitin--protein ligase,YPO1006(),GenBank
YPO1007-MONOMER,NEL-type E3 ubiquitin ligase domain-containing protein,YPO1007(),GenBank
YPO1008-MONOMER,AbgT family transporter,YPO1008(),GenBank
YPO1009-MONOMER,peptidase T,YPO1009(),GenBank
YPO1011-MONOMER,TonB-dependent receptor,YPO1011(),GenBank
YPO1012-MONOMER,AMP-binding protein,YPO1012(),GenBank
YPO1013-MONOMER,IS21-like element IS100 family transposase,YPO1013(),GenBank
YPO1014-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO1014(),GenBank
YPO1015-MONOMER,prepilin peptidase-dependent protein,YPO1015(),GenBank
YPO1016-MONOMER,YgdB family protein,YPO1016(),GenBank
YPO1017-MONOMER,prepilin-type N-terminal cleavage/methylation domain-containing protein,YPO1017(),GenBank
YPO1018-MONOMER,exodeoxyribonuclease V subunit gamma,YPO1018(),GenBank
YPO1019-MONOMER,pitrilysin,YPO1019(),GenBank
YPO1020-MONOMER,exodeoxyribonuclease V subunit beta,YPO1020(),GenBank
YPO1021-MONOMER,exodeoxyribonuclease V subunit alpha,YPO1021(),GenBank
YPO1022-MONOMER,amino-acid N-acetyltransferase,YPO1022(6),GenBank
YPO1023-MONOMER,N-acetylmuramoyl-L-alanine amidase AmiC,YPO1023(1),GenBank
YPO1025-MONOMER,murein transglycosylase A,YPO1025(1),GenBank
YPO1026-MONOMER,tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA,YPO1026(),GenBank
YPO1027-MONOMER,cysteine desulfurase sulfur acceptor subunit CsdE,YPO1027(),GenBank
YPO1028-MONOMER,cysteine desulfurase CsdA,YPO1028(2),GenBank
YPO_RS06085-MONOMER,DUF903 domain-containing protein,YPO_RS06085(),GenBank
YPO1029-MONOMER,transcriptional regulator GcvA,YPO1029(),GenBank
YPO1030-MONOMER,DUF423 domain-containing protein,YPO1030(),GenBank
YPO1031-MONOMER,23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM,YPO1031(),GenBank
YPO1032-MONOMER,flap endonuclease Xni,YPO1032(),GenBank
YPO1033-MONOMER,nucleotide 5'-monophosphate nucleosidase PpnN,YPO1033(),GenBank
YPO1034-MONOMER,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,YPO1034(2),GenBank
YPO1035-MONOMER,SecY-interacting protein,YPO1035(),GenBank
YPO1036-MONOMER,IS200/IS605-like element IS1541B family transposase,YPO1036(),GenBank
YPO1037-MONOMER,YqcC family protein,YPO1037(),GenBank
YPO1038-MONOMER,tRNA pseudouridine(65) synthase TruC,YPO1038(1),GenBank
YPO1039-MONOMER,flavodoxin,YPO1039(),GenBank
YPO1040-MONOMER,DUF3461 family protein,YPO1040(),GenBank
YPO1041-MONOMER,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",YPO1041(2),GenBank
YPO1042-MONOMER,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,YPO1042(),GenBank
YPO1043-MONOMER,type I methionyl aminopeptidase,YPO1043(1),GenBank
YPO1044-MONOMER,30S ribosomal protein S2,YPO1044(1),GenBank
YPO1045-MONOMER,translation elongation factor Ts,YPO1045(1),GenBank
YPO1046-MONOMER,UMP kinase,YPO1046(6),GenBank
YPO1047-MONOMER,ribosome recycling factor,YPO1047(1),GenBank
YPO1048-MONOMER,1-deoxy-D-xylulose-5-phosphate reductoisomerase,YPO1048(2),GenBank
YPO1049-MONOMER,"(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase",YPO1049(2),GenBank
YPO1050-MONOMER,phosphatidate cytidylyltransferase,YPO1050(1),GenBank
YPO1051-MONOMER,sigma E protease regulator RseP,YPO1051(),GenBank
YPO1052-MONOMER,outer membrane protein assembly factor BamA,YPO1052(),GenBank
YPO1053-MONOMER,molecular chaperone Skp,YPO1053(),GenBank
YPO1054-MONOMER,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,YPO1054(1),GenBank
YPO1055-MONOMER,3-hydroxyacyl-ACP dehydratase FabZ,YPO1055(),GenBank
YPO1056-MONOMER,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,YPO1056(3),GenBank
YPO1057-MONOMER,lipid-A-disaccharide synthase,YPO1057(2),GenBank
YPO1058-MONOMER,ribonuclease HII,YPO1058(),GenBank
YPO1059-MONOMER,DNA polymerase III subunit alpha,YPO1059(),GenBank
YPO1060-MONOMER,acetyl-CoA carboxylase carboxyl transferase subunit alpha,YPO1060(),GenBank
YPO1061-MONOMER,VOC family protein,YPO1061(),GenBank
YPO1062-MONOMER,tRNA lysidine(34) synthetase TilS,YPO1062(1),GenBank
YPO1063-MONOMER,cytochrome c,YPO1063(),GenBank
YPO1064-MONOMER,Rho-binding antiterminator,YPO1064(),GenBank
YPO1064a-MONOMER,YaeP family protein,YPO1064a(),GenBank
YPO1065-MONOMER,YaeQ family protein,YPO1065(),GenBank
YPO1066-MONOMER,alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB,YPO1066(),GenBank
YPO1067-MONOMER,envelope stress response activation lipoprotein NlpE,YPO1067(),GenBank
YPO1068-MONOMER,proline--tRNA ligase,YPO1068(2),GenBank
YPO1069-MONOMER,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,YPO1069(),GenBank
YPO1070-MONOMER,Rcs stress response system protein RcsF,YPO1070(),GenBank
YPO1071-MONOMER,MetQ/NlpA family lipoprotein,YPO1071(),GenBank
YPO1072-MONOMER,methionine ABC transporter permease MetI,YPO1072(),GenBank
YPO1073-MONOMER,methionine ABC transporter ATP-binding protein MetN,YPO1073(),GenBank
YPO1074-MONOMER,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",YPO1074(1),GenBank
YPO1075-MONOMER,"2,5-didehydrogluconate reductase DkgB",YPO1075(1),GenBank
YPO_RS22070-MONOMER,hypothetical protein,YPO_RS22070(),GenBank
YPO1077-MONOMER,endonuclease/exonuclease/phosphatase family protein,YPO1077(),GenBank
YPO1078-MONOMER,murein transglycosylase D,YPO1078(),GenBank
YPO1079-MONOMER,hydroxyacylglutathione hydrolase,YPO1079(1),GenBank
YPO1080-MONOMER,class I SAM-dependent methyltransferase,YPO1080(),GenBank
YPO1081-MONOMER,ribonuclease HI,YPO1081(),GenBank
YPO1082-MONOMER,DNA polymerase III subunit epsilon,YPO1082(),GenBank
YPO1083-MONOMER,NCS1 family nucleobase:cation symporter-1,YPO1083(1),GenBank
YPO1084-MONOMER,polysaccharide deacetylase,YPO1084(),GenBank
YPO1085-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO1085(),GenBank
YPO1086-MONOMER,IS21-like element IS100 family transposase,YPO1086(),GenBank
YPO1086a-MONOMER,hypothetical protein,YPO1086a(),GenBank
YPO1087-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,YPO1087(),GenBank
YPO1088-MONOMER,putative addiction module antidote protein,YPO1088(),GenBank
YPO1089-MONOMER,helicase RepA family protein,YPO1089(),GenBank
YPO1090-MONOMER,toprim domain-containing protein,YPO1090(),GenBank
YPO_RS22075-MONOMER,hypothetical protein,YPO_RS22075(),GenBank
YPO_RS22080-MONOMER,ash family protein,YPO_RS22080(),GenBank
YPO_RS06450-MONOMER,AlpA family transcriptional regulator,YPO_RS06450(),GenBank
YPO1092-MONOMER,integrase domain-containing protein,YPO1092(),GenBank
YPO1092a-MONOMER,hypothetical protein,YPO1092a(),GenBank
YPO1095-MONOMER,hypothetical protein,YPO1095(),GenBank
YPO1096-MONOMER,hypothetical protein,YPO1096(),GenBank
YPO1097-MONOMER,DUF4297 domain-containing protein,YPO1097(),GenBank
YPO1098-MONOMER,integrase domain-containing protein,YPO1098(),GenBank
YPO1099-MONOMER,IS200/IS605-like element IS1541A family transposase,YPO1099(),GenBank
YPO1101-MONOMER,SsrA-binding protein SmpB,YPO1101(),GenBank
YPO1102-MONOMER,type II toxin-antitoxin system RatA family toxin,YPO1102(),GenBank
YPO1103-MONOMER,RnfH family protein,YPO1103(),GenBank
YPO1104-MONOMER,outer membrane protein assembly factor BamE,YPO1104(),GenBank
YPO1105-MONOMER,DNA repair protein RecN,YPO1105(),GenBank
YPO1106-MONOMER,NAD(+) kinase,YPO1106(6),GenBank
YPO1107-MONOMER,nucleotide exchange factor GrpE,YPO1107(2),GenBank
YPO1108-MONOMER,citrate synthase,YPO1108(6),GenBank
YPO1109-MONOMER,succinate dehydrogenase cytochrome b556 subunit,YPO1109(),GenBank
YPO1110-MONOMER,succinate dehydrogenase membrane anchor subunit,YPO1110(),GenBank
YPO1111-MONOMER,succinate dehydrogenase flavoprotein subunit,YPO1111(),GenBank
YPO1112-MONOMER,succinate dehydrogenase iron-sulfur subunit,YPO1112(),GenBank
YPO1113-MONOMER,2-oxoglutarate dehydrogenase E1 component,YPO1113(),GenBank
YPO1114-MONOMER,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,YPO1114(),GenBank
YPO1115-MONOMER,ADP-forming succinate--CoA ligase subunit beta,YPO1115(),GenBank
YPO1116-MONOMER,succinate--CoA ligase subunit alpha,YPO1116(),GenBank
YPO1117-MONOMER,cytochrome ubiquinol oxidase subunit I,YPO1117(),GenBank
YPO1118-MONOMER,cytochrome d ubiquinol oxidase subunit II,YPO1118(),GenBank
YPO_RS06580-MONOMER,cytochrome bd-I oxidase subunit CydX,YPO_RS06580(),GenBank
YPO1119-MONOMER,cyd operon protein YbgE,YPO1119(),GenBank
