,name,genes,source
S0968-MONOMER,IS4 orf,S0968(),GenBank
S0969-MONOMER,putative heat shock protein,S0969(),GenBank
S0970-MONOMER,cytidylate kinase,S0970(1),GenBank
S0971-MONOMER,30S ribosomal subunit protein S1,S0971(1),GenBank
S0972-MONOMER,"integration host factor (IHF), beta subunit",S0972(),GenBank
S0974-MONOMER,ATP-binding transport protein; multicopy suppressor of htrB,S0974(2),GenBank
S0975-MONOMER,putative enzyme,S0975(1),GenBank
S0976-MONOMER,hypothetical protein,S0976(),GenBank
S0977-MONOMER,hypothetical protein,S0977(),GenBank
S0978-MONOMER,CTP:CMP-3-deoxy-D-manno-octulosonate transferase,S0978(1),GenBank
S0979-MONOMER,hypothetical protein,S0979(),GenBank
S0980-MONOMER,hypothetical protein,S0980(),GenBank
S0981-MONOMER,S-adenosylmethionine-dependent methyltransferase,S0981(),GenBank
S0982-MONOMER,mukF protein (killing factor KICB),S0982(),GenBank
S0983-MONOMER,hypothetical protein,S0983(),GenBank
S0984-MONOMER,kinesin-like cell division protein,S0984(),GenBank
S0985-MONOMER,IS4 orf,S0985(),GenBank
S0986-MONOMER,putative amidase,S0986(),GenBank
S0987-MONOMER,hypothetical protein,S0987(),GenBank
S0988-MONOMER,hypothetical protein,S0988(),GenBank
S0989-MONOMER,aspartate aminotransferase,S0989(2),GenBank
S0990-MONOMER,outer membrane protein 1a (Ia;b;F),S0990(3),GenBank
S0991-MONOMER,asparagine tRNA synthetase,S0991(2),GenBank
S0992-MONOMER,nicotinate phosphoribosyltransferase,S0992(1),GenBank
S0993-MONOMER,aminopeptidase N,S0993(1),GenBank
S0994-MONOMER,putative ATP-binding component of a transport system,S0994(),GenBank
S0996-MONOMER,IS2 orfB,S0996(),GenBank
S0997-MONOMER,IS2 orfB,S0997(),GenBank
S0999-MONOMER,hypothetical protein,S0999(4),GenBank
S1000-MONOMER,hypothetical protein,S1000(),GenBank
S1001-MONOMER,hypothetical protein,S1001(2),GenBank
S1002-MONOMER,"IS1 orfB, A",S1002(),GenBank
S1004-MONOMER,IS1 orfB,S1004(),GenBank
S1005-MONOMER,IS1 orfA,S1005(),GenBank
S1006-MONOMER,putative outer membrane protein,S1006(),GenBank
S1007-MONOMER,FimH-like protein,S1007(),GenBank
S1008-MONOMER,putative fimbrial-like protein,S1008(),GenBank
S1009-MONOMER,putative fimbrial-like protein,S1009(),GenBank
S1010-MONOMER,putative chaperone,S1010(),GenBank
S1011-MONOMER,dihydro-orotate dehydrogenase,S1011(1),GenBank
S1012-MONOMER,hypothetical protein,S1012(),GenBank
S1013-MONOMER,hypothetical protein,S1013(),GenBank
S1014-MONOMER,putative oxidoreductase,S1014(2),GenBank
S1015-MONOMER,putative ATP-binding component of a transport system,S1015(),GenBank
S1016-MONOMER,paraquat-inducible protein A,S1016(),GenBank
S1017-MONOMER,paraquat-inducible protein B,S1017(),GenBank
S1018-MONOMER,hypothetical protein,S1018(),GenBank
S1019-MONOMER,ribosome modulation factor,S1019(),GenBank
S1020-MONOMER,"beta-hydroxydecanoyl thioester dehydrase, trans-2-decenoyl-ACP isomerase",S1020(2),GenBank
S1021-MONOMER,putative ATP-dependent protease,S1021(),GenBank
S1022-MONOMER,putative dehydrogenase,S1022(),GenBank
S1023-MONOMER,outer membrane protein 3a (II*;G;d),S1023(1),GenBank
S1024-MONOMER,inhibitor of cell division and ftsZ ring formation,S1024(),GenBank
S1025-MONOMER,hypothetical protein,S1025(),GenBank
S1026-MONOMER,IS2 orfA,S1026(),GenBank
S1027-MONOMER,IS2 orfB,S1027(),GenBank
S1028-MONOMER,hypothetical protein,S1028(),GenBank
S1029-MONOMER,hypothetical protein,S1029(),GenBank
S1030-MONOMER,DNA helicase IV,S1030(),GenBank
S1031-MONOMER,methylglyoxal synthase,S1031(6),GenBank
S1032-MONOMER,hypothetical protein,S1032(),GenBank
S1033-MONOMER,hypothetical protein,S1033(),GenBank
S1034-MONOMER,hypothetical protein,S1034(),GenBank
S1035-MONOMER,putative oxidoreductase,S1035(2),GenBank
S1036-MONOMER,hypothetical protein,S1036(1),GenBank
S1037-MONOMER,putative sulfite reductase,S1037(1),GenBank
S1038-MONOMER,putative carrier/transport protein,S1038(),GenBank
S1040-MONOMER,hydrogenase-1 small subunit,S1040(),GenBank
S1041-MONOMER,hydrogenase-1 large subunit,S1041(),GenBank
S1042-MONOMER,probable Ni/Fe-hydrogenase 1 b-type cytochrome subunit,S1042(),GenBank
S1043-MONOMER,Hydrogenase-1 operon protein hyaD,S1043(),GenBank
S1044-MONOMER,Hydrogenase-1 operon protein hyaE,S1044(),GenBank
S1045-MONOMER,Hydrogenase-1 operon protein hyaF,S1045(),GenBank
S1046-MONOMER,"probable third cytochrome oxidase, subunit I",S1046(),GenBank
S1047-MONOMER,"probable third cytochrome oxidase, subunit II",S1047(),GenBank
S1048-MONOMER,phosphoanhydride phosphorylase; pH 2.5 acid phosphatase,S1048(2),GenBank
S1051-MONOMER,putative phosphatase,S1051(),GenBank
S1052-MONOMER,BexD-like protein,S1052(),GenBank
S1053-MONOMER,hypothetical protein,S1053(),GenBank
S1054-MONOMER,hypothetical protein,S1054(),GenBank
S1055-MONOMER,putative regulator,S1055(),GenBank
S1056-MONOMER,hypothetical protein,S1056(),GenBank
S1057-MONOMER,cold shock-like protein,S1057(),GenBank
S1058-MONOMER,IS1 orfA,S1058(),GenBank
S1059-MONOMER,IS1 orfB,S1059(),GenBank
S1060-MONOMER,putative cold shock protein,S1060(),GenBank
S1061-MONOMER,suppressor of fabA and ts growth mutation,S1061(),GenBank
S1062-MONOMER,hypothetical protein,S1062(),GenBank
S1064-MONOMER,periplasmic protein TorT,S1064(),GenBank
S1065-MONOMER,TorCAD response regulator,S1065(),GenBank
S1066-MONOMER,"trimethylamine N-oxide reductase, cytochrome c-type subunit",S1066(),GenBank
S1069-MONOMER,IS1 orfB,S1069(),GenBank
S1070-MONOMER,IS1 orfA,S1070(),GenBank
S1072-MONOMER,hypothetical protein,S1072(),GenBank
S1073-MONOMER,curved DNA-binding protein,S1073(),GenBank
S1074-MONOMER,hypothetical protein,S1074(),GenBank
S1075-MONOMER,periplasmic glucose-1-phosphatase,S1075(2),GenBank
S1076-MONOMER,hypothetical protein,S1076(),GenBank
S1077-MONOMER,trp repressor binding protein,S1077(),GenBank
S1078-MONOMER,hypothetical protein,S1078(),GenBank
S1079-MONOMER,putative transport protein,S1079(1),GenBank
S1080-MONOMER,hypothetical protein,S1080(),GenBank
S1081-MONOMER,putative enzyme,S1081(1),GenBank
S1082-MONOMER,putative acetyltransferase,S1082(1),GenBank
S1083-MONOMER,hypothetical protein,S1083(1),GenBank
S1084-MONOMER,putative synthetase,S1084(1),GenBank
S1085-MONOMER,hypothetical protein,S1085(),GenBank
S1086-MONOMER,putative tet operon regulator,S1086(),GenBank
S1087-MONOMER,IS91,S1087(),GenBank
S1088-MONOMER,IS91,S1088(),GenBank
S1089-MONOMER,putative cytochrome,S1089(),GenBank
S1090-MONOMER,hypothetical protein,S1090(),GenBank
S1091-MONOMER,hypothetical protein,S1091(),GenBank
S1093-MONOMER,IS3 orfB,S1093(),GenBank
S1094-MONOMER,IS3 orfA,S1094(),GenBank
S1096-MONOMER,hypothetical protein,S1096(),GenBank
S1101-MONOMER,hypothetical protein,S1101(),GenBank
S1102-MONOMER,putative oxidoreductase component,S1102(),GenBank
S1103-MONOMER,hypothetical protein,S1103(),GenBank
S1105-MONOMER,Curli production assembly/transport component CsgF precursor,S1105(),GenBank
S1106-MONOMER,Curli production assembly/transport component CsgE precursor,S1106(),GenBank
S1107-MONOMER,probable csgAB operon transcriptional regulatory protein,S1107(),GenBank
S1108-MONOMER,minor curlin subunit precursor,S1108(),GenBank
S1110-MONOMER,IS600,S1110(),GenBank
S1111-MONOMER,IS600,S1111(),GenBank
S1113-MONOMER,putative curli production protein,S1113(),GenBank
S1114-MONOMER,hypothetical protein,S1114(),GenBank
S1115-MONOMER,putative polyprotein,S1115(),GenBank
S1116-MONOMER,putative synthase,S1116(),GenBank
S1117-MONOMER,hypothetical protein,S1117(),GenBank
S1118-MONOMER,periplasmic glucans biosynthesis protein,S1118(),GenBank
S1119-MONOMER,membrane glycosyltransferase,S1119(),GenBank
S1120-MONOMER,IS91 orf,S1120(),GenBank
S4816-MONOMER,hypothetical protein,S4816(),GenBank
S4815-MONOMER,putative membrane protein,S4815(),GenBank
S4817-MONOMER,hypothetical protein,S4817(),GenBank
S1123-MONOMER,IS629 orfB,S1123(),GenBank
S1124-MONOMER,IS629 orfA,S1124(),GenBank
S1126-MONOMER,IS911 orfA,S1126(),GenBank
S1127-MONOMER,IS911 orfB,S1127(),GenBank
S1128-MONOMER,hypothetical bacteriophage protein,S1128(),GenBank
S1129-MONOMER,IS2 orfA,S1129(),GenBank
S1130-MONOMER,IS2 orfB,S1130(),GenBank
S1131-MONOMER,IS629 orfA,S1131(),GenBank
S1132-MONOMER,IS629 orfB,S1132(),GenBank
S1133-MONOMER,IS600 orfA,S1133(),GenBank
S1134-MONOMER,IS600 orfB,S1134(),GenBank
S1135-MONOMER,IS600 orfB,S1135(),GenBank
S1136-MONOMER,hypothetical bacteriophage protein,S1136(),GenBank
S1138-MONOMER,heat shock protein,S1138(1),GenBank
S1139-MONOMER,hypothetical protein,S1139(),GenBank
S1140-MONOMER,hypothetical protein,S1140(),GenBank
S1141-MONOMER,putative cytochrome,S1141(),GenBank
S1142-MONOMER,hypothetical protein,S1142(),GenBank
S1143-MONOMER,sarcosine oxidase-like protein,S1143(1),GenBank
S1144-MONOMER,hypothetical protein,S1144(),GenBank
S1145-MONOMER,damage-inducible protein I,S1145(),GenBank
S1146-MONOMER,dihydro-orotase,S1146(2),GenBank
S1147-MONOMER,hypothetical protein,S1147(),GenBank
S1148-MONOMER,glutaredoxin 2,S1148(1),GenBank
S1149-MONOMER,hypothetical protein,S1149(),GenBank
S1150-MONOMER,ribosomal-protein-alanine acetyltransferase,S1150(),GenBank
S1151-MONOMER,hypothetical protein,S1151(),GenBank
S1152-MONOMER,putative virulence factor,S1152(),GenBank
S1153-MONOMER,putative virulence factor,S1153(),GenBank
S1154-MONOMER,flagella synthesis protein FlgN,S1154(),GenBank
S1155-MONOMER,flagellar protein FlgM,S1155(),GenBank
S1156-MONOMER,flagellar basal body P-ring protein FlgA precursor,S1156(),GenBank
S1157-MONOMER,flagellar basal-body rod protein FlgB (proximal rod protein),S1157(),GenBank
S1159-MONOMER,flagellar hook formation protein FlgD,S1159(),GenBank
S1160-MONOMER,flagellar hook protein FlgE,S1160(),GenBank
S1162-MONOMER,flagellar basal body rod protein flgG,S1162(),GenBank
S1163-MONOMER,flagellar basal body L-ring protein FlgH,S1163(),GenBank
S1164-MONOMER,flagellar basal body P-ring protein FlgI,S1164(),GenBank
S1165-MONOMER,flagellar basal body protein FlgJ,S1165(),GenBank
S1168-MONOMER,RNase E,S1168(4),GenBank
S1169-MONOMER,hypothetical protein,S1169(),GenBank
S1170-MONOMER,hypothetical protein,S1170(1),GenBank
S1171-MONOMER,hypothetical protein,S1171(),GenBank
S1172-MONOMER,hypothetical protein,S1172(),GenBank
S1173-MONOMER,50S ribosomal subunit protein L32,S1173(1),GenBank
S1174-MONOMER,PlsX protein,S1174(1),GenBank
S1175-MONOMER,3-oxoacyl-[acyl-carrier-protein] synthase III; acetyl CoA ACP transacylase,S1175(2),GenBank
S1176-MONOMER,malonyl-CoA-[acyl-carrier-protein] transacylase,S1176(),GenBank
S1177-MONOMER,3-oxoacyl-[acyl-carrier-protein] reductase,S1177(1),GenBank
S1178-MONOMER,acyl carrier protein,S1178(1),GenBank
S1179-MONOMER,3-oxoacyl-[acyl-carrier-protein] synthase II,S1179(2),GenBank
S1180-MONOMER,4-amino-4-deoxychorismate lyase,S1180(2),GenBank
S1181-MONOMER,putative thymidylate kinase,S1181(),GenBank
S1182-MONOMER,thymidylate kinase,S1182(1),GenBank
S1183-MONOMER,"DNA polymerase III, delta prime subunit",S1183(),GenBank
S1184-MONOMER,hypothetical protein,S1184(),GenBank
S1185-MONOMER,glucose-specific IIBC component,S1185(),GenBank
S1187-MONOMER,hypothetical protein,S1187(),GenBank
S1188-MONOMER,hypothetical protein,S1188(),GenBank
S1189-MONOMER,hypothetical protein,S1189(),GenBank
S1190-MONOMER,putative beta-glucosidase,S1190(1),GenBank
S1191-MONOMER,hypothetical protein,S1191(1),GenBank
S1192-MONOMER,hypothetical protein,S1192(),GenBank
S1193-MONOMER,respiratory NADH dehydrogenase,S1193(1),GenBank
S1194-MONOMER,hypothetical protein,S1194(),GenBank
S1195-MONOMER,hypothetical protein,S1195(),GenBank
S1196-MONOMER,hypothetical protein,S1196(),GenBank
S1197-MONOMER,hypothetical protein,S1197(),GenBank
S1198-MONOMER,transcription-repair coupling factor,S1198(1),GenBank
S1199-MONOMER,hypothetical protein,S1199(),GenBank
S1200-MONOMER,hypothetical protein,S1200(),GenBank
S1201-MONOMER,putative ATP-binding component of a transport system,S1201(),GenBank
S1202-MONOMER,putative kinase,S1202(),GenBank
S1203-MONOMER,putative NAGC-like transcriptional regulator,S1203(1),GenBank
S1204-MONOMER,"putative nicotinic acid mononucleotide:5,6-dimethylbenzimidazole (DMB) phosphoribosyltransferase",S1204(),GenBank
S1205-MONOMER,spermidine/putrescine periplasmic transport protein,S1205(),GenBank
S1206-MONOMER,spermidine/putrescine transport system permease,S1206(),GenBank
S1207-MONOMER,spermidine/putrescine transport system permease,S1207(),GenBank
S1208-MONOMER,ATP-binding component of spermidine/putrescine transport,S1208(),GenBank
S1209-MONOMER,putative peptidase T,S1209(),GenBank
S1210-MONOMER,hypothetical protein,S1210(),GenBank
S1211-MONOMER,putative integrase of prophage CP-933C,S1211(),GenBank
S1212-MONOMER,hypothetical bacteriophage protein,S1212(),GenBank
S1214-MONOMER,hypothetical bacteriophage protein,S1214(),GenBank
S1215-MONOMER,Bacteriophage P4 DNA primase,S1215(),GenBank
S1216-MONOMER,hypothetical bacteriophage protein,S1216(),GenBank
S1217-MONOMER,hypothetical bacteriophage protein,S1217(),GenBank
S1218-MONOMER,hypothetical bacteriophage protein,S1218(),GenBank
S1219-MONOMER,hypothetical bacteriophage protein,S1219(),GenBank
S1222-MONOMER,putative head maturation protease of prophage CP-933C,S1222(),GenBank
S1223-MONOMER,putative head portal protein,S1223(),GenBank
S1224-MONOMER,putative head-tail adaptor,S1224(),GenBank
S1225-MONOMER,hypothetical bacteriophage protein,S1225(),GenBank
S1226-MONOMER,putative holin protein of prophage CP-933C,S1226(),GenBank
S1227-MONOMER,hypothetical bacteriophage protein,S1227(),GenBank
S1228-MONOMER,putative terminase of prophage CP-933C,S1228(),GenBank
S1229-MONOMER,hypothetical bacteriophage protein,S1229(),GenBank
S1231-MONOMER,sensor protein PhoQ,S1231(),GenBank
S1232-MONOMER,transcriptional regulatory protein,S1232(),GenBank
S1233-MONOMER,adenylosuccinate lyase,S1233(1),GenBank
S1234-MONOMER,hypothetical protein,S1234(),GenBank
S1235-MONOMER,hypothetical protein,S1235(1),GenBank
S1236-MONOMER,putative phosphohydrolase,S1236(1),GenBank
S1237-MONOMER,hypothetical protein,S1237(1),GenBank
S1238-MONOMER,isocitrate dehydrogenase,S1238(2),GenBank
S1239-MONOMER,IS1 orfB,S1239(),GenBank
S1240-MONOMER,IS1 orfA,S1240(),GenBank
S1241-MONOMER,hypothetical protein,S1241(),GenBank
S1242-MONOMER,hypothetical protein,S1242(),GenBank
S1244-MONOMER,hypothetical protein,S1244(),GenBank
S1245-MONOMER,hypothetical protein,S1245(),GenBank
S1246-MONOMER,hypothetical protein,S1246(),GenBank
S1247-MONOMER,cell division topological specificity factor,S1247(),GenBank
S1248-MONOMER,cell division inhibitor,S1248(),GenBank
S1249-MONOMER,cell division inhibitor,S1249(),GenBank
S1251-MONOMER,IS2 orfB,S1251(),GenBank
S1253-MONOMER,IS3 orfA,S1253(),GenBank
S1254-MONOMER,IS3 orfB,S1254(),GenBank
S1256-MONOMER,hypothetical protein,S1256(),GenBank
S1257-MONOMER,putative isomerase,S1257(),GenBank
S1258-MONOMER,hypothetical protein,S1258(),GenBank
S1260-MONOMER,mutagenesis and repair protein,S1260(),GenBank
S1261-MONOMER,mutagenesis and repair protein,S1261(),GenBank
S1262-MONOMER,disulfide bond formation protein dsbB,S1262(1),GenBank
S1263-MONOMER,Na+/H+ antiporter,S1263(1),GenBank
S1264-MONOMER,"negative regulator for fad regulon, and positive activator of fabA",S1264(),GenBank
S1265-MONOMER,putative sporulation protein,S1265(),GenBank
S1266-MONOMER,D-amino acid dehydrogenase subunit,S1266(1),GenBank
S1267-MONOMER,alanine racemase 2,S1267(2),GenBank
S1268-MONOMER,invasion plasmid antigen fragment,S1268(),GenBank
S1269-MONOMER,hypothetical protein,S1269(),GenBank
S1271-MONOMER,hypothetical protein,S1271(1),GenBank
S1270-MONOMER,murein transglycosylase E,S1270(1),GenBank
S1272-MONOMER,hypothetical protein,S1272(),GenBank
S1273-MONOMER,hypothetical protein,S1273(),GenBank
S1276-MONOMER,putative molybdenum transport protein,S1276(),GenBank
S1277-MONOMER,hypothetical protein,S1277(),GenBank
S1278-MONOMER,putative ferric enterobactin transport ATP-binding protein,S1278(),GenBank
S1279-MONOMER,putative iron compound ABC transporter permease protein,S1279(),GenBank
S1280-MONOMER,putative ATP-binding protein of ABC transporter,S1280(),GenBank
S1281-MONOMER,IS1 orfB,S1281(),GenBank
S1282-MONOMER,IS1 orfA,S1282(),GenBank
S1284-MONOMER,trehalase,S1284(1),GenBank
S1285-MONOMER,putative PTS system enzyme I,S1285(),GenBank
S1286-MONOMER,putative dihydroxyacetone kinase,S1286(),GenBank
S1287-MONOMER,putative dihydroxyacetone kinase,S1287(),GenBank
S1288-MONOMER,putative sensor-type regulator,S1288(),GenBank
S1289-MONOMER,putative adhesion and penetration protein,S1289(),GenBank
S1290-MONOMER,putative GTP-binding protein,S1290(),GenBank
S1291-MONOMER,peptidyl-tRNA hydrolase,S1291(),GenBank
S1292-MONOMER,hypothetical protein,S1292(),GenBank
S1293-MONOMER,hypothetical protein,S1293(1),GenBank
S1294-MONOMER,phosphoribosylpyrophosphate synthetase,S1294(1),GenBank
S1295-MONOMER,hypothetical protein,S1295(2),GenBank
S1296-MONOMER,carrier of lipoproteins to outer membrane,S1296(1),GenBank
S1297-MONOMER,glutamyl-tRNA reductase,S1297(2),GenBank
S1298-MONOMER,peptide chain release factor RF-1,S1298(1),GenBank
S1299-MONOMER,possible protoporphyrinogen oxidase,S1299(),GenBank
S1300-MONOMER,hypothetical protein,S1300(),GenBank
S1301-MONOMER,hypothetical protein,S1301(),GenBank
S1302-MONOMER,2-dehydro-3-deoxyphosphooctulonate aldolase,S1302(4),GenBank
S1303-MONOMER,sodium-calcium/proton antiporter,S1303(1),GenBank
S1304-MONOMER,cation transport regulator,S1304(),GenBank
S1305-MONOMER,cation transport regulator,S1305(),GenBank
S1306-MONOMER,hypothetical protein,S1306(),GenBank
S1307-MONOMER,putative factor,S1307(),GenBank
S1308-MONOMER,nitrate/nitrite response regulator protein NarL,S1308(),GenBank
S1309-MONOMER,nitrate/nitrite sensor protein NarX,S1309(),GenBank
S1310-MONOMER,nitrate transport protein nark,S1310(1),GenBank
S1311-MONOMER,nitrate reductase 1 alpha subunit,S1311(),GenBank
S1312-MONOMER,"nitrate reductase 1, beta subunit",S1312(),GenBank
S1313-MONOMER,"nitrate reductase 1, delta subunit",S1313(1),GenBank
S1314-MONOMER,"nitrate reductase 1, cytochrome b(NR), gamma subunit",S1314(),GenBank
S1318-MONOMER,formyltetrahydrofolate deformylase,S1318(6),GenBank
S1319-MONOMER,hypothetical protein,S1319(),GenBank
S1320-MONOMER,hypothetical protein,S1320(),GenBank
S1321-MONOMER,Hnr protein,S1321(),GenBank
S1322-MONOMER,glucose-1-phosphate uridylyltransferase,S1322(1),GenBank
S1323-MONOMER,"DNA-binding protein HLP-II (HU, BH2, HD, NS); pleiotropic regulator",S1323(),GenBank
S1324-MONOMER,thymidine kinase,S1324(1),GenBank
S1325-MONOMER,IS4 orf,S1325(),GenBank
S1326-MONOMER,CoA-linked acetaldehyde dehydrogenase and iron-dependent alcohol dehydrogenase; pyruvate-formate-lyase deactivase,S1326(40),GenBank
S1327-MONOMER,putative channel protein,S1327(),GenBank
S1328-MONOMER,IS1 orfB,S1328(),GenBank
S1329-MONOMER,IS1 orfA,S1329(),GenBank
S1330-MONOMER,periplasmic oligopeptide binding protein,S1330(),GenBank
S1331-MONOMER,oligopeptide transport permease protein,S1331(),GenBank
S1332-MONOMER,oligopeptide transport permease protein,S1332(),GenBank
S1333-MONOMER,ATP-binding protein of oligopeptide ABC transport system,S1333(),GenBank
S1334-MONOMER,ATP-binding protein of oligopeptide ABC transport system,S1334(),GenBank
S1335-MONOMER,hypothetical protein,S1335(),GenBank
S1336-MONOMER,cardiolipin synthase,S1336(1),GenBank
S1337-MONOMER,putative potassium channel protein,S1337(4),GenBank
S1338-MONOMER,IS600 orfA,S1338(),GenBank
S1339-MONOMER,IS600 orfB,S1339(),GenBank
S1340-MONOMER,hypothetical protein,S1340(),GenBank
S1341-MONOMER,"membrane protein, energy transducer",S1341(),GenBank
S1342-MONOMER,hypothetical protein,S1342(),GenBank
S1343-MONOMER,cytoplasmic membrane protein,S1343(),GenBank
S1344-MONOMER,hypothetical protein,S1344(),GenBank
S1345-MONOMER,putative outer membrane protein,S1345(),GenBank
S1346-MONOMER,hypothetical protein,S1346(),GenBank
S1347-MONOMER,putative structural protein,S1347(),GenBank
S1348-MONOMER,hypothetical protein,S1348(),GenBank
S1349-MONOMER,"tryptophan synthase, alpha protein",S1349(),GenBank
S1350-MONOMER,"tryptophan synthase, beta protein",S1350(),GenBank
S1351-MONOMER,N-(5-phosphoribosyl)anthranilate isomerase and indole-3-glycerolphosphate synthetase,S1351(1),GenBank
S1352-MONOMER,"anthranilate synthase component II, glutamine amidotransferase and phosphoribosylanthranilate transferase",S1352(1),GenBank
S1353-MONOMER,anthranilate synthase component I,S1353(),GenBank
S4805-MONOMER,trp operon leader peptide,S4805(),GenBank
S1354-MONOMER,putative enzyme,S1354(),GenBank
S1355-MONOMER,hypothetical protein,S1355(),GenBank
S1356-MONOMER,hypothetical protein,S1356(1),GenBank
S1357-MONOMER,cob(I)alamin adenolsyltransferase,S1357(1),GenBank
S1358-MONOMER,putative oxidoreductase,S1358(),GenBank
S1359-MONOMER,putative protease,S1359(),GenBank
S1360-MONOMER,hypothetical protein,S1360(),GenBank
S1361-MONOMER,"DNA topoisomerase type I, omega protein",S1361(),GenBank
S1362-MONOMER,positive transcriptional regulator for cysteine regulon,S1362(),GenBank
S1363-MONOMER,aconitate hydrase 1,S1363(2),GenBank
S1364-MONOMER,GTP cyclohydrolase II,S1364(2),GenBank
S1365-MONOMER,non-essential phosphatidylglycerophosphate phosphatase,S1365(1),GenBank
S1366-MONOMER,hypothetical protein,S1366(),GenBank
S1367-MONOMER,putative heat shock protein,S1367(),GenBank
S1368-MONOMER,orotidine-5-phosphate decarboxylase,S1368(2),GenBank
S1369-MONOMER,hypothetical protein,S1369(),GenBank
S1370-MONOMER,osmotically inducible lipoprotein,S1370(),GenBank
S1371-MONOMER,putative DEOR-type transcriptional regulator,S1371(),GenBank
S1373-MONOMER,"RNase II, mRNA degradation",S1373(1),GenBank
S1374-MONOMER,putative oxidoreductase,S1374(),GenBank
S1375-MONOMER,enoyl-[acyl-carrier-protein] reductase (NADH),S1375(1),GenBank
S1376-MONOMER,hypothetical protein,S1376(),GenBank
S1377-MONOMER,putative ATP-binding protein of peptide transport system,S1377(),GenBank
S1378-MONOMER,putative ATP-binding protein of peptide transport system,S1378(),GenBank
S1379-MONOMER,peptide transport permease protein,S1379(),GenBank
S1380-MONOMER,peptide transport permease protein,S1380(),GenBank
S1381-MONOMER,peptide transport periplasmic protein,S1381(),GenBank
S1383-MONOMER,putative amino acid/amine transport protein,S1383(1),GenBank
S1384-MONOMER,putative glutamine synthetase,S1384(12),GenBank
S1385-MONOMER,probable amidotransferase subunit,S1385(2),GenBank
S1386-MONOMER,hypothetical protein,S1386(),GenBank
S1387-MONOMER,aldehyde dehydrogenase,S1387(1),GenBank
S1388-MONOMER,probable oxidoreductase,S1388(1),GenBank
S1389-MONOMER,4-aminobutyrate aminotransferase,S1389(1),GenBank
S1390-MONOMER,psp operon transcriptional activator,S1390(),GenBank
S1391-MONOMER,"phage shock protein, inner membrane protein",S1391(),GenBank
S1392-MONOMER,phage shock protein,S1392(),GenBank
S1393-MONOMER,putative regulator of phage shock response,S1393(),GenBank
S1394-MONOMER,phage shock protein,S1394(),GenBank
S1395-MONOMER,phage shock protein,S1395(1),GenBank
S1397-MONOMER,IS1 orfA,S1397(),GenBank
S1398-MONOMER,IS1 orfB,S1398(),GenBank
S1400-MONOMER,putative binding-protein dependent transport protein,S1400(),GenBank
S1401-MONOMER,putative transport system permease protein,S1401(),GenBank
S1402-MONOMER,putative oxidoreductase,S1402(),GenBank
S1404-MONOMER,putative dehydrogenase,S1404(),GenBank
S1405-MONOMER,hypothetical protein,S1405(),GenBank
S1406-MONOMER,putative beta-phosphoglucomutase,S1406(),GenBank
S1407-MONOMER,putative ATP-binding component of a transport system,S1407(),GenBank
S1409-MONOMER,putative LACI-type transcriptional regulator,S1409(),GenBank
S1410-MONOMER,putative nzyme,S1410(),GenBank
S1411-MONOMER,hypothetical protein,S1411(),GenBank
S1412-MONOMER,regulatory protein TyrR,S1412(),GenBank
S1413-MONOMER,thiol peroxidase,S1413(),GenBank
S1414-MONOMER,putative muconate cycloisomerase I,S1414(1),GenBank
S1415-MONOMER,putative carboxypeptidase,S1415(1),GenBank
S1416-MONOMER,hypothetical protein,S1416(),GenBank
S1418-MONOMER,ISSfl4 orf,S1418(),GenBank
S1421-MONOMER,putative LYSR-type transcriptional regulator,S1421(),GenBank
S1422-MONOMER,IS600 orfB,S1422(),GenBank
S1423-MONOMER,IS600 orfA,S1423(),GenBank
S1424-MONOMER,putative transport periplasmic protein,S1424(),GenBank
S1425-MONOMER,hypothetical protein,S1425(),GenBank
S1426-MONOMER,IS911 orfA,S1426(),GenBank
S1427-MONOMER,IS91 orf,S1427(),GenBank
S1428-MONOMER,IS91 orf,S1428(),GenBank
S1429-MONOMER,IS91 orf,S1429(),GenBank
S1431-MONOMER,IS911 orfB,S1431(),GenBank
S1433-MONOMER,hypothetical protein,S1433(),GenBank
S1434-MONOMER,global transcription regulator Fnr,S1434(),GenBank
S1435-MONOMER,O-6-alkylguanine-DNA/cysteine-protein methyltransferase,S1435(),GenBank
S1430-MONOMER,hypothetical protein,S1430(),GenBank
S1439-MONOMER,putative secretion protein,S1439(),GenBank
S1440-MONOMER,IS1294 orf,S1440(),GenBank
S1441-MONOMER,IS1294 orf,S1441(),GenBank
S1443-MONOMER,putative secretion protein,S1443(),GenBank
S1446-MONOMER,hypothetical protein,S1446(),GenBank
S1447-MONOMER,ATP-dependent RNA helicase,S1447(),GenBank
S1448-MONOMER,hypothetical protein,S1448(2),GenBank
S1449-MONOMER,putative filament protein,S1449(),GenBank
S1451-MONOMER,"putative oxidoreductase, Fe-S subunit",S1451(1),GenBank
S1453-MONOMER,IS1 orfB,S1453(),GenBank
S1454-MONOMER,IS1 orfA,S1454(),GenBank
S1456-MONOMER,hypothetical protein,S1456(),GenBank
S1457-MONOMER,hypothetical protein,S1457(),GenBank
S1458-MONOMER,hypothetical protein,S1458(),GenBank
S1459-MONOMER,fermentative D-lactate dehydrogenase,S1459(1),GenBank
S1461-MONOMER,IS1 orfB,S1461(),GenBank
S1462-MONOMER,IS1 orfA,S1462(),GenBank
S1463-MONOMER,hypothetical protein,S1463(),GenBank
S1464-MONOMER,probable enzyme,S1464(),GenBank
