,name,genes,source
ABAYE_RS20005-MONOMER,hypothetical protein,ABAYE_RS20005(),BioCyc
ABAYE_RS12150-MONOMER,type VI secretion system baseplate subunit TssG,ABAYE_RS12150(),BioCyc
ABAYE_RS03385-MONOMER,membrane protein,ABAYE_RS03385(),BioCyc
ABAYE_RS07945-MONOMER,esterase,ABAYE_RS07945(),BioCyc
ABAYE_RS08195-MONOMER,hypothetical protein,ABAYE_RS08195(),BioCyc
ABAYE_RS02785-MONOMER,fumarylacetoacetate hydrolase,ABAYE_RS02785(),BioCyc
ABAYE_RS02225-MONOMER,TIGR01666 family membrane protein,ABAYE_RS02225(),BioCyc
ABAYE_RS19115-MONOMER,ankyrin repeat domain-containing protein,ABAYE_RS19115(),BioCyc
ABAYE_RS02440-MONOMER,ABC transporter ATP-binding protein,ABAYE_RS02440(),BioCyc
ABAYE_RS11880-MONOMER,hypothetical protein,ABAYE_RS11880(),BioCyc
ABAYE_RS11145-MONOMER,alkyl hydroperoxide reductase subunit F,ABAYE_RS11145(),BioCyc
ABAYE_RS16745-MONOMER,DUF1345 domain-containing protein,ABAYE_RS16745(),BioCyc
ABAYE_RS01535-MONOMER,single-stranded DNA-binding protein,ABAYE_RS01535(),BioCyc
ABAYE_RS00865-MONOMER,MATE family efflux transporter,ABAYE_RS00865(),BioCyc
ABAYE_RS02045-MONOMER,hypothetical protein,ABAYE_RS02045(),BioCyc
ABAYE_RS16655-MONOMER,asparaginase,ABAYE_RS16655(2),BioCyc
ABAYE_RS11280-MONOMER,LysR family transcriptional regulator,ABAYE_RS11280(),BioCyc
ABAYE_RS12380-MONOMER,hypothetical protein,ABAYE_RS12380(),BioCyc
ABAYE_RS13690-MONOMER,hypothetical protein,ABAYE_RS13690(),BioCyc
ABAYE_RS17675-MONOMER,hypothetical protein,ABAYE_RS17675(),BioCyc
ABAYE_RS03855-MONOMER,proline--tRNA ligase,ABAYE_RS03855(2),BioCyc
ABAYE_RS02675-MONOMER,30S ribosomal protein S4,ABAYE_RS02675(1),BioCyc
ABAYE_RS07485-MONOMER,dihydroneopterin aldolase,ABAYE_RS07485(8),BioCyc
ABAYE_RS11310-MONOMER,biotin-independent malonate decarboxylase subunit beta,ABAYE_RS11310(),BioCyc
ABAYE_RS03125-MONOMER,YajQ family cyclic di-GMP-binding protein,ABAYE_RS03125(),BioCyc
ABAYE_RS16825-MONOMER,SfnB family sulfur acquisition oxidoreductase,ABAYE_RS16825(),BioCyc
ABAYE_RS13180-MONOMER,DUF3237 domain-containing protein,ABAYE_RS13180(),BioCyc
ABAYE_RS02625-MONOMER,30S ribosomal protein S8,ABAYE_RS02625(1),BioCyc
ABAYE_RS16180-MONOMER,enoyl-ACP reductase,ABAYE_RS16180(1),BioCyc
ABAYE_RS11660-MONOMER,3-hydroxyacyl-CoA dehydrogenase,ABAYE_RS11660(),BioCyc
ABAYE_RS13340-MONOMER,hypothetical protein,ABAYE_RS13340(),BioCyc
ABAYE_RS04760-MONOMER,nitroreductase family protein,ABAYE_RS04760(),BioCyc
ABAYE_RS10760-MONOMER,hypothetical protein,ABAYE_RS10760(),BioCyc
ABAYE_RS02425-MONOMER,inositol monophosphatase,ABAYE_RS02425(1),BioCyc
ABAYE_RS07835-MONOMER,hypothetical protein,ABAYE_RS07835(),BioCyc
ABAYE_RS09835-MONOMER,LysR family transcriptional regulator,ABAYE_RS09835(),BioCyc
ABAYE_RS10545-MONOMER,tRNA adenosine(34) deaminase TadA,ABAYE_RS10545(2),BioCyc
ABAYE_RS01440-MONOMER,DNA-binding response regulator,ABAYE_RS01440(),BioCyc
ABAYE_RS00505-MONOMER,hypothetical protein,ABAYE_RS00505(),BioCyc
ABAYE_RS15530-MONOMER,methyltransferase,ABAYE_RS15530(),BioCyc
ABAYE_RS15060-MONOMER,hypothetical protein,ABAYE_RS15060(),BioCyc
ABAYE_RS16240-MONOMER,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),ABAYE_RS16240(1),BioCyc
ABAYE_RS10030-MONOMER,MoxR family ATPase,ABAYE_RS10030(),BioCyc
ABAYE_RS06450-MONOMER,dicarboxylate/amino acid:cation symporter,ABAYE_RS06450(1),BioCyc
ABAYE_RS05615-MONOMER,phosphonate ABC transporter substrate-binding protein,ABAYE_RS05615(),BioCyc
ABAYE_RS15550-MONOMER,NUDIX hydrolase,ABAYE_RS15550(),BioCyc
ABAYE_RS03160-MONOMER,hypothetical protein,ABAYE_RS03160(),BioCyc
ABAYE_RS13435-MONOMER,hypothetical protein,ABAYE_RS13435(),BioCyc
ABAYE_RS01925-MONOMER,glutamate--tRNA ligase,ABAYE_RS01925(1),BioCyc
ABAYE_RS02690-MONOMER,NAD(P)/FAD-dependent oxidoreductase,ABAYE_RS02690(),BioCyc
ABAYE_RS03425-MONOMER,sensor histidine kinase,ABAYE_RS03425(),BioCyc
ABAYE_RS10840-MONOMER,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,ABAYE_RS10840(),BioCyc
ABAYE_RS00600-MONOMER,hypothetical protein,ABAYE_RS00600(),BioCyc
ABAYE_RS12025-MONOMER,4-hydroxyproline 2-epimerase,ABAYE_RS12025(),BioCyc
ABAYE_RS15700-MONOMER,DUF2339 domain-containing protein,ABAYE_RS15700(),BioCyc
ABAYE_RS00560-MONOMER,DNA polymerase III subunit beta,ABAYE_RS00560(),BioCyc
ABAYE_RS04190-MONOMER,acyltransferase,ABAYE_RS04190(),BioCyc
ABAYE_RS13170-MONOMER,acyl-CoA dehydrogenase,ABAYE_RS13170(),BioCyc
ABAYE_RS12970-MONOMER,cAMP-activated global transcriptional regulator CRP,ABAYE_RS12970(),BioCyc
ABAYE_RS16575-MONOMER,hypothetical protein,ABAYE_RS16575(),BioCyc
ABAYE_RS02120-MONOMER,VWA domain-containing protein,ABAYE_RS02120(),BioCyc
ABAYE_RS18055-MONOMER,LysR family transcriptional regulator,ABAYE_RS18055(),BioCyc
ABAYE_RS09480-MONOMER,hypothetical protein,ABAYE_RS09480(),BioCyc
ABAYE_RS17360-MONOMER,transcription termination/antitermination protein NusG,ABAYE_RS17360(1),BioCyc
ABAYE_RS03330-MONOMER,phage major tail tube protein,ABAYE_RS03330(),BioCyc
ABAYE_RS08120-MONOMER,transcriptional regulator,ABAYE_RS08120(),BioCyc
ABAYE_RS03985-MONOMER,TIGR01666 family membrane protein,ABAYE_RS03985(),BioCyc
ABAYE_RS07445-MONOMER,aliphatic sulfonate ABC transporter substrate-binding protein,ABAYE_RS07445(),BioCyc
ABAYE_RS03840-MONOMER,DUF488 domain-containing protein,ABAYE_RS03840(),BioCyc
ABAYE_RS01730-MONOMER,hypothetical protein,ABAYE_RS01730(),BioCyc
ABAYE_RS12060-MONOMER,hypothetical protein,ABAYE_RS12060(),BioCyc
ABAYE_RS13935-MONOMER,sulfate adenylyltransferase subunit CysD,ABAYE_RS13935(),BioCyc
ABAYE_RS06160-MONOMER,peptidase C39,ABAYE_RS06160(),BioCyc
ABAYE_RS09220-MONOMER,fumarylacetoacetate hydrolase,ABAYE_RS09220(),BioCyc
ABAYE_RS16265-MONOMER,Fe-S assembly protein IscX,ABAYE_RS16265(),BioCyc
ABAYE_RS10205-MONOMER,2'-5' RNA ligase,ABAYE_RS10205(),BioCyc
ABAYE_RS17540-MONOMER,hypothetical protein,ABAYE_RS17540(),BioCyc
ABAYE_RS09840-MONOMER,hypothetical protein,ABAYE_RS09840(),BioCyc
ABAYE_RS06525-MONOMER,cold-shock protein,ABAYE_RS06525(),BioCyc
ABAYE_RS13785-MONOMER,5-formyltetrahydrofolate cyclo-ligase,ABAYE_RS13785(1),BioCyc
ABAYE_RS03865-MONOMER,efflux RND transporter periplasmic adaptor subunit,ABAYE_RS03865(),BioCyc
ABAYE_RS02405-MONOMER,shikimate dehydrogenase,ABAYE_RS02405(1),BioCyc
ABAYE_RS15265-MONOMER,hypothetical protein,ABAYE_RS15265(),BioCyc
ABAYE_RS19020-MONOMER,YciK family oxidoreductase,ABAYE_RS19020(),BioCyc
ABAYE_RS11765-MONOMER,4-carboxymuconolactone decarboxylase,ABAYE_RS11765(),BioCyc
ABAYE_RS03885-MONOMER,chemotaxis protein CheW,ABAYE_RS03885(),BioCyc
ABAYE_RS05980-MONOMER,DUF3015 domain-containing protein,ABAYE_RS05980(),BioCyc
ABAYE_RS06215-MONOMER,elongation factor Ts,ABAYE_RS06215(1),BioCyc
ABAYE_RS10325-MONOMER,hypothetical protein,ABAYE_RS10325(),BioCyc
ABAYE_RS14780-MONOMER,ferredoxin,ABAYE_RS14780(),BioCyc
ABAYE_RS15420-MONOMER,MFS transporter,ABAYE_RS15420(),BioCyc
ABAYE_RS13105-MONOMER,NAD(P)-dependent oxidoreductase,ABAYE_RS13105(),BioCyc
ABAYE_RS17280-MONOMER,hypothetical protein,ABAYE_RS17280(),BioCyc
ABAYE_RS08740-MONOMER,3-dehydroshikimate dehydratase,ABAYE_RS08740(),BioCyc
ABAYE_RS10860-MONOMER,hypothetical protein,ABAYE_RS10860(),BioCyc
ABAYE_RS05545-MONOMER,HTH-type transcriptional repressor FabR,ABAYE_RS05545(),BioCyc
ABAYE_RS13515-MONOMER,DUF4258 domain-containing protein,ABAYE_RS13515(),BioCyc
ABAYE_RS01860-MONOMER,hypothetical protein,ABAYE_RS01860(),BioCyc
ABAYE_RS04260-MONOMER,KR domain-containing protein,ABAYE_RS04260(),BioCyc
ABAYE_RS17190-MONOMER,DUF1656 domain-containing protein,ABAYE_RS17190(),BioCyc
ABAYE_RS10230-MONOMER,hypothetical protein,ABAYE_RS10230(),BioCyc
ABAYE_RS07525-MONOMER,DUF2799 domain-containing protein,ABAYE_RS07525(),BioCyc
ABAYE_RS09795-MONOMER,GntP family permease,ABAYE_RS09795(),BioCyc
ABAYE_RS12315-MONOMER,hypothetical protein,ABAYE_RS12315(),BioCyc
ABAYE_RS08175-MONOMER,hypothetical protein,ABAYE_RS08175(),BioCyc
ABAYE_RS18245-MONOMER,hypothetical protein,ABAYE_RS18245(),BioCyc
CPLX1SOZ-25,sulfate adenylyltransferase,ABAYE_RS13930(4) AND ABAYE_RS13935(4),BioCyc
ABAYE_RS14030-MONOMER,TonB-dependent siderophore receptor,ABAYE_RS14030(),BioCyc
ABAYE_RS01235-MONOMER,alpha/beta hydrolase,ABAYE_RS01235(),BioCyc
ABAYE_RS02930-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS02930(),BioCyc
ABAYE_RS10415-MONOMER,"3'(2'),5'-bisphosphate nucleotidase CysQ",ABAYE_RS10415(1),BioCyc
ABAYE_RS12425-MONOMER,transporter,ABAYE_RS12425(),BioCyc
ABAYE_RS14165-MONOMER,alpha/beta hydrolase,ABAYE_RS14165(),BioCyc
ABAYE_RS05675-MONOMER,D-alanyl-D-alanine carboxypeptidase,ABAYE_RS05675(1),BioCyc
ABAYE_RS14405-MONOMER,hypothetical protein,ABAYE_RS14405(),BioCyc
ABAYE_RS11855-MONOMER,hypothetical protein,ABAYE_RS11855(),BioCyc
ABAYE_RS07455-MONOMER,3-hydroxyacyl-CoA dehydrogenase,ABAYE_RS07455(),BioCyc
ABAYE_RS15825-MONOMER,RNase adaptor protein RapZ,ABAYE_RS15825(),BioCyc
ABAYE_RS08915-MONOMER,muconolactone delta-isomerase,ABAYE_RS08915(),BioCyc
ABAYE_RS07720-MONOMER,hypothetical protein,ABAYE_RS07720(),BioCyc
ABAYE_RS02870-MONOMER,oxidoreductase,ABAYE_RS02870(),BioCyc
ABAYE_RS05195-MONOMER,acyl-CoA thioesterase,ABAYE_RS05195(),BioCyc
ABAYE_RS07040-MONOMER,molecular chaperone,ABAYE_RS07040(),BioCyc
ABAYE_RS08260-MONOMER,membrane protein,ABAYE_RS08260(),BioCyc
ABAYE_RS05695-MONOMER,LysM peptidoglycan-binding domain-containing protein,ABAYE_RS05695(),BioCyc
ABAYE_RS19230-MONOMER,undecaprenyl-diphosphatase,ABAYE_RS19230(1),BioCyc
ABAYE_RS14685-MONOMER,hypothetical protein,ABAYE_RS14685(),BioCyc
ABAYE_RS09720-MONOMER,molybdate ABC transporter permease subunit,ABAYE_RS09720(),BioCyc
ABAYE_RS02510-MONOMER,dicarboxylate/amino acid:cation symporter,ABAYE_RS02510(),BioCyc
ABAYE_RS16910-MONOMER,CBS domain-containing protein,ABAYE_RS16910(),BioCyc
ABAYE_RS17435-MONOMER,acyl-CoA thioesterase,ABAYE_RS17435(),BioCyc
ABAYE_RS00030-MONOMER,hypothetical protein,ABAYE_RS00030(),BioCyc
ABAYE_RS18650-MONOMER,acyl carrier protein,ABAYE_RS18650(),BioCyc
ABAYE_RS07790-MONOMER,hypothetical protein,ABAYE_RS07790(),BioCyc
ABAYE_RS10620-MONOMER,biopolymer transporter ExbD,ABAYE_RS10620(),BioCyc
ABAYE_RS00590-MONOMER,RND transporter,ABAYE_RS00590(),BioCyc
ABAYE_RS18565-MONOMER,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,ABAYE_RS18565(),BioCyc
ABAYE_RS01000-MONOMER,phosphatidylglycerophosphatase A,ABAYE_RS01000(1),BioCyc
ABAYE_RS04395-MONOMER,YecA family protein,ABAYE_RS04395(),BioCyc
ABAYE_RS13815-MONOMER,iron-sulfur protein,ABAYE_RS13815(),BioCyc
ABAYE_RS12700-MONOMER,hypothetical protein,ABAYE_RS12700(),BioCyc
ABAYE_RS09650-MONOMER,DNA glycosylase,ABAYE_RS09650(),BioCyc
ABAYE_RS07685-MONOMER,aldehyde dehydrogenase,ABAYE_RS07685(4),BioCyc
ABAYE_RS19575-MONOMER,GpE family phage tail protein,ABAYE_RS19575(),BioCyc
ABAYE_RS13485-MONOMER,hypothetical protein,ABAYE_RS13485(),BioCyc
ABAYE_RS18740-MONOMER,D-amino acid dehydrogenase small subunit,ABAYE_RS18740(1),BioCyc
ABAYE_RS18460-MONOMER,ATP synthase subunit gamma,ABAYE_RS18460(),BioCyc
ABAYE_RS15650-MONOMER,hypothetical protein,ABAYE_RS15650(),BioCyc
ABAYE_RS19565-MONOMER,hypothetical protein,ABAYE_RS19565(),BioCyc
ABAYE_RS00725-MONOMER,hypothetical protein,ABAYE_RS00725(),BioCyc
ABAYE_RS12535-MONOMER,hypothetical protein,ABAYE_RS12535(),BioCyc
ABAYE_RS12615-MONOMER,DUF1073 domain-containing protein,ABAYE_RS12615(),BioCyc
CPLX1SOZ-13,"anthranilate 1,2-dioxygenase",ABAYE_RS09735() AND ABAYE_RS09740(),BioCyc
ABAYE_RS13245-MONOMER,dihydroorotase,ABAYE_RS13245(2),BioCyc
ABAYE_RS08680-MONOMER,cell division protein FtsB,ABAYE_RS08680(),BioCyc
ABAYE_RS14515-MONOMER,ATP-dependent dsDNA exonuclease,ABAYE_RS14515(),BioCyc
ABAYE_RS01035-MONOMER,hypothetical protein,ABAYE_RS01035(),BioCyc
ABAYE_RS09205-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS09205(),BioCyc
ABAYE_RS19530-MONOMER,hypothetical protein,ABAYE_RS19530(),BioCyc
ABAYE_RS08820-MONOMER,amidase,ABAYE_RS08820(),BioCyc
ABAYE_RS17800-MONOMER,aminoglycoside O-phosphotransferase APH(3')-Ia,ABAYE_RS17800(),BioCyc
ABAYE_RS07100-MONOMER,MCE family protein,ABAYE_RS07100(),BioCyc
ABAYE_RS14135-MONOMER,MFS transporter,ABAYE_RS14135(),BioCyc
ABAYE_RS17135-MONOMER,type II secretion system F family protein,ABAYE_RS17135(),BioCyc
ABAYE_RS02985-MONOMER,50S ribosomal protein L13,ABAYE_RS02985(1),BioCyc
ABAYE_RS04815-MONOMER,amino acid permease,ABAYE_RS04815(),BioCyc
ABAYE_RS11920-MONOMER,carbonic anhydrase,ABAYE_RS11920(),BioCyc
ABAYE_RS19635-MONOMER,hypothetical protein,ABAYE_RS19635(),BioCyc
ABAYE_RS09060-MONOMER,LysR family transcriptional regulator,ABAYE_RS09060(),BioCyc
ABAYE_RS04855-MONOMER,electron transfer flavoprotein subunit alpha,ABAYE_RS04855(),BioCyc
ABAYE_RS15780-MONOMER,50S ribosomal protein L35,ABAYE_RS15780(1),BioCyc
ABAYE_RS01205-MONOMER,allantoinase PuuE,ABAYE_RS01205(),BioCyc
ABAYE_RS19165-MONOMER,MBL fold metallo-hydrolase,ABAYE_RS19165(),BioCyc
ABAYE_RS13415-MONOMER,YecA family protein,ABAYE_RS13415(),BioCyc
ABAYE_RS12590-MONOMER,hypothetical protein,ABAYE_RS12590(),BioCyc
ABAYE_RS18985-MONOMER,acyl-CoA desaturase,ABAYE_RS18985(),BioCyc
ABAYE_RS07620-MONOMER,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,ABAYE_RS07620(),BioCyc
ABAYE_RS17085-MONOMER,ribosome-binding factor A,ABAYE_RS17085(1),BioCyc
ABAYE_RS07340-MONOMER,cytochrome o ubiquinol oxidase subunit IV,ABAYE_RS07340(),BioCyc
ABAYE_RS09420-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS09420(),BioCyc
ABAYE_RS09585-MONOMER,fimbrial protein,ABAYE_RS09585(),BioCyc
ABAYE_RS14645-MONOMER,arginyl-tRNA-protein transferase,ABAYE_RS14645(),BioCyc
ABAYE_RS00805-MONOMER,dienelactone hydrolase family protein,ABAYE_RS00805(),BioCyc
ABAYE_RS04175-MONOMER,SPFH/Band 7/PHB domain protein,ABAYE_RS04175(),BioCyc
ABAYE_RS06775-MONOMER,hypothetical protein,ABAYE_RS06775(),BioCyc
ABAYE_RS00175-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS00175(),BioCyc
ABAYE_RS01655-MONOMER,transcriptional regulator,ABAYE_RS01655(),BioCyc
ABAYE_RS03925-MONOMER,DUF1853 domain-containing protein,ABAYE_RS03925(),BioCyc
ABAYE_RS04290-MONOMER,AdeA/AdeI family multidrug efflux RND transporter periplasmic adaptor subunit,ABAYE_RS04290(),BioCyc
ABAYE_RS03415-MONOMER,terminase,ABAYE_RS03415(),BioCyc
ABAYE_RS17455-MONOMER,hydroxymethylbilane synthase,ABAYE_RS17455(1),BioCyc
ABAYE_RS11875-MONOMER,cold-shock protein,ABAYE_RS11875(),BioCyc
ABAYE_RS04770-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS04770(),BioCyc
ABAYE_RS09375-MONOMER,AraC family transcriptional regulator,ABAYE_RS09375(),BioCyc
ABAYE_RS11685-MONOMER,enoyl-CoA hydratase,ABAYE_RS11685(),BioCyc
ABAYE_RS12515-MONOMER,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,ABAYE_RS12515(4),BioCyc
ABAYE_RS05535-MONOMER,RNA polymerase-associated protein RapA,ABAYE_RS05535(),BioCyc
ABAYE_RS08980-MONOMER,type 1 glutamine amidotransferase domain-containing protein,ABAYE_RS08980(),BioCyc
ABAYE_RS16730-MONOMER,catalase peroxidase,ABAYE_RS16730(4),BioCyc
ABAYE_RS17830-MONOMER,DUF4158 domain-containing protein,ABAYE_RS17830(),BioCyc
ABAYE_RS00450-MONOMER,hypothetical protein,ABAYE_RS00450(),BioCyc
ABAYE_RS06980-MONOMER,polyketide cyclase,ABAYE_RS06980(),BioCyc
CPLX1SOZ-17,glycine--tRNA ligase,ABAYE_RS02355(2) AND ABAYE_RS02360(2),BioCyc
ABAYE_RS04160-MONOMER,2-methylaconitate cis-trans isomerase PrpF,ABAYE_RS04160(),BioCyc
ABAYE_RS18880-MONOMER,DegT/DnrJ/EryC1/StrS aminotransferase family protein,ABAYE_RS18880(1),BioCyc
ABAYE_RS11610-MONOMER,acyl-CoA dehydrogenase,ABAYE_RS11610(),BioCyc
ABAYE_RS03690-MONOMER,acetyl-CoA acetyltransferase,ABAYE_RS03690(),BioCyc
ABAYE_RS13895-MONOMER,copper resistance protein NlpE,ABAYE_RS13895(),BioCyc
ABAYE_RS17490-MONOMER,EamA family transporter,ABAYE_RS17490(),BioCyc
ABAYE_RS14240-MONOMER,"poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB",ABAYE_RS14240(),BioCyc
ABAYE_RS10805-MONOMER,hypothetical protein,ABAYE_RS10805(),BioCyc
ABAYE_RS10260-MONOMER,MFS transporter,ABAYE_RS10260(),BioCyc
ABAYE_RS12985-MONOMER,hypothetical protein,ABAYE_RS12985(),BioCyc
ABAYE_RS02320-MONOMER,hypothetical protein,ABAYE_RS02320(),BioCyc
ABAYE_RS00310-MONOMER,hypothetical protein,ABAYE_RS00310(),BioCyc
ABAYE_RS09335-MONOMER,endonuclease/exonuclease/phosphatase family protein,ABAYE_RS09335(),BioCyc
ABAYE_RS14705-MONOMER,hypothetical protein,ABAYE_RS14705(),BioCyc
ABAYE_RS16855-MONOMER,aminoacetone oxidase family FAD-binding enzyme,ABAYE_RS16855(),BioCyc
ABAYE_RS04540-MONOMER,hypothetical protein,ABAYE_RS04540(),BioCyc
ABAYE_RS05955-MONOMER,4'-phosphopantetheinyl transferase,ABAYE_RS05955(),BioCyc
ABAYE_RS04560-MONOMER,ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein,ABAYE_RS04560(),BioCyc
ABAYE_RS07830-MONOMER,hypothetical protein,ABAYE_RS07830(),BioCyc
ABAYE_RS00915-MONOMER,acyltransferase,ABAYE_RS00915(),BioCyc
ABAYE_RS02290-MONOMER,succinylglutamate-semialdehyde dehydrogenase,ABAYE_RS02290(1),BioCyc
ABAYE_RS20010-MONOMER,hypothetical protein,ABAYE_RS20010(),BioCyc
ABAYE_RS15540-MONOMER,gamma carbonic anhydrase family protein,ABAYE_RS15540(),BioCyc
ABAYE_RS01880-MONOMER,cation transporter,ABAYE_RS01880(1),BioCyc
ABAYE_RS03625-MONOMER,SPOR domain-containing protein,ABAYE_RS03625(),BioCyc
ABAYE_RS05380-MONOMER,hypothetical protein,ABAYE_RS05380(),BioCyc
ABAYE_RS15880-MONOMER,cysteine synthase CysM,ABAYE_RS15880(2),BioCyc
ABAYE_RS13535-MONOMER,hypothetical protein,ABAYE_RS13535(),BioCyc
ABAYE_RS17325-MONOMER,hypothetical protein,ABAYE_RS17325(),BioCyc
ABAYE_RS09675-MONOMER,pyrroloquinoline quinone biosynthesis protein PqqD,ABAYE_RS09675(),BioCyc
ABAYE_RS11290-MONOMER,malonate transporter subunit MadL,ABAYE_RS11290(),BioCyc
ABAYE_RS04945-MONOMER,signal peptide peptidase SppA,ABAYE_RS04945(),BioCyc
ABAYE_RS08460-MONOMER,DUF2750 domain-containing protein,ABAYE_RS08460(),BioCyc
ABAYE_RS14485-MONOMER,FAD-dependent oxidoreductase,ABAYE_RS14485(),BioCyc
ABAYE_RS03200-MONOMER,hypothetical protein,ABAYE_RS03200(),BioCyc
ABAYE_RS02940-MONOMER,KR domain-containing protein,ABAYE_RS02940(),BioCyc
ABAYE_RS12290-MONOMER,allophanate hydrolase,ABAYE_RS12290(),BioCyc
ABAYE_RS00285-MONOMER,type II toxin-antitoxin system RelB/DinJ family antitoxin,ABAYE_RS00285(),BioCyc
ABAYE_RS08945-MONOMER,MFS transporter,ABAYE_RS08945(),BioCyc
ABAYE_RS07840-MONOMER,N-acetyltransferase,ABAYE_RS07840(),BioCyc
ABAYE_RS03635-MONOMER,MBL fold metallo-hydrolase,ABAYE_RS03635(),BioCyc
ABAYE_RS04820-MONOMER,hypothetical protein,ABAYE_RS04820(),BioCyc
ABAYE_RS18440-MONOMER,glutathione peroxidase,ABAYE_RS18440(1),BioCyc
ABAYE_RS18855-MONOMER,phosphomannomutase/phosphoglucomutase,ABAYE_RS18855(1),BioCyc
ABAYE_RS17645-MONOMER,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,ABAYE_RS17645(2),BioCyc
ABAYE_RS16605-MONOMER,hypothetical protein,ABAYE_RS16605(),BioCyc
ABAYE_RS08505-MONOMER,cytochrome d ubiquinol oxidase subunit II,ABAYE_RS08505(),BioCyc
ABAYE_RS16325-MONOMER,phosphogluconate dehydratase,ABAYE_RS16325(1),BioCyc
ABAYE_RS00090-MONOMER,hypothetical protein,ABAYE_RS00090(),BioCyc
ABAYE_RS00870-MONOMER,DUF523 domain-containing protein,ABAYE_RS00870(),BioCyc
ABAYE_RS05230-MONOMER,DNA repair protein RecO,ABAYE_RS05230(),BioCyc
ABAYE_RS16000-MONOMER,hypothetical protein,ABAYE_RS16000(),BioCyc
ABAYE_RS08230-MONOMER,ribosome-recycling factor,ABAYE_RS08230(1),BioCyc
ABAYE_RS15785-MONOMER,MFS transporter,ABAYE_RS15785(),BioCyc
ABAYE_RS18000-MONOMER,IS4 family transposase,ABAYE_RS18000(),BioCyc
ABAYE_RS07175-MONOMER,hypothetical protein,ABAYE_RS07175(),BioCyc
ABAYE_RS15360-MONOMER,LysE family translocator,ABAYE_RS15360(),BioCyc
ABAYE_RS01845-MONOMER,energy-dependent translational throttle protein EttA,ABAYE_RS01845(),BioCyc
ABAYE_RS18795-MONOMER,DUF4126 domain-containing protein,ABAYE_RS18795(),BioCyc
ABAYE_RS02950-MONOMER,acyl-CoA dehydrogenase,ABAYE_RS02950(),BioCyc
ABAYE_RS04585-MONOMER,alkaline phosphatase,ABAYE_RS04585(),BioCyc
ABAYE_RS12285-MONOMER,ATP-grasp domain-containing protein,ABAYE_RS12285(),BioCyc
ABAYE_RS18820-MONOMER,methylisocitrate lyase,ABAYE_RS18820(4),BioCyc
ABAYE_RS06740-MONOMER,hypothetical protein,ABAYE_RS06740(),BioCyc
ABAYE_RS07470-MONOMER,flavin reductase,ABAYE_RS07470(),BioCyc
ABAYE_RS19270-MONOMER,GlsB/YeaQ/YmgE family stress response membrane protein,ABAYE_RS19270(),BioCyc
ABAYE_RS18175-MONOMER,NAD(P)/FAD-dependent oxidoreductase,ABAYE_RS18175(),BioCyc
ABAYE_RS00655-MONOMER,membrane protein,ABAYE_RS00655(),BioCyc
ABAYE_RS11870-MONOMER,hypothetical protein,ABAYE_RS11870(),BioCyc
ABAYE_RS08445-MONOMER,"monothiol glutaredoxin, Grx4 family",ABAYE_RS08445(2),BioCyc
ABAYE_RS09955-MONOMER,hypothetical protein,ABAYE_RS09955(),BioCyc
ABAYE_RS09735-MONOMER,"anthranilate 1,2-dioxygenase large subunit",ABAYE_RS09735(),BioCyc
ABAYE_RS12660-MONOMER,hypothetical protein,ABAYE_RS12660(),BioCyc
ABAYE_RS16950-MONOMER,heat-shock protein Hsp33,ABAYE_RS16950(),BioCyc
ABAYE_RS14080-MONOMER,transketolase,ABAYE_RS14080(),BioCyc
ABAYE_RS05325-MONOMER,glutamate 5-kinase,ABAYE_RS05325(4),BioCyc
ABAYE_RS15670-MONOMER,DUF4951 domain-containing protein,ABAYE_RS15670(),BioCyc
ABAYE_RS10460-MONOMER,TonB-dependent receptor,ABAYE_RS10460(),BioCyc
ABAYE_RS11830-MONOMER,MFS transporter,ABAYE_RS11830(),BioCyc
ABAYE_RS09760-MONOMER,flavin reductase,ABAYE_RS09760(),BioCyc
ABAYE_RS17905-MONOMER,mercury transporter MerC,ABAYE_RS17905(),BioCyc
ABAYE_RS13955-MONOMER,SRPBCC domain-containing protein,ABAYE_RS13955(),BioCyc
ABAYE_RS17635-MONOMER,riboflavin synthase,ABAYE_RS17635(3),BioCyc
ABAYE_RS06840-MONOMER,hypothetical protein,ABAYE_RS06840(),BioCyc
ABAYE_RS02445-MONOMER,ABC transporter permease,ABAYE_RS02445(),BioCyc
ABAYE_RS13995-MONOMER,rhomboid family intramembrane serine protease,ABAYE_RS13995(),BioCyc
ABAYE_RS14935-MONOMER,hypothetical protein,ABAYE_RS14935(),BioCyc
