,name,genes,source
GMET_RS03100-MONOMER,50S ribosomal protein L11,Gmet_0615(1),BioCyc
GMET_RS07730-MONOMER,outer membrane protein transport protein,Gmet_1535(),BioCyc
GMET_RS10950-MONOMER,asparagine synthase (glutamine-hydrolyzing),Gmet_2172(2),BioCyc
GMET_RS07590-MONOMER,serine hydrolase,Gmet_1507(),BioCyc
GMET_RS10835-MONOMER,"cyclohexa-1,5-dienecarbonyl-CoA hydratase",Gmet_2150(),BioCyc
GMET_RS13345-MONOMER,hypothetical protein,Gmet_2660(),BioCyc
GMET_RS06680-MONOMER,DegT/DnrJ/EryC1/StrS family aminotransferase,Gmet_1325(),BioCyc
GMET_RS14095-MONOMER,hypothetical protein,Gmet_2813(),BioCyc
GMET_RS09375-MONOMER,PilN domain-containing protein,Gmet_1862(),BioCyc
GMET_RS01030-MONOMER,ornithine carbamoyltransferase,Gmet_0205(3),BioCyc
GMET_RS04840-MONOMER,type IV pilin biogenesis protein,Gmet_0967(),BioCyc
GMET_RS08525-MONOMER,3-oxoacyl-ACP reductase FabG,Gmet_1694(),BioCyc
GMET_RS10275-MONOMER,CAAX prenyl protease-related protein,Gmet_2036(),BioCyc
GMET_RS17695-MONOMER,ISL3-like element ISGme5 family transposase,Gmet_3527(),BioCyc
GMET_RS14895-MONOMER,class I SAM-dependent methyltransferase,Gmet_2970(),BioCyc
GMET_RS01035-MONOMER,argininosuccinate synthase,Gmet_0206(4),BioCyc
GMET_RS05840-MONOMER,DivIVA domain-containing protein,Gmet_1165(),BioCyc
GMET_RS10840-MONOMER,6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase,Gmet_2151(),BioCyc
GMET_RS04560-MONOMER,hypothetical protein,Gmet_0911(),BioCyc
GMET_RS06685-MONOMER,O-antigen translocase,Gmet_1326(1),BioCyc
GMET_RS17505-MONOMER,DUF488 domain-containing protein,Gmet_3491(),BioCyc
GMET_RS07595-MONOMER,4Fe-4S ferredoxin,Gmet_1508(),BioCyc
GMET_RS12715-MONOMER,insulinase family protein,Gmet_2530(),BioCyc
GMET_RS16925-MONOMER,ADP-ribosylglycohydrolase family protein,Gmet_3377(),BioCyc
GMET_RS12015-MONOMER,tRNA 2-selenouridine(34) synthase MnmH,Gmet_2384(),BioCyc
GMET_RS09380-MONOMER,pilus assembly protein PilM,Gmet_1863(),BioCyc
GMET_RS05225-MONOMER,MoaD/ThiS family protein,Gmet_1044(),BioCyc
GMET_RS13275-MONOMER,flavodoxin family protein,Gmet_2647(),BioCyc
GMET_RS11425-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_2267(),BioCyc
GMET_RS15345-MONOMER,DUF2220 family protein,Gmet_3061(),BioCyc
GMET_RS06690-MONOMER,hypothetical protein,Gmet_1327(),BioCyc
GMET_RS01045-MONOMER,hypothetical protein,Gmet_0208(),BioCyc
GMET_RS16200-MONOMER,glutamyl-tRNA reductase,Gmet_3233(2),BioCyc
GMET_RS03110-MONOMER,50S ribosomal protein L10,Gmet_0617(1),BioCyc
GMET_RS12720-MONOMER,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,Gmet_2531(1),BioCyc
GMET_RS15275-MONOMER,heteromeric transposase endonuclease subunit TnsA,Gmet_3046(),BioCyc
GMET_RS03795-MONOMER,hypothetical protein,Gmet_0758(),BioCyc
GMET_RS01050-MONOMER,argininosuccinate lyase,Gmet_0209(1),BioCyc
GMET_RS09180-MONOMER,ABC transporter substrate-binding protein,Gmet_1823(),BioCyc
GMET_RS04565-MONOMER,hypothetical protein,Gmet_0912(),BioCyc
GMET_RS18135-MONOMER,"alpha-1,2-fucosyltransferase",Gmet_1328(),BioCyc
GMET_RS14140-MONOMER,1-deoxy-D-xylulose-5-phosphate synthase,Gmet_2822(2),BioCyc
GMET_RS09385-MONOMER,GspE/PulE family protein,Gmet_1864(),BioCyc
GMET_RS08535-MONOMER,beta-ketoacyl synthase,Gmet_1696(),BioCyc
GMET_RS15895-MONOMER,hypothetical protein,Gmet_3172(),BioCyc
GMET_RS10295-MONOMER,2-oxo acid dehydrogenase subunit E2,Gmet_2040(),BioCyc
GMET_RS03115-MONOMER,50S ribosomal protein L7/L12,Gmet_0618(2),BioCyc
GMET_RS10855-MONOMER,multicopper oxidase family protein,Gmet_2154(1),BioCyc
GMET_RS14295-MONOMER,branched-chain amino acid aminotransferase,Gmet_2853(6),BioCyc
GMET_RS12275-MONOMER,alginate export family protein,Gmet_2438(),BioCyc
GMET_RS06035-MONOMER,DUF3300 domain-containing protein,Gmet_1199(),BioCyc
GMET_RS06695-MONOMER,glycosyl transferase,Gmet_1329(),BioCyc
GMET_RS14110-MONOMER,HEAT repeat domain-containing protein,Gmet_2816(),BioCyc
GMET_RS13975-MONOMER,response regulator,Gmet_2789(),BioCyc
GMET_RS16140-MONOMER,MFS transporter,Gmet_3221(),BioCyc
GMET_RS03840-MONOMER,DUF853 family protein,Gmet_0767(),BioCyc
GMET_RS07605-MONOMER,tautomerase family protein,Gmet_1510(),BioCyc
GMET_RS12730-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,Gmet_2533(),BioCyc
GMET_RS13295-MONOMER,metallophosphoesterase,Gmet_2651(),BioCyc
GMET_RS16275-MONOMER,acetyl-CoA carboxylase carboxyltransferase subunit,Gmet_3248(),BioCyc
GMET_RS09390-MONOMER,type II secretion system F family protein,Gmet_1865(),BioCyc
GMET_RS16695-MONOMER,nickel-dependent hydrogenase large subunit,Gmet_3331(),BioCyc
GMET_RS05235-MONOMER,iron-containing alcohol dehydrogenase,Gmet_1046(),BioCyc
GMET_RS01065-MONOMER,4-hydroxy-tetrahydrodipicolinate reductase,Gmet_0212(4),BioCyc
GMET_RS03120-MONOMER,DNA-directed RNA polymerase subunit beta,Gmet_0619(),BioCyc
GMET_RS04570-MONOMER,hypothetical protein,Gmet_0913(),BioCyc
GMET_RS08730-MONOMER,DNA gyrase inhibitor YacG,Gmet_1735(),BioCyc
GMET_RS15975-MONOMER,"exosortase system-associated protein, TIGR04073 family",Gmet_3188(),BioCyc
GMET_RS17275-MONOMER,hypothetical protein,Gmet_3445(),BioCyc
GMET_RS12895-MONOMER,replicative DNA helicase,Gmet_2568(),BioCyc
GMET_RS01070-MONOMER,LL-diaminopimelate aminotransferase,Gmet_0213(2),BioCyc
GMET_RS12115-MONOMER,ABC transporter permease,Gmet_2406(),BioCyc
GMET_RS15295-MONOMER,AAA domain-containing protein,Gmet_3050(),BioCyc
GMET_RS11275-MONOMER,4Fe-4S binding protein,Gmet_2239(),BioCyc
GMET_RS08035-MONOMER,phosphate acyltransferase PlsX,Gmet_1598(1),BioCyc
GMET_RS14120-MONOMER,SpoIIE family protein phosphatase,Gmet_2818(),BioCyc
GMET_RS06705-MONOMER,hypothetical protein,Gmet_1331(),BioCyc
GMET_RS01075-MONOMER,DUF6516 family protein,Gmet_0214(),BioCyc
GMET_RS18335-MONOMER,hypothetical protein,Gmet_1866(),BioCyc
GMET_RS16135-MONOMER,response regulator,Gmet_3220(),BioCyc
GMET_RS08545-MONOMER,outer membrane lipoprotein carrier protein LolA,Gmet_1698(),BioCyc
GMET_RS14975-MONOMER,ATP-dependent sacrificial sulfur transferase LarE,Gmet_2987(),BioCyc
GMET_RS03800-MONOMER,phasin family protein,Gmet_0759(),BioCyc
GMET_RS18430-MONOMER,hypothetical protein,Gmet_2535(),BioCyc
GMET_RS01080-MONOMER,hypothetical protein,Gmet_0215(),BioCyc
GMET_RS08180-MONOMER,transcription antitermination factor NusB,Gmet_1628(1),BioCyc
GMET_RS04575-MONOMER,hypothetical protein,Gmet_0914(),BioCyc
GMET_RS19095-MONOMER,methyltransferase domain-containing protein,GMET_RS19095(),BioCyc
GMET_RS12975-MONOMER,PEP-CTERM sorting domain-containing protein,Gmet_2584(),BioCyc
GMET_RS17515-MONOMER,nitric-oxide reductase large subunit,Gmet_3493(),BioCyc
GMET_RS07615-MONOMER,MBL fold metallo-hydrolase,Gmet_1512(),BioCyc
GMET_RS16900-MONOMER,type II secretion system protein GspL,Gmet_3372(),BioCyc
GMET_RS01085-MONOMER,nucleotidyltransferase domain-containing protein,Gmet_0216(),BioCyc
GMET_RS18340-MONOMER,cytochrome c,Gmet_1867(),BioCyc
GMET_RS10270-MONOMER,ATP-binding protein,Gmet_2035(),BioCyc
GMET_RS08550-MONOMER,MMPL family transporter,Gmet_1699(),BioCyc
GMET_RS05245-MONOMER,hypothetical protein,Gmet_3594(),BioCyc
GMET_RS12295-MONOMER,metal-dependent transcriptional regulator,Gmet_2442(),BioCyc
GMET_RS15390-MONOMER,cation diffusion facilitator family transporter,Gmet_3071(1),BioCyc
GMET_RS18345-MONOMER,hypothetical protein,Gmet_1868(),BioCyc
GMET_RS06715-MONOMER,ISL3-like element ISGme6 family transposase,Gmet_1333(),BioCyc
GMET_RS01090-MONOMER,HEPN domain-containing protein,Gmet_0217(),BioCyc
GMET_RS13895-MONOMER,copper-translocating P-type ATPase,Gmet_2772(1),BioCyc
GMET_RS15770-MONOMER,dodecin domain-containing protein,Gmet_3147(),BioCyc
GMET_RS12360-MONOMER,polyprenyl synthetase family protein,Gmet_2455(2),BioCyc
GMET_RS01095-MONOMER,hypothetical protein,Gmet_0218(),BioCyc
GMET_RS07620-MONOMER,LuxR family transcriptional regulator,Gmet_1513(),BioCyc
GMET_RS03130-MONOMER,30S ribosomal protein S12,Gmet_0621(1),BioCyc
GMET_RS04580-MONOMER,YajD family HNH nuclease,Gmet_0915(),BioCyc
GMET_RS14270-MONOMER,ribose-phosphate pyrophosphokinase,Gmet_2848(1),BioCyc
GMET_RS18950-MONOMER,hypothetical protein,GMET_RS18950(),BioCyc
GMET_RS08555-MONOMER,B12-binding domain-containing radical SAM protein,Gmet_1700(),BioCyc
GMET_RS05250-MONOMER,DUF2326 domain-containing protein,Gmet_1048(),BioCyc
GMET_RS14135-MONOMER,NAD-dependent epimerase/dehydratase family protein,Gmet_2821(),BioCyc
GMET_RS16910-MONOMER,type II secretion system protein GspN,Gmet_3374(),BioCyc
GMET_RS01100-MONOMER,diaminopimelate decarboxylase,Gmet_0219(4),BioCyc
GMET_RS18435-MONOMER,HAMP domain-containing histidine kinase,Gmet_2540(),BioCyc
GMET_RS13270-MONOMER,peroxidase-related enzyme,Gmet_2646(),BioCyc
GMET_RS13425-MONOMER,FAD-dependent oxidoreductase,Gmet_2676(),BioCyc
GMET_RS10890-MONOMER,FKBP-type peptidyl-prolyl cis-trans isomerase,Gmet_2161(),BioCyc
GMET_RS17345-MONOMER,hypothetical protein,Gmet_3640(),BioCyc
GMET_RS06720-MONOMER,SDR family oxidoreductase,Gmet_1335(),BioCyc
GMET_RS03135-MONOMER,30S ribosomal protein S7,Gmet_0622(1),BioCyc
GMET_RS17520-MONOMER,iron-sulfur cluster repair di-iron protein,Gmet_3494(),BioCyc
GMET_RS07625-MONOMER,hypothetical protein,Gmet_1514(),BioCyc
GMET_RS14890-MONOMER,DUF6516 family protein,Gmet_2969(),BioCyc
GMET_RS18295-MONOMER,hypothetical protein,Gmet_1400(),BioCyc
GMET_RS15400-MONOMER,TIGR04282 family arsenosugar biosynthesis glycosyltransferase,Gmet_3073(),BioCyc
GMET_RS15425-MONOMER,phospholipase D-like domain-containing protein,Gmet_3078(1),BioCyc
GMET_RS09405-MONOMER,6-bladed beta-propeller,Gmet_1869(),BioCyc
GMET_RS03805-MONOMER,AarF/UbiB family protein,Gmet_0760(1),BioCyc
GMET_RS05255-MONOMER,hypothetical protein,Gmet_1049(),BioCyc
GMET_RS01110-MONOMER,"type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family",Gmet_0221(),BioCyc
GMET_RS04585-MONOMER,phosphoribosylaminoimidazolesuccinocarboxamide synthase,Gmet_0916(3),BioCyc
GMET_RS06725-MONOMER,ATP-binding protein,Gmet_1336(),BioCyc
GMET_RS16295-MONOMER,GxxExxY protein,Gmet_3252(),BioCyc
GMET_RS01115-MONOMER,bifunctional methionine sulfoxide reductase B/A protein,Gmet_0222(1),BioCyc
GMET_RS11900-MONOMER,hypothetical protein,Gmet_2361(),BioCyc
GMET_RS19040-MONOMER,FG-GAP-like repeat-containing protein,Gmet_2163(),BioCyc
GMET_RS06730-MONOMER,sugar transferase,Gmet_1337(),BioCyc
GMET_RS15890-MONOMER,rubredoxin,Gmet_3171(),BioCyc
GMET_RS16975-MONOMER,16S rRNA (uracil(1498)-N(3))-methyltransferase,Gmet_3387(2),BioCyc
GMET_RS07630-MONOMER,outer membrane lipoprotein-sorting protein,Gmet_1515(),BioCyc
GMET_RS15405-MONOMER,GTP cyclohydrolase FolE2,Gmet_3074(),BioCyc
GMET_RS09410-MONOMER,hypothetical protein,GMET_RS09410(),BioCyc
GMET_RS08560-MONOMER,B12-binding domain-containing radical SAM protein,Gmet_1701(),BioCyc
GMET_RS05260-MONOMER,hypothetical protein,Gmet_1050(),BioCyc
GMET_RS10910-MONOMER,FKBP-type peptidyl-prolyl cis-trans isomerase,Gmet_2164(),BioCyc
GMET_RS12890-MONOMER,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,Gmet_2567(),BioCyc
GMET_RS13925-MONOMER,penicillin-binding protein,Gmet_2778(),BioCyc
GMET_RS17295-MONOMER,YceI family protein,Gmet_3449(),BioCyc
GMET_RS12580-MONOMER,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,Gmet_2502(),BioCyc
GMET_RS04590-MONOMER,peptidylprolyl isomerase,Gmet_0917(),BioCyc
GMET_RS06735-MONOMER,polysaccharide biosynthesis protein,Gmet_1338(),BioCyc
GMET_RS16375-MONOMER,protein-glutamate O-methyltransferase CheR,Gmet_3267(),BioCyc
GMET_RS15410-MONOMER,7-cyano-7-deazaguanine synthase QueC,Gmet_3075(1),BioCyc
GMET_RS07635-MONOMER,hypothetical protein,Gmet_1516(),BioCyc
GMET_RS14145-MONOMER,adenosyl-hopene transferase HpnH,Gmet_2823(),BioCyc
GMET_RS10915-MONOMER,FG-GAP-like repeat-containing protein,Gmet_2165(),BioCyc
GMET_RS16915-MONOMER,DUF309 domain-containing protein,Gmet_3375(),BioCyc
GMET_RS01130-MONOMER,MFS transporter,Gmet_0225(),BioCyc
GMET_RS12925-MONOMER,hypothetical protein,Gmet_2574(),BioCyc
GMET_RS05265-MONOMER,hypothetical protein,Gmet_1051(),BioCyc
GMET_RS15270-MONOMER,ATP-binding protein,Gmet_3045(),BioCyc
GMET_RS14425-MONOMER,hypothetical protein,Gmet_2874(),BioCyc
GMET_RS11975-MONOMER,ISL3-like element ISGme5 family transposase,Gmet_2376(),BioCyc
GMET_RS16145-MONOMER,NAD(P)/FAD-dependent oxidoreductase,Gmet_3222(),BioCyc
GMET_RS14580-MONOMER,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Gmet_2905(1),BioCyc
GMET_RS10920-MONOMER,ISL3-like element ISGme5 family transposase,Gmet_2166(),BioCyc
GMET_RS13890-MONOMER,substrate-binding domain-containing protein,Gmet_2771(),BioCyc
GMET_RS15415-MONOMER,type II toxin-antitoxin system VapC family toxin,Gmet_3076(),BioCyc
GMET_RS03815-MONOMER,response regulator,Gmet_0762(),BioCyc
GMET_RS01135-MONOMER,HAD family hydrolase,Gmet_0226(),BioCyc
GMET_RS04595-MONOMER,rod shape-determining protein,Gmet_0918(),BioCyc
GMET_RS06745-MONOMER,type II toxin-antitoxin system VapC family toxin,Gmet_1340(),BioCyc
GMET_RS12425-MONOMER,carboxypeptidase-like regulatory domain-containing protein,Gmet_2468(),BioCyc
GMET_RS09435-MONOMER,endopeptidase La,Gmet_1871(),BioCyc
GMET_RS11295-MONOMER,hypothetical protein,Gmet_2243(),BioCyc
GMET_RS08565-MONOMER,hypothetical protein,Gmet_1702(),BioCyc
GMET_RS14150-MONOMER,response regulator,Gmet_2824(),BioCyc
GMET_RS11910-MONOMER,EVE domain-containing protein,Gmet_2363(),BioCyc
GMET_RS19045-MONOMER,VCBS repeat-containing protein,Gmet_2168(),BioCyc
GMET_RS16920-MONOMER,hypothetical protein,Gmet_3376(),BioCyc
GMET_RS10975-MONOMER,class I SAM-dependent methyltransferase,Gmet_2177(),BioCyc
GMET_RS03145-MONOMER,elongation factor Tu,Gmet_0624(1),BioCyc
GMET_RS11360-MONOMER,hypothetical protein,Gmet_3613(),BioCyc
GMET_RS12270-MONOMER,response regulator,Gmet_2437(),BioCyc
GMET_RS17530-MONOMER,hypothetical protein,Gmet_3496(),BioCyc
GMET_RS17375-MONOMER,TolC family protein,Gmet_3465(),BioCyc
GMET_RS15420-MONOMER,type II toxin-antitoxin system prevent-host-death family antitoxin,Gmet_3077(),BioCyc
GMET_RS18765-MONOMER,hypothetical protein,GMET_RS18765(),BioCyc
GMET_RS01145-MONOMER,hypothetical protein,Gmet_3647(),BioCyc
GMET_RS05270-MONOMER,DUF6516 family protein,Gmet_1052(),BioCyc
GMET_RS07645-MONOMER,ABC transporter ATP-binding protein,Gmet_1518(),BioCyc
GMET_RS12790-MONOMER,hypothetical protein,Gmet_2547(),BioCyc
GMET_RS03820-MONOMER,GPMC system transcriptional regulator,Gmet_0763(),BioCyc
GMET_RS01150-MONOMER,hypothetical protein,Gmet_0228(),BioCyc
GMET_RS13580-MONOMER,methyl-accepting chemotaxis protein,Gmet_2709(),BioCyc
GMET_RS16460-MONOMER,enoyl-CoA hydratase-related protein,Gmet_3284(),BioCyc
GMET_RS06755-MONOMER,capsule assembly Wzi family protein,Gmet_1341(),BioCyc
GMET_RS18975-MONOMER,SLBB domain-containing protein,Gmet_1345(),BioCyc
GMET_RS15970-MONOMER,DNA polymerase II,Gmet_3187(),BioCyc
GMET_RS08570-MONOMER,hypothetical protein,Gmet_1703(),BioCyc
GMET_RS11915-MONOMER,DUF1015 family protein,Gmet_2364(),BioCyc
GMET_RS03150-MONOMER,30S ribosomal protein S10,Gmet_0625(1),BioCyc
GMET_RS12800-MONOMER,methionine adenosyltransferase,Gmet_2549(),BioCyc
GMET_RS10360-MONOMER,DNA mismatch repair endonuclease MutL,Gmet_2053(),BioCyc
GMET_RS05275-MONOMER,iron-containing alcohol dehydrogenase,Gmet_1053(),BioCyc
GMET_RS07650-MONOMER,AarF/ABC1/UbiB kinase family protein,Gmet_1519(),BioCyc
GMET_RS10940-MONOMER,class I SAM-dependent methyltransferase,Gmet_2170(),BioCyc
GMET_RS16150-MONOMER,UvrD-helicase domain-containing protein,Gmet_3223(),BioCyc
GMET_RS15430-MONOMER,hypothetical protein,Gmet_3079(),BioCyc
GMET_RS12810-MONOMER,hypothetical protein,Gmet_2551(),BioCyc
GMET_RS03825-MONOMER,TIGR04442 family protein,Gmet_0764(),BioCyc
GMET_RS08575-MONOMER,acyloxyacyl hydrolase,Gmet_1704(),BioCyc
GMET_RS17535-MONOMER,plasma-membrane proton-efflux P-type ATPase,Gmet_3497(),BioCyc
GMET_RS01165-MONOMER,NADPH:quinone reductase,Gmet_0231(),BioCyc
GMET_RS04605-MONOMER,D-sedoheptulose 7-phosphate isomerase,Gmet_0920(4),BioCyc
GMET_RS06760-MONOMER,MBL fold metallo-hydrolase,Gmet_1343(),BioCyc
GMET_RS09445-MONOMER,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,Gmet_1873(),BioCyc
GMET_RS16160-MONOMER,LysM peptidoglycan-binding domain-containing protein,Gmet_3225(),BioCyc
GMET_RS12805-MONOMER,transporter,Gmet_2550(),BioCyc
GMET_RS05280-MONOMER,ATP-binding protein,Gmet_1054(),BioCyc
GMET_RS07655-MONOMER,TetR/AcrR family transcriptional regulator,Gmet_1520(),BioCyc
GMET_RS16930-MONOMER,outer membrane lipoprotein LolB,Gmet_3378(),BioCyc
GMET_RS01170-MONOMER,hypothetical protein,Gmet_0232(),BioCyc
GMET_RS11920-MONOMER,NlpC/P60 family protein,Gmet_2365(),BioCyc
GMET_RS10945-MONOMER,glycosyltransferase family 4 protein,Gmet_2171(),BioCyc
GMET_RS15435-MONOMER,NifU family protein,Gmet_3080(),BioCyc
GMET_RS18970-MONOMER,polysaccharide biosynthesis/export family protein,Gmet_1344(),BioCyc
GMET_RS01175-MONOMER,hypothetical protein,Gmet_0233(),BioCyc
GMET_RS16155-MONOMER,hypothetical protein,Gmet_3224(),BioCyc
GMET_RS08580-MONOMER,B12-binding domain-containing radical SAM protein,Gmet_1705(),BioCyc
GMET_RS14360-MONOMER,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,Gmet_2861(),BioCyc
GMET_RS01180-MONOMER,glycine zipper family protein,Gmet_0234(),BioCyc
GMET_RS05285-MONOMER,sigma-54 dependent transcriptional regulator,Gmet_1055(),BioCyc
GMET_RS07660-MONOMER,CoA transferase,Gmet_1521(),BioCyc
GMET_RS09840-MONOMER,triose-phosphate isomerase,Gmet_1948(2),BioCyc
GMET_RS15440-MONOMER,IS481-like element ISGme9 family transposase,Gmet_3081(),BioCyc
GMET_RS14165-MONOMER,response regulator,Gmet_2827(),BioCyc
GMET_RS18705-MONOMER,hypothetical protein,GMET_RS18705(),BioCyc
GMET_RS03165-MONOMER,50S ribosomal protein L23,Gmet_0628(1),BioCyc
GMET_RS12815-MONOMER,Smr/MutS family protein,Gmet_2552(),BioCyc
GMET_RS13360-MONOMER,hypothetical protein,Gmet_2663(),BioCyc
GMET_RS16270-MONOMER,XRE family transcriptional regulator,Gmet_3247(),BioCyc
GMET_RS08585-MONOMER,diguanylate cyclase,Gmet_1706(),BioCyc
GMET_RS09450-MONOMER,trigger factor,Gmet_1874(1),BioCyc
GMET_RS06770-MONOMER,Wzz/FepE/Etk N-terminal domain-containing protein,Gmet_1346(),BioCyc
GMET_RS03400-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,Gmet_0677(),BioCyc
GMET_RS01185-MONOMER,S1-like domain-containing RNA-binding protein,Gmet_0235(),BioCyc
GMET_RS08840-MONOMER,DUF5634 family protein,Gmet_1757(),BioCyc
GMET_RS07665-MONOMER,CoA transferase,Gmet_1522(),BioCyc
GMET_RS14170-MONOMER,methyl-accepting chemotaxis protein,Gmet_2828(),BioCyc
GMET_RS03835-MONOMER,GPMC system family 4 glycosyltransferase,Gmet_0766(),BioCyc
GMET_RS11890-MONOMER,lipoprotein-releasing ABC transporter permease subunit,Gmet_2359(),BioCyc
GMET_RS01190-MONOMER,GreA/GreB family elongation factor,Gmet_0236(),BioCyc
GMET_RS18230-MONOMER,50S ribosomal protein L2,Gmet_0629(1),BioCyc
GMET_RS04615-MONOMER,D-glycero-beta-D-manno-heptose-7-phosphate kinase,Gmet_0922(2),BioCyc
GMET_RS06775-MONOMER,VanZ family protein,Gmet_1347(),BioCyc
GMET_RS12820-MONOMER,OmpA family protein,Gmet_2553(),BioCyc
GMET_RS08590-MONOMER,PAS domain S-box protein,Gmet_1707(),BioCyc
GMET_RS09085-MONOMER,molybdopterin molybdotransferase MoeA,Gmet_1804(),BioCyc
GMET_RS05400-MONOMER,chemoreceptor glutamine deamidase CheD,Gmet_1076(),BioCyc
GMET_RS16940-MONOMER,"1,4-dihydroxy-6-naphthoate synthase",Gmet_3380(),BioCyc
GMET_RS18710-MONOMER,hypothetical protein,Gmet_3579(),BioCyc
GMET_RS11930-MONOMER,apolipoprotein N-acyltransferase,Gmet_2367(1),BioCyc
GMET_RS10955-MONOMER,right-handed parallel beta-helix repeat-containing protein,Gmet_2173(),BioCyc
GMET_RS15360-MONOMER,DUF5716 family protein,Gmet_3064(),BioCyc
GMET_RS17270-MONOMER,amidohydrolase,Gmet_3443(),BioCyc
GMET_RS09475-MONOMER,XTP/dITP diphosphatase,Gmet_1875(2),BioCyc
GMET_RS07670-MONOMER,acyl-CoA dehydrogenase,Gmet_1523(),BioCyc
GMET_RS06780-MONOMER,HAD family phosphatase,Gmet_1348(1),BioCyc
GMET_RS04400-MONOMER,phosphohistidine phosphatase SixA,Gmet_0878(),BioCyc
GMET_RS16165-MONOMER,LysM peptidoglycan-binding domain-containing protein,Gmet_3226(),BioCyc
GMET_RS03175-MONOMER,30S ribosomal protein S19,Gmet_0630(1),BioCyc
GMET_RS01195-MONOMER,cold-shock protein,Gmet_0237(),BioCyc
GMET_RS02400-MONOMER,DUF86 domain-containing protein,Gmet_0480(),BioCyc
GMET_RS08595-MONOMER,glutaconate CoA-transferase,Gmet_1708(),BioCyc
GMET_RS06840-MONOMER,LysM peptidoglycan-binding domain-containing protein,Gmet_1358(),BioCyc
GMET_RS04620-MONOMER,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",Gmet_0923(1),BioCyc
GMET_RS14175-MONOMER,DUF748 domain-containing protein,Gmet_2829(),BioCyc
GMET_RS06785-MONOMER,ATP-dependent helicase HrpB,Gmet_1349(),BioCyc
GMET_RS18205-MONOMER,DUF3553 domain-containing protein,Gmet_0238(),BioCyc
GMET_RS15455-MONOMER,SAM-dependent methyltransferase,Gmet_3084(),BioCyc
GMET_RS12830-MONOMER,hypothetical protein,Gmet_2555(),BioCyc
GMET_RS07675-MONOMER,enoyl-CoA hydratase-related protein,Gmet_1524(1),BioCyc
GMET_RS03180-MONOMER,50S ribosomal protein L22,Gmet_0631(1),BioCyc
GMET_RS11270-MONOMER,acyl-CoA thioesterase II,Gmet_2238(4),BioCyc
GMET_RS09480-MONOMER,ribonuclease PH,Gmet_1876(1),BioCyc
GMET_RS12395-MONOMER,hypothetical protein,Gmet_2462(),BioCyc
GMET_RS14180-MONOMER,class I SAM-dependent methyltransferase,Gmet_2830(),BioCyc
GMET_RS06790-MONOMER,M23 family metallopeptidase,Gmet_1350(),BioCyc
GMET_RS16170-MONOMER,tetratricopeptide repeat protein,Gmet_3227(),BioCyc
GMET_RS16580-MONOMER,sigma 54-interacting transcriptional regulator,Gmet_3308(),BioCyc
GMET_RS12835-MONOMER,lytic transglycosylase domain-containing protein,Gmet_2556(),BioCyc
GMET_RS01205-MONOMER,hypothetical protein,Gmet_0240(),BioCyc
GMET_RS18820-MONOMER,hypothetical protein,Gmet_2175(),BioCyc
GMET_RS12840-MONOMER,GTPase HflX,Gmet_2557(),BioCyc
GMET_RS03845-MONOMER,hypothetical protein,Gmet_3590(),BioCyc
GMET_RS17525-MONOMER,serine/threonine-protein phosphatase,Gmet_3495(),BioCyc
GMET_RS07680-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,Gmet_1525(),BioCyc
GMET_RS03185-MONOMER,30S ribosomal protein S3,Gmet_0632(1),BioCyc
GMET_RS04625-MONOMER,glucose-1-phosphate thymidylyltransferase RfbA,Gmet_0924(1),BioCyc
GMET_RS14185-MONOMER,alginate export family protein,Gmet_2831(),BioCyc
GMET_RS06795-MONOMER,P-II family nitrogen regulator,Gmet_1351(),BioCyc
GMET_RS01210-MONOMER,DUF4382 domain-containing protein,Gmet_0241(),BioCyc
GMET_RS13935-MONOMER,YtxH domain-containing protein,Gmet_2780(),BioCyc
GMET_RS11395-MONOMER,ADP-forming succinate--CoA ligase subunit beta,Gmet_2261(),BioCyc
GMET_RS11940-MONOMER,diacylglycerol kinase,Gmet_2369(),BioCyc
GMET_RS10970-MONOMER,glycosyltransferase family 2 protein,Gmet_2176(),BioCyc
GMET_RS18360-MONOMER,hypothetical protein,Gmet_1951(),BioCyc
GMET_RS08605-MONOMER,acyl-CoA dehydrogenase family protein,Gmet_1710(),BioCyc
GMET_RS09485-MONOMER,DHH family phosphoesterase,Gmet_1877(),BioCyc
GMET_RS01215-MONOMER,glycosyltransferase family 2 protein,Gmet_0242(),BioCyc
GMET_RS14190-MONOMER,DUF2325 domain-containing protein,Gmet_2832(),BioCyc
GMET_RS06800-MONOMER,type I glutamate--ammonia ligase,Gmet_1352(12),BioCyc
GMET_RS18890-MONOMER,hypothetical protein,GMET_RS18890(),BioCyc
