,name,genes,source
SGL_RS06920-MONOMER,serine/threonine protein kinase,SGL_RS06920(),BioCyc
SGL_RS14875-MONOMER,NUDIX hydrolase,SGL_RS14875(),BioCyc
SGL_RS17540-MONOMER,NAD(P)/FAD-dependent oxidoreductase,SGL_RS17540(),BioCyc
SGL_RS17590-MONOMER,PAS domain S-box protein,SGL_RS17590(),BioCyc
SGL_RS04185-MONOMER,TIGR00303 family protein,SGL_RS04185(),BioCyc
SGL_RS18655-MONOMER,cytochrome b6-f complex subunit PetN,SGL_RS18655(),BioCyc
SGL_RS04775-MONOMER,alpha/beta hydrolase,SGL_RS04775(),BioCyc
SGL_RS17245-MONOMER,RNA polymerase sigma factor RpoD,SGL_RS17245(1),BioCyc
SGL_RS08640-MONOMER,NAD(P)/FAD-dependent oxidoreductase,SGL_RS08640(),BioCyc
SGL_RS09305-MONOMER,adenosyl-hopene transferase HpnH,SGL_RS09305(),BioCyc
SGL_RS11750-MONOMER,hypothetical protein,SGL_RS11750(),BioCyc
SGL_RS09685-MONOMER,Uma2 family endonuclease,SGL_RS09685(),BioCyc
SGL_RS15595-MONOMER,ABC transporter ATP-binding protein,SGL_RS15595(),BioCyc
SGL_RS16040-MONOMER,HPP family protein,SGL_RS16040(),BioCyc
SGL_RS17860-MONOMER,Holliday junction resolvase RuvX,SGL_RS17860(),BioCyc
SGL_RS01080-MONOMER,hypothetical protein,SGL_RS01080(),BioCyc
SGL_RS15740-MONOMER,amidohydrolase,SGL_RS15740(),BioCyc
SGL_RS10750-MONOMER,diguanylate cyclase,SGL_RS10750(),BioCyc
SGL_RS09875-MONOMER,glycosyltransferase,SGL_RS09875(),BioCyc
SGL_RS07050-MONOMER,polyphosphate:AMP phosphotransferase,SGL_RS07050(),BioCyc
SGL_RS14495-MONOMER,septal ring lytic transglycosylase RlpA family protein,SGL_RS14495(),BioCyc
SGL_RS04155-MONOMER,hypothetical protein,SGL_RS04155(),BioCyc
SGL_RS04055-MONOMER,winged helix-turn-helix transcriptional regulator,SGL_RS04055(),BioCyc
SGL_RS03275-MONOMER,UDP-glucose/GDP-mannose dehydrogenase family protein,SGL_RS03275(1),BioCyc
SGL_RS05540-MONOMER,cytochrome c oxidase subunit II,SGL_RS05540(),BioCyc
SGL_RS07650-MONOMER,aminoglycoside phosphotransferase family protein,SGL_RS07650(),BioCyc
SGL_RS07435-MONOMER,glycogen debranching protein GlgX,SGL_RS07435(),BioCyc
SGL_RS16335-MONOMER,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,SGL_RS16335(),BioCyc
SGL_RS17150-MONOMER,sulfate ABC transporter permease subunit CysT,SGL_RS17150(),BioCyc
SGL_RS00020-MONOMER,DUF4114 domain-containing protein,SGL_RS00020(),BioCyc
SGL_RS12625-MONOMER,NADH-quinone oxidoreductase subunit M,SGL_RS12625(),BioCyc
SGL_RS00615-MONOMER,HNH endonuclease,SGL_RS00615(),BioCyc
SGL_RS17830-MONOMER,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,SGL_RS17830(1),BioCyc
SGL_RS05495-MONOMER,hypothetical protein,SGL_RS05495(),BioCyc
SGL_RS15965-MONOMER,response regulator transcription factor,SGL_RS15965(),BioCyc
SGL_RS06555-MONOMER,FkbM family methyltransferase,SGL_RS06555(),BioCyc
SGL_RS12425-MONOMER,TspO/MBR family protein,SGL_RS12425(),BioCyc
SGL_RS10435-MONOMER,DNA primase,SGL_RS10435(),BioCyc
SGL_RS02125-MONOMER,hypothetical protein,SGL_RS02125(),BioCyc
SGL_RS09015-MONOMER,hypothetical protein,SGL_RS09015(),BioCyc
SGL_RS13365-MONOMER,flavin reductase family protein,SGL_RS13365(),BioCyc
SGL_RS00945-MONOMER,hypothetical protein,SGL_RS00945(),BioCyc
SGL_RS04395-MONOMER,DUF5615 family PIN-like protein,SGL_RS04395(),BioCyc
SGL_RS02930-MONOMER,SulP family inorganic anion transporter,SGL_RS02930(),BioCyc
SGL_RS08170-MONOMER,H(+)/Cl(-) exchange transporter ClcA,SGL_RS08170(1),BioCyc
SGL_RS05750-MONOMER,translation initiation factor IF-1,SGL_RS05750(1),BioCyc
SGL_RS06245-MONOMER,late competence development ComFB family protein,SGL_RS06245(),BioCyc
CPLX220H-18,ClpP1/P2 protease core,SGL_RS16735() AND SGL_RS16910(),BioCyc
SGL_RS03825-MONOMER,ExeM/NucH family extracellular endonuclease,SGL_RS03825(),BioCyc
SGL_RS15480-MONOMER,biopolymer transporter ExbD,SGL_RS15480(),BioCyc
SGL_RS00170-MONOMER,chromate efflux transporter,SGL_RS00170(),BioCyc
SGL_RS16555-MONOMER,phosphotransacetylase family protein,SGL_RS16555(),BioCyc
SGL_RS16105-MONOMER,GHKL domain-containing protein,SGL_RS16105(),BioCyc
SGL_RS01010-MONOMER,hypothetical protein,SGL_RS01010(),BioCyc
SGL_RS10140-MONOMER,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase,SGL_RS10140(1),BioCyc
SGL_RS12560-MONOMER,ABC transporter permease,SGL_RS12560(),BioCyc
SGL_RS08870-MONOMER,potassium-transporting ATPase subunit KdpB,SGL_RS08870(),BioCyc
SGL_RS14355-MONOMER,hypothetical protein,SGL_RS14355(),BioCyc
SGL_RS15050-MONOMER,hypothetical protein,SGL_RS15050(),BioCyc
SGL_RS00100-MONOMER,HigA family addiction module antidote protein,SGL_RS00100(),BioCyc
SGL_RS08950-MONOMER,DUF2555 domain-containing protein,SGL_RS08950(),BioCyc
SGL_RS02220-MONOMER,phosphoribosylformylglycinamidine synthase subunit PurL,SGL_RS02220(1),BioCyc
SGL_RS06360-MONOMER,glycerate kinase,SGL_RS06360(1),BioCyc
SGL_RS05635-MONOMER,DUF4269 domain-containing protein,SGL_RS05635(),BioCyc
SGL_RS12330-MONOMER,IS5 family transposase,SGL_RS12330(),BioCyc
SGL_RS03060-MONOMER,phosphoadenosine phosphosulfate reductase,SGL_RS03060(2),BioCyc
SGL_RS00330-MONOMER,hypothetical protein,SGL_RS00330(),BioCyc
SGL_RS17280-MONOMER,GNAT family N-acetyltransferase,SGL_RS17280(),BioCyc
SGL_RS17570-MONOMER,hypothetical protein,SGL_RS17570(),BioCyc
SGL_RS03165-MONOMER,glyoxalase/bleomycin resistance/dioxygenase family protein,SGL_RS03165(),BioCyc
SGL_RS09760-MONOMER,NAD-reducing hydrogenase HoxS &epsilon; subunit,SGL_RS09760(),BioCyc
SGL_RS04350-MONOMER,PleD family two-component system response regulator,SGL_RS04350(),BioCyc
SGL_RS02995-MONOMER,Gfo/Idh/MocA family oxidoreductase,SGL_RS02995(),BioCyc
SGL_RS14520-MONOMER,type II toxin-antitoxin system HicB family antitoxin,SGL_RS14520(),BioCyc
SGL_RS13435-MONOMER,MgtC/SapB family protein,SGL_RS13435(),BioCyc
SGL_RS10825-MONOMER,fatty acid desaturase,SGL_RS10825(),BioCyc
SGL_RS00635-MONOMER,IS701 family transposase,SGL_RS00635(),BioCyc
SGL_RS13995-MONOMER,methionyl-tRNA formyltransferase,SGL_RS13995(1),BioCyc
SGL_RS09965-MONOMER,DUF697 domain-containing protein,SGL_RS09965(),BioCyc
SGL_RS08670-MONOMER,glutathione S-transferase family protein,SGL_RS08670(),BioCyc
SGL_RS01395-MONOMER,metal-dependent hydrolase,SGL_RS01395(),BioCyc
SGL_RS11030-MONOMER,DUF433 domain-containing protein,SGL_RS11030(),BioCyc
SGL_RS11270-MONOMER,BLUF domain-containing protein,SGL_RS11270(),BioCyc
SGL_RS14590-MONOMER,hypothetical protein,SGL_RS14590(),BioCyc
SGL_RS12705-MONOMER,recombinase family protein,SGL_RS12705(),BioCyc
SGL_RS07500-MONOMER,UPF0175 family protein,SGL_RS07500(),BioCyc
SGL_RS01145-MONOMER,AAA family ATPase,SGL_RS01145(),BioCyc
SGL_RS14930-MONOMER,type I methionyl aminopeptidase,SGL_RS14930(),BioCyc
SGL_RS17895-MONOMER,DegT/DnrJ/EryC1/StrS family aminotransferase,SGL_RS17895(),BioCyc
SGL_RS05825-MONOMER,50S ribosomal protein L22,SGL_RS05825(1),BioCyc
SGL_RS09420-MONOMER,DUF86 domain-containing protein,SGL_RS09420(),BioCyc
SGL_RS04855-MONOMER,HugZ family protein,SGL_RS04855(),BioCyc
SGL_RS11795-MONOMER,hypothetical protein,SGL_RS11795(),BioCyc
SGL_RS09020-MONOMER,zinc ribbon domain-containing protein,SGL_RS09020(),BioCyc
SGL_RS18210-MONOMER,5-(carboxyamino)imidazole ribonucleotide synthase,SGL_RS18210(2),BioCyc
SGL_RS17880-MONOMER,glutathione S-transferase family protein,SGL_RS17880(),BioCyc
SGL_RS01910-MONOMER,photosystem II q(b) protein,SGL_RS01910(),BioCyc
SGL_RS15295-MONOMER,type II/IV secretion system protein,SGL_RS15295(),BioCyc
SGL_RS08235-MONOMER,TldD/PmbA family protein,SGL_RS08235(),BioCyc
SGL_RS05980-MONOMER,hypothetical protein,SGL_RS05980(),BioCyc
SGL_RS04590-MONOMER,zinc-dependent peptidase,SGL_RS04590(),BioCyc
SGL_RS19005-MONOMER,30S ribosomal protein S21,SGL_RS19005(),BioCyc
SGL_RS18765-MONOMER,chlorophyll A-B-binding protein,SGL_RS18765(),BioCyc
SGL_RS08090-MONOMER,photosystem II reaction center protein Psb28,SGL_RS08090(),BioCyc
SGL_RS16905-MONOMER,ClpX,SGL_RS16905(),BioCyc
SGL_RS17470-MONOMER,nickel pincer cofactor biosynthesis protein LarB,SGL_RS17470(),BioCyc
SGL_RS13570-MONOMER,type II toxin-antitoxin system VapC family toxin,SGL_RS13570(),BioCyc
SGL_RS13790-MONOMER,citrate synthase,SGL_RS13790(6),BioCyc
SGL_RS13680-MONOMER,chaperonin GroEL,SGL_RS13680(),BioCyc
SGL_RS03995-MONOMER,FAD-dependent oxidoreductase,SGL_RS03995(),BioCyc
SGL_RS14205-MONOMER,PstS family phosphate ABC transporter substrate-binding protein,SGL_RS14205(),BioCyc
SGL_RS06075-MONOMER,PAS domain S-box protein,SGL_RS06075(),BioCyc
SGL_RS02070-MONOMER,photosystem II reaction center protein Psb28,SGL_RS02070(),BioCyc
SGL_RS09820-MONOMER,ribosome maturation factor RimM,SGL_RS09820(1),BioCyc
SGL_RS17660-MONOMER,ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit N,SGL_RS17660(),BioCyc
SGL_RS11475-MONOMER,ATP-dependent Clp protease adapter ClpS,SGL_RS11475(),BioCyc
SGL_RS04655-MONOMER,phycobiliprotein lyase,SGL_RS04655(),BioCyc
SGL_RS12005-MONOMER,AbrB family transcriptional regulator,SGL_RS12005(),BioCyc
SGL_RS01960-MONOMER,MFS transporter,SGL_RS01960(),BioCyc
SGL_RS14705-MONOMER,membrane protein insertion efficiency factor YidD,SGL_RS14705(),BioCyc
SGL_RS18675-MONOMER,hypothetical protein,SGL_RS18675(),BioCyc
SGL_RS07895-MONOMER,hypothetical protein,SGL_RS07895(),BioCyc
SGL_RS01535-MONOMER,ParA family protein,SGL_RS01535(),BioCyc
SGL_RS11585-MONOMER,SsrA-binding protein SmpB,SGL_RS11585(),BioCyc
SGL_RS04705-MONOMER,DUF4131 domain-containing protein,SGL_RS04705(),BioCyc
SGL_RS00285-MONOMER,hypothetical protein,SGL_RS00285(),BioCyc
SGL_RS17740-MONOMER,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",SGL_RS17740(1),BioCyc
SGL_RS02355-MONOMER,hypothetical protein,SGL_RS02355(),BioCyc
SGL_RS12120-MONOMER,hypothetical protein,SGL_RS12120(),BioCyc
SGL_RS11225-MONOMER,CoA-binding protein,SGL_RS11225(),BioCyc
SGL_RS09310-MONOMER,glycosyltransferase family 4 protein,SGL_RS09310(),BioCyc
SGL_RS01745-MONOMER,hypothetical protein,SGL_RS01745(),BioCyc
SGL_RS15980-MONOMER,SDR family oxidoreductase,SGL_RS15980(4),BioCyc
SGL_RS17920-MONOMER,PIN domain-containing protein,SGL_RS17920(),BioCyc
SGL_RS05340-MONOMER,MBL fold metallo-hydrolase,SGL_RS05340(),BioCyc
SGL_RS10105-MONOMER,bifunctional pantoate--beta-alanine ligase/(d)CMP kinase,SGL_RS10105(2),BioCyc
SGL_RS16810-MONOMER,single-stranded DNA-binding protein,SGL_RS16810(),BioCyc
SGL_RS18770-MONOMER,photosystem II reaction center protein PsbN,SGL_RS18770(),BioCyc
SGL_RS18240-MONOMER,ABC transporter ATP-binding protein,SGL_RS18240(),BioCyc
SGL_RS07140-MONOMER,Holliday junction branch migration protein RuvA,SGL_RS07140(),BioCyc
SGL_RS13120-MONOMER,amidophosphoribosyltransferase,SGL_RS13120(4),BioCyc
SGL_RS17110-MONOMER,hypothetical protein,SGL_RS17110(),BioCyc
SGL_RS14275-MONOMER,hypothetical protein,SGL_RS14275(),BioCyc
SGL_RS11400-MONOMER,hypothetical protein,SGL_RS11400(),BioCyc
SGL_RS01335-MONOMER,hypothetical protein,SGL_RS01335(),BioCyc
SGL_RS12815-MONOMER,cytochrome b/b6 domain-containing protein,SGL_RS12815(),BioCyc
SGL_RS10440-MONOMER,photosystem II q(b) protein,SGL_RS10440(),BioCyc
SGL_RS17300-MONOMER,M3 family metallopeptidase,SGL_RS17300(),BioCyc
SGL_RS07950-MONOMER,class I SAM-dependent methyltransferase,SGL_RS07950(),BioCyc
SGL_RS06200-MONOMER,50S ribosomal protein L10,SGL_RS06200(1),BioCyc
SGL_RS09025-MONOMER,hypothetical protein,SGL_RS09025(),BioCyc
SGL_RS01235-MONOMER,class I SAM-dependent methyltransferase,SGL_RS01235(),BioCyc
SGL_RS03015-MONOMER,VOC family protein,SGL_RS03015(),BioCyc
SGL_RS17040-MONOMER,M1 family metallopeptidase,SGL_RS17040(1),BioCyc
SGL_RS02700-MONOMER,"ATP synthase Fo, a subunit",SGL_RS02700(),BioCyc
SGL_RS16490-MONOMER,chemotaxis protein CheW,SGL_RS16490(),BioCyc
SGL_RS12260-MONOMER,serine hydrolase,SGL_RS12260(),BioCyc
SGL_RS02860-MONOMER,hypothetical protein,SGL_RS02860(),BioCyc
SGL_RS11110-MONOMER,hydrogenase maturation nickel metallochaperone HypA,SGL_RS11110(),BioCyc
SGL_RS13150-MONOMER,DUF751 family protein,SGL_RS13150(),BioCyc
SGL_RS16750-MONOMER,ABC transporter ATP-binding protein,SGL_RS16750(),BioCyc
SGL_RS19430-MONOMER,hypothetical protein,SGL_RS19430(),BioCyc
SGL_RS12565-MONOMER,MEKHLA domain-containing protein,SGL_RS12565(),BioCyc
SGL_RS18090-MONOMER,glucose-1-phosphate adenylyltransferase,SGL_RS18090(4),BioCyc
SGL_RS16195-MONOMER,DUF4189 domain-containing protein,SGL_RS16195(),BioCyc
SGL_RS18310-MONOMER,class I SAM-dependent methyltransferase,SGL_RS18310(),BioCyc
SGL_RS01625-MONOMER,helix-turn-helix domain-containing protein,SGL_RS01625(),BioCyc
SGL_RS06605-MONOMER,histidine phosphatase family protein,SGL_RS06605(),BioCyc
SGL_RS02485-MONOMER,glutathione S-transferase family protein,SGL_RS02485(),BioCyc
SGL_RS10765-MONOMER,serine hydrolase,SGL_RS10765(),BioCyc
SGL_RS03640-MONOMER,UDP-glucose 4-epimerase GalE,SGL_RS03640(),BioCyc
SGL_RS13925-MONOMER,patatin-like phospholipase family protein,SGL_RS13925(),BioCyc
SGL_RS00465-MONOMER,hypothetical protein,SGL_RS00465(),BioCyc
SGL_RS08700-MONOMER,cation-transporting P-type ATPase,SGL_RS08700(1),BioCyc
SGL_RS02825-MONOMER,translational GTPase TypA,SGL_RS02825(),BioCyc
SGL_RS14840-MONOMER,hypothetical protein,SGL_RS14840(),BioCyc
SGL_RS12450-MONOMER,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",SGL_RS12450(1),BioCyc
SGL_RS11715-MONOMER,BrnT family toxin,SGL_RS11715(),BioCyc
SGL_RS07645-MONOMER,homoserine kinase,SGL_RS07645(2),BioCyc
SGL_RS03125-MONOMER,glycosyltransferase,SGL_RS03125(),BioCyc
SGL_RS06400-MONOMER,hypothetical protein,SGL_RS06400(),BioCyc
SGL_RS16995-MONOMER,NAD(P)H-quinone oxidoreductase subunit I,SGL_RS16995(),BioCyc
SGL_RS13290-MONOMER,energy-coupling factor ABC transporter ATP-binding protein,SGL_RS13290(),BioCyc
SGL_RS10670-MONOMER,WecB/TagA/CpsF family glycosyltransferase,SGL_RS10670(),BioCyc
SGL_RS03240-MONOMER,YggT family protein,SGL_RS03240(),BioCyc
SGL_RS07290-MONOMER,M67 family metallopeptidase,SGL_RS07290(),BioCyc
SGL_RS01820-MONOMER,Fic family protein,SGL_RS01820(),BioCyc
SGL_RS07380-MONOMER,polysaccharide deacetylase family protein,SGL_RS07380(),BioCyc
SGL_RS10300-MONOMER,hypothetical protein,SGL_RS10300(),BioCyc
SGL_RS19070-MONOMER,transposase,SGL_RS19070(),BioCyc
SGL_RS14595-MONOMER,competence protein ComE,SGL_RS14595(),BioCyc
SGL_RS09615-MONOMER,type II toxin-antitoxin system VapC family toxin,SGL_RS09615(),BioCyc
SGL_RS18780-MONOMER,HNH endonuclease,SGL_RS18780(),BioCyc
SGL_RS04475-MONOMER,hypothetical protein,SGL_RS04475(),BioCyc
SGL_RS06655-MONOMER,hypothetical protein,SGL_RS06655(),BioCyc
SGL_RS02395-MONOMER,hypothetical protein,SGL_RS02395(),BioCyc
SGL_RS06860-MONOMER,aldose 1-epimerase,SGL_RS06860(),BioCyc
SGL_RS19040-MONOMER,hypothetical protein,SGL_RS19040(),BioCyc
SGL_RS05890-MONOMER,urease accessory protein UreF,SGL_RS05890(),BioCyc
SGL_RS02285-MONOMER,ribonuclease HII,SGL_RS02285(),BioCyc
SGL_RS09030-MONOMER,transcriptional regulator,SGL_RS09030(),BioCyc
SGL_RS02645-MONOMER,MBL fold metallo-hydrolase,SGL_RS02645(),BioCyc
SGL_RS00670-MONOMER,WYL domain-containing protein,SGL_RS00670(),BioCyc
SGL_RS08915-MONOMER,SpoIID/LytB domain-containing protein,SGL_RS08915(),BioCyc
SGL_RS12870-MONOMER,YqeG family HAD IIIA-type phosphatase,SGL_RS12870(),BioCyc
SGL_RS18800-MONOMER,hypothetical protein,SGL_RS18800(),BioCyc
SGL_RS06260-MONOMER,2Fe-2S iron-sulfur cluster binding domain-containing protein,SGL_RS06260(),BioCyc
SGL_RS06685-MONOMER,HAD family phosphatase,SGL_RS06685(),BioCyc
SGL_RS17820-MONOMER,PsaL,SGL_RS17820(),BioCyc
SGL_RS17480-MONOMER,TIGR00266 family protein,SGL_RS17480(),BioCyc
SGL_RS15685-MONOMER,IS701 family transposase,SGL_RS15685(),BioCyc
SGL_RS17890-MONOMER,diaminopimelate epimerase,SGL_RS17890(1),BioCyc
SGL_RS04210-MONOMER,HAMP domain-containing protein,SGL_RS04210(),BioCyc
SGL_RS04110-MONOMER,hypothetical protein,SGL_RS04110(),BioCyc
SGL_RS16580-MONOMER,bicarbonate transport ATP-binding subunit C,SGL_RS16580(),BioCyc
SGL_RS16685-MONOMER,hypothetical protein,SGL_RS16685(),BioCyc
SGL_RS01880-MONOMER,pseudouridine synthase,SGL_RS01880(1),BioCyc
SGL_RS14035-MONOMER,response regulator,SGL_RS14035(),BioCyc
SGL_RS10540-MONOMER,C40 family peptidase,SGL_RS10540(),BioCyc
SGL_RS05410-MONOMER,type II secretion system protein,SGL_RS05410(),BioCyc
SGL_RS13865-MONOMER,DUF3285 domain-containing protein,SGL_RS13865(),BioCyc
SGL_RS04325-MONOMER,CHAT domain-containing protein,SGL_RS04325(),BioCyc
SGL_RS15095-MONOMER,PAS domain S-box protein,SGL_RS15095(),BioCyc
SGL_RS08750-MONOMER,YdcF family protein,SGL_RS08750(),BioCyc
SGL_RS02075-MONOMER,ATP-dependent DNA helicase,SGL_RS02075(),BioCyc
SGL_RS08850-MONOMER,Na+/H+ antiporter,SGL_RS08850(),BioCyc
SGL_RS03790-MONOMER,GTPase ObgE,SGL_RS03790(),BioCyc
SGL_RS02555-MONOMER,peptidyl-prolyl cis-trans isomerase,SGL_RS02555(),BioCyc
SGL_RS04665-MONOMER,hypothetical protein,SGL_RS04665(),BioCyc
SGL_RS02185-MONOMER,PepSY domain-containing protein,SGL_RS02185(),BioCyc
SGL_RS16375-MONOMER,hypothetical protein,SGL_RS16375(),BioCyc
SGL_RS14985-MONOMER,DNA polymerase III subunit delta,SGL_RS14985(),BioCyc
SGL_RS01540-MONOMER,arsenate reductase family protein,SGL_RS01540(),BioCyc
SGL_RS12745-MONOMER,glycine cleavage system aminomethyltransferase GcvT,SGL_RS12745(),BioCyc
SGL_RS05480-MONOMER,FAD-dependent oxidoreductase,SGL_RS05480(),BioCyc
SGL_RS05030-MONOMER,dienelactone hydrolase family protein,SGL_RS05030(),BioCyc
SGL_RS04565-MONOMER,hypothetical protein,SGL_RS04565(),BioCyc
SGL_RS11660-MONOMER,carotenoid oxygenase family protein,SGL_RS11660(),BioCyc
SGL_RS03310-MONOMER,ergothioneine biosynthesis protein EgtB,SGL_RS03310(),BioCyc
SGL_RS17205-MONOMER,radical SAM protein,SGL_RS17205(),BioCyc
SGL_RS15835-MONOMER,TrmJ/YjtD family RNA methyltransferase,SGL_RS15835(2),BioCyc
SGL_RS12195-MONOMER,hypothetical protein,SGL_RS12195(),BioCyc
SGL_RS06800-MONOMER,,SGL_RS06800(4),BioCyc
SGL_RS09315-MONOMER,Na+ -ATPase subunit J,SGL_RS09315(),BioCyc
SGL_RS04890-MONOMER,hypothetical protein,SGL_RS04890(),BioCyc
SGL_RS15745-MONOMER,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,SGL_RS15745(),BioCyc
SGL_RS09690-MONOMER,glycosyltransferase family 4 protein,SGL_RS09690(),BioCyc
SGL_RS11335-MONOMER,membrane protein,SGL_RS11335(),BioCyc
SGL_RS08580-MONOMER,allophycocyanin alpha chain,SGL_RS08580(),BioCyc
SGL_RS14450-MONOMER,hypothetical protein,SGL_RS14450(),BioCyc
SGL_RS13760-MONOMER,PQ-loop repeat-containing protein,SGL_RS13760(),BioCyc
SGL_RS10755-MONOMER,Crp/Fnr family transcriptional regulator,SGL_RS10755(),BioCyc
SGL_RS09880-MONOMER,hypothetical protein,SGL_RS09880(),BioCyc
SGL_RS05210-MONOMER,sugar ABC transporter substrate-binding protein,SGL_RS05210(),BioCyc
SGL_RS01975-MONOMER,TonB-dependent siderophore receptor,SGL_RS01975(),BioCyc
SGL_RS18025-MONOMER,hypothetical protein,SGL_RS18025(),BioCyc
SGL_RS08600-MONOMER,phosphoglycerate dehydrogenase,SGL_RS08600(4),BioCyc
SGL_RS16700-MONOMER,"di-trans,poly-cis-decaprenylcistransferase",SGL_RS16700(2),BioCyc
SGL_RS10950-MONOMER,phosphoribosylamine--glycine ligase,SGL_RS10950(1),BioCyc
SGL_RS01060-MONOMER,CRISPR-associated endonuclease Cas1,SGL_RS01060(),BioCyc
SGL_RS06055-MONOMER,bifunctional aldolase/short-chain dehydrogenase,SGL_RS06055(),BioCyc
SGL_RS12490-MONOMER,glutamate--cysteine ligase,SGL_RS12490(),BioCyc
SGL_RS12630-MONOMER,SH3 domain-containing protein,SGL_RS12630(),BioCyc
SGL_RS19500-MONOMER,hypothetical protein,SGL_RS19500(),BioCyc
SGL_RS10445-MONOMER,L-threonylcarbamoyladenylate synthase,SGL_RS10445(1),BioCyc
SGL_RS09035-MONOMER,ABC transporter ATP-binding protein,SGL_RS09035(),BioCyc
SGL_RS17310-MONOMER,alkaline invertase,SGL_RS17310(),BioCyc
SGL_RS06235-MONOMER,hypothetical protein,SGL_RS06235(),BioCyc
SGL_RS00150-MONOMER,DUF3122 domain-containing protein,SGL_RS00150(),BioCyc
SGL_RS07965-MONOMER,DUF4351 domain-containing protein,SGL_RS07965(),BioCyc
SGL_RS13615-MONOMER,hypothetical protein,SGL_RS13615(),BioCyc
SGL_RS15550-MONOMER,DUF2808 domain-containing protein,SGL_RS15550(),BioCyc
SGL_RS02715-MONOMER,HAMP domain-containing histidine kinase,SGL_RS02715(),BioCyc
SGL_RS05755-MONOMER,adenylate kinase,SGL_RS05755(1),BioCyc
SGL_RS00685-MONOMER,type I-D CRISPR-associated protein Cas7/Csc2,SGL_RS00685(),BioCyc
SGL_RS15205-MONOMER,succinate dehydrogenase iron-sulfur subunit,SGL_RS15205(),BioCyc
SGL_RS14055-MONOMER,phosphoribosylglycinamide formyltransferase,SGL_RS14055(1),BioCyc
SGL_RS15485-MONOMER,biopolymer transporter ExbD,SGL_RS15485(),BioCyc
SGL_RS04025-MONOMER,proton extrusion protein PcxA,SGL_RS04025(),BioCyc
SGL_RS13010-MONOMER,ComF family protein,SGL_RS13010(),BioCyc
SGL_RS11550-MONOMER,hypothetical protein,SGL_RS11550(),BioCyc
SGL_RS13495-MONOMER,AarF/ABC1/UbiB kinase family protein,SGL_RS13495(),BioCyc
SGL_RS16760-MONOMER,DUF3598 family protein,SGL_RS16760(),BioCyc
SGL_RS00810-MONOMER,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,SGL_RS00810(),BioCyc
SGL_RS01015-MONOMER,hypothetical protein,SGL_RS01015(),BioCyc
SGL_RS12570-MONOMER,pentapeptide repeat-containing protein,SGL_RS12570(),BioCyc
SGL_RS14515-MONOMER,type II toxin-antitoxin system HicA family toxin,SGL_RS14515(),BioCyc
SGL_RS04295-MONOMER,glycosyltransferase,SGL_RS04295(),BioCyc
SGL_RS12085-MONOMER,class I SAM-dependent methyltransferase,SGL_RS12085(),BioCyc
SGL_RS12290-MONOMER,DUF58 domain-containing protein,SGL_RS12290(),BioCyc
SGL_RS00105-MONOMER,cysteine desulfurase,SGL_RS00105(),BioCyc
SGL_RS11165-MONOMER,hypothetical protein,SGL_RS11165(),BioCyc
SGL_RS04955-MONOMER,mechanosensitive ion channel family protein,SGL_RS04955(),BioCyc
SGL_RS11855-MONOMER,YtxH domain-containing protein,SGL_RS11855(),BioCyc
SGL_RS00620-MONOMER,IS4-like element IS4Sa family transposase,SGL_RS00620(),BioCyc
SGL_RS17355-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,SGL_RS17355(),BioCyc
SGL_RS04920-MONOMER,tyrosine--tRNA ligase,SGL_RS04920(2),BioCyc
SGL_RS02315-MONOMER,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,SGL_RS02315(2),BioCyc
SGL_RS00250-MONOMER,WecB/TagA/CpsF family glycosyltransferase,SGL_RS00250(),BioCyc
SGL_RS18340-MONOMER,hypothetical protein,SGL_RS18340(),BioCyc
SGL_RS17550-MONOMER,FtsX-like permease family protein,SGL_RS17550(),BioCyc
SGL_RS01680-MONOMER,hypothetical protein,SGL_RS01680(),BioCyc
SGL_RS04785-MONOMER,molecular chaperone DnaJ,SGL_RS04785(),BioCyc
SGL_RS09770-MONOMER,hypothetical protein,SGL_RS09770(),BioCyc
SGL_RS07745-MONOMER,hypothetical protein,SGL_RS07745(),BioCyc
SGL_RS15615-MONOMER,mechanosensitive ion channel family protein,SGL_RS15615(),BioCyc
SGL_RS07535-MONOMER,LysR family transcriptional regulator,SGL_RS07535(),BioCyc
SGL_RS15875-MONOMER,FHA domain-containing protein,SGL_RS15875(),BioCyc
SGL_RS10830-MONOMER,pyridoxamine 5'-phosphate oxidase,SGL_RS10830(2),BioCyc
SGL_RS07845-MONOMER,DUF427 domain-containing protein,SGL_RS07845(),BioCyc
SGL_RS09970-MONOMER,DUF29 domain-containing protein,SGL_RS09970(),BioCyc
SGL_RS06790-MONOMER,hypothetical protein,SGL_RS06790(),BioCyc
SGL_RS11035-MONOMER,DUF1049 domain-containing protein,SGL_RS11035(),BioCyc
