,name,genes,source
HP_RS02300-MONOMER,Hypothetical protein HP0465,HP0465(),BioCyc
HP_RS04245-MONOMER,flagellar hook protein FlgE1,HP0870(),BioCyc
HP_RS06320-MONOMER,Anthranilate synthase component II,HP1281(),BioCyc
HP_RS02210-MONOMER,Putative ATPase HP0447,HP0447(),BioCyc
HP_RS04180-MONOMER,sedoheptulose 7-phosphate isomerase monomer,HP0857(),BioCyc
HP_RS06240-MONOMER,ferredoxin-menaquinone dehydrogenase subunit F,HP1265(),BioCyc
HP_RS02095-MONOMER,Hypothetical protein HP0423,HP0423(),BioCyc
HP_RS04095-MONOMER,outer membrane protein P1,HP0839(),BioCyc
HP_RS06155-MONOMER,Ribonuclease R,HP1248(),BioCyc
HP_RS01990-MONOMER,HIT family protein,HP0404(),BioCyc
HP_RS04005-MONOMER,Excinuclease ABC subunit C UvrC,HP0821(),BioCyc
HP_RS06075-MONOMER,DNA polymerase III subunit delta' HolB,HP1231(),BioCyc
HP_RS01910-MONOMER,tRNA (cmo5U34)-methyltransferase,HP0388(1),BioCyc
HP_RS03920-MONOMER,Lipooligosaccharide 5G8 epitope biosynthesis-associated protein Lex2B,HP0805(),BioCyc
HP_RS05975-MONOMER,Serine O-acetyltransferase CysE,HP1210(6),BioCyc
MONOMER2DNV-15,,G2DNV-14(),BioCyc
HP_RS01830-MONOMER,Deoxycytidine triphosphate deaminase,HP0372(),BioCyc
HP_RS03840-MONOMER,Outer membrane protein HofF,HP0788(),BioCyc
HP_RS05865-MONOMER,Aldo/keto reductase,HP1193(),BioCyc
HP_RS07830-MONOMER,Pyridoxine 5'-phosphate synthase,HP1582(8),BioCyc
HP_RS01730-MONOMER,flagellar ATPase regulator FliH,HP0353(),BioCyc
HP_RS03750-MONOMER,flagellar export protein FlhB,HP0770(),BioCyc
HP_RS05775-MONOMER,"putative transporter, nucleobase:cation symporter-2 family",HP1175(),BioCyc
HP_RS07750-MONOMER,Hypothetical protein HP1566,HP1566(),BioCyc
HP_RS01640-MONOMER,cell division topological specificity factor MinE,HP0332(),BioCyc
HP_RS03665-MONOMER,Flagellar protein FlaG,HP0751(),BioCyc
HP_RS05695-MONOMER,Cell filamentation protein,HP1159(),BioCyc
HP_RS07670-MONOMER,Sec translocon accessory subunit YajC,HP1551(),BioCyc
HP_RS01555-MONOMER,Hypothetical protein HP0316,HP0316(),BioCyc
HP_RS03580-MONOMER,Putative aminotransferase SerC,HP0736(),BioCyc
HP_RS05600-MONOMER,Biotin--protein ligase BirA,HP1140(),BioCyc
HP_RS07590-MONOMER,IS605 transposase TnpA,HP1535(),BioCyc
HP_RS01475-MONOMER,"peptide ABC transporter, membrane protein DppB",HP0299(),BioCyc
HP_RS03490-MONOMER,tRNA threonylcarbamoyl adenosine modification protein,HP0716(),BioCyc
HP_RS05515-MONOMER,Hypothetical protein HP1122a,HP1122a(),BioCyc
HP_RS07500-MONOMER,Hypothetical protein HP1516,HP1516(),BioCyc
HP_RS01395-MONOMER,3-dehydroquinate synthase AroB,HP0283(1),BioCyc
HP_RS03405-MONOMER,N-methylhydantoinase,HP0696(),BioCyc
HP_RS05435-MONOMER,outer membrane protein HorH,HP1107(),BioCyc
HP_RS07415-MONOMER,Peptidyl-tRNA hydrolase,HP1497(),BioCyc
HP_RS01315-MONOMER,aminodeoxyfutalosine deaminase monomer,HP0267(),BioCyc
HP_RS03315-MONOMER,Integrase/recombinase XerC,HP0675(),BioCyc
HP_RS05355-MONOMER,PDDEXK_1 domain-containing protein,HP1089(),BioCyc
HP_RS07335-MONOMER,Putative nitrilase/cyanide hydratase,HP1481(),BioCyc
HP_RS01220-MONOMER,Hypothetical membrane protein HP0248,HP0248(),BioCyc
HP_RS03225-MONOMER,"Menaquinone biosynthesis protein, SCO4494 family",HP0654(),BioCyc
HP_RS05275-MONOMER,putative Cu<sup>2+</sup>-binding protein CopP,HP1073(),BioCyc
HP_RS07255-MONOMER,ABC transporter ATP-binding protein,HP1465(),BioCyc
HP_RS01140-MONOMER,Motility protein HP0232,HP0232(),BioCyc
HP_RS03145-MONOMER,outer membrane protein HopH,HP0638(),BioCyc
HP_RS05190-MONOMER,Hypothetical protein HP1056,HP1056(),BioCyc
HP_RS07175-MONOMER,Putative membrane protein insertion efficiency factor,HP1449(),BioCyc
HP_RS01050-MONOMER,"putative transporter, divalent anion:Na<sup>+</sup> symporter family",HP0214(1),BioCyc
HP_RS03060-MONOMER,Recombination and DNA strand exchange inhibitor protein MutS,HP0621(),BioCyc
HP_RS05110-MONOMER,30S ribosomal protein S15,HP1040(1),BioCyc
HP_RS07085-MONOMER,cytoplasmic Ni<sup>2+</sup>-binding protein Hpn2,HP1432(),BioCyc
HP_RS00955-MONOMER,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,HP0196(1),BioCyc
HP_RS02975-MONOMER,Hypothetical protein HP0603,HP0603(),BioCyc
HP_RS05030-MONOMER,Co-chaperone-curved DNA binding protein A,HP1024(),BioCyc
HP_RS07000-MONOMER,tRNA delta(2)-isopentenylpyrophosphate transferase,HP1415(2),BioCyc
HP_RS00870-MONOMER,pseudoaminic acid synthase,HP0178(),BioCyc
HP_RS02890-MONOMER,Hypothetical protein HP0586,HP0586(),BioCyc
HP_RS04920-MONOMER,Hypothetical protein HP1002,HP1002(),BioCyc
HP_RS06905-MONOMER,Alanine dehydrogenase,HP1398(),BioCyc
HP_RS00790-MONOMER,Helicobacter cysteine-rich protein E HcpD,HP0160(),BioCyc
HP_RS02810-MONOMER,DedA family protein,HP0571(),BioCyc
HP_RS04825-MONOMER,hypothetical protein,HP_RS04825(),BioCyc
HP_RS06820-MONOMER,Nonspecific tight adherence fibril (pilus) secretion septum,HP1381(),BioCyc
HP_RS00710-MONOMER,cbb3-type cytochrome c oxidase heme b and copper-binding subunit,HP0144(),BioCyc
HP_RS02730-MONOMER,Sialidase A,HP0554(),BioCyc
HP_RS00300-MONOMER,Hypothetical protein HP0059,HP0059(),BioCyc
HP_RS04740-MONOMER,"Ni<sup>2+</sup>/Zn<sup>2+</sup>/Cd<sup>2+</sup> efflux pump, RND permease",HP0969(),BioCyc
HP_RS06735-MONOMER,Bifunctional NAD(P)H-hydrate repair enzyme Nnr,HP1363(),BioCyc
HP_RS00625-MONOMER,Translation initiation factor IF-3,HP0124(1),BioCyc
HP_RS02640-MONOMER,Cag T4SS protein CagM,HP0537(),BioCyc
HP_RS00220-MONOMER,DNA type IV secretion system protein ComB10,HP0041(),BioCyc
HP_RS04650-MONOMER,Acetyl-CoA carboxylase subunit beta,HP0950(),BioCyc
HP_RS06640-MONOMER,Phosphoglycerate kinase,HP1345(1),BioCyc
HP_RS00540-MONOMER,cystathionine gamma-lyase,HP0106(4),BioCyc
HP_RS02560-MONOMER,Beta-lactamase,HP0519(),BioCyc
HP_RS00135-MONOMER,lacdiNAc-binding adhesin LabA,HP0025(),BioCyc
HP_RS04535-MONOMER,Stationary phase survival protein SurE,HP0930(1),BioCyc
HP_RS06560-MONOMER,copper efflux pump RND permease,HP1329(),BioCyc
HP_RS00450-MONOMER,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,HP0089(2),BioCyc
HP_RS02470-MONOMER,phospholipase A,HP0499(1),BioCyc
HP_RS00025-MONOMER,Orotidine 5'-phosphate decarboxylase PyrF,HP0005(2),BioCyc
HP_RS04450-MONOMER,"Rep helicase, single-stranded DNA-dependent ATPase",HP0911(),BioCyc
HP_RS06480-MONOMER,30S ribosomal protein S3,HP1313(1),BioCyc
HP_RS00365-MONOMER,urease subunit beta UreB,HP0072(),BioCyc
HP_RS02385-MONOMER,inactive Type IIP restriction-modification system R protein,HP0482(),BioCyc
HP_RS04330-MONOMER,"Ni<sup>2+</sup> ABC transporter, ATP-binding protein",HP0888(),BioCyc
HP_RS06385-MONOMER,30S ribosomal protein S4,HP1294(1),BioCyc
HP_RS02285-MONOMER,Type I restriction enzyme S protein HdsS,HP0462(),BioCyc
HP_RS04230-MONOMER,Lipid-A-disaccharide synthase,HP0867(2),BioCyc
HP_RS06305-MONOMER,Tryptophan synthase subunit beta TrpB,HP1278(),BioCyc
HP_RS02190-MONOMER,ICEHptfs4 protein C19.2,HP0443(),BioCyc
HP_RS04165-MONOMER,Guanosine 5'-monophosphate oxidoreductase GuaC,HP0854(4),BioCyc
HP_RS06225-MONOMER,ferredoxin-menaquinone dehydrogenase subunit C,HP1262(),BioCyc
HP_RS02080-MONOMER,4HBT domain-containing protein,HP0420(),BioCyc
HP_RS04070-MONOMER,GTP-binding protein EngA,HP0834(),BioCyc
HP_RS06140-MONOMER,single-stranded DNA-binding protein monomer,HP1245(),BioCyc
HP_RS01975-MONOMER,3-phosphoshikimate 1-carboxyvinyltransferase,HP0401(1),BioCyc
HP_RS03990-MONOMER,"putative osmoprotective ABC transporter, ATP-binding protein",HP0819(),BioCyc
HP_RS06060-MONOMER,RNA diphosphohydrolase,HP1228(),BioCyc
HP_RS01895-MONOMER,Hypothetical protein HP0385,HP0385(),BioCyc
HP_RS03905-MONOMER,GTP cyclohydrolase II,HP0802(2),BioCyc
HP_RS05955-MONOMER,O-antigen flippase,HP1206(),BioCyc
HP_RS07955-MONOMER,Hypothetical protein HP1070,HP1070(),BioCyc
HP_RS01810-MONOMER,inactive Type IIP restriction-modification system R protein,HP0368(),BioCyc
HP_RS03815-MONOMER,Hypothetical protein HP0783,HP0783(),BioCyc
HP_RS05850-MONOMER,Histidyl-tRNA synthetase,HP1190(2),BioCyc
HP_RS07815-MONOMER,Hypothetical protein HP1579,HP1579(),BioCyc
HP_RS01715-MONOMER,Hypothetical protein HP0350,HP0350(),BioCyc
HP_RS03735-MONOMER,Hypothetical protein HP0766,HP0766(),BioCyc
HP_RS05760-MONOMER,"ABC transporter, periplasmic L-glutamine-binding protein",HP1172(),BioCyc
HP_RS07735-MONOMER,AhpC monomer,HP1563(),BioCyc
HP_RS01620-MONOMER,NH(3)-dependent NAD(+) synthetase NadE,HP0329(2),BioCyc
HP_RS03650-MONOMER,cell division protein FtsE,HP0748(),BioCyc
HP_RS05680-MONOMER,outer membrane protein HopI,HP1156(),BioCyc
HP_RS07655-MONOMER,putative membrane protein,HP1548(),BioCyc
HP_RS01540-MONOMER,ATP-binding protein,HP0312(),BioCyc
HP_RS03560-MONOMER,LeoA protein,HP0731(),BioCyc
HP_RS05585-MONOMER,"F0F1 ATP synthase subunit B', AtpX",HP1137(),BioCyc
HP_RS07575-MONOMER,Glucosamine--fructose-6-phosphate aminotransferase GlmS,HP1532(2),BioCyc
HP_RS01460-MONOMER,50S ribosomal protein L21,HP0296(1),BioCyc
HP_RS03470-MONOMER,Competence protein ComGF,HP0711(),BioCyc
HP_RS05500-MONOMER,Hypothetical protein HP1120,HP1120(),BioCyc
HP_RS07485-MONOMER,TonB-dependent nickel transporter FrpB4,HP1512(),BioCyc
HP_RS01380-MONOMER,Lipid A biosynthesis lauroyl acyltransferase,HP0280(1),BioCyc
HP_RS03390-MONOMER,"putative transporter, short chain fatty acid uptake family",HP0693(1),BioCyc
HP_RS05420-MONOMER,cinnamyl-alcohol dehydrogenase,HP1104(),BioCyc
HP_RS07400-MONOMER,"UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase",HP1494(1),BioCyc
HP_RS01300-MONOMER,"ATP-dependent Clp protease, ATP-binding subunit ClpB",HP0264(),BioCyc
HP_RS03295-MONOMER,Predicted coding region HP0670,HP0670(),BioCyc
HP_RS05340-MONOMER,hemolysin,HP1086(),BioCyc
HP_RS07320-MONOMER,DNA helicase II UvrD,HP1478(),BioCyc
HP_RS01205-MONOMER,flagellar rod assembly protein/muramidase FlgJ,HP0245(),BioCyc
HP_RS03210-MONOMER,"&alpha;(1,3)-fucosyltransferase FutB",HP0651(),BioCyc
HP_RS05260-MONOMER,cell division protein FtsH,HP1069(),BioCyc
HP_RS07240-MONOMER,secreted protein involved in flagellar motility,HP1462(),BioCyc
HP_RS01115-MONOMER,"putative transporter, sulfate permease family",HP0228(1),BioCyc
HP_RS03125-MONOMER,[NiFe]-hydrogenase maturation endopeptidase HydD,HP0634(),BioCyc
HP_RS05175-MONOMER,septum formation inhibitor MinC,HP1053(),BioCyc
HP_RS07160-MONOMER,ExbD family protein,HP1446(),BioCyc
HP_RS01035-MONOMER,Helicobacter cysteine-rich protein E HcpA,HP0211(),BioCyc
HP_RS03045-MONOMER,glycosyltransferase family 25 protein,HP_RS03045(),BioCyc
HP_RS05095-MONOMER,aminopeptidase,HP1037(),BioCyc
HP_RS07070-MONOMER,Polysialic acid capsule expression protein,HP1429(4),BioCyc
HP_RS00940-MONOMER,fumarate reductase cytochrome b-556 subunit FrdC,HP0193(),BioCyc
HP_RS02960-MONOMER,"ABC family efflux transporter, ATP-binding/membrane protein",HP0600(),BioCyc
HP_RS05015-MONOMER,redox switch response regulator HP1021,HP1021(),BioCyc
HP_RS06985-MONOMER,Hypothetical protein HP1412,HP1412(),BioCyc
HP_RS00855-MONOMER,Putative peptidyl-prolyl cis-trans isomerase PpiC,HP0175(),BioCyc
HP_RS02875-MONOMER,flagellar motor switch protein FliN,HP0584(),BioCyc
HP_RS04900-MONOMER,Putative transposase TnpA,HP0998(),BioCyc
HP_RS06885-MONOMER,DNA repair protein RecN,HP1393(),BioCyc
HP_RS00775-MONOMER,shikimate kinase,HP0157(1),BioCyc
HP_RS02795-MONOMER,SPASM domain-containing protein,HP0568(),BioCyc
HP_RS04805-MONOMER,Hypothetical protein HP0982,HP0982(),BioCyc
HP_RS06805-MONOMER,putative outer membrane protein assembly factor BamD,HP1378(),BioCyc
HP_RS00690-MONOMER,lactate transporter LctP1,HP0140(1),BioCyc
HP_RS02715-MONOMER,50S ribosomal protein L31,HP0551(1),BioCyc
HP_RS00285-MONOMER,Delta-1-pyrroline-5-carboxylate dehydrogenase PutA,HP0056(2),BioCyc
HP_RS04715-MONOMER,Putative ATPase,HP0963(),BioCyc
HP_RS06720-MONOMER,"1,4-dihydroxy-6-naphthoate prenyltransferase MqnP",HP1360(1),BioCyc
HP_RS00610-MONOMER,DUF874 family protein HP0120,HP0120(),BioCyc
HP_RS02625-MONOMER,CagS protein,HP0534(),BioCyc
HP_RS00200-MONOMER,ComB6 protein,HP0037(),BioCyc
HP_RS04635-MONOMER,Hypothetical protein HP0947,HP0947(),BioCyc
HP_RS06625-MONOMER,outer membrane protein HopN,HP1342(),BioCyc
HP_RS00525-MONOMER,methyl-accepting chemotaxis protein TlpB,HP0103(),BioCyc
HP_RS02545-MONOMER,ATP-dependent protease ATP-binding subunit HslU,HP0516(),BioCyc
HP_RS00120-MONOMER,Carboxynorspermidine decarboxylase,HP0020(),BioCyc
HP_RS04520-MONOMER,Heat shock protein HtpX,HP0927(),BioCyc
HP_RS06545-MONOMER,copper resistance determinant CrdA,HP1326(),BioCyc
HP_RS00435-MONOMER,malate:quinone oxidoreductase,HP0086(1),BioCyc
HP_RS02455-MONOMER,thioesterase YbgC monomer,HP0496(1),BioCyc
HP_RS00010-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",HP0002(60),BioCyc
HP_RS04435-MONOMER,flagellar hook protein FlgE2,HP0908(),BioCyc
HP_RS06465-MONOMER,30S ribosomal protein S17,HP1310(1),BioCyc
HP_RS00350-MONOMER,urease accessory protein UreF,HP0069(),BioCyc
HP_RS02365-MONOMER,Type IIP restriction-modification system M protein M.HpyAVII,HP0478(),BioCyc
HP_RS02350-MONOMER,"molybdate ABC transporter, ATP-binding protein",HP0475(),BioCyc
HP_RS04315-MONOMER,lipid II flippase MurJ,HP0885(),BioCyc
HP_RS06370-MONOMER,Thiamine pyrophosphokinase,HP1291(),BioCyc
HP_RS02270-MONOMER,hypothetical protein,HP0458(),BioCyc
HP_RS06290-MONOMER,Phosphomannomutase,HP1275(1),BioCyc
HP_RS02175-MONOMER,ICEHptfs4 protein C16.2,HP0440(),BioCyc
HP_RS04150-MONOMER,undecaprenyl-diphosphate phosphatase,HP0851(),BioCyc
HP_RS06205-MONOMER,Hypothetical protein HP1258,HP1258(),BioCyc
HP_RS02065-MONOMER,Methionyl-tRNA synthetase,HP0417(2),BioCyc
HP_RS04055-MONOMER,Dephospho-CoA kinase CoaE,HP0831(1),BioCyc
HP_RS06125-MONOMER,Hypothetical protein HP1242,HP1242(),BioCyc
HP_RS01960-MONOMER,Hypothetical protein HP0398,HP0398(),BioCyc
HP_RS03975-MONOMER,flagellar motor protein MotB,HP0816(),BioCyc
HP_RS06040-MONOMER,Uroporphyrinogen-III synthase HemD,HP1224(),BioCyc
HP_RS01880-MONOMER,Putative zinc-metallo protease,HP0382(),BioCyc
HP_RS03890-MONOMER,Molybdopterin adenylyltransferase,HP0799(1),BioCyc
HP_RS05915-MONOMER,Sec translocon subunit SecE,HP1203a(),BioCyc
HP_RS07905-MONOMER,hypothetical protein,HP_RS07905(),BioCyc
HP_RS01790-MONOMER,Ribonucleotide-diphosphate reductase subunit beta,HP0364(),BioCyc
HP_RS03800-MONOMER,Hypothetical protein HP0780,HP0780(),BioCyc
HP_RS05830-MONOMER,&alpha;-carbonic anhydrase,HP1186(),BioCyc
HP_RS07800-MONOMER,"ABC transporter, ATP-binding subunit",HP1576(),BioCyc
HP_RS01700-MONOMER,Pseudouridine synthase,HP0347(1),BioCyc
HP_RS03720-MONOMER,signal recognition particle receptor,HP0763(1),BioCyc
HP_RS05745-MONOMER,"ABC transporter, membrane protein",HP1169(),BioCyc
HP_RS07720-MONOMER,peptidoglycan glycosyltransferase FtsW,HP1560(),BioCyc
HP_RS01605-MONOMER,,HP0326A(),BioCyc
HP_RS03635-MONOMER,Pseudouridine synthase,HP0745(1),BioCyc
HP_RS05665-MONOMER,Valyl-tRNA synthetase,HP1153(1),BioCyc
HP_RS07640-MONOMER,folylpolyglutamate synthase FolC,HP1545(1),BioCyc
HP_RS01525-MONOMER,Putative N-carbamoyl-D-amino acid amidohydrolase,HP0309(),BioCyc
HP_RS03545-MONOMER,tRNA(Ile)-lysidine synthase,HP0728(1),BioCyc
HP_RS05570-MONOMER,"F0F1 ATP synthase subunit alpha, AtpA",HP1134(),BioCyc
HP_RS07560-MONOMER,chromosomal replication initiator protein DnaA,HP1529(),BioCyc
HP_RS01445-MONOMER,Para-aminobenzoate synthetase PabB,HP0293(1),BioCyc
HP_RS03455-MONOMER,Hypothetical protein HP0708,HP0708(),BioCyc
HP_RS05485-MONOMER,Helicobacter cysteine-rich protein E HcpG,HP1117(),BioCyc
HP_RS07470-MONOMER,acyl phosphate:glycerol-3-phosphate acyltransferase,HP1509(1),BioCyc
HP_RS01365-MONOMER,Ferredoxin,HP0277(),BioCyc
HP_RS03375-MONOMER,acetyl-CoA acetyltransferase,HP0690(),BioCyc
HP_RS05405-MONOMER,glucose-6-phosphate 1-dehydrogenase,HP1101(1),BioCyc
HP_RS07385-MONOMER,"putative transporter, inorganic phosphate transporter (PiT) family",HP1491(),BioCyc
HP_RS01280-MONOMER,Type IIP restriction-modification system M protein M.HpyAX,HP0260(),BioCyc
HP_RS03275-MONOMER,UPF0763 protein HP0664,HP0664(),BioCyc
HP_RS05325-MONOMER,Outer membrane protein HofB,HP1083(),BioCyc
HP_RS07305-MONOMER,Phosphopantetheine adenylyltransferase,HP1475(6),BioCyc
HP_RS01190-MONOMER,Hypothetical protein HP0242,HP0242(),BioCyc
HP_RS03195-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA,HP0648(1),BioCyc
HP_RS05245-MONOMER,Outer membrane protein HorD,HP1066(),BioCyc
HP_RS07225-MONOMER,Pseudouridine synthase RluB,HP1459(1),BioCyc
HP_RS01100-MONOMER,Bifunctional methionine sulfoxide reductase A/B MrsA,HP0224(1),BioCyc
HP_RS03110-MONOMER,Quinone-reactive Ni/Fe hydrogenase HydA,HP0631(),BioCyc
HP_RS05160-MONOMER,Homoserine kinase ThrB,HP1050(2),BioCyc
HP_RS07145-MONOMER,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,HP1443(),BioCyc
HP_RS01015-MONOMER,ATP-binding protein Mpr,HP0207(),BioCyc
HP_RS03030-MONOMER,chemotaxis protein CheV2,HP0616(),BioCyc
HP_RS05080-MONOMER,ATP-binding protein,HP1034(),BioCyc
HP_RS07050-MONOMER,Hypothetical protein HP1424,HP1424(),BioCyc
HP_RS00925-MONOMER,Phospholipase D-family protein,HP0190(),BioCyc
HP_RS02945-MONOMER,penicillin-binding protein 1,HP0597(2),BioCyc
HP_RS04995-MONOMER,Phosphatidylglycerophosphate synthase PgsA,HP1016(1),BioCyc
HP_RS06970-MONOMER,Hypothetical protein HP1409,HP1409(),BioCyc
HP_RS00840-MONOMER,Molybdopterin biosynthesis protein MoeA,HP0172(1),BioCyc
HP_RS02860-MONOMER,Dihydroorotase PyrC,HP0581(2),BioCyc
HP_RS04885-MONOMER,ICEHptfs3 protein C1,HP0995(),BioCyc
HP_RS06870-MONOMER,Hypothetical protein HP1390,HP1390(),BioCyc
HP_RS00760-MONOMER,enolase,HP0154(2),BioCyc
HP_RS02780-MONOMER,Inner membrane protein YkgB,HP0565(),BioCyc
HP_RS04790-MONOMER,Cell division protein FtsZ,HP0979(),BioCyc
HP_RS06790-MONOMER,UDP-N-acetylglucosamine acyltransferase LpxA,HP1375(3),BioCyc
HP_RS00675-MONOMER,putative NAD-dependent lactate dehydrogenase subunit HP0137,HP0137(),BioCyc
HP_RS02690-MONOMER,Cag pathogenicity island protein,HP0546a(),BioCyc
HP_RS00270-MONOMER,Type IIS restriction-modification system R protein R.HpyAV,HP0053(),BioCyc
HP_RS04700-MONOMER,Glycyl-tRNA synthetase subunit alpha GlyQ,HP0960(),BioCyc
HP_RS06705-MONOMER,Phosphatidylserine decarboxylase,HP1357(1),BioCyc
HP_RS00595-MONOMER,Radical SAM domain-containing protein,HP0117(),BioCyc
HP_RS02610-MONOMER,CagV protein,HP0530(),BioCyc
HP_RS00185-MONOMER,Aspartate alpha-decarboxylase,HP0034(1),BioCyc
HP_RS04600-MONOMER,RutC family protein HP0944,HP0944(),BioCyc
HP_RS06610-MONOMER,energy-transducing Ton complex subunit ExbB,HP1339(),BioCyc
HP_RS00510-MONOMER,epoxyqueuosine reductase,HP0100(),BioCyc
HP_RS02525-MONOMER,Glutamine synthetase GlnA,HP0512(12),BioCyc
HP_RS00100-MONOMER,ComB4 competence protein,HP0017(),BioCyc
HP_RS04505-MONOMER,2-hydroxymuconate tautomerase monomer,HP0924(),BioCyc
HP_RS06530-MONOMER,Ribonuclease HII,HP1323(),BioCyc
HP_RS00420-MONOMER,30S ribosomal protein S9,HP0083(1),BioCyc
HP_RS02440-MONOMER,Phospho-N-acetylmuramoyl-pentapeptide- transferase,HP0493(1),BioCyc
HP_RS04405-MONOMER,Hypothetical protein HP0902,HP0902(),BioCyc
HP_RS06450-MONOMER,50S ribosomal protein L5,HP1307(1),BioCyc
HP_RS00335-MONOMER,cell division-related protein,HP0066(),BioCyc
HP_RS02335-MONOMER,outer membrane protein HorE,HP0472(),BioCyc
HP_RS04290-MONOMER,Hypothetical protein HP0880,HP0880(),BioCyc
HP_RS06355-MONOMER,Class IIc Sec-secreted bacteriocin Divergicin A precursor DvnA,HP1288(),BioCyc
HP_RS02250-MONOMER,hypothetical protein,HP0456a(),BioCyc
HP_RS04215-MONOMER,50S ribosomal protein L22,HP0864(),BioCyc
HP_RS06275-MONOMER,ferredoxin-menaquinone dehydrogenase subunit M,HP1272(),BioCyc
HP_RS02150-MONOMER,hypothetical protein,HP0433(),BioCyc
HP_RS06190-MONOMER,Sec translocon subunit SecG,HP1255(),BioCyc
HP_RS02050-MONOMER,IS200 insertion sequence from SARA17,HP0414(),BioCyc
HP_RS04040-MONOMER,F0F1 ATP synthase subunit A AtpB,HP0828(),BioCyc
HP_RS06110-MONOMER,Formamidase AmiF,HP1238(),BioCyc
HP_RS01945-MONOMER,YggS family pyridoxal phosphate enzyme,HP0395(),BioCyc
HP_RS03960-MONOMER,Lactamase_B domain-containing protein,HP0813(),BioCyc
HP_RS06025-MONOMER,Undecaprenyl pyrophosphate synthase UppS,HP1221(2),BioCyc
HP_RS01865-MONOMER,"&alpha;-(1,3)-fucosyltransferase FutA",HP0379(),BioCyc
HP_RS03875-MONOMER,Outer membrane protein HorG,HP0796(),BioCyc
HP_RS05900-MONOMER,50S ribosomal protein L1,HP1201(1),BioCyc
HP_RS07885-MONOMER,Hypothetical protein HP0789,HP0789(),BioCyc
HP_RS01775-MONOMER,tRNA pseudouridine synthase A,HP0361(2),BioCyc
HP_RS03785-MONOMER,UMP kinase,HP0777(6),BioCyc
HP_RS05815-MONOMER,"putative transporter, monovalent cation:proton antiporter (CPA2) family",HP1183(),BioCyc
HP_RS07785-MONOMER,DNAse TatD,HP1573(),BioCyc
HP_RS01680-MONOMER,Hypothetical protein HP0342,HP0342(),BioCyc
HP_RS03700-MONOMER,"putative transporter, multi antimicrobial extrusion (MATE) family",HP0759(),BioCyc
HP_RS05730-MONOMER,Glucose-6-phosphate isomerase Pgi,HP1166(2),BioCyc
HP_RS07705-MONOMER,flagellar hook-basal body protein FliE,HP1557(),BioCyc
HP_RS01590-MONOMER,outer membrane associated nuclease,HP0323(),BioCyc
HP_RS03620-MONOMER,rod shape-determining protein RodA,HP0743(),BioCyc
HP_RS05650-MONOMER,KH domain RNA binding protein,HP1150(),BioCyc
HP_RS07625-MONOMER,bactofilin,HP1542(),BioCyc
HP_RS01510-MONOMER,Glutamate-1-semialdehyde aminotransferase HemL,HP0306(2),BioCyc
HP_RS03530-MONOMER,sialic acid-binding adhesin SabA,HP0725(),BioCyc
HP_RS05555-MONOMER,"F0F1 ATP synthase subunit epsilon, AtpC",HP1131(),BioCyc
HP_RS07540-MONOMER,outer membrane protein HorD,HP1525(),BioCyc
HP_RS01430-MONOMER,diaminopimelate decarboxylase monomer,HP0290(4),BioCyc
HP_RS03440-MONOMER,Excinuclease ABC subunit A UvrA,HP0705(),BioCyc
HP_RS05470-MONOMER,Excinuclease ABC subunit B UvrB,HP1114(),BioCyc
HP_RS07455-MONOMER,glutamate:Na<sup>+</sup> symporter GltS,HP1506(1),BioCyc
HP_RS01350-MONOMER,Hypothetical protein HP0274,HP0274(),BioCyc
HP_RS05390-MONOMER,Helicobacter cysteine-rich protein E HcpC,HP1098(),BioCyc
HP_RS07370-MONOMER,"ABC-type tripartite efflux pump, periplasmic adaptor protein",HP1488(),BioCyc
HP_RS01265-MONOMER,Hypothetical secreted protein HP0257,HP0257(),BioCyc
HP_RS03260-MONOMER,Ribonuclease H,HP0661(),BioCyc
HP_RS05310-MONOMER,Archaeal Holliday junction resolvase/Mrr protein-like protein,HP1080(),BioCyc
HP_RS07290-MONOMER,inactive Type IIB restriction-modification system S protein,HP1472(),BioCyc
HP_RS01175-MONOMER,Glutamyl-tRNA reductase,HP0239(2),BioCyc
HP_RS03180-MONOMER,peptidoglycan lytic exotransglycosylase,HP0645(1),BioCyc
HP_RS05225-MONOMER,16S rRNA methyltransferase GidB,HP1063(),BioCyc
HP_RS07210-MONOMER,Lpp20 lipoprotein,HP1456(),BioCyc
HP_RS01085-MONOMER,Fe-S cluster biosynthesis scaffold protein NfU,HP0221(2),BioCyc
HP_RS03095-MONOMER,Helicobacter cysteine-rich protein E HcpF,HP0628(),BioCyc
HP_RS05145-MONOMER,Ribosome-binding factor A,HP1047(),BioCyc
HP_RS07130-MONOMER,Hypothetical protein HP1440,HP1440(),BioCyc
HP_RS00995-MONOMER,hypothetical protein,HP_RS00995(),BioCyc
HP_RS03015-MONOMER,ABC transporter ATP-binding protein,HP0613(),BioCyc
HP_RS05065-MONOMER,flagellar motor switch protein FliM,HP1031(),BioCyc
HP_RS07035-MONOMER,VirB11 homolog,HP1421(),BioCyc
